county,precinct,office,district,party,candidate,votes,group3,group1,group2,group4
Fayette,Auburn,U.S. House,1,REP,Rod Blum,13,0,13,0,0
Fayette,Banks-Fremont,U.S. House,1,REP,Rod Blum,20,0,20,0,0
Fayette,Bethel-Windsor,U.S. House,1,REP,Rod Blum,29,0,29,0,0
Fayette,Center,U.S. House,1,REP,Rod Blum,14,0,14,0,0
Fayette,Clermont,U.S. House,1,REP,Rod Blum,27,0,27,0,0
Fayette,Dover,U.S. House,1,REP,Rod Blum,16,0,16,0,0
Fayette,Eden,U.S. House,1,REP,Rod Blum,8,0,8,0,0
Fayette,Fairbank,U.S. House,1,REP,Rod Blum,2,0,2,0,0
Fayette,Fairfield-Putnam,U.S. House,1,REP,Rod Blum,27,0,27,0,0
Fayette,Harlan,U.S. House,1,REP,Rod Blum,21,0,21,0,0
Fayette,Illyria,U.S. House,1,REP,Rod Blum,24,0,24,0,0
Fayette,Jefferson,U.S. House,1,REP,Rod Blum,20,0,20,0,0
Fayette,Oelwein - Ward 1,U.S. House,1,REP,Rod Blum,28,0,28,0,0
Fayette,Oelwein - Ward 2,U.S. House,1,REP,Rod Blum,14,0,14,0,0
Fayette,Oelwein - Ward 3,U.S. House,1,REP,Rod Blum,11,0,11,0,0
Fayette,Oelwein - Ward 4,U.S. House,1,REP,Rod Blum,35,0,35,0,0
Fayette,Oran,U.S. House,1,REP,Rod Blum,11,0,11,0,0
Fayette,Pleasant Valley,U.S. House,1,REP,Rod Blum,35,0,35,0,0
Fayette,Scott,U.S. House,1,REP,Rod Blum,13,0,13,0,0
Fayette,Smithfield,U.S. House,1,REP,Rod Blum,19,0,19,0,0
Fayette,Union,U.S. House,1,REP,Rod Blum,14,0,14,0,0
Fayette,West Union - Ward 1,U.S. House,1,REP,Rod Blum,31,0,31,0,0
Fayette,West Union - Ward 2,U.S. House,1,REP,Rod Blum,20,0,20,0,0
Fayette,West Union - Ward 3,U.S. House,1,REP,Rod Blum,5,0,5,0,0
