county,precinct,office,district,party,candidate,votes,group3,group1,group2,group4
Johnson,BIG GROVE,United States Representative District 2,,DEM,Dave Loebsack,130,0,130,0,0
Johnson,CEDAR,United States Representative District 2,,DEM,Dave Loebsack,53,0,53,0,0
Johnson,CLEAR CREEK / TIFFIN,United States Representative District 2,,DEM,Dave Loebsack,207,0,207,0,0
Johnson,CORALVILLE 1,United States Representative District 2,,DEM,Dave Loebsack,264,0,264,0,0
Johnson,CORALVILLE 2,United States Representative District 2,,DEM,Dave Loebsack,292,0,292,0,0
Johnson,CORALVILLE 3,United States Representative District 2,,DEM,Dave Loebsack,112,0,112,0,0
Johnson,CORALVILLE 4,United States Representative District 2,,DEM,Dave Loebsack,169,0,169,0,0
Johnson,CORALVILLE 5,United States Representative District 2,,DEM,Dave Loebsack,210,0,210,0,0
Johnson,CORALVILLE 6,United States Representative District 2,,DEM,Dave Loebsack,312,0,312,0,0
Johnson,CORALVILLE 7,United States Representative District 2,,DEM,Dave Loebsack,315,0,315,0,0
Johnson,LONE TREE,United States Representative District 2,,DEM,Dave Loebsack,108,0,108,0,0
Johnson,GRAHAM,United States Representative District 2,,DEM,Dave Loebsack,55,0,55,0,0
Johnson,HARDIN,United States Representative District 2,,DEM,Dave Loebsack,49,0,49,0,0
Johnson,HILLS,United States Representative District 2,,DEM,Dave Loebsack,73,0,73,0,0
Johnson,IOWA CITY 1,United States Representative District 2,,DEM,Dave Loebsack,461,0,461,0,0
Johnson,IOWA CITY 2,United States Representative District 2,,DEM,Dave Loebsack,271,0,271,0,0
Johnson,IOWA CITY 3,United States Representative District 2,,DEM,Dave Loebsack,48,0,48,0,0
Johnson,IOWA CITY 4,United States Representative District 2,,DEM,Dave Loebsack,344,0,344,0,0
Johnson,IOWA CITY 5,United States Representative District 2,,DEM,Dave Loebsack,51,0,51,0,0
Johnson,IOWA CITY 6,United States Representative District 2,,DEM,Dave Loebsack,369,0,369,0,0
Johnson,IOWA CITY 7,United States Representative District 2,,DEM,Dave Loebsack,188,0,188,0,0
Johnson,IOWA CITY 8,United States Representative District 2,,DEM,Dave Loebsack,329,0,329,0,0
