county,precinct,office,district,party,candidate,absentee,election_date,votes
Franklin,Geneva/Ingham/East Mott,President/Vice President,,Republican,Mitt Romney Paul Ryan,57.0,142.0,199.0
Franklin,Geneva/Ingham/East Mott,President/Vice President,,Democratic,Barack Obama Joe Biden,61.0,117.0,178.0
Franklin,Geneva/Ingham/East Mott,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Franklin,Geneva/Ingham/East Mott,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Franklin,Geneva/Ingham/East Mott,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,5.0,5.0
Franklin,Geneva/Ingham/East Mott,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Franklin,Geneva/Ingham/East Mott,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Franklin,Geneva/Ingham/East Mott,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,1.0,1.0
Franklin,Geneva/Ingham/East Mott,President/Vice President,,,Write-In,0.0,6.0,6.0
Franklin,Geneva/Ingham/East Mott,President/Vice President,,,Under Votes,0.0,0.0,0.0
Franklin,Geneva/Ingham/East Mott,President/Vice President,,,Over Votes,1.0,0.0,1.0
Franklin,Grant/Osceola,President/Vice President,,Republican,Mitt Romney Paul Ryan,73.0,111.0,184.0
Franklin,Grant/Osceola,President/Vice President,,Democratic,Barack Obama Joe Biden,50.0,69.0,119.0
Franklin,Grant/Osceola,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,2.0,2.0
Franklin,Grant/Osceola,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Franklin,Grant/Osceola,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,2.0,3.0
Franklin,Grant/Osceola,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,1.0,1.0
Franklin,Grant/Osceola,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Franklin,Grant/Osceola,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Franklin,Grant/Osceola,President/Vice President,,,Write-In,0.0,0.0,0.0
Franklin,Grant/Osceola,President/Vice President,,,Under Votes,1.0,0.0,1.0
Franklin,Grant/Osceola,President/Vice President,,,Over Votes,0.0,0.0,0.0
Franklin,Hamilton/Lee/Reeve,President/Vice President,,Republican,Mitt Romney Paul Ryan,64.0,155.0,219.0
Franklin,Hamilton/Lee/Reeve,President/Vice President,,Democratic,Barack Obama Joe Biden,62.0,77.0,139.0
Franklin,Hamilton/Lee/Reeve,President/Vice President,,Constitution,Virgil Goode James Clymer,3.0,1.0,4.0
Franklin,Hamilton/Lee/Reeve,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Franklin,Hamilton/Lee/Reeve,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,2.0,2.0
Franklin,Hamilton/Lee/Reeve,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Franklin,Hamilton/Lee/Reeve,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Franklin,Hamilton/Lee/Reeve,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Franklin,Hamilton/Lee/Reeve,President/Vice President,,,Write-In,0.0,0.0,0.0
Franklin,Hamilton/Lee/Reeve,President/Vice President,,,Under Votes,1.0,2.0,3.0
Franklin,Hamilton/Lee/Reeve,President/Vice President,,,Over Votes,0.0,0.0,0.0
Franklin,Hampton 1,President/Vice President,,Republican,Mitt Romney Paul Ryan,46.0,112.0,158.0
