county,precinct,office,district,party,candidate,absentee,election_date,votes
Winnebago,Buffalo Grant Lincoln,President/Vice President,,Republican,Mitt Romney Paul Ryan,101.0,411.0,512.0
Winnebago,Buffalo Grant Lincoln,President/Vice President,,Democratic,Barack Obama Joe Biden,103.0,266.0,369.0
Winnebago,Buffalo Grant Lincoln,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,2.0,2.0
Winnebago,Buffalo Grant Lincoln,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,2.0,3.0
Winnebago,Buffalo Grant Lincoln,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,3.0,3.0
Winnebago,Buffalo Grant Lincoln,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Winnebago,Buffalo Grant Lincoln,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,1.0,1.0
Winnebago,Buffalo Grant Lincoln,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Winnebago,Buffalo Grant Lincoln,President/Vice President,,,Write-In,0.0,3.0,3.0
Winnebago,Buffalo Grant Lincoln,President/Vice President,,,Under Votes,3.0,3.0,6.0
Winnebago,Buffalo Grant Lincoln,President/Vice President,,,Over Votes,1.0,0.0,1.0
Winnebago,Center,President/Vice President,,Republican,Mitt Romney Paul Ryan,137.0,496.0,633.0
Winnebago,Center,President/Vice President,,Democratic,Barack Obama Joe Biden,208.0,487.0,695.0
Winnebago,Center,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,2.0,3.0
Winnebago,Center,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,4.0,4.0
Winnebago,Center,President/Vice President,,Libertarian,Gary Johnson James P. Gray,5.0,8.0,13.0
Winnebago,Center,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Winnebago,Center,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,3.0,3.0
Winnebago,Center,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,2.0,3.0
Winnebago,Center,President/Vice President,,,Write-In,1.0,3.0,4.0
Winnebago,Center,President/Vice President,,,Under Votes,1.0,4.0,5.0
Winnebago,Center,President/Vice President,,,Over Votes,0.0,1.0,1.0
Winnebago,Eden Logan Norway,President/Vice President,,Republican,Mitt Romney Paul Ryan,43.0,147.0,190.0
Winnebago,Eden Logan Norway,President/Vice President,,Democratic,Barack Obama Joe Biden,44.0,142.0,186.0
Winnebago,Eden Logan Norway,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Winnebago,Eden Logan Norway,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,0.0,1.0
Winnebago,Eden Logan Norway,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,1.0,1.0
Winnebago,Eden Logan Norway,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Winnebago,Eden Logan Norway,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Winnebago,Eden Logan Norway,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Winnebago,Eden Logan Norway,President/Vice President,,,Write-In,0.0,1.0,1.0
Winnebago,Eden Logan Norway,President/Vice President,,,Under Votes,2.0,0.0,2.0
Winnebago,Eden Logan Norway,President/Vice President,,,Over Votes,1.0,0.0,1.0
Winnebago,FC3 Forest D3,President/Vice President,,Republican,Mitt Romney Paul Ryan,91.0,199.0,290.0
Winnebago,FC3 Forest D3,President/Vice President,,Democratic,Barack Obama Joe Biden,118.0,200.0,318.0
Winnebago,FC3 Forest D3,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Winnebago,FC3 Forest D3,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,1.0,2.0
Winnebago,FC3 Forest D3,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,3.0,3.0
Winnebago,FC3 Forest D3,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Winnebago,FC3 Forest D3,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Winnebago,FC3 Forest D3,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Winnebago,FC3 Forest D3,President/Vice President,,,Write-In,0.0,3.0,3.0
Winnebago,FC3 Forest D3,President/Vice President,,,Under Votes,0.0,0.0,0.0
Winnebago,FC3 Forest D3,President/Vice President,,,Over Votes,2.0,0.0,2.0
Winnebago,Forest City Ward 1,President/Vice President,,Republican,Mitt Romney Paul Ryan,93.0,187.0,280.0
Winnebago,Forest City Ward 1,President/Vice President,,Democratic,Barack Obama Joe Biden,91.0,215.0,306.0
Winnebago,Forest City Ward 1,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,0.0,1.0
Winnebago,Forest City Ward 1,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,2.0,2.0
Winnebago,Forest City Ward 1,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,4.0,4.0
Winnebago,Forest City Ward 1,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Winnebago,Forest City Ward 1,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Winnebago,Forest City Ward 1,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,0.0,1.0
Winnebago,Forest City Ward 1,President/Vice President,,,Write-In,1.0,5.0,6.0
Winnebago,Forest City Ward 1,President/Vice President,,,Under Votes,0.0,2.0,2.0
Winnebago,Forest City Ward 1,President/Vice President,,,Over Votes,0.0,0.0,0.0
Winnebago,Forest City Ward 2,President/Vice President,,Republican,Mitt Romney Paul Ryan,50.0,145.0,195.0
Winnebago,Forest City Ward 2,President/Vice President,,Democratic,Barack Obama Joe Biden,70.0,171.0,241.0
Winnebago,Forest City Ward 2,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,2.0,2.0
Winnebago,Forest City Ward 2,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,6.0,8.0
Winnebago,Forest City Ward 2,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,2.0,4.0
Winnebago,Forest City Ward 2,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Winnebago,Forest City Ward 2,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Winnebago,Forest City Ward 2,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,0.0,1.0
Winnebago,Forest City Ward 2,President/Vice President,,,Write-In,1.0,2.0,3.0
Winnebago,Forest City Ward 2,President/Vice President,,,Under Votes,1.0,1.0,2.0
Winnebago,Forest City Ward 2,President/Vice President,,,Over Votes,2.0,0.0,2.0
Winnebago,Forest City Ward 4,President/Vice President,,Republican,Mitt Romney Paul Ryan,45.0,134.0,179.0
Winnebago,Forest City Ward 4,President/Vice President,,Democratic,Barack Obama Joe Biden,74.0,122.0,196.0
Winnebago,Forest City Ward 4,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Winnebago,Forest City Ward 4,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Winnebago,Forest City Ward 4,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,3.0,3.0
Winnebago,Forest City Ward 4,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Winnebago,Forest City Ward 4,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Winnebago,Forest City Ward 4,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Winnebago,Forest City Ward 4,President/Vice President,,,Write-In,0.0,1.0,1.0
Winnebago,Forest City Ward 4,President/Vice President,,,Under Votes,2.0,1.0,3.0
Winnebago,Forest City Ward 4,President/Vice President,,,Over Votes,0.0,0.0,0.0
Winnebago,King Linden,President/Vice President,,Republican,Mitt Romney Paul Ryan,57.0,170.0,227.0
Winnebago,King Linden,President/Vice President,,Democratic,Barack Obama Joe Biden,65.0,153.0,218.0
Winnebago,King Linden,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Winnebago,King Linden,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Winnebago,King Linden,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,2.0,2.0
Winnebago,King Linden,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,1.0,1.0
Winnebago,King Linden,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Winnebago,King Linden,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Winnebago,King Linden,President/Vice President,,,Write-In,1.0,0.0,1.0
Winnebago,King Linden,President/Vice President,,,Under Votes,1.0,3.0,4.0
Winnebago,King Linden,President/Vice President,,,Over Votes,0.0,0.0,0.0
Winnebago,Mt. Valley Forest D2,President/Vice President,,Republican,Mitt Romney Paul Ryan,46.0,130.0,176.0
Winnebago,Mt. Valley Forest D2,President/Vice President,,Democratic,Barack Obama Joe Biden,45.0,103.0,148.0
Winnebago,Mt. Valley Forest D2,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,1.0,2.0
Winnebago,Mt. Valley Forest D2,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Winnebago,Mt. Valley Forest D2,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,1.0,2.0
