county,precinct,office,district,party,candidate,absentee,election_date,votes
Madison,Grand River - Monroe - Webster - Macksburg,President/Vice President,,Republican,Mitt Romney Paul Ryan,100.0,156.0,256.0
Madison,Grand River - Monroe - Webster - Macksburg,President/Vice President,,Democratic,Barack Obama Joe Biden,64.0,90.0,154.0
Madison,Grand River - Monroe - Webster - Macksburg,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,1.0,2.0
Madison,Grand River - Monroe - Webster - Macksburg,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Madison,Grand River - Monroe - Webster - Macksburg,President/Vice President,,Libertarian,Gary Johnson James P. Gray,3.0,1.0,4.0
Madison,Grand River - Monroe - Webster - Macksburg,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Madison,Grand River - Monroe - Webster - Macksburg,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Madison,Grand River - Monroe - Webster - Macksburg,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Madison,Grand River - Monroe - Webster - Macksburg,President/Vice President,,,Write-In,3.0,4.0,7.0
Madison,Grand River - Monroe - Webster - Macksburg,President/Vice President,,,Under Votes,0.0,2.0,2.0
Madison,Grand River - Monroe - Webster - Macksburg,President/Vice President,,,Over Votes,1.0,0.0,1.0
Madison,Jackson - Douglas - Lincoln,President/Vice President,,Republican,Mitt Romney Paul Ryan,162.0,257.0,419.0
Madison,Jackson - Douglas - Lincoln,President/Vice President,,Democratic,Barack Obama Joe Biden,127.0,151.0,278.0
Madison,Jackson - Douglas - Lincoln,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,3.0,3.0
Madison,Jackson - Douglas - Lincoln,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,2.0,2.0
Madison,Jackson - Douglas - Lincoln,President/Vice President,,Libertarian,Gary Johnson James P. Gray,3.0,3.0,6.0
Madison,Jackson - Douglas - Lincoln,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Madison,Jackson - Douglas - Lincoln,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Madison,Jackson - Douglas - Lincoln,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,1.0,1.0
Madison,Jackson - Douglas - Lincoln,President/Vice President,,,Write-In,1.0,2.0,3.0
Madison,Jackson - Douglas - Lincoln,President/Vice President,,,Under Votes,0.0,3.0,3.0
Madison,Jackson - Douglas - Lincoln,President/Vice President,,,Over Votes,1.0,0.0,1.0
Madison,Jefferson - Lee,President/Vice President,,Republican,Mitt Romney Paul Ryan,204.0,306.0,510.0
Madison,Jefferson - Lee,President/Vice President,,Democratic,Barack Obama Joe Biden,139.0,159.0,298.0
Madison,Jefferson - Lee,President/Vice President,,Constitution,Virgil Goode James Clymer,2.0,2.0,4.0
Madison,Jefferson - Lee,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Madison,Jefferson - Lee,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,6.0,8.0
Madison,Jefferson - Lee,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Madison,Jefferson - Lee,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Madison,Jefferson - Lee,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,1.0,1.0
Madison,Jefferson - Lee,President/Vice President,,,Write-In,2.0,2.0,4.0
Madison,Jefferson - Lee,President/Vice President,,,Under Votes,1.0,0.0,1.0
Madison,Jefferson - Lee,President/Vice President,,,Over Votes,4.0,0.0,4.0
Madison,Penn - Madison - Earlham,President/Vice President,,Republican,Mitt Romney Paul Ryan,197.0,485.0,682.0
Madison,Penn - Madison - Earlham,President/Vice President,,Democratic,Barack Obama Joe Biden,137.0,319.0,456.0
Madison,Penn - Madison - Earlham,President/Vice President,,Constitution,Virgil Goode James Clymer,2.0,2.0,4.0
Madison,Penn - Madison - Earlham,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Madison,Penn - Madison - Earlham,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,4.0,6.0
Madison,Penn - Madison - Earlham,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Madison,Penn - Madison - Earlham,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,2.0,2.0
Madison,Penn - Madison - Earlham,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,0.0,1.0
Madison,Penn - Madison - Earlham,President/Vice President,,,Write-In,2.0,4.0,6.0
Madison,Penn - Madison - Earlham,President/Vice President,,,Under Votes,3.0,1.0,4.0
Madison,Penn - Madison - Earlham,President/Vice President,,,Over Votes,0.0,0.0,0.0
Madison,South - St. Charles,President/Vice President,,Republican,Mitt Romney Paul Ryan,117.0,333.0,450.0
Madison,South - St. Charles,President/Vice President,,Democratic,Barack Obama Joe Biden,148.0,215.0,363.0
Madison,South - St. Charles,President/Vice President,,Constitution,Virgil Goode James Clymer,2.0,1.0,3.0
Madison,South - St. Charles,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,2.0,3.0
Madison,South - St. Charles,President/Vice President,,Libertarian,Gary Johnson James P. Gray,3.0,6.0,9.0
Madison,South - St. Charles,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Madison,South - St. Charles,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Madison,South - St. Charles,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,1.0,1.0
Madison,South - St. Charles,President/Vice President,,,Write-In,3.0,4.0,7.0
Madison,South - St. Charles,President/Vice President,,,Under Votes,0.0,3.0,3.0
Madison,South - St. Charles,President/Vice President,,,Over Votes,0.0,0.0,0.0
Madison,Union - Crawford - Scott - Bevington - Patterson,President/Vice President,,Republican,Mitt Romney Paul Ryan,322.0,324.0,646.0
Madison,Union - Crawford - Scott - Bevington - Patterson,President/Vice President,,Democratic,Barack Obama Joe Biden,314.0,190.0,504.0
Madison,Union - Crawford - Scott - Bevington - Patterson,President/Vice President,,Constitution,Virgil Goode James Clymer,2.0,1.0,3.0
Madison,Union - Crawford - Scott - Bevington - Patterson,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,0.0,1.0
Madison,Union - Crawford - Scott - Bevington - Patterson,President/Vice President,,Libertarian,Gary Johnson James P. Gray,6.0,15.0,21.0
Madison,Union - Crawford - Scott - Bevington - Patterson,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Madison,Union - Crawford - Scott - Bevington - Patterson,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,1.0,0.0,1.0
Madison,Union - Crawford - Scott - Bevington - Patterson,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,2.0,1.0,3.0
Madison,Union - Crawford - Scott - Bevington - Patterson,President/Vice President,,,Write-In,4.0,2.0,6.0
Madison,Union - Crawford - Scott - Bevington - Patterson,President/Vice President,,,Under Votes,4.0,3.0,7.0
Madison,Union - Crawford - Scott - Bevington - Patterson,President/Vice President,,,Over Votes,4.0,0.0,4.0
Madison,Walnut - Ohio - East Peru - Truro,President/Vice President,,Republican,Mitt Romney Paul Ryan,116.0,253.0,369.0
Madison,Walnut - Ohio - East Peru - Truro,President/Vice President,,Democratic,Barack Obama Joe Biden,121.0,184.0,305.0
Madison,Walnut - Ohio - East Peru - Truro,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,1.0,2.0
Madison,Walnut - Ohio - East Peru - Truro,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,2.0,3.0
Madison,Walnut - Ohio - East Peru - Truro,President/Vice President,,Libertarian,Gary Johnson James P. Gray,4.0,5.0,9.0
Madison,Walnut - Ohio - East Peru - Truro,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Madison,Walnut - Ohio - East Peru - Truro,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Madison,Walnut - Ohio - East Peru - Truro,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Madison,Walnut - Ohio - East Peru - Truro,President/Vice President,,,Write-In,0.0,2.0,2.0
Madison,Walnut - Ohio - East Peru - Truro,President/Vice President,,,Under Votes,3.0,0.0,3.0
Madison,Walnut - Ohio - East Peru - Truro,President/Vice President,,,Over Votes,0.0,0.0,0.0
Madison,Winterset 1,President/Vice President,,Republican,Mitt Romney Paul Ryan,263.0,354.0,617.0
Madison,Winterset 1,President/Vice President,,Democratic,Barack Obama Joe Biden,322.0,268.0,590.0
Madison,Winterset 1,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,0.0,1.0
Madison,Winterset 1,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,1.0,2.0
Madison,Winterset 1,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,14.0,15.0
Madison,Winterset 1,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Madison,Winterset 1,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Madison,Winterset 1,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,2.0,2.0,4.0
Madison,Winterset 1,President/Vice President,,,Write-In,0.0,4.0,4.0
Madison,Winterset 1,President/Vice President,,,Under Votes,6.0,4.0,10.0
Madison,Winterset 1,President/Vice President,,,Over Votes,2.0,0.0,2.0
Madison,Winterset 2,President/Vice President,,Republican,Mitt Romney Paul Ryan,316.0,373.0,689.0
Madison,Winterset 2,President/Vice President,,Democratic,Barack Obama Joe Biden,381.0,301.0,682.0
Madison,Winterset 2,President/Vice President,,Constitution,Virgil Goode James Clymer,3.0,4.0,7.0
Madison,Winterset 2,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,0.0,1.0
Madison,Winterset 2,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,10.0,12.0
Madison,Winterset 2,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Madison,Winterset 2,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Madison,Winterset 2,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Madison,Winterset 2,President/Vice President,,,Write-In,2.0,2.0,4.0
Madison,Winterset 2,President/Vice President,,,Under Votes,5.0,1.0,6.0
Madison,Winterset 2,President/Vice President,,,Over Votes,0.0,0.0,0.0
