county,precinct,office,district,party,candidate,absentee,election_date,votes
Dubuque,ARC Building,President/Vice President,,Republican,Mitt Romney Paul Ryan,209.0,253.0,462.0
Dubuque,ARC Building,President/Vice President,,Democratic,Barack Obama Joe Biden,446.0,264.0,710.0
Dubuque,ARC Building,President/Vice President,,Constitution,Virgil Goode James Clymer,2.0,1.0,3.0
Dubuque,ARC Building,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,2.0,2.0
Dubuque,ARC Building,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,6.0,7.0
Dubuque,ARC Building,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Dubuque,ARC Building,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,1.0,1.0
Dubuque,ARC Building,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,1.0,1.0
Dubuque,ARC Building,President/Vice President,,,Write-In,1.0,2.0,3.0
Dubuque,ARC Building,President/Vice President,,,Under Votes,3.0,2.0,5.0
Dubuque,ARC Building,President/Vice President,,,Over Votes,2.0,0.0,2.0
Dubuque,Asbury Fire Station,President/Vice President,,Republican,Mitt Romney Paul Ryan,230.0,508.0,738.0
Dubuque,Asbury Fire Station,President/Vice President,,Democratic,Barack Obama Joe Biden,459.0,424.0,883.0
Dubuque,Asbury Fire Station,President/Vice President,,Constitution,Virgil Goode James Clymer,2.0,0.0,2.0
Dubuque,Asbury Fire Station,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,0.0,1.0
Dubuque,Asbury Fire Station,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,11.0,13.0
Dubuque,Asbury Fire Station,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Dubuque,Asbury Fire Station,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Dubuque,Asbury Fire Station,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Dubuque,Asbury Fire Station,President/Vice President,,,Write-In,0.0,5.0,5.0
Dubuque,Asbury Fire Station,President/Vice President,,,Under Votes,0.0,1.0,1.0
Dubuque,Asbury Fire Station,President/Vice President,,,Over Votes,0.0,0.0,0.0
Dubuque,Beckman High School,President/Vice President,,Republican,Mitt Romney Paul Ryan,313.0,485.0,798.0
Dubuque,Beckman High School,President/Vice President,,Democratic,Barack Obama Joe Biden,284.0,311.0,595.0
Dubuque,Beckman High School,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,1.0,2.0
Dubuque,Beckman High School,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,3.0,1.0,4.0
Dubuque,Beckman High School,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,3.0,4.0
Dubuque,Beckman High School,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Dubuque,Beckman High School,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Dubuque,Beckman High School,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Dubuque,Beckman High School,President/Vice President,,,Write-In,4.0,0.0,4.0
Dubuque,Beckman High School,President/Vice President,,,Under Votes,1.0,2.0,3.0
Dubuque,Beckman High School,President/Vice President,,,Over Votes,1.0,0.0,1.0
Dubuque,Bernard Fire Station,President/Vice President,,Republican,Mitt Romney Paul Ryan,32.0,109.0,141.0
Dubuque,Bernard Fire Station,President/Vice President,,Democratic,Barack Obama Joe Biden,77.0,133.0,210.0
Dubuque,Bernard Fire Station,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Dubuque,Bernard Fire Station,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Dubuque,Bernard Fire Station,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,1.0,2.0
Dubuque,Bernard Fire Station,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Dubuque,Bernard Fire Station,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Dubuque,Bernard Fire Station,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Dubuque,Bernard Fire Station,President/Vice President,,,Write-In,1.0,3.0,4.0
Dubuque,Bernard Fire Station,President/Vice President,,,Under Votes,0.0,4.0,4.0
Dubuque,Bernard Fire Station,President/Vice President,,,Over Votes,0.0,0.0,0.0
Dubuque,Cascade City Hall,President/Vice President,,Republican,Mitt Romney Paul Ryan,175.0,382.0,557.0
Dubuque,Cascade City Hall,President/Vice President,,Democratic,Barack Obama Joe Biden,323.0,421.0,744.0
Dubuque,Cascade City Hall,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Dubuque,Cascade City Hall,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,2.0,4.0
Dubuque,Cascade City Hall,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,13.0,15.0
Dubuque,Cascade City Hall,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,1.0,0.0,1.0
Dubuque,Cascade City Hall,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,1.0,0.0,1.0
Dubuque,Cascade City Hall,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,1.0,1.0
Dubuque,Cascade City Hall,President/Vice President,,,Write-In,1.0,0.0,1.0
Dubuque,Cascade City Hall,President/Vice President,,,Under Votes,2.0,4.0,6.0
Dubuque,Cascade City Hall,President/Vice President,,,Over Votes,0.0,0.0,0.0
Dubuque,Comiskey Park,President/Vice President,,Republican,Mitt Romney Paul Ryan,87.0,275.0,362.0
Dubuque,Comiskey Park,President/Vice President,,Democratic,Barack Obama Joe Biden,393.0,488.0,881.0
Dubuque,Comiskey Park,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,1.0,2.0
Dubuque,Comiskey Park,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,0.0,1.0
Dubuque,Comiskey Park,President/Vice President,,Libertarian,Gary Johnson James P. Gray,3.0,11.0,14.0
Dubuque,Comiskey Park,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Dubuque,Comiskey Park,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,1.0,1.0
Dubuque,Comiskey Park,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Dubuque,Comiskey Park,President/Vice President,,,Write-In,3.0,4.0,7.0
Dubuque,Comiskey Park,President/Vice President,,,Under Votes,2.0,6.0,8.0
Dubuque,Comiskey Park,President/Vice President,,,Over Votes,1.0,0.0,1.0
Dubuque,Dyersville Memorial Hall,President/Vice President,,Republican,Mitt Romney Paul Ryan,107.0,239.0,346.0
Dubuque,Dyersville Memorial Hall,President/Vice President,,Democratic,Barack Obama Joe Biden,136.0,222.0,358.0
Dubuque,Dyersville Memorial Hall,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Dubuque,Dyersville Memorial Hall,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Dubuque,Dyersville Memorial Hall,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,3.0,4.0
Dubuque,Dyersville Memorial Hall,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,1.0,1.0
Dubuque,Dyersville Memorial Hall,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Dubuque,Dyersville Memorial Hall,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Dubuque,Dyersville Memorial Hall,President/Vice President,,,Write-In,1.0,2.0,3.0
Dubuque,Dyersville Memorial Hall,President/Vice President,,,Under Votes,1.0,0.0,1.0
Dubuque,Dyersville Memorial Hall,President/Vice President,,,Over Votes,1.0,0.0,1.0
Dubuque,Election Annex,President/Vice President,,Republican,Mitt Romney Paul Ryan,69.0,96.0,165.0
Dubuque,Election Annex,President/Vice President,,Democratic,Barack Obama Joe Biden,300.0,255.0,555.0
Dubuque,Election Annex,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Dubuque,Election Annex,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,0.0,2.0
Dubuque,Election Annex,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,11.0,13.0
Dubuque,Election Annex,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,1.0,1.0,2.0
Dubuque,Election Annex,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Dubuque,Election Annex,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,1.0,1.0
Dubuque,Election Annex,President/Vice President,,,Write-In,3.0,3.0,6.0
Dubuque,Election Annex,President/Vice President,,,Under Votes,1.0,2.0,3.0
Dubuque,Election Annex,President/Vice President,,,Over Votes,3.0,0.0,3.0
Dubuque,Emmaus Bible School,President/Vice President,,Republican,Mitt Romney Paul Ryan,201.0,279.0,480.0
Dubuque,Emmaus Bible School,President/Vice President,,Democratic,Barack Obama Joe Biden,446.0,285.0,731.0
Dubuque,Emmaus Bible School,President/Vice President,,Constitution,Virgil Goode James Clymer,3.0,2.0,5.0
Dubuque,Emmaus Bible School,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,2.0,3.0
Dubuque,Emmaus Bible School,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,6.0,7.0
Dubuque,Emmaus Bible School,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Dubuque,Emmaus Bible School,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Dubuque,Emmaus Bible School,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Dubuque,Emmaus Bible School,President/Vice President,,,Write-In,4.0,1.0,5.0
Dubuque,Emmaus Bible School,President/Vice President,,,Under Votes,5.0,4.0,9.0
Dubuque,Emmaus Bible School,President/Vice President,,,Over Votes,0.0,0.0,0.0
Dubuque,Epworth Council Chambers,President/Vice President,,Republican,Mitt Romney Paul Ryan,182.0,447.0,629.0
Dubuque,Epworth Council Chambers,President/Vice President,,Democratic,Barack Obama Joe Biden,366.0,493.0,859.0
Dubuque,Epworth Council Chambers,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,2.0,2.0
Dubuque,Epworth Council Chambers,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,2.0,2.0
Dubuque,Epworth Council Chambers,President/Vice President,,Libertarian,Gary Johnson James P. Gray,3.0,6.0,9.0
Dubuque,Epworth Council Chambers,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Dubuque,Epworth Council Chambers,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,1.0,1.0
Dubuque,Epworth Council Chambers,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Dubuque,Epworth Council Chambers,President/Vice President,,,Write-In,3.0,4.0,7.0
Dubuque,Epworth Council Chambers,President/Vice President,,,Under Votes,2.0,5.0,7.0
Dubuque,Epworth Council Chambers,President/Vice President,,,Over Votes,0.0,0.0,0.0
Dubuque,Farley Community Center,Mitt RomneyPaul RyanRepublican,,Republican,Mitt Romney Paul Ryan,98.0,213.0,311.0
Dubuque,Farley Community Center,Mitt RomneyPaul RyanRepublican,,Democratic,Barack Obama Joe Biden,151.0,313.0,464.0
Dubuque,Farley Community Center,Mitt RomneyPaul RyanRepublican,,Constitution,Virgil Goode James Clymer,0.0,2.0,2.0
Dubuque,Farley Community Center,Mitt RomneyPaul RyanRepublican,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,2.0,2.0
Dubuque,Farley Community Center,Mitt RomneyPaul RyanRepublican,,Libertarian,Gary Johnson James P. Gray,1.0,5.0,6.0
Dubuque,Farley Community Center,Mitt RomneyPaul RyanRepublican,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Dubuque,Farley Community Center,Mitt RomneyPaul RyanRepublican,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Dubuque,Farley Community Center,Mitt RomneyPaul RyanRepublican,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Dubuque,Farley Community Center,Mitt RomneyPaul RyanRepublican,,,Write-In,0.0,0.0,0.0
Dubuque,Farley Community Center,Mitt RomneyPaul RyanRepublican,,,Under Votes,0.0,5.0,5.0
Dubuque,Farley Community Center,Mitt RomneyPaul RyanRepublican,,,Over Votes,0.0,0.0,0.0
Dubuque,Federal Building,Mitt RomneyPaul RyanRepublican,,Republican,Mitt Romney Paul Ryan,141.0,237.0,378.0
Dubuque,Federal Building,Mitt RomneyPaul RyanRepublican,,Democratic,Barack Obama Joe Biden,469.0,399.0,868.0
Dubuque,Federal Building,Mitt RomneyPaul RyanRepublican,,Constitution,Virgil Goode James Clymer,1.0,0.0,1.0
Dubuque,Federal Building,Mitt RomneyPaul RyanRepublican,,Iowa Green Party,Jill Stein Cheri Honkala,3.0,1.0,4.0
Dubuque,Federal Building,Mitt RomneyPaul RyanRepublican,,Libertarian,Gary Johnson James P. Gray,6.0,16.0,22.0
Dubuque,Federal Building,Mitt RomneyPaul RyanRepublican,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Dubuque,Federal Building,Mitt RomneyPaul RyanRepublican,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,1.0,1.0
Dubuque,Federal Building,Mitt RomneyPaul RyanRepublican,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Dubuque,Federal Building,Mitt RomneyPaul RyanRepublican,,,Write-In,1.0,7.0,8.0
Dubuque,Federal Building,Mitt RomneyPaul RyanRepublican,,,Under Votes,3.0,4.0,7.0
Dubuque,Federal Building,Mitt RomneyPaul RyanRepublican,,,Over Votes,4.0,0.0,4.0
Dubuque,Fogarty Hall,Mitt RomneyPaul RyanRepublican,,Republican,Mitt Romney Paul Ryan,280.0,371.0,651.0
Dubuque,Fogarty Hall,Mitt RomneyPaul RyanRepublican,,Democratic,Barack Obama Joe Biden,640.0,424.0,1064.0
Dubuque,Fogarty Hall,Mitt RomneyPaul RyanRepublican,,Constitution,Virgil Goode James Clymer,5.0,0.0,5.0
Dubuque,Fogarty Hall,Mitt RomneyPaul RyanRepublican,,Iowa Green Party,Jill Stein Cheri Honkala,3.0,2.0,5.0
Dubuque,Fogarty Hall,Mitt RomneyPaul RyanRepublican,,Libertarian,Gary Johnson James P. Gray,4.0,12.0,16.0
Dubuque,Fogarty Hall,Mitt RomneyPaul RyanRepublican,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Dubuque,Fogarty Hall,Mitt RomneyPaul RyanRepublican,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Dubuque,Fogarty Hall,Mitt RomneyPaul RyanRepublican,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Dubuque,Fogarty Hall,Mitt RomneyPaul RyanRepublican,,,Write-In,2.0,7.0,9.0
Dubuque,Fogarty Hall,Mitt RomneyPaul RyanRepublican,,,Under Votes,9.0,4.0,13.0
Dubuque,Fogarty Hall,Mitt RomneyPaul RyanRepublican,,,Over Votes,2.0,0.0,2.0
Dubuque,Holy Trinity Church,Mitt RomneyPaul RyanRepublican,,Republican,Mitt Romney Paul Ryan,133.0,280.0,413.0
Dubuque,Holy Trinity Church,Mitt RomneyPaul RyanRepublican,,Democratic,Barack Obama Joe Biden,446.0,477.0,923.0
Dubuque,Holy Trinity Church,Mitt RomneyPaul RyanRepublican,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Dubuque,Holy Trinity Church,Mitt RomneyPaul RyanRepublican,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Dubuque,Holy Trinity Church,Mitt RomneyPaul RyanRepublican,,Libertarian,Gary Johnson James P. Gray,2.0,7.0,9.0
Dubuque,Holy Trinity Church,Mitt RomneyPaul RyanRepublican,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Dubuque,Holy Trinity Church,Mitt RomneyPaul RyanRepublican,,Socialist Workers Party,James Harris Alyson Kennedy,1.0,0.0,1.0
Dubuque,Holy Trinity Church,Mitt RomneyPaul RyanRepublican,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,1.0,2.0
Dubuque,Holy Trinity Church,Mitt RomneyPaul RyanRepublican,,,Write-In,3.0,3.0,6.0
Dubuque,Holy Trinity Church,Mitt RomneyPaul RyanRepublican,,,Under Votes,2.0,2.0,4.0
Dubuque,Holy Trinity Church,Mitt RomneyPaul RyanRepublican,,,Over Votes,3.0,1.0,4.0
Dubuque,Hope Church,Mitt RomneyPaul RyanRepublican,,Republican,Mitt Romney Paul Ryan,243.0,566.0,809.0
Dubuque,Hope Church,Mitt RomneyPaul RyanRepublican,,Democratic,Barack Obama Joe Biden,360.0,386.0,746.0
Dubuque,Hope Church,Mitt RomneyPaul RyanRepublican,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Dubuque,Hope Church,Mitt RomneyPaul RyanRepublican,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,2.0,3.0
Dubuque,Hope Church,Mitt RomneyPaul RyanRepublican,,Libertarian,Gary Johnson James P. Gray,4.0,5.0,9.0
Dubuque,Hope Church,Mitt RomneyPaul RyanRepublican,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,1.0,1.0
