county,precinct,office,district,party,candidate,absentee,election_date,votes
Henry,Central Precinct,President/Vice President,,Republican,Mitt Romney Paul Ryan,434.0,445.0,879.0
Henry,Central Precinct,President/Vice President,,Democratic,Barack Obama Joe Biden,340.0,266.0,606.0
Henry,Central Precinct,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Henry,Central Precinct,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,4.0,6.0
Henry,Central Precinct,President/Vice President,,Libertarian,Gary Johnson James P. Gray,3.0,6.0,9.0
Henry,Central Precinct,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Henry,Central Precinct,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Henry,Central Precinct,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,3.0,0.0,3.0
Henry,Central Precinct,President/Vice President,,,Write-In,1.0,6.0,7.0
Henry,Central Precinct,President/Vice President,,,Under Votes,8.0,3.0,11.0
Henry,Central Precinct,President/Vice President,,,Over Votes,3.0,0.0,3.0
Henry,Mt Pleasant Ward 1,President/Vice President,,Republican,Mitt Romney Paul Ryan,256.0,240.0,496.0
Henry,Mt Pleasant Ward 1,President/Vice President,,Democratic,Barack Obama Joe Biden,280.0,243.0,523.0
Henry,Mt Pleasant Ward 1,President/Vice President,,Constitution,Virgil Goode James Clymer,2.0,1.0,3.0
Henry,Mt Pleasant Ward 1,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,4.0,1.0,5.0
Henry,Mt Pleasant Ward 1,President/Vice President,,Libertarian,Gary Johnson James P. Gray,3.0,2.0,5.0
Henry,Mt Pleasant Ward 1,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,1.0,0.0,1.0
Henry,Mt Pleasant Ward 1,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Henry,Mt Pleasant Ward 1,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,2.0,1.0,3.0
Henry,Mt Pleasant Ward 1,President/Vice President,,,Write-In,2.0,9.0,11.0
Henry,Mt Pleasant Ward 1,President/Vice President,,,Under Votes,5.0,5.0,10.0
Henry,Mt Pleasant Ward 1,President/Vice President,,,Over Votes,5.0,0.0,5.0
Henry,Mt Pleasant Ward 2,President/Vice President,,Republican,Mitt Romney Paul Ryan,157.0,265.0,422.0
Henry,Mt Pleasant Ward 2,President/Vice President,,Democratic,Barack Obama Joe Biden,300.0,228.0,528.0
Henry,Mt Pleasant Ward 2,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,2.0,3.0
Henry,Mt Pleasant Ward 2,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,0.0,1.0
Henry,Mt Pleasant Ward 2,President/Vice President,,Libertarian,Gary Johnson James P. Gray,4.0,1.0,5.0
Henry,Mt Pleasant Ward 2,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,1.0,0.0,1.0
Henry,Mt Pleasant Ward 2,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Henry,Mt Pleasant Ward 2,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Henry,Mt Pleasant Ward 2,President/Vice President,,,Write-In,2.0,6.0,8.0
Henry,Mt Pleasant Ward 2,President/Vice President,,,Under Votes,6.0,1.0,7.0
Henry,Mt Pleasant Ward 2,President/Vice President,,,Over Votes,1.0,0.0,1.0
