county,precinct,office,district,party,candidate,absentee,election_date,votes
Adair,1NW,President/Vice President,,Republican,Mitt Romney Paul Ryan,160.0,313.0,473.0
Adair,1NW,President/Vice President,,Democratic,Barack Obama Joe Biden,118.0,212.0,330.0
Adair,1NW,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Adair,1NW,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,0.0,2.0
Adair,1NW,President/Vice President,,Libertarian,Gary Johnson James P. Gray,4.0,4.0,8.0
Adair,1NW,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,1.0,1.0
Adair,1NW,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,1.0,1.0
Adair,1NW,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,1.0,1.0
Adair,1NW,President/Vice President,,,Write-In,2.0,7.0,9.0
Adair,1NW,President/Vice President,,,Under Votes,1.0,3.0,4.0
Adair,1NW,President/Vice President,,,Over Votes,0.0,0.0,0.0
Adair,2NE,President/Vice President,,Republican,Mitt Romney Paul Ryan,153.0,231.0,384.0
Adair,2NE,President/Vice President,,Democratic,Barack Obama Joe Biden,168.0,216.0,384.0
Adair,2NE,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,1.0,2.0
Adair,2NE,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,4.0,1.0,5.0
Adair,2NE,President/Vice President,,Libertarian,Gary Johnson James P. Gray,3.0,5.0,8.0
Adair,2NE,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Adair,2NE,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,1.0,1.0
Adair,2NE,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,2.0,2.0
Adair,2NE,President/Vice President,,,Write-In,0.0,4.0,4.0
Adair,2NE,President/Vice President,,,Under Votes,2.0,0.0,2.0
Adair,2NE,President/Vice President,,,Over Votes,0.0,0.0,0.0
Adair,3SW,President/Vice President,,Republican,Mitt Romney Paul Ryan,167.0,288.0,455.0
Adair,3SW,President/Vice President,,Democratic,Barack Obama Joe Biden,114.0,200.0,314.0
Adair,3SW,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Adair,3SW,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Adair,3SW,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,1.0,3.0
Adair,3SW,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,1.0,1.0
Adair,3SW,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,2.0,0.0,2.0
Adair,3SW,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,2.0,0.0,2.0
Adair,3SW,President/Vice President,,,Write-In,2.0,4.0,6.0
Adair,3SW,President/Vice President,,,Under Votes,0.0,3.0,3.0
Adair,3SW,President/Vice President,,,Over Votes,1.0,0.0,1.0
Adair,4SE,President/Vice President,,Republican,Mitt Romney Paul Ryan,187.0,203.0,390.0
Adair,4SE,President/Vice President,,Democratic,Barack Obama Joe Biden,188.0,168.0,356.0
Adair,4SE,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,2.0,3.0
Adair,4SE,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Adair,4SE,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,4.0,6.0
