county,precinct,office,district,party,candidate,absentee,election_date,votes
Delaware,Adams/Hazel Green,President/Vice President,,Republican,Mitt Romney Paul Ryan,82.0,239.0,321.0
Delaware,Adams/Hazel Green,President/Vice President,,Democratic,Barack Obama Joe Biden,99.0,169.0,268.0
Delaware,Adams/Hazel Green,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Delaware,Adams/Hazel Green,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Delaware,Adams/Hazel Green,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,0.0,1.0
Delaware,Adams/Hazel Green,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Delaware,Adams/Hazel Green,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Delaware,Adams/Hazel Green,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Delaware,Adams/Hazel Green,President/Vice President,,,Write-In,0.0,4.0,4.0
Delaware,Adams/Hazel Green,President/Vice President,,,Under Votes,0.0,1.0,1.0
Delaware,Adams/Hazel Green,President/Vice President,,,Over Votes,0.0,0.0,0.0
Delaware,Colony,President/Vice President,,Republican,Mitt Romney Paul Ryan,68.0,140.0,208.0
Delaware,Colony,President/Vice President,,Democratic,Barack Obama Joe Biden,46.0,155.0,201.0
Delaware,Colony,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Delaware,Colony,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,0.0,2.0
Delaware,Colony,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,2.0,2.0
Delaware,Colony,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,1.0,0.0,1.0
Delaware,Colony,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Delaware,Colony,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Delaware,Colony,President/Vice President,,,Write-In,0.0,0.0,0.0
Delaware,Colony,President/Vice President,,,Under Votes,0.0,0.0,0.0
