county,precinct,office,district,party,candidate,absentee,election_date,votes
Greene,Central Precinct,President/Vice President,,Republican,Mitt Romney Paul Ryan,132.0,246.0,378.0
Greene,Central Precinct,President/Vice President,,Democratic,Barack Obama Joe Biden,133.0,142.0,275.0
Greene,Central Precinct,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Greene,Central Precinct,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,0.0,1.0
Greene,Central Precinct,President/Vice President,,Libertarian,Gary Johnson James P. Gray,6.0,1.0,7.0
Greene,Central Precinct,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Greene,Central Precinct,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,2.0,2.0
Greene,Central Precinct,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Greene,Central Precinct,President/Vice President,,,Write-In,0.0,1.0,1.0
Greene,Central Precinct,President/Vice President,,,Under Votes,2.0,4.0,6.0
Greene,Central Precinct,President/Vice President,,,Over Votes,1.0,0.0,1.0
Greene,East Precinct,President/Vice President,,Republican,Mitt Romney Paul Ryan,100.0,202.0,302.0
Greene,East Precinct,President/Vice President,,Democratic,Barack Obama Joe Biden,162.0,257.0,419.0
Greene,East Precinct,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Greene,East Precinct,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Greene,East Precinct,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,3.0,3.0
Greene,East Precinct,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,1.0,1.0
Greene,East Precinct,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Greene,East Precinct,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,3.0,3.0
Greene,East Precinct,President/Vice President,,,Write-In,1.0,6.0,7.0
Greene,East Precinct,President/Vice President,,,Under Votes,3.0,3.0,6.0
Greene,East Precinct,President/Vice President,,,Over Votes,0.0,0.0,0.0
Greene,Jefferson 1 Precinct,President/Vice President,,Republican,Mitt Romney Paul Ryan,106.0,199.0,305.0
Greene,Jefferson 1 Precinct,President/Vice President,,Democratic,Barack Obama Joe Biden,174.0,166.0,340.0
Greene,Jefferson 1 Precinct,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,2.0,2.0
Greene,Jefferson 1 Precinct,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,1.0,3.0
Greene,Jefferson 1 Precinct,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,1.0,3.0
Greene,Jefferson 1 Precinct,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Greene,Jefferson 1 Precinct,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,1.0,1.0
Greene,Jefferson 1 Precinct,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,1.0,1.0
Greene,Jefferson 1 Precinct,President/Vice President,,,Write-In,1.0,3.0,4.0
Greene,Jefferson 1 Precinct,President/Vice President,,,Under Votes,1.0,5.0,6.0
Greene,Jefferson 1 Precinct,President/Vice President,,,Over Votes,0.0,0.0,0.0
Greene,Jefferson 2 Precinct,President/Vice President,,Republican,Mitt Romney Paul Ryan,145.0,192.0,337.0
Greene,Jefferson 2 Precinct,President/Vice President,,Democratic,Barack Obama Joe Biden,187.0,179.0,366.0
