county,precinct,office,district,party,candidate,absentee,election_date,votes
Buena Vista,Lakeside-Hayes-Maple Vall,President/Vice President,,,Under Votes,1.0,2.0,3.0
Buena Vista,Lakeside-Hayes-Maple Vall,President/Vice President,,,Over Votes,3.0,0.0,3.0
Buena Vista,Newell-Newell-Providence,President/Vice President,,Republican,Mitt Romney Paul Ryan,121.0,310.0,431.0
Buena Vista,Newell-Newell-Providence,President/Vice President,,Democratic,Barack Obama Joe Biden,84.0,142.0,226.0
Buena Vista,Newell-Newell-Providence,President/Vice President,,Constitution,Virgil Goode James Clymer,2.0,2.0,4.0
Buena Vista,Newell-Newell-Providence,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,0.0,2.0
Buena Vista,Newell-Newell-Providence,President/Vice President,,Libertarian,Gary Johnson James P. Gray,3.0,4.0,7.0
Buena Vista,Newell-Newell-Providence,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Buena Vista,Newell-Newell-Providence,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Buena Vista,Newell-Newell-Providence,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,1.0,2.0
Buena Vista,Newell-Newell-Providence,President/Vice President,,,Write-In,0.0,2.0,2.0
Buena Vista,Newell-Newell-Providence,President/Vice President,,,Under Votes,0.0,1.0,1.0
Buena Vista,Newell-Newell-Providence,President/Vice President,,,Over Votes,1.0,0.0,1.0
Buena Vista,SMLR-BA-BR-LE-LN-PO-SC,President/Vice President,,Republican,Mitt Romney Paul Ryan,181.0,518.0,699.0
Buena Vista,SMLR-BA-BR-LE-LN-PO-SC,President/Vice President,,Democratic,Barack Obama Joe Biden,170.0,312.0,482.0
Buena Vista,SMLR-BA-BR-LE-LN-PO-SC,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Buena Vista,SMLR-BA-BR-LE-LN-PO-SC,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,2.0,2.0
Buena Vista,SMLR-BA-BR-LE-LN-PO-SC,President/Vice President,,Libertarian,Gary Johnson James P. Gray,3.0,7.0,10.0
Buena Vista,SMLR-BA-BR-LE-LN-PO-SC,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,1.0,1.0
Buena Vista,SMLR-BA-BR-LE-LN-PO-SC,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,1.0,1.0
Buena Vista,SMLR-BA-BR-LE-LN-PO-SC,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Buena Vista,SMLR-BA-BR-LE-LN-PO-SC,President/Vice President,,,Write-In,2.0,1.0,3.0
Buena Vista,SMLR-BA-BR-LE-LN-PO-SC,President/Vice President,,,Under Votes,0.0,2.0,2.0
Buena Vista,SMLR-BA-BR-LE-LN-PO-SC,President/Vice President,,,Over Votes,2.0,0.0,2.0
Buena Vista,Storm Lake 01-Hayes,President/Vice President,,Republican,Mitt Romney Paul Ryan,110.0,248.0,358.0
Buena Vista,Storm Lake 01-Hayes,President/Vice President,,Democratic,Barack Obama Joe Biden,200.0,296.0,496.0
Buena Vista,Storm Lake 01-Hayes,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,0.0,1.0
Buena Vista,Storm Lake 01-Hayes,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Buena Vista,Storm Lake 01-Hayes,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,4.0,4.0
Buena Vista,Storm Lake 01-Hayes,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Buena Vista,Storm Lake 01-Hayes,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Buena Vista,Storm Lake 01-Hayes,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Buena Vista,Storm Lake 01-Hayes,President/Vice President,,,Write-In,0.0,1.0,1.0
Buena Vista,Storm Lake 01-Hayes,President/Vice President,,,Under Votes,1.0,1.0,2.0
Buena Vista,Storm Lake 01-Hayes,President/Vice President,,,Over Votes,2.0,0.0,2.0
Buena Vista,Storm Lake 02,President/Vice President,,Republican,Mitt Romney Paul Ryan,52.0,102.0,154.0
Buena Vista,Storm Lake 02,President/Vice President,,Democratic,Barack Obama Joe Biden,159.0,174.0,333.0
Buena Vista,Storm Lake 02,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Buena Vista,Storm Lake 02,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Buena Vista,Storm Lake 02,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,3.0,3.0
Buena Vista,Storm Lake 02,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,1.0,0.0,1.0
Buena Vista,Storm Lake 02,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Buena Vista,Storm Lake 02,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Buena Vista,Storm Lake 02,President/Vice President,,,Write-In,3.0,5.0,8.0
Buena Vista,Storm Lake 02,President/Vice President,,,Under Votes,2.0,0.0,2.0
Buena Vista,Storm Lake 02,President/Vice President,,,Over Votes,4.0,0.0,4.0
Buena Vista,Storm Lake 03,President/Vice President,,Republican,Mitt Romney Paul Ryan,247.0,383.0,630.0
Buena Vista,Storm Lake 03,President/Vice President,,Democratic,Barack Obama Joe Biden,249.0,252.0,501.0
Buena Vista,Storm Lake 03,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Buena Vista,Storm Lake 03,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,0.0,1.0
Buena Vista,Storm Lake 03,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,8.0,8.0
Buena Vista,Storm Lake 03,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Buena Vista,Storm Lake 03,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Buena Vista,Storm Lake 03,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,1.0,1.0
Buena Vista,Storm Lake 03,President/Vice President,,,Write-In,0.0,2.0,2.0
Buena Vista,Storm Lake 03,President/Vice President,,,Under Votes,2.0,1.0,3.0
Buena Vista,Storm Lake 03,President/Vice President,,,Over Votes,4.0,0.0,4.0
Buena Vista,Storm Lake 04,President/Vice President,,Republican,Mitt Romney Paul Ryan,142.0,276.0,418.0
Buena Vista,Storm Lake 04,President/Vice President,,Democratic,Barack Obama Joe Biden,271.0,295.0,566.0
Buena Vista,Storm Lake 04,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Buena Vista,Storm Lake 04,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Buena Vista,Storm Lake 04,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,8.0,10.0
Buena Vista,Storm Lake 04,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Buena Vista,Storm Lake 04,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Buena Vista,Storm Lake 04,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Buena Vista,Storm Lake 04,President/Vice President,,,Write-In,6.0,4.0,10.0
Buena Vista,Storm Lake 04,President/Vice President,,,Under Votes,2.0,2.0,4.0
Buena Vista,Storm Lake 04,President/Vice President,,,Over Votes,5.0,0.0,5.0
Buena Vista,Truesdale-Washington-Gran,President/Vice President,,Republican,Mitt Romney Paul Ryan,121.0,208.0,329.0
Buena Vista,Truesdale-Washington-Gran,President/Vice President,,Democratic,Barack Obama Joe Biden,85.0,69.0,154.0
Buena Vista,Truesdale-Washington-Gran,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Buena Vista,Truesdale-Washington-Gran,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Buena Vista,Truesdale-Washington-Gran,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,0.0,0.0
Buena Vista,Truesdale-Washington-Gran,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Buena Vista,Truesdale-Washington-Gran,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Buena Vista,Truesdale-Washington-Gran,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Buena Vista,Truesdale-Washington-Gran,President/Vice President,,,Write-In,0.0,0.0,0.0
Buena Vista,Truesdale-Washington-Gran,President/Vice President,,,Under Votes,0.0,0.0,0.0
Buena Vista,Truesdale-Washington-Gran,President/Vice President,,,Over Votes,0.0,1.0,1.0
Buena Vista,,President/Vice President,,Republican,Mitt Romney Paul Ryan,1389.0,3165.0,4554.0
Buena Vista,,President/Vice President,,Democratic,Barack Obama Joe Biden,1507.0,2193.0,3700.0
Buena Vista,,President/Vice President,,Constitution,Virgil Goode James Clymer,8.0,8.0,16.0
Buena Vista,,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,3.0,9.0,12.0
Buena Vista,,President/Vice President,,Libertarian,Gary Johnson James P. Gray,11.0,46.0,57.0
Buena Vista,,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,1.0,1.0,2.0
Buena Vista,,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,2.0,2.0
Buena Vista,,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,3.0,4.0
Buena Vista,,President/Vice President,,,Write-In,15.0,21.0,36.0
Buena Vista,,President/Vice President,,,Under Votes,11.0,12.0,23.0
Buena Vista,,President/Vice President,,,Over Votes,23.0,2.0,25.0
Buena Vista,Albert City-Fairfield-Coo,U.S. House of Representatives,4,Republican,Steve King,85.0,284.0,369.0
Buena Vista,Albert City-Fairfield-Coo,U.S. House of Representatives,4,Democratic,Christie Vilsack,69.0,125.0,194.0
Buena Vista,Albert City-Fairfield-Coo,U.S. House of Representatives,4,Nominated by Petition,Martin James Monroe,1.0,10.0,11.0
Buena Vista,Albert City-Fairfield-Coo,U.S. House of Representatives,4,,Write-In,0.0,0.0,0.0
Buena Vista,Albert City-Fairfield-Coo,U.S. House of Representatives,4,,Under Votes,4.0,9.0,13.0
Buena Vista,Albert City-Fairfield-Coo,U.S. House of Representatives,4,,Over Votes,0.0,0.0,0.0
Buena Vista,Alta-Nokomis-Elk,U.S. House of Representatives,4,Republican,Steve King,168.0,536.0,704.0
Buena Vista,Alta-Nokomis-Elk,U.S. House of Representatives,4,Democratic,Christie Vilsack,122.0,322.0,444.0
Buena Vista,Alta-Nokomis-Elk,U.S. House of Representatives,4,Nominated by Petition,Martin James Monroe,1.0,27.0,28.0
Buena Vista,Alta-Nokomis-Elk,U.S. House of Representatives,4,,Write-In,0.0,0.0,0.0
Buena Vista,Alta-Nokomis-Elk,U.S. House of Representatives,4,,Under Votes,2.0,15.0,17.0
Buena Vista,Alta-Nokomis-Elk,U.S. House of Representatives,4,,Over Votes,0.0,0.0,0.0
Buena Vista,Lakeside-Hayes-Maple Vall,U.S. House of Representatives,4,Republican,Steve King,161.0,319.0,480.0
Buena Vista,Lakeside-Hayes-Maple Vall,U.S. House of Representatives,4,Democratic,Christie Vilsack,102.0,148.0,250.0
Buena Vista,Lakeside-Hayes-Maple Vall,U.S. House of Representatives,4,Nominated by Petition,Martin James Monroe,4.0,6.0,10.0
Buena Vista,Lakeside-Hayes-Maple Vall,U.S. House of Representatives,4,,Write-In,0.0,0.0,0.0
Buena Vista,Lakeside-Hayes-Maple Vall,U.S. House of Representatives,4,,Under Votes,5.0,7.0,12.0
Buena Vista,Lakeside-Hayes-Maple Vall,U.S. House of Representatives,4,,Over Votes,1.0,0.0,1.0
Buena Vista,Newell-Newell-Providence,U.S. House of Representatives,4,Republican,Steve King,119.0,320.0,439.0
Buena Vista,Newell-Newell-Providence,U.S. House of Representatives,4,Democratic,Christie Vilsack,80.0,124.0,204.0
Buena Vista,Newell-Newell-Providence,U.S. House of Representatives,4,Nominated by Petition,Martin James Monroe,6.0,10.0,16.0
Buena Vista,Newell-Newell-Providence,U.S. House of Representatives,4,,Write-In,0.0,0.0,0.0
Buena Vista,Newell-Newell-Providence,U.S. House of Representatives,4,,Under Votes,9.0,8.0,17.0
Buena Vista,Newell-Newell-Providence,U.S. House of Representatives,4,,Over Votes,0.0,0.0,0.0
Buena Vista,SMLR-BA-BR-LE-LN-PO-SC,U.S. House of Representatives,4,Republican,Steve King,188.0,528.0,716.0
Buena Vista,SMLR-BA-BR-LE-LN-PO-SC,U.S. House of Representatives,4,Democratic,Christie Vilsack,159.0,288.0,447.0
Buena Vista,SMLR-BA-BR-LE-LN-PO-SC,U.S. House of Representatives,4,Nominated by Petition,Martin James Monroe,3.0,19.0,22.0
Buena Vista,SMLR-BA-BR-LE-LN-PO-SC,U.S. House of Representatives,4,,Write-In,2.0,0.0,2.0
Buena Vista,SMLR-BA-BR-LE-LN-PO-SC,U.S. House of Representatives,4,,Under Votes,6.0,10.0,16.0
Buena Vista,SMLR-BA-BR-LE-LN-PO-SC,U.S. House of Representatives,4,,Over Votes,0.0,0.0,0.0
Buena Vista,Storm Lake 01-Hayes,U.S. House of Representatives,4,Republican,Steve King,114.0,248.0,362.0
Buena Vista,Storm Lake 01-Hayes,U.S. House of Representatives,4,Democratic,Christie Vilsack,192.0,286.0,478.0
Buena Vista,Storm Lake 01-Hayes,U.S. House of Representatives,4,Nominated by Petition,Martin James Monroe,2.0,10.0,12.0
Buena Vista,Storm Lake 01-Hayes,U.S. House of Representatives,4,,Write-In,0.0,0.0,0.0
Buena Vista,Storm Lake 01-Hayes,U.S. House of Representatives,4,,Under Votes,6.0,7.0,13.0
Buena Vista,Storm Lake 01-Hayes,U.S. House of Representatives,4,,Over Votes,0.0,0.0,0.0
Buena Vista,Storm Lake 02,U.S. House of Representatives,4,Republican,Steve King,54.0,94.0,148.0
Buena Vista,Storm Lake 02,U.S. House of Representatives,4,Democratic,Christie Vilsack,153.0,172.0,325.0
Buena Vista,Storm Lake 02,U.S. House of Representatives,4,Nominated by Petition,Martin James Monroe,3.0,8.0,11.0
Buena Vista,Storm Lake 02,U.S. House of Representatives,4,,Write-In,0.0,0.0,0.0
Buena Vista,Storm Lake 02,U.S. House of Representatives,4,,Under Votes,10.0,11.0,21.0
Buena Vista,Storm Lake 02,U.S. House of Representatives,4,,Over Votes,1.0,0.0,1.0
Buena Vista,Storm Lake 03,U.S. House of Representatives,4,Republican,Steve King,225.0,378.0,603.0
Buena Vista,Storm Lake 03,U.S. House of Representatives,4,Democratic,Christie Vilsack,260.0,253.0,513.0
Buena Vista,Storm Lake 03,U.S. House of Representatives,4,Nominated by Petition,Martin James Monroe,5.0,6.0,11.0
Buena Vista,Storm Lake 03,U.S. House of Representatives,4,,Write-In,1.0,1.0,2.0
Buena Vista,Storm Lake 03,U.S. House of Representatives,4,,Under Votes,12.0,9.0,21.0
Buena Vista,Storm Lake 03,U.S. House of Representatives,4,,Over Votes,0.0,0.0,0.0
Buena Vista,Storm Lake 04,U.S. House of Representatives,4,Republican,Steve King,140.0,251.0,391.0
Buena Vista,Storm Lake 04,U.S. House of Representatives,4,Democratic,Christie Vilsack,270.0,297.0,567.0
Buena Vista,Storm Lake 04,U.S. House of Representatives,4,Nominated by Petition,Martin James Monroe,4.0,16.0,20.0
Buena Vista,Storm Lake 04,U.S. House of Representatives,4,,Write-In,0.0,4.0,4.0
Buena Vista,Storm Lake 04,U.S. House of Representatives,4,,Under Votes,13.0,18.0,31.0
Buena Vista,Storm Lake 04,U.S. House of Representatives,4,,Over Votes,1.0,0.0,1.0
Buena Vista,Truesdale-Washington-Gran,U.S. House of Representatives,4,Republican,Steve King,121.0,200.0,321.0
Buena Vista,Truesdale-Washington-Gran,U.S. House of Representatives,4,Democratic,Christie Vilsack,83.0,65.0,148.0
Buena Vista,Truesdale-Washington-Gran,U.S. House of Representatives,4,Nominated by Petition,Martin James Monroe,1.0,7.0,8.0
Buena Vista,Truesdale-Washington-Gran,U.S. House of Representatives,4,,Write-In,0.0,0.0,0.0
Buena Vista,Truesdale-Washington-Gran,U.S. House of Representatives,4,,Under Votes,1.0,6.0,7.0
Buena Vista,Truesdale-Washington-Gran,U.S. House of Representatives,4,,Over Votes,0.0,0.0,0.0
Buena Vista,,U.S. House of Representatives,,Republican,Steve King,1375.0,3158.0,4533.0
Buena Vista,,U.S. House of Representatives,,Democratic,Christie Vilsack,1490.0,2080.0,3570.0
Buena Vista,,U.S. House of Representatives,,Nominated by Petition,Martin James Monroe,30.0,119.0,149.0
Buena Vista,,U.S. House of Representatives,,,Write-In,3.0,5.0,8.0
Buena Vista,,U.S. House of Representatives,,,Under Votes,68.0,100.0,168.0
Buena Vista,,U.S. House of Representatives,,,Over Votes,3.0,0.0,3.0
Buena Vista,Albert City-Fairfield-Coo,State Senate,6,Republican,Mark Segebart,89.0,288.0,377.0
Buena Vista,Albert City-Fairfield-Coo,State Senate,6,Democratic,Mary C. Bruner,65.0,113.0,178.0
Buena Vista,Albert City-Fairfield-Coo,State Senate,6,,Write-In,0.0,0.0,0.0
Buena Vista,Albert City-Fairfield-Coo,State Senate,6,,Under Votes,5.0,27.0,32.0
Buena Vista,Albert City-Fairfield-Coo,State Senate,6,,Over Votes,0.0,0.0,0.0
Buena Vista,Alta-Nokomis-Elk,State Senate,6,Republican,Mark Segebart,160.0,510.0,670.0
Buena Vista,Alta-Nokomis-Elk,State Senate,6,Democratic,Mary C. Bruner,119.0,331.0,450.0
Buena Vista,Alta-Nokomis-Elk,State Senate,6,,Write-In,1.0,2.0,3.0
Buena Vista,Alta-Nokomis-Elk,State Senate,6,,Under Votes,13.0,57.0,70.0
Buena Vista,Alta-Nokomis-Elk,State Senate,6,,Over Votes,0.0,0.0,0.0
Buena Vista,Lakeside-Hayes-Maple Vall,State Senate,6,Republican,Mark Segebart,158.0,303.0,461.0
Buena Vista,Lakeside-Hayes-Maple Vall,State Senate,6,Democratic,Mary C. Bruner,99.0,151.0,250.0
Buena Vista,Lakeside-Hayes-Maple Vall,State Senate,6,,Write-In,0.0,0.0,0.0
Buena Vista,Lakeside-Hayes-Maple Vall,State Senate,6,,Under Votes,16.0,26.0,42.0
Buena Vista,Lakeside-Hayes-Maple Vall,State Senate,6,,Over Votes,0.0,0.0,0.0
Buena Vista,Newell-Newell-Providence,State Senate,6,Republican,Mark Segebart,120.0,298.0,418.0
Buena Vista,Newell-Newell-Providence,State Senate,6,Democratic,Mary C. Bruner,77.0,141.0,218.0
Buena Vista,Newell-Newell-Providence,State Senate,6,,Write-In,0.0,0.0,0.0
Buena Vista,Newell-Newell-Providence,State Senate,6,,Under Votes,17.0,23.0,40.0
Buena Vista,Newell-Newell-Providence,State Senate,6,,Over Votes,0.0,0.0,0.0
Buena Vista,SMLR-BA-BR-LE-LN-PO-SC,State Senate,6,Republican,Mark Segebart,180.0,479.0,659.0
Buena Vista,SMLR-BA-BR-LE-LN-PO-SC,State Senate,6,Democratic,Mary C. Bruner,159.0,315.0,474.0
Buena Vista,SMLR-BA-BR-LE-LN-PO-SC,State Senate,6,,Write-In,0.0,1.0,1.0
Buena Vista,SMLR-BA-BR-LE-LN-PO-SC,State Senate,6,,Under Votes,18.0,50.0,68.0
Buena Vista,SMLR-BA-BR-LE-LN-PO-SC,State Senate,6,,Over Votes,1.0,0.0,1.0
Buena Vista,Storm Lake 01-Hayes,State Senate,6,Republican,Mark Segebart,108.0,236.0,344.0
Buena Vista,Storm Lake 01-Hayes,State Senate,6,Democratic,Mary C. Bruner,190.0,296.0,486.0
Buena Vista,Storm Lake 01-Hayes,State Senate,6,,Write-In,0.0,0.0,0.0
Buena Vista,Storm Lake 01-Hayes,State Senate,6,,Under Votes,15.0,19.0,34.0
Buena Vista,Storm Lake 01-Hayes,State Senate,6,,Over Votes,1.0,0.0,1.0
Buena Vista,Storm Lake 02,State Senate,6,Republican,Mark Segebart,53.0,91.0,144.0
Buena Vista,Storm Lake 02,State Senate,6,Democratic,Mary C. Bruner,148.0,173.0,321.0
Buena Vista,Storm Lake 02,State Senate,6,,Write-In,0.0,0.0,0.0
Buena Vista,Storm Lake 02,State Senate,6,,Under Votes,20.0,21.0,41.0
Buena Vista,Storm Lake 02,State Senate,6,,Over Votes,0.0,0.0,0.0
Buena Vista,Storm Lake 03,State Senate,6,Republican,Mark Segebart,235.0,380.0,615.0
Buena Vista,Storm Lake 03,State Senate,6,Democratic,Mary C. Bruner,248.0,239.0,487.0
Buena Vista,Storm Lake 03,State Senate,6,,Write-In,0.0,1.0,1.0
Buena Vista,Storm Lake 03,State Senate,6,,Under Votes,20.0,27.0,47.0
Buena Vista,Storm Lake 03,State Senate,6,,Over Votes,0.0,0.0,0.0
Buena Vista,Storm Lake 04,State Senate,6,Republican,Mark Segebart,154.0,256.0,410.0
Buena Vista,Storm Lake 04,State Senate,6,Democratic,Mary C. Bruner,245.0,274.0,519.0
Buena Vista,Storm Lake 04,State Senate,6,,Write-In,0.0,1.0,1.0
Buena Vista,Storm Lake 04,State Senate,6,,Under Votes,28.0,55.0,83.0
Buena Vista,Storm Lake 04,State Senate,6,,Over Votes,1.0,0.0,1.0
Buena Vista,Truesdale-Washington-Gran,State Senate,6,Republican,Mark Segebart,117.0,192.0,309.0
Buena Vista,Truesdale-Washington-Gran,State Senate,6,Democratic,Mary C. Bruner,80.0,70.0,150.0
Buena Vista,Truesdale-Washington-Gran,State Senate,6,,Write-In,0.0,0.0,0.0
Buena Vista,Truesdale-Washington-Gran,State Senate,6,,Under Votes,9.0,16.0,25.0
Buena Vista,Truesdale-Washington-Gran,State Senate,6,,Over Votes,0.0,0.0,0.0
Buena Vista,,State Senate,,Republican,Mark Segebart,1374.0,3033.0,4407.0
Buena Vista,,State Senate,,Democratic,Mary C. Bruner,1430.0,2103.0,3533.0
Buena Vista,,State Senate,,,Write-In,1.0,5.0,6.0
Buena Vista,,State Senate,,,Under Votes,161.0,321.0,482.0
Buena Vista,,State Senate,,,Over Votes,3.0,0.0,3.0
Buena Vista,Albert City-Fairfield-Coo,State Representative,11,Republican,Gary Worthan,121.0,356.0,477.0
Buena Vista,Albert City-Fairfield-Coo,State Representative,11,,Write-In,1.0,4.0,5.0
Buena Vista,Albert City-Fairfield-Coo,State Representative,11,,Under Votes,37.0,68.0,105.0
Buena Vista,Albert City-Fairfield-Coo,State Representative,11,,Over Votes,0.0,0.0,0.0
Buena Vista,Alta-Nokomis-Elk,State Representative,11,Republican,Gary Worthan,204.0,724.0,928.0
Buena Vista,Alta-Nokomis-Elk,State Representative,11,,Write-In,1.0,2.0,3.0
Buena Vista,Alta-Nokomis-Elk,State Representative,11,,Under Votes,88.0,174.0,262.0
Buena Vista,Alta-Nokomis-Elk,State Representative,11,,Over Votes,0.0,0.0,0.0
Buena Vista,Lakeside-Hayes-Maple Vall,State Representative,11,Republican,Gary Worthan,202.0,388.0,590.0
Buena Vista,Lakeside-Hayes-Maple Vall,State Representative,11,,Write-In,2.0,6.0,8.0
Buena Vista,Lakeside-Hayes-Maple Vall,State Representative,11,,Under Votes,69.0,86.0,155.0
Buena Vista,Lakeside-Hayes-Maple Vall,State Representative,11,,Over Votes,0.0,0.0,0.0
Buena Vista,Newell-Newell-Providence,State Representative,11,Republican,Gary Worthan,149.0,372.0,521.0
Buena Vista,Newell-Newell-Providence,State Representative,11,,Write-In,1.0,2.0,3.0
