county,precinct,office,district,party,candidate,absentee,election_date,votes
Fremont,FARRAGUT,President/Vice President,,Republican,Mitt Romney Paul Ryan,120.0,282.0,402.0
Fremont,FARRAGUT,President/Vice President,,Democratic,Barack Obama Joe Biden,122.0,218.0,340.0
Fremont,FARRAGUT,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Fremont,FARRAGUT,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,0.0,2.0
Fremont,FARRAGUT,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,0.0,1.0
Fremont,FARRAGUT,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Fremont,FARRAGUT,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Fremont,FARRAGUT,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,1.0,1.0
Fremont,FARRAGUT,President/Vice President,,,Write-In,0.0,1.0,1.0
Fremont,FARRAGUT,President/Vice President,,,Under Votes,2.0,1.0,3.0
Fremont,FARRAGUT,President/Vice President,,,Over Votes,0.0,0.0,0.0
Fremont,GREEN/RIVERSIDE/SCOTT,President/Vice President,,Republican,Mitt Romney Paul Ryan,174.0,371.0,545.0
Fremont,GREEN/RIVERSIDE/SCOTT,President/Vice President,,Democratic,Barack Obama Joe Biden,145.0,254.0,399.0
Fremont,GREEN/RIVERSIDE/SCOTT,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,2.0,2.0
Fremont,GREEN/RIVERSIDE/SCOTT,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Fremont,GREEN/RIVERSIDE/SCOTT,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,2.0,4.0
Fremont,GREEN/RIVERSIDE/SCOTT,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,2.0,2.0
Fremont,GREEN/RIVERSIDE/SCOTT,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,1.0,1.0,2.0
Fremont,GREEN/RIVERSIDE/SCOTT,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,0.0,1.0
Fremont,GREEN/RIVERSIDE/SCOTT,President/Vice President,,,Write-In,1.0,3.0,4.0
Fremont,GREEN/RIVERSIDE/SCOTT,President/Vice President,,,Under Votes,6.0,1.0,7.0
Fremont,GREEN/RIVERSIDE/SCOTT,President/Vice President,,,Over Votes,1.0,0.0,1.0
Fremont,HAMBURG II,President/Vice President,,Republican,Mitt Romney Paul Ryan,7.0,54.0,61.0
Fremont,HAMBURG II,President/Vice President,,Democratic,Barack Obama Joe Biden,29.0,57.0,86.0
Fremont,HAMBURG II,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Fremont,HAMBURG II,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Fremont,HAMBURG II,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,2.0,3.0
Fremont,HAMBURG II,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,1.0,1.0
Fremont,HAMBURG II,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
