county,precinct,office,district,party,candidate,absentee,election_date,votes
Decatur,BL/FA/Lamoni,President/Vice President,,Republican,Mitt Romney Paul Ryan,141.0,403.0,544.0
Decatur,BL/FA/Lamoni,President/Vice President,,Democratic,Barack Obama Joe Biden,285.0,364.0,649.0
Decatur,BL/FA/Lamoni,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,3.0,3.0
Decatur,BL/FA/Lamoni,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,3.0,5.0
Decatur,BL/FA/Lamoni,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,4.0,5.0
Decatur,BL/FA/Lamoni,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Decatur,BL/FA/Lamoni,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,2.0,2.0
Decatur,BL/FA/Lamoni,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Decatur,BL/FA/Lamoni,President/Vice President,,,Write-In,2.0,2.0,4.0
Decatur,BL/FA/Lamoni,President/Vice President,,,Under Votes,0.0,5.0,5.0
Decatur,BL/FA/Lamoni,President/Vice President,,,Over Votes,3.0,1.0,4.0
Decatur,BU/NB/DC/HA/MO/PL,President/Vice President,,Republican,Mitt Romney Paul Ryan,87.0,147.0,234.0
Decatur,BU/NB/DC/HA/MO/PL,President/Vice President,,Democratic,Barack Obama Joe Biden,54.0,71.0,125.0
Decatur,BU/NB/DC/HA/MO/PL,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Decatur,BU/NB/DC/HA/MO/PL,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,4.0,0.0,4.0
Decatur,BU/NB/DC/HA/MO/PL,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,3.0,4.0
Decatur,BU/NB/DC/HA/MO/PL,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,1.0,1.0
Decatur,BU/NB/DC/HA/MO/PL,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Decatur,BU/NB/DC/HA/MO/PL,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,3.0,4.0
Decatur,BU/NB/DC/HA/MO/PL,President/Vice President,,,Write-In,1.0,1.0,2.0
Decatur,BU/NB/DC/HA/MO/PL,President/Vice President,,,Under Votes,2.0,5.0,7.0
Decatur,BU/NB/DC/HA/MO/PL,President/Vice President,,,Over Votes,0.0,0.0,0.0
Decatur,Decatur City/DE,President/Vice President,,Republican,Mitt Romney Paul Ryan,15.0,98.0,113.0
Decatur,Decatur City/DE,President/Vice President,,Democratic,Barack Obama Joe Biden,24.0,57.0,81.0
Decatur,Decatur City/DE,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Decatur,Decatur City/DE,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,0.0,1.0
Decatur,Decatur City/DE,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,3.0,3.0
Decatur,Decatur City/DE,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Decatur,Decatur City/DE,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Decatur,Decatur City/DE,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Decatur,Decatur City/DE,President/Vice President,,,Write-In,0.0,1.0,1.0
Decatur,Decatur City/DE,President/Vice President,,,Under Votes,1.0,1.0,2.0
Decatur,Decatur City/DE,President/Vice President,,,Over Votes,0.0,1.0,1.0
Decatur,GG/GG/LR/HP/WO,President/Vice President,,Republican,Mitt Romney Paul Ryan,70.0,105.0,175.0
Decatur,GG/GG/LR/HP/WO,President/Vice President,,Democratic,Barack Obama Joe Biden,51.0,81.0,132.0
Decatur,GG/GG/LR/HP/WO,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,2.0,3.0
Decatur,GG/GG/LR/HP/WO,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Decatur,GG/GG/LR/HP/WO,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,5.0,7.0
Decatur,GG/GG/LR/HP/WO,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,1.0,1.0
Decatur,GG/GG/LR/HP/WO,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,1.0,1.0
Decatur,GG/GG/LR/HP/WO,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,2.0,3.0
Decatur,GG/GG/LR/HP/WO,President/Vice President,,,Write-In,1.0,4.0,5.0
Decatur,GG/GG/LR/HP/WO,President/Vice President,,,Under Votes,1.0,1.0,2.0
Decatur,GG/GG/LR/HP/WO,President/Vice President,,,Over Votes,0.0,0.0,0.0
Decatur,GR/RL/GR,President/Vice President,,Republican,Mitt Romney Paul Ryan,34.0,86.0,120.0
Decatur,GR/RL/GR,President/Vice President,,Democratic,Barack Obama Joe Biden,40.0,71.0,111.0
Decatur,GR/RL/GR,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Decatur,GR/RL/GR,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
