county,precinct,office,district,party,candidate,absentee,election_date,votes
Poweshiek,1ST WARD - 06.06GR,President/Vice President,,Republican,Mitt Romney Paul Ryan,147.0,120.0,267.0
Poweshiek,1ST WARD - 06.06GR,President/Vice President,,Democratic,Barack Obama Joe Biden,919.0,196.0,1115.0
Poweshiek,1ST WARD - 06.06GR,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,0.0,1.0
Poweshiek,1ST WARD - 06.06GR,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,6.0,2.0,8.0
Poweshiek,1ST WARD - 06.06GR,President/Vice President,,Libertarian,Gary Johnson James P. Gray,14.0,4.0,18.0
Poweshiek,1ST WARD - 06.06GR,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Poweshiek,1ST WARD - 06.06GR,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Poweshiek,1ST WARD - 06.06GR,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Poweshiek,1ST WARD - 06.06GR,President/Vice President,,,Write-In,1.0,4.0,5.0
Poweshiek,1ST WARD - 06.06GR,President/Vice President,,,Under Votes,2.0,1.0,3.0
Poweshiek,1ST WARD - 06.06GR,President/Vice President,,,Over Votes,0.0,0.0,0.0
Poweshiek,2ND WARD - 07.07GR,President/Vice President,,Republican,Mitt Romney Paul Ryan,258.0,346.0,604.0
Poweshiek,2ND WARD - 07.07GR,President/Vice President,,Democratic,Barack Obama Joe Biden,536.0,283.0,819.0
Poweshiek,2ND WARD - 07.07GR,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,0.0,1.0
Poweshiek,2ND WARD - 07.07GR,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,4.0,6.0
Poweshiek,2ND WARD - 07.07GR,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,5.0,7.0
Poweshiek,2ND WARD - 07.07GR,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,1.0,1.0
Poweshiek,2ND WARD - 07.07GR,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,1.0,0.0,1.0
Poweshiek,2ND WARD - 07.07GR,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Poweshiek,2ND WARD - 07.07GR,President/Vice President,,,Write-In,3.0,6.0,9.0
Poweshiek,2ND WARD - 07.07GR,President/Vice President,,,Under Votes,4.0,2.0,6.0
Poweshiek,2ND WARD - 07.07GR,President/Vice President,,,Over Votes,2.0,0.0,2.0
Poweshiek,3RD WARD - 08.08GR,President/Vice President,,Republican,Mitt Romney Paul Ryan,105.0,177.0,282.0
Poweshiek,3RD WARD - 08.08GR,President/Vice President,,Democratic,Barack Obama Joe Biden,355.0,313.0,668.0
Poweshiek,3RD WARD - 08.08GR,President/Vice President,,Constitution,Virgil Goode James Clymer,4.0,1.0,5.0
Poweshiek,3RD WARD - 08.08GR,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,0.0,2.0
Poweshiek,3RD WARD - 08.08GR,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,6.0,7.0
Poweshiek,3RD WARD - 08.08GR,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Poweshiek,3RD WARD - 08.08GR,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Poweshiek,3RD WARD - 08.08GR,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Poweshiek,3RD WARD - 08.08GR,President/Vice President,,,Write-In,1.0,2.0,3.0
Poweshiek,3RD WARD - 08.08GR,President/Vice President,,,Under Votes,4.0,0.0,4.0
Poweshiek,3RD WARD - 08.08GR,President/Vice President,,,Over Votes,1.0,0.0,1.0
Poweshiek,4TH WARD - 09.09GR,President/Vice President,,Republican,Mitt Romney Paul Ryan,204.0,217.0,421.0
Poweshiek,4TH WARD - 09.09GR,President/Vice President,,Democratic,Barack Obama Joe Biden,456.0,271.0,727.0
Poweshiek,4TH WARD - 09.09GR,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,7.0,8.0
Poweshiek,4TH WARD - 09.09GR,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,4.0,1.0,5.0
Poweshiek,4TH WARD - 09.09GR,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,11.0,12.0
