county,precinct,office,district,party,candidate,absentee,election_date,votes
Scott,(AG) ALLEN'S GROVE TOWNSHIP AG,President/Vice President,,Republican,Mitt Romney Paul Ryan,62.0,149.0,211.0
Scott,(AG) ALLEN'S GROVE TOWNSHIP AG,President/Vice President,,Democratic,Barack Obama Joe Biden,38.0,90.0,128.0
Scott,(AG) ALLEN'S GROVE TOWNSHIP AG,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Scott,(AG) ALLEN'S GROVE TOWNSHIP AG,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Scott,(AG) ALLEN'S GROVE TOWNSHIP AG,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,1.0,1.0
Scott,(AG) ALLEN'S GROVE TOWNSHIP AG,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Scott,(AG) ALLEN'S GROVE TOWNSHIP AG,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Scott,(AG) ALLEN'S GROVE TOWNSHIP AG,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Scott,(AG) ALLEN'S GROVE TOWNSHIP AG,President/Vice President,,,Write-In,0.0,1.0,1.0
Scott,(AG) ALLEN'S GROVE TOWNSHIP AG,President/Vice President,,,Under Votes,0.0,1.0,1.0
Scott,(AG) ALLEN'S GROVE TOWNSHIP AG,President/Vice President,,,Over Votes,1.0,0.0,1.0
Scott,(B11) CITY OF BETTENDORF B11,President/Vice President,,Republican,Mitt Romney Paul Ryan,466.0,496.0,962.0
Scott,(B11) CITY OF BETTENDORF B11,President/Vice President,,Democratic,Barack Obama Joe Biden,617.0,445.0,1062.0
Scott,(B11) CITY OF BETTENDORF B11,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Scott,(B11) CITY OF BETTENDORF B11,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,0.0,2.0
Scott,(B11) CITY OF BETTENDORF B11,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,17.0,18.0
Scott,(B11) CITY OF BETTENDORF B11,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,1.0,1.0
Scott,(B11) CITY OF BETTENDORF B11,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Scott,(B11) CITY OF BETTENDORF B11,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
