county,precinct,office,district,party,candidate,absentee,election_date,votes
Worth,Barton-Deer Creek-Union-Grafton,President/Vice President,,Republican,Mitt Romney Paul Ryan,68.0,170.0,238.0
Worth,Barton-Deer Creek-Union-Grafton,President/Vice President,,Democratic,Barack Obama Joe Biden,68.0,203.0,271.0
Worth,Barton-Deer Creek-Union-Grafton,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Worth,Barton-Deer Creek-Union-Grafton,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Worth,Barton-Deer Creek-Union-Grafton,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,0.0,1.0
Worth,Barton-Deer Creek-Union-Grafton,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Worth,Barton-Deer Creek-Union-Grafton,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Worth,Barton-Deer Creek-Union-Grafton,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Worth,Barton-Deer Creek-Union-Grafton,President/Vice President,,,Write-In,0.0,1.0,1.0
Worth,Barton-Deer Creek-Union-Grafton,President/Vice President,,,Under Votes,1.0,1.0,2.0
Worth,Barton-Deer Creek-Union-Grafton,President/Vice President,,,Over Votes,0.0,0.0,0.0
Worth,Bristol-Silver Lake-Joice,President/Vice President,,Republican,Mitt Romney Paul Ryan,37.0,152.0,189.0
Worth,Bristol-Silver Lake-Joice,President/Vice President,,Democratic,Barack Obama Joe Biden,45.0,166.0,211.0
Worth,Bristol-Silver Lake-Joice,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Worth,Bristol-Silver Lake-Joice,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Worth,Bristol-Silver Lake-Joice,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,2.0,2.0
Worth,Bristol-Silver Lake-Joice,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Worth,Bristol-Silver Lake-Joice,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Worth,Bristol-Silver Lake-Joice,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Worth,Bristol-Silver Lake-Joice,President/Vice President,,,Write-In,0.0,6.0,6.0
Worth,Bristol-Silver Lake-Joice,President/Vice President,,,Under Votes,1.0,1.0,2.0
Worth,Bristol-Silver Lake-Joice,President/Vice President,,,Over Votes,0.0,0.0,0.0
Worth,Brookfield-Kensett,President/Vice President,,Republican,Mitt Romney Paul Ryan,18.0,152.0,170.0
Worth,Brookfield-Kensett,President/Vice President,,Democratic,Barack Obama Joe Biden,64.0,169.0,233.0
Worth,Brookfield-Kensett,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Worth,Brookfield-Kensett,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Worth,Brookfield-Kensett,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,5.0,5.0
Worth,Brookfield-Kensett,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Worth,Brookfield-Kensett,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,1.0,1.0
Worth,Brookfield-Kensett,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,1.0,1.0
Worth,Brookfield-Kensett,President/Vice President,,,Write-In,0.0,1.0,1.0
Worth,Brookfield-Kensett,President/Vice President,,,Under Votes,0.0,3.0,3.0
Worth,Brookfield-Kensett,President/Vice President,,,Over Votes,0.0,0.0,0.0
Worth,Danville-Hanlontown,President/Vice President,,Republican,Mitt Romney Paul Ryan,22.0,98.0,120.0
Worth,Danville-Hanlontown,President/Vice President,,Democratic,Barack Obama Joe Biden,23.0,113.0,136.0
Worth,Danville-Hanlontown,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Worth,Danville-Hanlontown,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Worth,Danville-Hanlontown,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,0.0,2.0
Worth,Danville-Hanlontown,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Worth,Danville-Hanlontown,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,1.0,1.0
Worth,Danville-Hanlontown,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Worth,Danville-Hanlontown,President/Vice President,,,Write-In,0.0,0.0,0.0
Worth,Danville-Hanlontown,President/Vice President,,,Under Votes,2.0,0.0,2.0
Worth,Danville-Hanlontown,President/Vice President,,,Over Votes,0.0,0.0,0.0
Worth,Deer Creek-Grove-Hartland-Northwood,President/Vice President,,Republican,Mitt Romney Paul Ryan,159.0,424.0,583.0
Worth,Deer Creek-Grove-Hartland-Northwood,President/Vice President,,Democratic,Barack Obama Joe Biden,260.0,498.0,758.0
Worth,Deer Creek-Grove-Hartland-Northwood,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,2.0,3.0
Worth,Deer Creek-Grove-Hartland-Northwood,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,2.0,3.0
Worth,Deer Creek-Grove-Hartland-Northwood,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,10.0,10.0
Worth,Deer Creek-Grove-Hartland-Northwood,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,1.0,1.0
Worth,Deer Creek-Grove-Hartland-Northwood,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,2.0,2.0
Worth,Deer Creek-Grove-Hartland-Northwood,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,2.0,2.0
Worth,Deer Creek-Grove-Hartland-Northwood,President/Vice President,,,Write-In,1.0,2.0,3.0
Worth,Deer Creek-Grove-Hartland-Northwood,President/Vice President,,,Under Votes,3.0,8.0,11.0
Worth,Deer Creek-Grove-Hartland-Northwood,President/Vice President,,,Over Votes,0.0,0.0,0.0
Worth,Fertile,President/Vice President,,Republican,Mitt Romney Paul Ryan,32.0,163.0,195.0
Worth,Fertile,President/Vice President,,Democratic,Barack Obama Joe Biden,55.0,123.0,178.0
Worth,Fertile,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,1.0,2.0
Worth,Fertile,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Worth,Fertile,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,4.0,5.0
Worth,Fertile,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Worth,Fertile,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Worth,Fertile,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Worth,Fertile,President/Vice President,,,Write-In,1.0,4.0,5.0
Worth,Fertile,President/Vice President,,,Under Votes,0.0,1.0,1.0
Worth,Fertile,President/Vice President,,,Over Votes,0.0,0.0,0.0
Worth,Lincoln Manly,President/Vice President,,Republican,Mitt Romney Paul Ryan,61.0,188.0,249.0
Worth,Lincoln Manly,President/Vice President,,Democratic,Barack Obama Joe Biden,132.0,431.0,563.0
Worth,Lincoln Manly,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,5.0,5.0
Worth,Lincoln Manly,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,3.0,4.0
Worth,Lincoln Manly,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,3.0,3.0
Worth,Lincoln Manly,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Worth,Lincoln Manly,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,1.0,1.0
Worth,Lincoln Manly,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,0.0,1.0
Worth,Lincoln Manly,President/Vice President,,,Write-In,0.0,5.0,5.0
Worth,Lincoln Manly,President/Vice President,,,Under Votes,1.0,6.0,7.0
Worth,Lincoln Manly,President/Vice President,,,Over Votes,1.0,0.0,1.0
Worth,,President/Vice President,,Republican,Mitt Romney Paul Ryan,397.0,1347.0,1744.0
Worth,,President/Vice President,,Democratic,Barack Obama Joe Biden,647.0,1703.0,2350.0
Worth,,President/Vice President,,Constitution,Virgil Goode James Clymer,2.0,10.0,12.0
Worth,,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,5.0,7.0
Worth,,President/Vice President,,Libertarian,Gary Johnson James P. Gray,4.0,24.0,28.0
Worth,,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,1.0,1.0
Worth,,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,5.0,5.0
Worth,,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,3.0,4.0
Worth,,President/Vice President,,,Write-In,2.0,19.0,21.0
Worth,,President/Vice President,,,Under Votes,8.0,20.0,28.0
Worth,,President/Vice President,,,Over Votes,1.0,0.0,1.0
Worth,Barton-Deer Creek-Union-Grafton,U.S. House of Representatives,1,Republican,Ben Lange,66.0,148.0,214.0
Worth,Barton-Deer Creek-Union-Grafton,U.S. House of Representatives,1,Democratic,Bruce Braley,65.0,181.0,246.0
Worth,Barton-Deer Creek-Union-Grafton,U.S. House of Representatives,1,Nominated by Petition,Gregory Hughes,0.0,7.0,7.0
Worth,Barton-Deer Creek-Union-Grafton,U.S. House of Representatives,1,Nominated by Petition,George Todd Krail II,0.0,1.0,1.0
Worth,Barton-Deer Creek-Union-Grafton,U.S. House of Representatives,1,,Write-In,0.0,0.0,0.0
Worth,Barton-Deer Creek-Union-Grafton,U.S. House of Representatives,1,,Under Votes,7.0,37.0,44.0
Worth,Barton-Deer Creek-Union-Grafton,U.S. House of Representatives,1,,Over Votes,0.0,1.0,1.0
Worth,Bristol-Silver Lake-Joice,U.S. House of Representatives,1,Republican,Ben Lange,31.0,141.0,172.0
Worth,Bristol-Silver Lake-Joice,U.S. House of Representatives,1,Democratic,Bruce Braley,47.0,149.0,196.0
Worth,Bristol-Silver Lake-Joice,U.S. House of Representatives,1,Nominated by Petition,Gregory Hughes,0.0,17.0,17.0
Worth,Bristol-Silver Lake-Joice,U.S. House of Representatives,1,Nominated by Petition,George Todd Krail II,0.0,1.0,1.0
Worth,Bristol-Silver Lake-Joice,U.S. House of Representatives,1,,Write-In,0.0,0.0,0.0
Worth,Bristol-Silver Lake-Joice,U.S. House of Representatives,1,,Under Votes,5.0,19.0,24.0
Worth,Bristol-Silver Lake-Joice,U.S. House of Representatives,1,,Over Votes,0.0,0.0,0.0
Worth,Brookfield-Kensett,U.S. House of Representatives,1,Republican,Ben Lange,19.0,153.0,172.0
Worth,Brookfield-Kensett,U.S. House of Representatives,1,Democratic,Bruce Braley,60.0,154.0,214.0
Worth,Brookfield-Kensett,U.S. House of Representatives,1,Nominated by Petition,Gregory Hughes,2.0,5.0,7.0
Worth,Brookfield-Kensett,U.S. House of Representatives,1,Nominated by Petition,George Todd Krail II,0.0,7.0,7.0
Worth,Brookfield-Kensett,U.S. House of Representatives,1,,Write-In,0.0,0.0,0.0
Worth,Brookfield-Kensett,U.S. House of Representatives,1,,Under Votes,1.0,14.0,15.0
Worth,Brookfield-Kensett,U.S. House of Representatives,1,,Over Votes,0.0,0.0,0.0
Worth,Danville-Hanlontown,U.S. House of Representatives,1,Republican,Ben Lange,26.0,87.0,113.0
Worth,Danville-Hanlontown,U.S. House of Representatives,1,Democratic,Bruce Braley,19.0,105.0,124.0
Worth,Danville-Hanlontown,U.S. House of Representatives,1,Nominated by Petition,Gregory Hughes,0.0,5.0,5.0
Worth,Danville-Hanlontown,U.S. House of Representatives,1,Nominated by Petition,George Todd Krail II,0.0,1.0,1.0
Worth,Danville-Hanlontown,U.S. House of Representatives,1,,Write-In,0.0,0.0,0.0
