county,precinct,office,district,party,candidate,absentee,election_date,votes
Floyd,Charles City Corp / CC1,President/Vice President,,Republican,Mitt Romney Paul Ryan,236.0,209.0,445.0
Floyd,Charles City Corp / CC1,President/Vice President,,Democratic,Barack Obama Joe Biden,419.0,267.0,686.0
Floyd,Charles City Corp / CC1,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Floyd,Charles City Corp / CC1,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,5.0,1.0,6.0
Floyd,Charles City Corp / CC1,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,4.0,5.0
Floyd,Charles City Corp / CC1,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Floyd,Charles City Corp / CC1,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Floyd,Charles City Corp / CC1,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,0.0,1.0
Floyd,Charles City Corp / CC1,President/Vice President,,,Write-In,1.0,2.0,3.0
Floyd,Charles City Corp / CC1,President/Vice President,,,Under Votes,2.0,3.0,5.0
Floyd,Charles City Corp / CC1,President/Vice President,,,Over Votes,5.0,0.0,5.0
Floyd,Charles City Corp / CC2,President/Vice President,,Republican,Mitt Romney Paul Ryan,204.0,297.0,501.0
Floyd,Charles City Corp / CC2,President/Vice President,,Democratic,Barack Obama Joe Biden,381.0,440.0,821.0
Floyd,Charles City Corp / CC2,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Floyd,Charles City Corp / CC2,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,2.0,3.0
Floyd,Charles City Corp / CC2,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,5.0,7.0
Floyd,Charles City Corp / CC2,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,1.0,1.0
Floyd,Charles City Corp / CC2,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Floyd,Charles City Corp / CC2,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,0.0,1.0
Floyd,Charles City Corp / CC2,President/Vice President,,,Write-In,0.0,1.0,1.0
Floyd,Charles City Corp / CC2,President/Vice President,,,Under Votes,7.0,5.0,12.0
Floyd,Charles City Corp / CC2,President/Vice President,,,Over Votes,4.0,0.0,4.0
Floyd,Charles City Corp / CC3,President/Vice President,,Republican,Mitt Romney Paul Ryan,154.0,240.0,394.0
Floyd,Charles City Corp / CC3,President/Vice President,,Democratic,Barack Obama Joe Biden,441.0,392.0,833.0
Floyd,Charles City Corp / CC3,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Floyd,Charles City Corp / CC3,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Floyd,Charles City Corp / CC3,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,8.0,8.0
Floyd,Charles City Corp / CC3,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Floyd,Charles City Corp / CC3,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Floyd,Charles City Corp / CC3,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,3.0,0.0,3.0
Floyd,Charles City Corp / CC3,President/Vice President,,,Write-In,1.0,2.0,3.0
Floyd,Charles City Corp / CC3,President/Vice President,,,Under Votes,3.0,1.0,4.0
Floyd,Charles City Corp / CC3,President/Vice President,,,Over Votes,0.0,0.0,0.0
Floyd,Floyd / Cedar / Niles,President/Vice President,,Republican,Mitt Romney Paul Ryan,132.0,310.0,442.0
Floyd,Floyd / Cedar / Niles,President/Vice President,,Democratic,Barack Obama Joe Biden,199.0,251.0,450.0
