county,precinct,office,district,party,candidate,absentee,election_date,votes
Calhoun,"Butler, Williams",President/Vice President,,Republican,Mitt Romney Paul Ryan,92.0,184.0,276.0
Calhoun,"Butler, Williams",President/Vice President,,Democratic,Barack Obama Joe Biden,80.0,149.0,229.0
Calhoun,"Butler, Williams",President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,3.0,3.0
Calhoun,"Butler, Williams",President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Calhoun,"Butler, Williams",President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,2.0,3.0
Calhoun,"Butler, Williams",President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Calhoun,"Butler, Williams",President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Calhoun,"Butler, Williams",President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Calhoun,"Butler, Williams",President/Vice President,,,Write-In,0.0,0.0,0.0
Calhoun,"Butler, Williams",President/Vice President,,,Under Votes,1.0,2.0,3.0
Calhoun,"Butler, Williams",President/Vice President,,,Over Votes,0.0,0.0,0.0
Calhoun,"Calh, Jackson, EG, Lake C",President/Vice President,,Republican,Mitt Romney Paul Ryan,162.0,382.0,544.0
Calhoun,"Calh, Jackson, EG, Lake C",President/Vice President,,Democratic,Barack Obama Joe Biden,202.0,366.0,568.0
Calhoun,"Calh, Jackson, EG, Lake C",President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,2.0,2.0
Calhoun,"Calh, Jackson, EG, Lake C",President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,3.0,4.0
Calhoun,"Calh, Jackson, EG, Lake C",President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,2.0,2.0
Calhoun,"Calh, Jackson, EG, Lake C",President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Calhoun,"Calh, Jackson, EG, Lake C",President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Calhoun,"Calh, Jackson, EG, Lake C",President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Calhoun,"Calh, Jackson, EG, Lake C",President/Vice President,,,Write-In,0.0,4.0,4.0
Calhoun,"Calh, Jackson, EG, Lake C",President/Vice President,,,Under Votes,1.0,5.0,6.0
Calhoun,"Calh, Jackson, EG, Lake C",President/Vice President,,,Over Votes,0.0,2.0,2.0
Calhoun,Cedar,President/Vice President,,Republican,Mitt Romney Paul Ryan,20.0,77.0,97.0
Calhoun,Cedar,President/Vice President,,Democratic,Barack Obama Joe Biden,26.0,32.0,58.0
Calhoun,Cedar,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Calhoun,Cedar,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Calhoun,Cedar,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,1.0,2.0
Calhoun,Cedar,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
