county,precinct,office,district,party,candidate,absentee,election_date,votes
Davis,Bloomfield 1st Ward,President/Vice President,,Republican,Mitt Romney Paul Ryan,94.0,136.0,230.0
Davis,Bloomfield 1st Ward,President/Vice President,,Democratic,Barack Obama Joe Biden,91.0,126.0,217.0
Davis,Bloomfield 1st Ward,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,3.0,3.0
Davis,Bloomfield 1st Ward,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,3.0,3.0
Davis,Bloomfield 1st Ward,President/Vice President,,Libertarian,Gary Johnson James P. Gray,3.0,4.0,7.0
Davis,Bloomfield 1st Ward,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Davis,Bloomfield 1st Ward,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Davis,Bloomfield 1st Ward,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,1.0,1.0
Davis,Bloomfield 1st Ward,President/Vice President,,,Write-In,2.0,5.0,7.0
Davis,Bloomfield 1st Ward,President/Vice President,,,Under Votes,1.0,2.0,3.0
Davis,Bloomfield 1st Ward,President/Vice President,,,Over Votes,9.0,0.0,9.0
Davis,Bloomfield 2nd Ward,President/Vice President,,Republican,Mitt Romney Paul Ryan,77.0,131.0,208.0
Davis,Bloomfield 2nd Ward,President/Vice President,,Democratic,Barack Obama Joe Biden,89.0,116.0,205.0
Davis,Bloomfield 2nd Ward,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,0.0,1.0
Davis,Bloomfield 2nd Ward,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Davis,Bloomfield 2nd Ward,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,4.0,4.0
Davis,Bloomfield 2nd Ward,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
