county,precinct,office,district,party,candidate,absentee,election_date,votes
Woodbury,1 HEARTLAND BAPTIST CH,President/Vice President,,Republican,Mitt Romney Paul Ryan,335.0,459.0,794.0
Woodbury,1 HEARTLAND BAPTIST CH,President/Vice President,,Democratic,Barack Obama Joe Biden,342.0,229.0,571.0
Woodbury,1 HEARTLAND BAPTIST CH,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,0.0,1.0
Woodbury,1 HEARTLAND BAPTIST CH,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,2.0,2.0
Woodbury,1 HEARTLAND BAPTIST CH,President/Vice President,,Libertarian,Gary Johnson James P. Gray,7.0,10.0,17.0
Woodbury,1 HEARTLAND BAPTIST CH,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Woodbury,1 HEARTLAND BAPTIST CH,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Woodbury,1 HEARTLAND BAPTIST CH,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Woodbury,1 HEARTLAND BAPTIST CH,President/Vice President,,,Write-In,4.0,2.0,6.0
Woodbury,1 HEARTLAND BAPTIST CH,President/Vice President,,,Under Votes,1.0,3.0,4.0
Woodbury,1 HEARTLAND BAPTIST CH,President/Vice President,,,Over Votes,4.0,0.0,4.0
Woodbury,10 CLARK SCHOOL,President/Vice President,,Republican,Mitt Romney Paul Ryan,407.0,532.0,939.0
Woodbury,10 CLARK SCHOOL,President/Vice President,,Democratic,Barack Obama Joe Biden,333.0,227.0,560.0
Woodbury,10 CLARK SCHOOL,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Woodbury,10 CLARK SCHOOL,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,0.0,1.0
Woodbury,10 CLARK SCHOOL,President/Vice President,,Libertarian,Gary Johnson James P. Gray,3.0,6.0,9.0
Woodbury,10 CLARK SCHOOL,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Woodbury,10 CLARK SCHOOL,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Woodbury,10 CLARK SCHOOL,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Woodbury,10 CLARK SCHOOL,President/Vice President,,,Write-In,2.0,3.0,5.0
Woodbury,10 CLARK SCHOOL,President/Vice President,,,Under Votes,0.0,1.0,1.0
Woodbury,10 CLARK SCHOOL,President/Vice President,,,Over Votes,1.0,0.0,1.0
Woodbury,11 GIRLS INC,President/Vice President,,Republican,Mitt Romney Paul Ryan,53.0,43.0,96.0
Woodbury,11 GIRLS INC,President/Vice President,,Democratic,Barack Obama Joe Biden,267.0,180.0,447.0
Woodbury,11 GIRLS INC,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Woodbury,11 GIRLS INC,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Woodbury,11 GIRLS INC,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,1.0,3.0
Woodbury,11 GIRLS INC,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,2.0,0.0,2.0
Woodbury,11 GIRLS INC,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Woodbury,11 GIRLS INC,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Woodbury,11 GIRLS INC,President/Vice President,,,Write-In,2.0,2.0,4.0
Woodbury,11 GIRLS INC,President/Vice President,,,Under Votes,6.0,1.0,7.0
Woodbury,11 GIRLS INC,President/Vice President,,,Over Votes,10.0,0.0,10.0
Woodbury,12 LINCOLN SCHOOL,President/Vice President,,Republican,Mitt Romney Paul Ryan,305.0,383.0,688.0
Woodbury,12 LINCOLN SCHOOL,President/Vice President,,Democratic,Barack Obama Joe Biden,429.0,367.0,796.0
Woodbury,12 LINCOLN SCHOOL,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,2.0,2.0
Woodbury,12 LINCOLN SCHOOL,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,3.0,1.0,4.0
Woodbury,12 LINCOLN SCHOOL,President/Vice President,,Libertarian,Gary Johnson James P. Gray,5.0,7.0,12.0
Woodbury,12 LINCOLN SCHOOL,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Woodbury,12 LINCOLN SCHOOL,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Woodbury,12 LINCOLN SCHOOL,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Woodbury,12 LINCOLN SCHOOL,President/Vice President,,,Write-In,8.0,5.0,13.0
Woodbury,12 LINCOLN SCHOOL,President/Vice President,,,Under Votes,2.0,3.0,5.0
Woodbury,12 LINCOLN SCHOOL,President/Vice President,,,Over Votes,4.0,3.0,7.0
Woodbury,13 SC TRANSIT SYSTEM,President/Vice President,,Republican,Mitt Romney Paul Ryan,112.0,153.0,265.0
Woodbury,13 SC TRANSIT SYSTEM,President/Vice President,,Democratic,Barack Obama Joe Biden,268.0,211.0,479.0
Woodbury,13 SC TRANSIT SYSTEM,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,5.0,6.0
Woodbury,13 SC TRANSIT SYSTEM,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,1.0,3.0
Woodbury,13 SC TRANSIT SYSTEM,President/Vice President,,Libertarian,Gary Johnson James P. Gray,3.0,2.0,5.0
Woodbury,13 SC TRANSIT SYSTEM,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Woodbury,13 SC TRANSIT SYSTEM,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,1.0,0.0,1.0
Woodbury,13 SC TRANSIT SYSTEM,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Woodbury,13 SC TRANSIT SYSTEM,President/Vice President,,,Write-In,2.0,7.0,9.0
Woodbury,13 SC TRANSIT SYSTEM,President/Vice President,,,Under Votes,0.0,1.0,1.0
Woodbury,13 SC TRANSIT SYSTEM,President/Vice President,,,Over Votes,3.0,0.0,3.0
Woodbury,14 BOYS & GIRLS HOME,President/Vice President,,Republican,Mitt Romney Paul Ryan,126.0,136.0,262.0
Woodbury,14 BOYS & GIRLS HOME,President/Vice President,,Democratic,Barack Obama Joe Biden,334.0,259.0,593.0
Woodbury,14 BOYS & GIRLS HOME,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Woodbury,14 BOYS & GIRLS HOME,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,1.0,2.0
Woodbury,14 BOYS & GIRLS HOME,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,5.0,5.0
Woodbury,14 BOYS & GIRLS HOME,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Woodbury,14 BOYS & GIRLS HOME,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Woodbury,14 BOYS & GIRLS HOME,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Woodbury,14 BOYS & GIRLS HOME,President/Vice President,,,Write-In,2.0,7.0,9.0
Woodbury,14 BOYS & GIRLS HOME,President/Vice President,,,Under Votes,2.0,0.0,2.0
Woodbury,14 BOYS & GIRLS HOME,President/Vice President,,,Over Votes,6.0,0.0,6.0
Woodbury,15 UNITY SCHOOL/CONCORD,President/Vice President,,Republican,Mitt Romney Paul Ryan,391.0,311.0,702.0
Woodbury,15 UNITY SCHOOL/CONCORD,President/Vice President,,Democratic,Barack Obama Joe Biden,365.0,272.0,637.0
Woodbury,15 UNITY SCHOOL/CONCORD,President/Vice President,,Constitution,Virgil Goode James Clymer,3.0,2.0,5.0
Woodbury,15 UNITY SCHOOL/CONCORD,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,3.0,4.0
Woodbury,15 UNITY SCHOOL/CONCORD,President/Vice President,,Libertarian,Gary Johnson James P. Gray,5.0,11.0,16.0
Woodbury,15 UNITY SCHOOL/CONCORD,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Woodbury,15 UNITY SCHOOL/CONCORD,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,2.0,1.0,3.0
Woodbury,15 UNITY SCHOOL/CONCORD,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
