county,precinct,office,district,party,candidate,absentee,election_date,votes
Tama,CARLTON,President/Vice President,,Republican,Mitt Romney Paul Ryan,59.0,155.0,214.0
Tama,CARLTON,President/Vice President,,Democratic,Barack Obama Joe Biden,74.0,156.0,230.0
Tama,CARLTON,President/Vice President,,Constitution,Virgil Goode James Clymer,2.0,1.0,3.0
Tama,CARLTON,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Tama,CARLTON,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,2.0,2.0
Tama,CARLTON,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Tama,CARLTON,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,1.0,1.0
Tama,CARLTON,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,1.0,1.0
Tama,CARLTON,President/Vice President,,,Write-In,0.0,1.0,1.0
Tama,CARLTON,President/Vice President,,,Under Votes,2.0,0.0,2.0
Tama,CARLTON,President/Vice President,,,Over Votes,1.0,0.0,1.0
Tama,CARROLL/ONEIDA/N OTTER,President/Vice President,,Republican,Mitt Romney Paul Ryan,59.0,181.0,240.0
Tama,CARROLL/ONEIDA/N OTTER,President/Vice President,,Democratic,Barack Obama Joe Biden,52.0,127.0,179.0
Tama,CARROLL/ONEIDA/N OTTER,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,2.0,2.0
Tama,CARROLL/ONEIDA/N OTTER,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,0.0,1.0
Tama,CARROLL/ONEIDA/N OTTER,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,0.0,0.0
Tama,CARROLL/ONEIDA/N OTTER,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Tama,CARROLL/ONEIDA/N OTTER,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Tama,CARROLL/ONEIDA/N OTTER,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Tama,CARROLL/ONEIDA/N OTTER,President/Vice President,,,Write-In,1.0,1.0,2.0
Tama,CARROLL/ONEIDA/N OTTER,President/Vice President,,,Under Votes,0.0,2.0,2.0
Tama,CARROLL/ONEIDA/N OTTER,President/Vice President,,,Over Votes,0.0,0.0,0.0
Tama,CLARK/GENESECLARK/GENESEO,President/Vice President,,Republican,Mitt Romney Paul Ryan,162.0,523.0,685.0
Tama,CLARK/GENESECLARK/GENESEO,President/Vice President,,Democratic,Barack Obama Joe Biden,155.0,326.0,481.0
Tama,CLARK/GENESECLARK/GENESEO,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,1.0,2.0
Tama,CLARK/GENESECLARK/GENESEO,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,3.0,3.0
Tama,CLARK/GENESECLARK/GENESEO,President/Vice President,,Libertarian,Gary Johnson James P. Gray,3.0,3.0,6.0
Tama,CLARK/GENESECLARK/GENESEO,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Tama,CLARK/GENESECLARK/GENESEO,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Tama,CLARK/GENESECLARK/GENESEO,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Tama,CLARK/GENESECLARK/GENESEO,President/Vice President,,,Write-In,3.0,7.0,10.0
Tama,CLARK/GENESECLARK/GENESEO,President/Vice President,,,Under Votes,0.0,3.0,3.0
Tama,CLARK/GENESECLARK/GENESEO,President/Vice President,,,Over Votes,0.0,0.0,0.0
Tama,COLUMBIA/TAMA,President/Vice President,,Republican,Mitt Romney Paul Ryan,144.0,307.0,451.0
Tama,COLUMBIA/TAMA,President/Vice President,,Democratic,Barack Obama Joe Biden,358.0,528.0,886.0
Tama,COLUMBIA/TAMA,President/Vice President,,Constitution,Virgil Goode James Clymer,3.0,0.0,3.0
Tama,COLUMBIA/TAMA,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,0.0,1.0
Tama,COLUMBIA/TAMA,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,4.0,6.0
Tama,COLUMBIA/TAMA,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Tama,COLUMBIA/TAMA,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Tama,COLUMBIA/TAMA,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,4.0,5.0
Tama,COLUMBIA/TAMA,President/Vice President,,,Write-In,1.0,7.0,8.0
Tama,COLUMBIA/TAMA,President/Vice President,,,Under Votes,0.0,4.0,4.0
Tama,COLUMBIA/TAMA,President/Vice President,,,Over Votes,2.0,0.0,2.0
Tama,GRANT TWP,President/Vice President,,Republican,Mitt Romney Paul Ryan,26.0,57.0,83.0
Tama,GRANT TWP,President/Vice President,,Democratic,Barack Obama Joe Biden,28.0,44.0,72.0
Tama,GRANT TWP,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Tama,GRANT TWP,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Tama,GRANT TWP,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,0.0,0.0
Tama,GRANT TWP,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Tama,GRANT TWP,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Tama,GRANT TWP,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,1.0,1.0
Tama,GRANT TWP,President/Vice President,,,Write-In,2.0,0.0,2.0
Tama,GRANT TWP,President/Vice President,,,Under Votes,1.0,1.0,2.0
Tama,GRANT TWP,President/Vice President,,,Over Votes,0.0,1.0,1.0
Tama,HIGHLAND/INDIAN VILLAGE,President/Vice President,,Republican,Mitt Romney Paul Ryan,56.0,183.0,239.0
Tama,HIGHLAND/INDIAN VILLAGE,President/Vice President,,Democratic,Barack Obama Joe Biden,76.0,153.0,229.0
Tama,HIGHLAND/INDIAN VILLAGE,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,0.0,1.0
Tama,HIGHLAND/INDIAN VILLAGE,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Tama,HIGHLAND/INDIAN VILLAGE,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,4.0,4.0
Tama,HIGHLAND/INDIAN VILLAGE,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Tama,HIGHLAND/INDIAN VILLAGE,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Tama,HIGHLAND/INDIAN VILLAGE,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Tama,HIGHLAND/INDIAN VILLAGE,President/Vice President,,,Write-In,0.0,0.0,0.0
Tama,HIGHLAND/INDIAN VILLAGE,President/Vice President,,,Under Votes,0.0,1.0,1.0
Tama,HIGHLAND/INDIAN VILLAGE,President/Vice President,,,Over Votes,2.0,0.0,2.0
Tama,IS,President/Vice President,,Republican,Mitt Romney Paul Ryan,2.0,18.0,20.0
Tama,IS,President/Vice President,,Democratic,Barack Obama Joe Biden,68.0,312.0,380.0
Tama,IS,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Tama,IS,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Tama,IS,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,1.0,1.0
Tama,IS,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Tama,IS,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Tama,IS,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Tama,IS,President/Vice President,,,Write-In,0.0,0.0,0.0
Tama,IS,President/Vice President,,,Under Votes,0.0,0.0,0.0
Tama,IS,President/Vice President,,,Over Votes,0.0,0.0,0.0
Tama,LINCOLN,President/Vice President,,Republican,Mitt Romney Paul Ryan,21.0,104.0,125.0
Tama,LINCOLN,President/Vice President,,Democratic,Barack Obama Joe Biden,27.0,53.0,80.0
Tama,LINCOLN,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Tama,LINCOLN,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Tama,LINCOLN,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,1.0,1.0
Tama,LINCOLN,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Tama,LINCOLN,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Tama,LINCOLN,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Tama,LINCOLN,President/Vice President,,,Write-In,1.0,0.0,1.0
Tama,LINCOLN,President/Vice President,,,Under Votes,1.0,0.0,1.0
Tama,LINCOLN,President/Vice President,,,Over Votes,0.0,0.0,0.0
Tama,PERRY/BUCKINGHAM/E CRYSTA,President/Vice President,,Republican,Mitt Romney Paul Ryan,193.0,464.0,657.0
Tama,PERRY/BUCKINGHAM/E CRYSTA,President/Vice President,,Democratic,Barack Obama Joe Biden,207.0,417.0,624.0
Tama,PERRY/BUCKINGHAM/E CRYSTA,President/Vice President,,Constitution,Virgil Goode James Clymer,3.0,0.0,3.0
Tama,PERRY/BUCKINGHAM/E CRYSTA,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,1.0,2.0
Tama,PERRY/BUCKINGHAM/E CRYSTA,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,5.0,7.0
Tama,PERRY/BUCKINGHAM/E CRYSTA,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,2.0,0.0,2.0
Tama,PERRY/BUCKINGHAM/E CRYSTA,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Tama,PERRY/BUCKINGHAM/E CRYSTA,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Tama,PERRY/BUCKINGHAM/E CRYSTA,President/Vice President,,,Write-In,2.0,9.0,11.0
Tama,PERRY/BUCKINGHAM/E CRYSTA,President/Vice President,,,Under Votes,6.0,3.0,9.0
Tama,PERRY/BUCKINGHAM/E CRYSTA,President/Vice President,,,Over Votes,0.0,0.0,0.0
Tama,RICHLARICHLAND/SALT CREEK,President/Vice President,,Republican,Mitt Romney Paul Ryan,43.0,107.0,150.0
Tama,RICHLARICHLAND/SALT CREEK,President/Vice President,,Democratic,Barack Obama Joe Biden,53.0,120.0,173.0
Tama,RICHLARICHLAND/SALT CREEK,President/Vice President,,Constitution,Virgil Goode James Clymer,2.0,1.0,3.0
Tama,RICHLARICHLAND/SALT CREEK,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Tama,RICHLARICHLAND/SALT CREEK,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,2.0,2.0
