county,precinct,office,district,party,candidate,absentee,election_date,votes
Union,Arispe Methodist Church,President/Vice President,,,Under Votes,1.0,0.0,1.0
Union,Arispe Methodist Church,President/Vice President,,,Over Votes,0.0,0.0,0.0
Union,CS1 Salem Lutheran Church,President/Vice President,,Republican,Mitt Romney Paul Ryan,104.0,119.0,223.0
Union,CS1 Salem Lutheran Church,President/Vice President,,Democratic,Barack Obama Joe Biden,172.0,164.0,336.0
Union,CS1 Salem Lutheran Church,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Union,CS1 Salem Lutheran Church,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,2.0,2.0
Union,CS1 Salem Lutheran Church,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,2.0,3.0
Union,CS1 Salem Lutheran Church,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Union,CS1 Salem Lutheran Church,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Union,CS1 Salem Lutheran Church,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Union,CS1 Salem Lutheran Church,President/Vice President,,,Write-In,0.0,2.0,2.0
Union,CS1 Salem Lutheran Church,President/Vice President,,,Under Votes,0.0,0.0,0.0
Union,CS1 Salem Lutheran Church,President/Vice President,,,Over Votes,0.0,0.0,0.0
Union,CS2 SWCC,President/Vice President,,Republican,Mitt Romney Paul Ryan,426.0,377.0,803.0
Union,CS2 SWCC,President/Vice President,,Democratic,Barack Obama Joe Biden,402.0,259.0,661.0
Union,CS2 SWCC,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,0.0,1.0
Union,CS2 SWCC,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,2.0,2.0
Union,CS2 SWCC,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,1.0,3.0
Union,CS2 SWCC,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,1.0,0.0,1.0
Union,CS2 SWCC,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,1.0,0.0,1.0
Union,CS2 SWCC,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,0.0,1.0
Union,CS2 SWCC,President/Vice President,,,Write-In,2.0,1.0,3.0
Union,CS2 SWCC,President/Vice President,,,Under Votes,5.0,2.0,7.0
Union,CS2 SWCC,President/Vice President,,,Over Votes,0.0,0.0,0.0
Union,CS3 Trinity Lutheran Church,President/Vice President,,Republican,Mitt Romney Paul Ryan,150.0,150.0,300.0
Union,CS3 Trinity Lutheran Church,President/Vice President,,Democratic,Barack Obama Joe Biden,266.0,180.0,446.0
Union,CS3 Trinity Lutheran Church,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Union,CS3 Trinity Lutheran Church,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Union,CS3 Trinity Lutheran Church,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,3.0,5.0
Union,CS3 Trinity Lutheran Church,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Union,CS3 Trinity Lutheran Church,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,1.0,1.0,2.0
Union,CS3 Trinity Lutheran Church,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,0.0,1.0
Union,CS3 Trinity Lutheran Church,President/Vice President,,,Write-In,1.0,0.0,1.0
Union,CS3 Trinity Lutheran Church,President/Vice President,,,Under Votes,4.0,1.0,5.0
Union,CS3 Trinity Lutheran Church,President/Vice President,,,Over Votes,0.0,0.0,0.0
Union,CS4 Supertel Inn,President/Vice President,,Republican,Mitt Romney Paul Ryan,141.0,160.0,301.0
Union,CS4 Supertel Inn,President/Vice President,,Democratic,Barack Obama Joe Biden,248.0,178.0,426.0
Union,CS4 Supertel Inn,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Union,CS4 Supertel Inn,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Union,CS4 Supertel Inn,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,3.0,4.0
Union,CS4 Supertel Inn,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Union,CS4 Supertel Inn,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Union,CS4 Supertel Inn,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Union,CS4 Supertel Inn,President/Vice President,,,Write-In,4.0,10.0,14.0
Union,CS4 Supertel Inn,President/Vice President,,,Under Votes,2.0,2.0,4.0
Union,CS4 Supertel Inn,President/Vice President,,,Over Votes,0.0,0.0,0.0
Union,CS5 Crest Baptist Church,President/Vice President,,Republican,Mitt Romney Paul Ryan,244.0,264.0,508.0
Union,CS5 Crest Baptist Church,President/Vice President,,Democratic,Barack Obama Joe Biden,275.0,213.0,488.0
Union,CS5 Crest Baptist Church,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,5.0,5.0
Union,CS5 Crest Baptist Church,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,2.0,2.0
Union,CS5 Crest Baptist Church,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,7.0,9.0
Union,CS5 Crest Baptist Church,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Union,CS5 Crest Baptist Church,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,1.0,1.0
Union,CS5 Crest Baptist Church,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Union,CS5 Crest Baptist Church,President/Vice President,,,Write-In,0.0,2.0,2.0
Union,CS5 Crest Baptist Church,President/Vice President,,,Under Votes,1.0,2.0,3.0
Union,CS5 Crest Baptist Church,President/Vice President,,,Over Votes,0.0,0.0,0.0
Union,Lorimor City Hall,President/Vice President,,Republican,Mitt Romney Paul Ryan,84.0,89.0,173.0
Union,Lorimor City Hall,President/Vice President,,Democratic,Barack Obama Joe Biden,75.0,107.0,182.0
Union,Lorimor City Hall,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Union,Lorimor City Hall,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Union,Lorimor City Hall,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,2.0,3.0
Union,Lorimor City Hall,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Union,Lorimor City Hall,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Union,Lorimor City Hall,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Union,Lorimor City Hall,President/Vice President,,,Write-In,0.0,2.0,2.0
Union,Lorimor City Hall,President/Vice President,,,Under Votes,0.0,1.0,1.0
Union,Lorimor City Hall,President/Vice President,,,Over Votes,0.0,0.0,0.0
Union,,President/Vice President,,Republican,Mitt Romney Paul Ryan,1337.0,1476.0,2813.0
Union,,President/Vice President,,Democratic,Barack Obama Joe Biden,1650.0,1393.0,3043.0
Union,,President/Vice President,,Constitution,Virgil Goode James Clymer,6.0,7.0,13.0
Union,,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,9.0,10.0
Union,,President/Vice President,,Libertarian,Gary Johnson James P. Gray,13.0,24.0,37.0
Union,,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,1.0,0.0,1.0
Union,,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,2.0,3.0,5.0
Union,,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,3.0,2.0,5.0
Union,,President/Vice President,,,Write-In,10.0,20.0,30.0
Union,,President/Vice President,,,Under Votes,16.0,9.0,25.0
Union,,President/Vice President,,,Over Votes,0.0,0.0,0.0
Union,Afton Methodist Church,U.S. House of Representatives,3,Republican,Tom Latham,160.0,257.0,417.0
Union,Afton Methodist Church,U.S. House of Representatives,3,Democratic,Leonard Boswell,126.0,162.0,288.0
Union,Afton Methodist Church,U.S. House of Representatives,3,Socialist Workers Party,David Rosenfeld,2.0,21.0,23.0
Union,Afton Methodist Church,U.S. House of Representatives,3,Nominated by Petition,Scott G. Batcher,13.0,17.0,30.0
Union,Afton Methodist Church,U.S. House of Representatives,3,,Write-In,0.0,1.0,1.0
Union,Afton Methodist Church,U.S. House of Representatives,3,,Under Votes,10.0,12.0,22.0
Union,Afton Methodist Church,U.S. House of Representatives,3,,Over Votes,0.0,0.0,0.0
Union,Arispe Methodist Church,U.S. House of Representatives,3,Republican,Tom Latham,67.0,103.0,170.0
Union,Arispe Methodist Church,U.S. House of Representatives,3,Democratic,Leonard Boswell,32.0,44.0,76.0
Union,Arispe Methodist Church,U.S. House of Representatives,3,Socialist Workers Party,David Rosenfeld,2.0,6.0,8.0
Union,Arispe Methodist Church,U.S. House of Representatives,3,Nominated by Petition,Scott G. Batcher,2.0,0.0,2.0
Union,Arispe Methodist Church,U.S. House of Representatives,3,,Write-In,0.0,0.0,0.0
Union,Arispe Methodist Church,U.S. House of Representatives,3,,Under Votes,4.0,2.0,6.0
Union,Arispe Methodist Church,U.S. House of Representatives,3,,Over Votes,0.0,0.0,0.0
Union,CS1 Salem Lutheran Church,U.S. House of Representatives,3,Republican,Tom Latham,109.0,150.0,259.0
Union,CS1 Salem Lutheran Church,U.S. House of Representatives,3,Democratic,Leonard Boswell,146.0,124.0,270.0
Union,CS1 Salem Lutheran Church,U.S. House of Representatives,3,Socialist Workers Party,David Rosenfeld,8.0,7.0,15.0
Union,CS1 Salem Lutheran Church,U.S. House of Representatives,3,Nominated by Petition,Scott G. Batcher,5.0,5.0,10.0
Union,CS1 Salem Lutheran Church,U.S. House of Representatives,3,,Write-In,0.0,0.0,0.0
Union,CS1 Salem Lutheran Church,U.S. House of Representatives,3,,Under Votes,9.0,3.0,12.0
Union,CS1 Salem Lutheran Church,U.S. House of Representatives,3,,Over Votes,0.0,0.0,0.0
Union,CS2 SWCC,U.S. House of Representatives,3,Republican,Tom Latham,447.0,414.0,861.0
Union,CS2 SWCC,U.S. House of Representatives,3,Democratic,Leonard Boswell,347.0,197.0,544.0
Union,CS2 SWCC,U.S. House of Representatives,3,Socialist Workers Party,David Rosenfeld,13.0,14.0,27.0
Union,CS2 SWCC,U.S. House of Representatives,3,Nominated by Petition,Scott G. Batcher,16.0,6.0,22.0
Union,CS2 SWCC,U.S. House of Representatives,3,,Write-In,0.0,1.0,1.0
Union,CS2 SWCC,U.S. House of Representatives,3,,Under Votes,18.0,10.0,28.0
Union,CS2 SWCC,U.S. House of Representatives,3,,Over Votes,0.0,0.0,0.0
Union,CS3 Trinity Lutheran Church,U.S. House of Representatives,3,Republican,Tom Latham,164.0,189.0,353.0
Union,CS3 Trinity Lutheran Church,U.S. House of Representatives,3,Democratic,Leonard Boswell,231.0,129.0,360.0
Union,CS3 Trinity Lutheran Church,U.S. House of Representatives,3,Socialist Workers Party,David Rosenfeld,11.0,5.0,16.0
Union,CS3 Trinity Lutheran Church,U.S. House of Representatives,3,Nominated by Petition,Scott G. Batcher,7.0,7.0,14.0
Union,CS3 Trinity Lutheran Church,U.S. House of Representatives,3,,Write-In,0.0,0.0,0.0
Union,CS3 Trinity Lutheran Church,U.S. House of Representatives,3,,Under Votes,12.0,6.0,18.0
Union,CS3 Trinity Lutheran Church,U.S. House of Representatives,3,,Over Votes,0.0,0.0,0.0
Union,CS4 Supertel Inn,U.S. House of Representatives,3,Republican,Tom Latham,162.0,180.0,342.0
Union,CS4 Supertel Inn,U.S. House of Representatives,3,Democratic,Leonard Boswell,205.0,146.0,351.0
Union,CS4 Supertel Inn,U.S. House of Representatives,3,Socialist Workers Party,David Rosenfeld,9.0,6.0,15.0
Union,CS4 Supertel Inn,U.S. House of Representatives,3,Nominated by Petition,Scott G. Batcher,6.0,12.0,18.0
Union,CS4 Supertel Inn,U.S. House of Representatives,3,,Write-In,0.0,0.0,0.0
Union,CS4 Supertel Inn,U.S. House of Representatives,3,,Under Votes,14.0,9.0,23.0
Union,CS4 Supertel Inn,U.S. House of Representatives,3,,Over Votes,0.0,0.0,0.0
Union,CS5 Crest Baptist Church,U.S. House of Representatives,3,Republican,Tom Latham,261.0,304.0,565.0
Union,CS5 Crest Baptist Church,U.S. House of Representatives,3,Democratic,Leonard Boswell,226.0,165.0,391.0
Union,CS5 Crest Baptist Church,U.S. House of Representatives,3,Socialist Workers Party,David Rosenfeld,16.0,9.0,25.0
Union,CS5 Crest Baptist Church,U.S. House of Representatives,3,Nominated by Petition,Scott G. Batcher,7.0,8.0,15.0
Union,CS5 Crest Baptist Church,U.S. House of Representatives,3,,Write-In,0.0,1.0,1.0
Union,CS5 Crest Baptist Church,U.S. House of Representatives,3,,Under Votes,12.0,9.0,21.0
Union,CS5 Crest Baptist Church,U.S. House of Representatives,3,,Over Votes,0.0,0.0,0.0
Union,Lorimor City Hall,U.S. House of Representatives,3,Republican,Tom Latham,83.0,107.0,190.0
Union,Lorimor City Hall,U.S. House of Representatives,3,Democratic,Leonard Boswell,63.0,79.0,142.0
Union,Lorimor City Hall,U.S. House of Representatives,3,Socialist Workers Party,David Rosenfeld,3.0,6.0,9.0
Union,Lorimor City Hall,U.S. House of Representatives,3,Nominated by Petition,Scott G. Batcher,5.0,5.0,10.0
Union,Lorimor City Hall,U.S. House of Representatives,3,,Write-In,1.0,0.0,1.0
Union,Lorimor City Hall,U.S. House of Representatives,3,,Under Votes,5.0,5.0,10.0
Union,Lorimor City Hall,U.S. House of Representatives,3,,Over Votes,0.0,0.0,0.0
Union,,U.S. House of Representatives,3,Republican,Tom Latham,1453.0,1704.0,3157.0
Union,,U.S. House of Representatives,3,Democratic,Leonard Boswell,1376.0,1046.0,2422.0
Union,,U.S. House of Representatives,3,Socialist Workers Party,David Rosenfeld,64.0,74.0,138.0
Union,,U.S. House of Representatives,3,Nominated by Petition,Scott G. Batcher,61.0,60.0,121.0
Union,,U.S. House of Representatives,3,,Write-In,1.0,3.0,4.0
Union,,U.S. House of Representatives,3,,Under Votes,84.0,56.0,140.0
Union,,U.S. House of Representatives,3,,Over Votes,0.0,0.0,0.0
Union,Afton Methodist Church,State Representative,21,Republican,Jack Drake,125.0,201.0,326.0
Union,Afton Methodist Church,State Representative,21,Democratic,John Rose,160.0,235.0,395.0
Union,Afton Methodist Church,State Representative,21,,Write-In,0.0,0.0,0.0
Union,Afton Methodist Church,State Representative,21,,Under Votes,26.0,34.0,60.0
Union,Afton Methodist Church,State Representative,21,,Over Votes,0.0,0.0,0.0
Union,Arispe Methodist Church,State Representative,21,Republican,Jack Drake,59.0,84.0,143.0
Union,Arispe Methodist Church,State Representative,21,Democratic,John Rose,39.0,64.0,103.0
Union,Arispe Methodist Church,State Representative,21,,Write-In,0.0,1.0,1.0
Union,Arispe Methodist Church,State Representative,21,,Under Votes,9.0,6.0,15.0
Union,Arispe Methodist Church,State Representative,21,,Over Votes,0.0,0.0,0.0
Union,CS1 Salem Lutheran Church,State Representative,21,Republican,Jack Drake,80.0,95.0,175.0
Union,CS1 Salem Lutheran Church,State Representative,21,Democratic,John Rose,187.0,183.0,370.0
Union,CS1 Salem Lutheran Church,State Representative,21,,Write-In,0.0,0.0,0.0
Union,CS1 Salem Lutheran Church,State Representative,21,,Under Votes,10.0,11.0,21.0
Union,CS1 Salem Lutheran Church,State Representative,21,,Over Votes,0.0,0.0,0.0
Union,CS2 SWCC,State Representative,21,Republican,Jack Drake,350.0,281.0,631.0
Union,CS2 SWCC,State Representative,21,Democratic,John Rose,464.0,333.0,797.0
Union,CS2 SWCC,State Representative,21,,Write-In,1.0,1.0,2.0
Union,CS2 SWCC,State Representative,21,,Under Votes,26.0,27.0,53.0
Union,CS2 SWCC,State Representative,21,,Over Votes,0.0,0.0,0.0
Union,CS3 Trinity Lutheran Church,State Representative,21,Republican,Jack Drake,131.0,116.0,247.0
Union,CS3 Trinity Lutheran Church,State Representative,21,Democratic,John Rose,274.0,205.0,479.0
Union,CS3 Trinity Lutheran Church,State Representative,21,,Write-In,0.0,0.0,0.0
Union,CS3 Trinity Lutheran Church,State Representative,21,,Under Votes,20.0,15.0,35.0
Union,CS3 Trinity Lutheran Church,State Representative,21,,Over Votes,0.0,0.0,0.0
Union,CS4 Supertel Inn,State Representative,21,Republican,Jack Drake,131.0,137.0,268.0
Union,CS4 Supertel Inn,State Representative,21,Democratic,John Rose,246.0,195.0,441.0
Union,CS4 Supertel Inn,State Representative,21,,Write-In,0.0,1.0,1.0
Union,CS4 Supertel Inn,State Representative,21,,Under Votes,19.0,20.0,39.0
Union,CS4 Supertel Inn,State Representative,21,,Over Votes,0.0,0.0,0.0
Union,CS5 Crest Baptist Church,State Representative,21,Republican,Jack Drake,183.0,213.0,396.0
Union,CS5 Crest Baptist Church,State Representative,21,Democratic,John Rose,326.0,270.0,596.0
Union,CS5 Crest Baptist Church,State Representative,21,,Write-In,0.0,1.0,1.0
Union,CS5 Crest Baptist Church,State Representative,21,,Under Votes,13.0,12.0,25.0
Union,CS5 Crest Baptist Church,State Representative,21,,Over Votes,0.0,0.0,0.0
Union,Lorimor City Hall,State Representative,21,Republican,Jack Drake,80.0,89.0,169.0
Union,Lorimor City Hall,State Representative,21,Democratic,John Rose,71.0,98.0,169.0
Union,Lorimor City Hall,State Representative,21,,Write-In,1.0,0.0,1.0
Union,Lorimor City Hall,State Representative,21,,Under Votes,8.0,15.0,23.0
Union,Lorimor City Hall,State Representative,21,,Over Votes,0.0,0.0,0.0
Union,,State Representative,21,Republican,Jack Drake,1139.0,1216.0,2355.0
Union,,State Representative,21,Democratic,John Rose,1767.0,1583.0,3350.0
Union,,State Representative,21,,Write-In,2.0,4.0,6.0
Union,,State Representative,21,,Under Votes,131.0,140.0,271.0
Union,,State Representative,21,,Over Votes,0.0,0.0,0.0
Union,Afton Methodist Church,County Supervisor 4 Year Term,,Republican,Dennis Brown,193.0,310.0,503.0
Union,Afton Methodist Church,County Supervisor 4 Year Term,,Republican,Lois M Monday,146.0,199.0,345.0
Union,Afton Methodist Church,County Supervisor 4 Year Term,,Democratic,Robert G Brown,142.0,212.0,354.0
Union,Afton Methodist Church,County Supervisor 4 Year Term,,,Write-In,0.0,0.0,0.0
Union,Afton Methodist Church,County Supervisor 4 Year Term,,,Under Votes,130.0,202.0,332.0
Union,Afton Methodist Church,County Supervisor 4 Year Term,,,Over Votes,0.0,0.0,0.0
Union,Arispe Methodist Church,County Supervisor 4 Year Term,,Republican,Dennis Brown,80.0,122.0,202.0
Union,Arispe Methodist Church,County Supervisor 4 Year Term,,Republican,Lois M Monday,66.0,78.0,144.0
Union,Arispe Methodist Church,County Supervisor 4 Year Term,,Democratic,Robert G Brown,37.0,51.0,88.0
Union,Arispe Methodist Church,County Supervisor 4 Year Term,,,Write-In,0.0,0.0,0.0
Union,Arispe Methodist Church,County Supervisor 4 Year Term,,,Under Votes,27.0,59.0,86.0
Union,Arispe Methodist Church,County Supervisor 4 Year Term,,,Over Votes,0.0,0.0,0.0
Union,CS1 Salem Lutheran Church,County Supervisor 4 Year Term,,Republican,Dennis Brown,142.0,157.0,299.0
Union,CS1 Salem Lutheran Church,County Supervisor 4 Year Term,,Republican,Lois M Monday,153.0,137.0,290.0
Union,CS1 Salem Lutheran Church,County Supervisor 4 Year Term,,Democratic,Robert G Brown,126.0,127.0,253.0
Union,CS1 Salem Lutheran Church,County Supervisor 4 Year Term,,,Write-In,1.0,1.0,2.0
Union,CS1 Salem Lutheran Church,County Supervisor 4 Year Term,,,Under Votes,123.0,146.0,269.0
Union,CS1 Salem Lutheran Church,County Supervisor 4 Year Term,,,Over Votes,0.0,0.0,0.0
Union,CS2 SWCC,County Supervisor 4 Year Term,,Republican,Dennis Brown,563.0,451.0,1014.0
Union,CS2 SWCC,County Supervisor 4 Year Term,,Republican,Lois M Monday,505.0,354.0,859.0
Union,CS2 SWCC,County Supervisor 4 Year Term,,Democratic,Robert G Brown,344.0,221.0,565.0
Union,CS2 SWCC,County Supervisor 4 Year Term,,,Write-In,4.0,5.0,9.0
Union,CS2 SWCC,County Supervisor 4 Year Term,,,Under Votes,254.0,236.0,490.0
Union,CS2 SWCC,County Supervisor 4 Year Term,,,Over Votes,0.0,0.0,0.0
Union,CS3 Trinity Lutheran Church,County Supervisor 4 Year Term,,Republican,Dennis Brown,245.0,200.0,445.0
Union,CS3 Trinity Lutheran Church,County Supervisor 4 Year Term,,Republican,Lois M Monday,218.0,166.0,384.0
Union,CS3 Trinity Lutheran Church,County Supervisor 4 Year Term,,Democratic,Robert G Brown,199.0,128.0,327.0
Union,CS3 Trinity Lutheran Church,County Supervisor 4 Year Term,,,Write-In,2.0,0.0,2.0
Union,CS3 Trinity Lutheran Church,County Supervisor 4 Year Term,,,Under Votes,173.0,161.0,334.0
Union,CS3 Trinity Lutheran Church,County Supervisor 4 Year Term,,,Over Votes,0.0,0.0,0.0
Union,CS4 Supertel Inn,County Supervisor 4 Year Term,,Republican,Dennis Brown,210.0,217.0,427.0
Union,CS4 Supertel Inn,County Supervisor 4 Year Term,,Republican,Lois M Monday,205.0,160.0,365.0
Union,CS4 Supertel Inn,County Supervisor 4 Year Term,,Democratic,Robert G Brown,178.0,141.0,319.0
Union,CS4 Supertel Inn,County Supervisor 4 Year Term,,,Write-In,6.0,2.0,8.0
Union,CS4 Supertel Inn,County Supervisor 4 Year Term,,,Under Votes,186.0,170.0,356.0
Union,CS4 Supertel Inn,County Supervisor 4 Year Term,,,Over Votes,0.0,0.0,0.0
Union,CS5 Crest Baptist Church,County Supervisor 4 Year Term,,Republican,Dennis Brown,324.0,324.0,648.0
Union,CS5 Crest Baptist Church,County Supervisor 4 Year Term,,Republican,Lois M Monday,287.0,263.0,550.0
Union,CS5 Crest Baptist Church,County Supervisor 4 Year Term,,Democratic,Robert G Brown,245.0,185.0,430.0
Union,CS5 Crest Baptist Church,County Supervisor 4 Year Term,,,Write-In,1.0,3.0,4.0
Union,CS5 Crest Baptist Church,County Supervisor 4 Year Term,,,Under Votes,176.0,197.0,373.0
Union,CS5 Crest Baptist Church,County Supervisor 4 Year Term,,,Over Votes,0.0,0.0,0.0
Union,Lorimor City Hall,County Supervisor 4 Year Term,,Republican,Dennis Brown,110.0,115.0,225.0
Union,Lorimor City Hall,County Supervisor 4 Year Term,,Republican,Lois M Monday,75.0,78.0,153.0
Union,Lorimor City Hall,County Supervisor 4 Year Term,,Democratic,Robert G Brown,70.0,92.0,162.0
Union,Lorimor City Hall,County Supervisor 4 Year Term,,,Write-In,3.0,0.0,3.0
Union,Lorimor City Hall,County Supervisor 4 Year Term,,,Under Votes,59.0,116.0,175.0
Union,Lorimor City Hall,County Supervisor 4 Year Term,,,Over Votes,0.0,0.0,0.0
Union,,County Supervisor 4 Year Term,,Republican,Dennis Brown,1867.0,1896.0,3763.0
Union,,County Supervisor 4 Year Term,,Republican,Lois M Monday,1655.0,1435.0,3090.0
Union,,County Supervisor 4 Year Term,,Democratic,Robert G Brown,1341.0,1157.0,2498.0
Union,,County Supervisor 4 Year Term,,,Write-In,17.0,11.0,28.0
Union,,County Supervisor 4 Year Term,,,Under Votes,1128.0,1287.0,2415.0
Union,,County Supervisor 4 Year Term,,,Over Votes,0.0,0.0,0.0
Union,Afton Methodist Church,County Supervisor 2 Year Term,,Republican,Ron Riley,225.0,359.0,584.0
Union,Afton Methodist Church,County Supervisor 2 Year Term,,,Write-In,4.0,2.0,6.0
Union,Afton Methodist Church,County Supervisor 2 Year Term,,,Under Votes,82.0,109.0,191.0
Union,Afton Methodist Church,County Supervisor 2 Year Term,,,Over Votes,0.0,0.0,0.0
Union,Arispe Methodist Church,County Supervisor 2 Year Term,,Republican,Ron Riley,82.0,123.0,205.0
Union,Arispe Methodist Church,County Supervisor 2 Year Term,,,Write-In,0.0,0.0,0.0
Union,Arispe Methodist Church,County Supervisor 2 Year Term,,,Under Votes,25.0,32.0,57.0
Union,Arispe Methodist Church,County Supervisor 2 Year Term,,,Over Votes,0.0,0.0,0.0
Union,CS1 Salem Lutheran Church,County Supervisor 2 Year Term,,Republican,Ron Riley,206.0,239.0,445.0
Union,CS1 Salem Lutheran Church,County Supervisor 2 Year Term,,,Write-In,3.0,2.0,5.0
Union,CS1 Salem Lutheran Church,County Supervisor 2 Year Term,,,Under Votes,68.0,48.0,116.0
Union,CS1 Salem Lutheran Church,County Supervisor 2 Year Term,,,Over Votes,0.0,0.0,0.0
Union,CS2 SWCC,County Supervisor 2 Year Term,,Republican,Ron Riley,665.0,564.0,1229.0
Union,CS2 SWCC,County Supervisor 2 Year Term,,,Write-In,11.0,3.0,14.0
Union,CS2 SWCC,County Supervisor 2 Year Term,,,Under Votes,165.0,75.0,240.0
Union,CS2 SWCC,County Supervisor 2 Year Term,,,Over Votes,0.0,0.0,0.0
Union,CS3 Trinity Lutheran Church,County Supervisor 2 Year Term,,Republican,Ron Riley,318.0,271.0,589.0
Union,CS3 Trinity Lutheran Church,County Supervisor 2 Year Term,,,Write-In,4.0,3.0,7.0
Union,CS3 Trinity Lutheran Church,County Supervisor 2 Year Term,,,Under Votes,103.0,62.0,165.0
