county,precinct,office,district,party,candidate,absentee,election_date,votes
Cass,ATLANTIC 1,President/Vice President,,Republican,Mitt Romney Paul Ryan,96.0,189.0,285.0
Cass,ATLANTIC 1,President/Vice President,,Democratic,Barack Obama Joe Biden,117.0,157.0,274.0
Cass,ATLANTIC 1,President/Vice President,,Constitution,Virgil Goode James Clymer,2.0,1.0,3.0
Cass,ATLANTIC 1,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,2.0,2.0
Cass,ATLANTIC 1,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,1.0,2.0
Cass,ATLANTIC 1,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,1.0,1.0
Cass,ATLANTIC 1,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,1.0,1.0
Cass,ATLANTIC 1,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,1.0,1.0
Cass,ATLANTIC 1,President/Vice President,,,Write-In,1.0,2.0,3.0
Cass,ATLANTIC 1,President/Vice President,,,Under Votes,0.0,0.0,0.0
Cass,ATLANTIC 1,President/Vice President,,,Over Votes,0.0,0.0,0.0
Cass,ATLANTIC 2,President/Vice President,,Republican,Mitt Romney Paul Ryan,82.0,176.0,258.0
Cass,ATLANTIC 2,President/Vice President,,Democratic,Barack Obama Joe Biden,124.0,159.0,283.0
Cass,ATLANTIC 2,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,3.0,3.0
Cass,ATLANTIC 2,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,2.0,4.0
Cass,ATLANTIC 2,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,6.0,6.0
Cass,ATLANTIC 2,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,1.0,0.0,1.0
Cass,ATLANTIC 2,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,1.0,1.0
Cass,ATLANTIC 2,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,1.0,1.0
