county,precinct,office,district,party,candidate,absentee,election_date,votes
Louisa,Columbus Junction,President/Vice President,,Republican,Mitt Romney Paul Ryan,76.0,159.0,235.0
Louisa,Columbus Junction,President/Vice President,,Democratic,Barack Obama Joe Biden,125.0,240.0,365.0
Louisa,Columbus Junction,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,3.0,4.0
Louisa,Columbus Junction,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,1.0,2.0
Louisa,Columbus Junction,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,1.0,2.0
Louisa,Columbus Junction,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Louisa,Columbus Junction,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Louisa,Columbus Junction,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Louisa,Columbus Junction,President/Vice President,,,Write-In,0.0,3.0,3.0
Louisa,Columbus Junction,President/Vice President,,,Under Votes,1.0,1.0,2.0
Louisa,Columbus Junction,President/Vice President,,,Over Votes,1.0,1.0,2.0
Louisa,Grandview-Port Louisa,President/Vice President,,Republican,Mitt Romney Paul Ryan,146.0,299.0,445.0
Louisa,Grandview-Port Louisa,President/Vice President,,Democratic,Barack Obama Joe Biden,198.0,305.0,503.0
Louisa,Grandview-Port Louisa,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,2.0,3.0
Louisa,Grandview-Port Louisa,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,3.0,5.0
Louisa,Grandview-Port Louisa,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,1.0,2.0
Louisa,Grandview-Port Louisa,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Louisa,Grandview-Port Louisa,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Louisa,Grandview-Port Louisa,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Louisa,Grandview-Port Louisa,President/Vice President,,,Write-In,2.0,4.0,6.0
Louisa,Grandview-Port Louisa,President/Vice President,,,Under Votes,2.0,0.0,2.0
Louisa,Grandview-Port Louisa,President/Vice President,,,Over Votes,1.0,5.0,6.0
Louisa,Morning Sun - Marshall,President/Vice President,,Republican,Mitt Romney Paul Ryan,78.0,255.0,333.0
Louisa,Morning Sun - Marshall,President/Vice President,,Democratic,Barack Obama Joe Biden,104.0,214.0,318.0
Louisa,Morning Sun - Marshall,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,4.0,4.0
Louisa,Morning Sun - Marshall,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Louisa,Morning Sun - Marshall,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,1.0,1.0
Louisa,Morning Sun - Marshall,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Louisa,Morning Sun - Marshall,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Louisa,Morning Sun - Marshall,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,2.0,0.0,2.0
Louisa,Morning Sun - Marshall,President/Vice President,,,Write-In,4.0,6.0,10.0
Louisa,Morning Sun - Marshall,President/Vice President,,,Under Votes,2.0,2.0,4.0
Louisa,Morning Sun - Marshall,President/Vice President,,,Over Votes,2.0,1.0,3.0
Louisa,Southeast Louisa,President/Vice President,,Republican,Mitt Romney Paul Ryan,270.0,559.0,829.0
Louisa,Southeast Louisa,President/Vice President,,Democratic,Barack Obama Joe Biden,301.0,470.0,771.0
Louisa,Southeast Louisa,President/Vice President,,Constitution,Virgil Goode James Clymer,2.0,3.0,5.0
Louisa,Southeast Louisa,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,1.0,3.0
Louisa,Southeast Louisa,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,8.0,10.0
Louisa,Southeast Louisa,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Louisa,Southeast Louisa,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,1.0,0.0,1.0
Louisa,Southeast Louisa,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,2.0,2.0
Louisa,Southeast Louisa,President/Vice President,,,Write-In,6.0,4.0,10.0
Louisa,Southeast Louisa,President/Vice President,,,Under Votes,5.0,5.0,10.0
Louisa,Southeast Louisa,President/Vice President,,,Over Votes,2.0,1.0,3.0
Louisa,West Louisa,President/Vice President,,Republican,Mitt Romney Paul Ryan,153.0,425.0,578.0
Louisa,West Louisa,President/Vice President,,Democratic,Barack Obama Joe Biden,176.0,319.0,495.0
Louisa,West Louisa,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,5.0,5.0
Louisa,West Louisa,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Louisa,West Louisa,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,5.0,5.0
Louisa,West Louisa,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Louisa,West Louisa,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Louisa,West Louisa,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Louisa,West Louisa,President/Vice President,,,Write-In,4.0,6.0,10.0
Louisa,West Louisa,President/Vice President,,,Under Votes,1.0,5.0,6.0
Louisa,West Louisa,President/Vice President,,,Over Votes,1.0,1.0,2.0
Louisa,,President/Vice President,,Republican,Mitt Romney Paul Ryan,723.0,1697.0,2420.0
Louisa,,President/Vice President,,Democratic,Barack Obama Joe Biden,904.0,1548.0,2452.0
Louisa,,President/Vice President,,Constitution,Virgil Goode James Clymer,4.0,17.0,21.0
Louisa,,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,5.0,6.0,11.0
Louisa,,President/Vice President,,Libertarian,Gary Johnson James P. Gray,4.0,16.0,20.0
Louisa,,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Louisa,,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,1.0,0.0,1.0
Louisa,,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,2.0,2.0,4.0
Louisa,,President/Vice President,,,Write-In,16.0,23.0,39.0
Louisa,,President/Vice President,,,Under Votes,11.0,13.0,24.0
Louisa,,President/Vice President,,,Over Votes,7.0,9.0,16.0
Louisa,Columbus Junction,U.S. House of Representatives,2,Republican,John Archer,74.0,156.0,230.0
Louisa,Columbus Junction,U.S. House of Representatives,2,Democratic,DAVE LOEBSACK,119.0,228.0,347.0
Louisa,Columbus Junction,U.S. House of Representatives,2,Nominated by Petition,ALAN AVERSA,6.0,9.0,15.0
Louisa,Columbus Junction,U.S. House of Representatives,2,,Write-In,0.0,0.0,0.0
Louisa,Columbus Junction,U.S. House of Representatives,2,,Under Votes,5.0,14.0,19.0
Louisa,Columbus Junction,U.S. House of Representatives,2,,Over Votes,2.0,2.0,4.0
Louisa,Grandview-Port Louisa,U.S. House of Representatives,2,Republican,John Archer,135.0,295.0,430.0
Louisa,Grandview-Port Louisa,U.S. House of Representatives,2,Democratic,DAVE LOEBSACK,190.0,277.0,467.0
Louisa,Grandview-Port Louisa,U.S. House of Representatives,2,Nominated by Petition,ALAN AVERSA,8.0,23.0,31.0
Louisa,Grandview-Port Louisa,U.S. House of Representatives,2,,Write-In,0.0,1.0,1.0
Louisa,Grandview-Port Louisa,U.S. House of Representatives,2,,Under Votes,19.0,15.0,34.0
Louisa,Grandview-Port Louisa,U.S. House of Representatives,2,,Over Votes,1.0,8.0,9.0
Louisa,Morning Sun - Marshall,U.S. House of Representatives,2,Republican,John Archer,76.0,251.0,327.0
Louisa,Morning Sun - Marshall,U.S. House of Representatives,2,Democratic,DAVE LOEBSACK,104.0,192.0,296.0
Louisa,Morning Sun - Marshall,U.S. House of Representatives,2,Nominated by Petition,ALAN AVERSA,2.0,14.0,16.0
Louisa,Morning Sun - Marshall,U.S. House of Representatives,2,,Write-In,0.0,0.0,0.0
Louisa,Morning Sun - Marshall,U.S. House of Representatives,2,,Under Votes,10.0,21.0,31.0
Louisa,Morning Sun - Marshall,U.S. House of Representatives,2,,Over Votes,0.0,5.0,5.0
Louisa,Southeast Louisa,U.S. House of Representatives,2,Republican,John Archer,261.0,524.0,785.0
Louisa,Southeast Louisa,U.S. House of Representatives,2,Democratic,DAVE LOEBSACK,280.0,459.0,739.0
Louisa,Southeast Louisa,U.S. House of Representatives,2,Nominated by Petition,ALAN AVERSA,15.0,27.0,42.0
Louisa,Southeast Louisa,U.S. House of Representatives,2,,Write-In,0.0,2.0,2.0
Louisa,Southeast Louisa,U.S. House of Representatives,2,,Under Votes,35.0,35.0,70.0
Louisa,Southeast Louisa,U.S. House of Representatives,2,,Over Votes,0.0,6.0,6.0
Louisa,West Louisa,U.S. House of Representatives,2,Republican,John Archer,151.0,423.0,574.0
Louisa,West Louisa,U.S. House of Representatives,2,Democratic,DAVE LOEBSACK,152.0,300.0,452.0
Louisa,West Louisa,U.S. House of Representatives,2,Nominated by Petition,ALAN AVERSA,12.0,16.0,28.0
Louisa,West Louisa,U.S. House of Representatives,2,,Write-In,0.0,1.0,1.0
Louisa,West Louisa,U.S. House of Representatives,2,,Under Votes,17.0,24.0,41.0
Louisa,West Louisa,U.S. House of Representatives,2,,Over Votes,3.0,3.0,6.0
Louisa,,U.S. House of Representatives,2,Republican,John Archer,697.0,1649.0,2346.0
Louisa,,U.S. House of Representatives,2,Democratic,DAVE LOEBSACK,845.0,1456.0,2301.0
Louisa,,U.S. House of Representatives,2,Nominated by Petition,ALAN AVERSA,43.0,89.0,132.0
Louisa,,U.S. House of Representatives,2,,Write-In,0.0,4.0,4.0
Louisa,,U.S. House of Representatives,2,,Under Votes,86.0,109.0,195.0
Louisa,,U.S. House of Representatives,2,,Over Votes,6.0,24.0,30.0
Louisa,Columbus Junction,State Senate,44,Republican,Brad Bourn,67.0,144.0,211.0
Louisa,Columbus Junction,State Senate,44,Democratic,Thomas G. Courtney,129.0,249.0,378.0
Louisa,Columbus Junction,State Senate,44,,Write-In,0.0,0.0,0.0
Louisa,Columbus Junction,State Senate,44,,Under Votes,9.0,16.0,25.0
Louisa,Columbus Junction,State Senate,44,,Over Votes,1.0,0.0,1.0
Louisa,Grandview-Port Louisa,State Senate,44,Republican,Brad Bourn,130.0,277.0,407.0
Louisa,Grandview-Port Louisa,State Senate,44,Democratic,Thomas G. Courtney,202.0,313.0,515.0
Louisa,Grandview-Port Louisa,State Senate,44,,Write-In,1.0,2.0,3.0
Louisa,Grandview-Port Louisa,State Senate,44,,Under Votes,20.0,27.0,47.0
Louisa,Grandview-Port Louisa,State Senate,44,,Over Votes,0.0,0.0,0.0
Louisa,Morning Sun - Marshall,State Senate,44,Republican,Brad Bourn,70.0,243.0,313.0
Louisa,Morning Sun - Marshall,State Senate,44,Democratic,Thomas G. Courtney,111.0,219.0,330.0
Louisa,Morning Sun - Marshall,State Senate,44,,Write-In,0.0,1.0,1.0
Louisa,Morning Sun - Marshall,State Senate,44,,Under Votes,11.0,20.0,31.0
Louisa,Morning Sun - Marshall,State Senate,44,,Over Votes,0.0,0.0,0.0
Louisa,Southeast Louisa,State Senate,44,Republican,Brad Bourn,248.0,498.0,746.0
Louisa,Southeast Louisa,State Senate,44,Democratic,Thomas G. Courtney,305.0,508.0,813.0
Louisa,Southeast Louisa,State Senate,44,,Write-In,0.0,2.0,2.0
Louisa,Southeast Louisa,State Senate,44,,Under Votes,37.0,43.0,80.0
Louisa,Southeast Louisa,State Senate,44,,Over Votes,1.0,2.0,3.0
Louisa,West Louisa,State Senate,44,Republican,Brad Bourn,144.0,412.0,556.0
Louisa,West Louisa,State Senate,44,Democratic,Thomas G. Courtney,168.0,321.0,489.0
Louisa,West Louisa,State Senate,44,,Write-In,2.0,2.0,4.0
Louisa,West Louisa,State Senate,44,,Under Votes,21.0,32.0,53.0
Louisa,West Louisa,State Senate,44,,Over Votes,0.0,0.0,0.0
Louisa,,State Senate,44,Republican,Brad Bourn,659.0,1574.0,2233.0
Louisa,,State Senate,44,Democratic,Thomas G. Courtney,915.0,1610.0,2525.0
Louisa,,State Senate,44,,Write-In,3.0,7.0,10.0
Louisa,,State Senate,44,,Under Votes,98.0,138.0,236.0
Louisa,,State Senate,44,,Over Votes,2.0,2.0,4.0
Louisa,Columbus Junction,State Representative,88,Republican,Tom Sands,93.0,220.0,313.0
Louisa,Columbus Junction,State Representative,88,Democratic,Sara Sedlacek,106.0,182.0,288.0
Louisa,Columbus Junction,State Representative,88,,Write-In,0.0,0.0,0.0
Louisa,Columbus Junction,State Representative,88,,Under Votes,6.0,7.0,13.0
Louisa,Columbus Junction,State Representative,88,,Over Votes,1.0,0.0,1.0
Louisa,Grandview-Port Louisa,State Representative,88,Republican,Tom Sands,170.0,375.0,545.0
Louisa,Grandview-Port Louisa,State Representative,88,Democratic,Sara Sedlacek,172.0,228.0,400.0
Louisa,Grandview-Port Louisa,State Representative,88,,Write-In,0.0,1.0,1.0
Louisa,Grandview-Port Louisa,State Representative,88,,Under Votes,11.0,15.0,26.0
Louisa,Grandview-Port Louisa,State Representative,88,,Over Votes,0.0,0.0,0.0
Louisa,Morning Sun - Marshall,State Representative,88,Republican,Tom Sands,108.0,300.0,408.0
Louisa,Morning Sun - Marshall,State Representative,88,Democratic,Sara Sedlacek,77.0,166.0,243.0
Louisa,Morning Sun - Marshall,State Representative,88,,Write-In,0.0,3.0,3.0
Louisa,Morning Sun - Marshall,State Representative,88,,Under Votes,7.0,14.0,21.0
Louisa,Morning Sun - Marshall,State Representative,88,,Over Votes,0.0,0.0,0.0
Louisa,Southeast Louisa,State Representative,88,Republican,Tom Sands,346.0,657.0,1003.0
Louisa,Southeast Louisa,State Representative,88,Democratic,Sara Sedlacek,220.0,372.0,592.0
Louisa,Southeast Louisa,State Representative,88,,Write-In,0.0,0.0,0.0
Louisa,Southeast Louisa,State Representative,88,,Under Votes,25.0,23.0,48.0
Louisa,Southeast Louisa,State Representative,88,,Over Votes,0.0,1.0,1.0
Louisa,West Louisa,State Representative,88,Republican,Tom Sands,195.0,543.0,738.0
Louisa,West Louisa,State Representative,88,Democratic,Sara Sedlacek,127.0,210.0,337.0
Louisa,West Louisa,State Representative,88,,Write-In,1.0,1.0,2.0
Louisa,West Louisa,State Representative,88,,Under Votes,12.0,13.0,25.0
Louisa,West Louisa,State Representative,88,,Over Votes,0.0,0.0,0.0
Louisa,,State Representative,88,Republican,Tom Sands,912.0,2095.0,3007.0
