county,precinct,office,district,party,candidate,absentee,election_date,votes
Sioux,Alton/Nassau,President/Vice President,,Republican,Mitt Romney Paul Ryan,243.0,476.0,719.0
Sioux,Alton/Nassau,President/Vice President,,Democratic,Barack Obama Joe Biden,121.0,185.0,306.0
Sioux,Alton/Nassau,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,3.0,3.0
Sioux,Alton/Nassau,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Sioux,Alton/Nassau,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,2.0,3.0
Sioux,Alton/Nassau,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Sioux,Alton/Nassau,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Sioux,Alton/Nassau,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Sioux,Alton/Nassau,President/Vice President,,,Write-In,3.0,2.0,5.0
Sioux,Alton/Nassau,President/Vice President,,,Under Votes,2.0,0.0,2.0
Sioux,Alton/Nassau,President/Vice President,,,Over Votes,1.0,0.0,1.0
Sioux,Floyd/Lynn,President/Vice President,,Republican,Mitt Romney Paul Ryan,159.0,513.0,672.0
Sioux,Floyd/Lynn,President/Vice President,,Democratic,Barack Obama Joe Biden,26.0,88.0,114.0
Sioux,Floyd/Lynn,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,2.0,3.0
Sioux,Floyd/Lynn,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Sioux,Floyd/Lynn,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,1.0,1.0
Sioux,Floyd/Lynn,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Sioux,Floyd/Lynn,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
