county,precinct,office,district,party,candidate,absentee,election_date,votes
Muscatine,Bloomington,President/Vice President,,Republican,Mitt Romney Paul Ryan,417.0,415.0,832.0
Muscatine,Bloomington,President/Vice President,,Democratic,Barack Obama Joe Biden,284.0,254.0,538.0
Muscatine,Bloomington,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,1.0,2.0
Muscatine,Bloomington,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Muscatine,Bloomington,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,5.0,7.0
Muscatine,Bloomington,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Muscatine,Bloomington,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Muscatine,Bloomington,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Muscatine,Bloomington,President/Vice President,,,Write-In,0.0,5.0,5.0
Muscatine,Bloomington,President/Vice President,,,Under Votes,0.0,0.0,0.0
Muscatine,Bloomington,President/Vice President,,,Over Votes,0.0,0.0,0.0
Muscatine,Fruitland One,President/Vice President,,Republican,Mitt Romney Paul Ryan,88.0,157.0,245.0
Muscatine,Fruitland One,President/Vice President,,Democratic,Barack Obama Joe Biden,145.0,276.0,421.0
Muscatine,Fruitland One,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Muscatine,Fruitland One,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,2.0,3.0
Muscatine,Fruitland One,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,4.0,6.0
Muscatine,Fruitland One,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Muscatine,Fruitland One,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Muscatine,Fruitland One,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,1.0,1.0
Muscatine,Fruitland One,President/Vice President,,,Write-In,3.0,2.0,5.0
Muscatine,Fruitland One,President/Vice President,,,Under Votes,0.0,0.0,0.0
Muscatine,Fruitland One,President/Vice President,,,Over Votes,0.0,0.0,0.0
Muscatine,Fruitland Two/Lake,President/Vice President,,Republican,Mitt Romney Paul Ryan,142.0,158.0,300.0
Muscatine,Fruitland Two/Lake,President/Vice President,,Democratic,Barack Obama Joe Biden,156.0,103.0,259.0
Muscatine,Fruitland Two/Lake,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,0.0,1.0
Muscatine,Fruitland Two/Lake,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,1.0,2.0
Muscatine,Fruitland Two/Lake,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,1.0,3.0
Muscatine,Fruitland Two/Lake,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Muscatine,Fruitland Two/Lake,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Muscatine,Fruitland Two/Lake,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Muscatine,Fruitland Two/Lake,President/Vice President,,,Write-In,1.0,2.0,3.0
Muscatine,Fruitland Two/Lake,President/Vice President,,,Under Votes,0.0,0.0,0.0
Muscatine,Fruitland Two/Lake,President/Vice President,,,Over Votes,0.0,0.0,0.0
Muscatine,Fulton/Montpelier,President/Vice President,,Republican,Mitt Romney Paul Ryan,129.0,335.0,464.0
Muscatine,Fulton/Montpelier,President/Vice President,,Democratic,Barack Obama Joe Biden,176.0,238.0,414.0
Muscatine,Fulton/Montpelier,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,2.0,3.0
Muscatine,Fulton/Montpelier,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,0.0,2.0
Muscatine,Fulton/Montpelier,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,5.0,6.0
Muscatine,Fulton/Montpelier,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Muscatine,Fulton/Montpelier,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Muscatine,Fulton/Montpelier,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Muscatine,Fulton/Montpelier,President/Vice President,,,Write-In,2.0,3.0,5.0
Muscatine,Fulton/Montpelier,President/Vice President,,,Under Votes,1.0,3.0,4.0
Muscatine,Fulton/Montpelier,President/Vice President,,,Over Votes,0.0,0.0,0.0
Muscatine,Goshen,President/Vice President,,Republican,Mitt Romney Paul Ryan,32.0,84.0,116.0
Muscatine,Goshen,President/Vice President,,Democratic,Barack Obama Joe Biden,36.0,120.0,156.0
Muscatine,Goshen,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Muscatine,Goshen,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Muscatine,Goshen,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,1.0,1.0
Muscatine,Goshen,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Muscatine,Goshen,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Muscatine,Goshen,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Muscatine,Goshen,President/Vice President,,,Write-In,0.0,3.0,3.0
Muscatine,Goshen,President/Vice President,,,Under Votes,0.0,1.0,1.0
Muscatine,Goshen,President/Vice President,,,Over Votes,0.0,0.0,0.0
Muscatine,Muscatine Eighth,President/Vice President,,Republican,Mitt Romney Paul Ryan,100.0,133.0,233.0
Muscatine,Muscatine Eighth,President/Vice President,,Democratic,Barack Obama Joe Biden,315.0,260.0,575.0
Muscatine,Muscatine Eighth,President/Vice President,,Constitution,Virgil Goode James Clymer,2.0,2.0,4.0
Muscatine,Muscatine Eighth,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Muscatine,Muscatine Eighth,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,7.0,8.0
Muscatine,Muscatine Eighth,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Muscatine,Muscatine Eighth,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Muscatine,Muscatine Eighth,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,1.0,1.0
Muscatine,Muscatine Eighth,President/Vice President,,,Write-In,1.0,2.0,3.0
Muscatine,Muscatine Eighth,President/Vice President,,,Under Votes,1.0,0.0,1.0
Muscatine,Muscatine Eighth,President/Vice President,,,Over Votes,2.0,0.0,2.0
Muscatine,Muscatine Fifth,President/Vice President,,Republican,Mitt Romney Paul Ryan,86.0,130.0,216.0
Muscatine,Muscatine Fifth,President/Vice President,,Democratic,Barack Obama Joe Biden,307.0,258.0,565.0
Muscatine,Muscatine Fifth,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Muscatine,Muscatine Fifth,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,5.0,2.0,7.0
Muscatine,Muscatine Fifth,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,11.0,11.0
Muscatine,Muscatine Fifth,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Muscatine,Muscatine Fifth,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Muscatine,Muscatine Fifth,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,0.0,1.0
Muscatine,Muscatine Fifth,President/Vice President,,,Write-In,3.0,4.0,7.0
Muscatine,Muscatine Fifth,President/Vice President,,,Under Votes,1.0,0.0,1.0
Muscatine,Muscatine Fifth,President/Vice President,,,Over Votes,1.0,1.0,2.0
Muscatine,Muscatine First,President/Vice President,,Republican,Mitt Romney Paul Ryan,329.0,347.0,676.0
Muscatine,Muscatine First,President/Vice President,,Democratic,Barack Obama Joe Biden,394.0,287.0,681.0
Muscatine,Muscatine First,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,0.0,1.0
Muscatine,Muscatine First,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Muscatine,Muscatine First,President/Vice President,,Libertarian,Gary Johnson James P. Gray,3.0,6.0,9.0
Muscatine,Muscatine First,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Muscatine,Muscatine First,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,1.0,1.0,2.0
Muscatine,Muscatine First,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Muscatine,Muscatine First,President/Vice President,,,Write-In,3.0,1.0,4.0
Muscatine,Muscatine First,President/Vice President,,,Under Votes,4.0,0.0,4.0
Muscatine,Muscatine First,President/Vice President,,,Over Votes,3.0,1.0,4.0
Muscatine,Muscatine Fourth,President/Vice President,,Republican,Mitt Romney Paul Ryan,132.0,141.0,273.0
Muscatine,Muscatine Fourth,President/Vice President,,Democratic,Barack Obama Joe Biden,270.0,250.0,520.0
Muscatine,Muscatine Fourth,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,0.0,1.0
Muscatine,Muscatine Fourth,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,3.0,0.0,3.0
Muscatine,Muscatine Fourth,President/Vice President,,Libertarian,Gary Johnson James P. Gray,3.0,11.0,14.0
Muscatine,Muscatine Fourth,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,1.0,0.0,1.0
Muscatine,Muscatine Fourth,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,1.0,1.0
Muscatine,Muscatine Fourth,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Muscatine,Muscatine Fourth,President/Vice President,,,Write-In,1.0,1.0,2.0
Muscatine,Muscatine Fourth,President/Vice President,,,Under Votes,0.0,1.0,1.0
Muscatine,Muscatine Fourth,President/Vice President,,,Over Votes,2.0,4.0,6.0
Muscatine,Muscatine Ninth,President/Vice President,,Republican,Mitt Romney Paul Ryan,161.0,180.0,341.0
Muscatine,Muscatine Ninth,President/Vice President,,Democratic,Barack Obama Joe Biden,345.0,341.0,686.0
Muscatine,Muscatine Ninth,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Muscatine,Muscatine Ninth,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,0.0,1.0
Muscatine,Muscatine Ninth,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,6.0,8.0
Muscatine,Muscatine Ninth,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Muscatine,Muscatine Ninth,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
