county,precinct,office,district,party,candidate,absentee,election_date,votes
Cherokee,#1 Aurelia Precinct,President/Vice President,,Republican,Mitt Romney Paul Ryan,166.0,399.0,565.0
Cherokee,#1 Aurelia Precinct,President/Vice President,,Democratic,Barack Obama Joe Biden,113.0,251.0,364.0
Cherokee,#1 Aurelia Precinct,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,4.0,4.0
Cherokee,#1 Aurelia Precinct,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,4.0,5.0
Cherokee,#1 Aurelia Precinct,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,6.0,7.0
Cherokee,#1 Aurelia Precinct,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Cherokee,#1 Aurelia Precinct,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Cherokee,#1 Aurelia Precinct,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Cherokee,#1 Aurelia Precinct,President/Vice President,,,Write-In,3.0,3.0,6.0
Cherokee,#1 Aurelia Precinct,President/Vice President,,,Under Votes,1.0,1.0,2.0
Cherokee,#1 Aurelia Precinct,President/Vice President,,,Over Votes,0.0,0.0,0.0
Cherokee,#2 Cleghorn Precinct,President/Vice President,,Republican,Mitt Romney Paul Ryan,317.0,531.0,848.0
Cherokee,#2 Cleghorn Precinct,President/Vice President,,Democratic,Barack Obama Joe Biden,172.0,285.0,457.0
Cherokee,#2 Cleghorn Precinct,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Cherokee,#2 Cleghorn Precinct,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Cherokee,#2 Cleghorn Precinct,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,4.0,5.0
Cherokee,#2 Cleghorn Precinct,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,1.0,0.0,1.0
Cherokee,#2 Cleghorn Precinct,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,1.0,0.0,1.0
Cherokee,#2 Cleghorn Precinct,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,0.0,1.0
Cherokee,#2 Cleghorn Precinct,President/Vice President,,,Write-In,1.0,1.0,2.0
Cherokee,#2 Cleghorn Precinct,President/Vice President,,,Under Votes,1.0,3.0,4.0
Cherokee,#2 Cleghorn Precinct,President/Vice President,,,Over Votes,1.0,0.0,1.0
Cherokee,#3 Quimby Precinct,President/Vice President,,Republican,Mitt Romney Paul Ryan,213.0,301.0,514.0
Cherokee,#3 Quimby Precinct,President/Vice President,,Democratic,Barack Obama Joe Biden,138.0,170.0,308.0
Cherokee,#3 Quimby Precinct,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Cherokee,#3 Quimby Precinct,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Cherokee,#3 Quimby Precinct,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,1.0,2.0
Cherokee,#3 Quimby Precinct,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,1.0,1.0
Cherokee,#3 Quimby Precinct,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,1.0,0.0,1.0
Cherokee,#3 Quimby Precinct,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Cherokee,#3 Quimby Precinct,President/Vice President,,,Write-In,1.0,7.0,8.0
Cherokee,#3 Quimby Precinct,President/Vice President,,,Under Votes,1.0,0.0,1.0
Cherokee,#3 Quimby Precinct,President/Vice President,,,Over Votes,1.0,0.0,1.0
Cherokee,#4 Cherokee Precinct,President/Vice President,,Republican,Mitt Romney Paul Ryan,177.0,287.0,464.0
Cherokee,#4 Cherokee Precinct,President/Vice President,,Democratic,Barack Obama Joe Biden,120.0,151.0,271.0
Cherokee,#4 Cherokee Precinct,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Cherokee,#4 Cherokee Precinct,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,1.0,2.0
Cherokee,#4 Cherokee Precinct,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,1.0,1.0
Cherokee,#4 Cherokee Precinct,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
