county,precinct,office,district,party,candidate,absentee,election_date,votes
Mills,Deer Creek Twp - White Cloud Twp,President/Vice President,,Republican,Mitt Romney Paul Ryan,40.0,72.0,112.0
Mills,Deer Creek Twp - White Cloud Twp,President/Vice President,,Democratic,Barack Obama Joe Biden,23.0,48.0,71.0
Mills,Deer Creek Twp - White Cloud Twp,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Mills,Deer Creek Twp - White Cloud Twp,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Mills,Deer Creek Twp - White Cloud Twp,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,1.0,3.0
Mills,Deer Creek Twp - White Cloud Twp,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Mills,Deer Creek Twp - White Cloud Twp,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Mills,Deer Creek Twp - White Cloud Twp,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,0.0,1.0
Mills,Deer Creek Twp - White Cloud Twp,President/Vice President,,,Write-In,1.0,0.0,1.0
Mills,Deer Creek Twp - White Cloud Twp,President/Vice President,,,Under Votes,1.0,0.0,1.0
Mills,Deer Creek Twp - White Cloud Twp,President/Vice President,,,Over Votes,0.0,0.0,0.0
Mills,Emerson - Hastings - Indian Creek Township,President/Vice President,,Republican,Mitt Romney Paul Ryan,52.0,201.0,253.0
Mills,Emerson - Hastings - Indian Creek Township,President/Vice President,,Democratic,Barack Obama Joe Biden,30.0,116.0,146.0
Mills,Emerson - Hastings - Indian Creek Township,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,0.0,1.0
Mills,Emerson - Hastings - Indian Creek Township,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Mills,Emerson - Hastings - Indian Creek Township,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,5.0,6.0
Mills,Emerson - Hastings - Indian Creek Township,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Mills,Emerson - Hastings - Indian Creek Township,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Mills,Emerson - Hastings - Indian Creek Township,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Mills,Emerson - Hastings - Indian Creek Township,President/Vice President,,,Write-In,0.0,2.0,2.0
