county,precinct,office,district,party,candidate,absentee,election_date,votes
Boone,Boone 1st Ward,President/Vice President,,Republican,Mitt Romney Paul Ryan,222.0,259.0,481.0
Boone,Boone 1st Ward,President/Vice President,,Democratic,Barack Obama Joe Biden,459.0,278.0,737.0
Boone,Boone 1st Ward,President/Vice President,,Constitution,Virgil Goode James Clymer,4.0,1.0,5.0
Boone,Boone 1st Ward,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,4.0,3.0,7.0
Boone,Boone 1st Ward,President/Vice President,,Libertarian,Gary Johnson James P. Gray,4.0,7.0,11.0
Boone,Boone 1st Ward,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Boone,Boone 1st Ward,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,1.0,1.0
Boone,Boone 1st Ward,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,2.0,2.0,4.0
Boone,Boone 1st Ward,President/Vice President,,,Write-In,4.0,8.0,12.0
Boone,Boone 1st Ward,President/Vice President,,,Under Votes,4.0,2.0,6.0
Boone,Boone 1st Ward,President/Vice President,,,Over Votes,1.0,0.0,1.0
Boone,Boone 2nd Ward,President/Vice President,,Republican,Mitt Romney Paul Ryan,340.0,303.0,643.0
Boone,Boone 2nd Ward,President/Vice President,,Democratic,Barack Obama Joe Biden,487.0,266.0,753.0
Boone,Boone 2nd Ward,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Boone,Boone 2nd Ward,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,2.0,3.0
Boone,Boone 2nd Ward,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,5.0,7.0
Boone,Boone 2nd Ward,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Boone,Boone 2nd Ward,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Boone,Boone 2nd Ward,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,2.0,0.0,2.0
Boone,Boone 2nd Ward,President/Vice President,,,Write-In,3.0,7.0,10.0
Boone,Boone 2nd Ward,President/Vice President,,,Under Votes,3.0,3.0,6.0
Boone,Boone 2nd Ward,President/Vice President,,,Over Votes,0.0,0.0,0.0
Boone,Boone 3rd Ward,President/Vice President,,Republican,Mitt Romney Paul Ryan,309.0,316.0,625.0
Boone,Boone 3rd Ward,President/Vice President,,Democratic,Barack Obama Joe Biden,435.0,331.0,766.0
Boone,Boone 3rd Ward,President/Vice President,,Constitution,Virgil Goode James Clymer,6.0,1.0,7.0
Boone,Boone 3rd Ward,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,0.0,2.0
Boone,Boone 3rd Ward,President/Vice President,,Libertarian,Gary Johnson James P. Gray,6.0,12.0,18.0
Boone,Boone 3rd Ward,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Boone,Boone 3rd Ward,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Boone,Boone 3rd Ward,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,2.0,0.0,2.0
Boone,Boone 3rd Ward,President/Vice President,,,Write-In,4.0,4.0,8.0
Boone,Boone 3rd Ward,President/Vice President,,,Under Votes,1.0,3.0,4.0
Boone,Boone 3rd Ward,President/Vice President,,,Over Votes,4.0,0.0,4.0
Boone,Boone 4th Ward & DSM Twsp,President/Vice President,,Republican,Mitt Romney Paul Ryan,307.0,347.0,654.0
Boone,Boone 4th Ward & DSM Twsp,President/Vice President,,Democratic,Barack Obama Joe Biden,652.0,377.0,1029.0
Boone,Boone 4th Ward & DSM Twsp,President/Vice President,,Constitution,Virgil Goode James Clymer,5.0,4.0,9.0
Boone,Boone 4th Ward & DSM Twsp,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,5.0,1.0,6.0
Boone,Boone 4th Ward & DSM Twsp,President/Vice President,,Libertarian,Gary Johnson James P. Gray,5.0,12.0,17.0
Boone,Boone 4th Ward & DSM Twsp,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Boone,Boone 4th Ward & DSM Twsp,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Boone,Boone 4th Ward & DSM Twsp,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,2.0,1.0,3.0
Boone,Boone 4th Ward & DSM Twsp,President/Vice President,,,Write-In,7.0,6.0,13.0
Boone,Boone 4th Ward & DSM Twsp,President/Vice President,,,Under Votes,5.0,2.0,7.0
Boone,Boone 4th Ward & DSM Twsp,President/Vice President,,,Over Votes,5.0,0.0,5.0
Boone,Boone 5th Ward,President/Vice President,,Republican,Mitt Romney Paul Ryan,308.0,228.0,536.0
Boone,Boone 5th Ward,President/Vice President,,Democratic,Barack Obama Joe Biden,471.0,252.0,723.0
Boone,Boone 5th Ward,President/Vice President,,Constitution,Virgil Goode James Clymer,2.0,4.0,6.0
Boone,Boone 5th Ward,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,3.0,5.0
Boone,Boone 5th Ward,President/Vice President,,Libertarian,Gary Johnson James P. Gray,6.0,4.0,10.0
Boone,Boone 5th Ward,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Boone,Boone 5th Ward,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Boone,Boone 5th Ward,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,1.0,1.0
Boone,Boone 5th Ward,President/Vice President,,,Write-In,4.0,3.0,7.0
Boone,Boone 5th Ward,President/Vice President,,,Under Votes,4.0,0.0,4.0
Boone,Boone 5th Ward,President/Vice President,,,Over Votes,3.0,0.0,3.0
Boone,Madrid 1st Ward,President/Vice President,,Republican,Mitt Romney Paul Ryan,34.0,174.0,208.0
Boone,Madrid 1st Ward,President/Vice President,,Democratic,Barack Obama Joe Biden,98.0,172.0,270.0
Boone,Madrid 1st Ward,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,1.0,2.0
Boone,Madrid 1st Ward,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,0.0,2.0
Boone,Madrid 1st Ward,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,3.0,3.0
Boone,Madrid 1st Ward,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Boone,Madrid 1st Ward,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,1.0,1.0
Boone,Madrid 1st Ward,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Boone,Madrid 1st Ward,President/Vice President,,,Write-In,2.0,0.0,2.0
Boone,Madrid 1st Ward,President/Vice President,,,Under Votes,0.0,0.0,0.0
Boone,Madrid 1st Ward,President/Vice President,,,Over Votes,0.0,0.0,0.0
Boone,Madrid 2nd Ward,President/Vice President,,Republican,Mitt Romney Paul Ryan,57.0,175.0,232.0
Boone,Madrid 2nd Ward,President/Vice President,,Democratic,Barack Obama Joe Biden,105.0,158.0,263.0
Boone,Madrid 2nd Ward,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Boone,Madrid 2nd Ward,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,0.0,2.0
Boone,Madrid 2nd Ward,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,3.0,4.0
Boone,Madrid 2nd Ward,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Boone,Madrid 2nd Ward,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Boone,Madrid 2nd Ward,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Boone,Madrid 2nd Ward,President/Vice President,,,Write-In,0.0,3.0,3.0
Boone,Madrid 2nd Ward,President/Vice President,,,Under Votes,2.0,1.0,3.0
Boone,Madrid 2nd Ward,President/Vice President,,,Over Votes,1.0,0.0,1.0
Boone,Madrid 3rd Ward,President/Vice President,,Republican,Mitt Romney Paul Ryan,43.0,137.0,180.0
Boone,Madrid 3rd Ward,President/Vice President,,Democratic,Barack Obama Joe Biden,114.0,139.0,253.0
Boone,Madrid 3rd Ward,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Boone,Madrid 3rd Ward,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,1.0,3.0
Boone,Madrid 3rd Ward,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,0.0,0.0
Boone,Madrid 3rd Ward,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Boone,Madrid 3rd Ward,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Boone,Madrid 3rd Ward,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,0.0,1.0
Boone,Madrid 3rd Ward,President/Vice President,,,Write-In,2.0,1.0,3.0
Boone,Madrid 3rd Ward,President/Vice President,,,Under Votes,2.0,0.0,2.0
Boone,Madrid 3rd Ward,President/Vice President,,,Over Votes,3.0,0.0,3.0
Boone,Ogden,President/Vice President,,Republican,Mitt Romney Paul Ryan,150.0,355.0,505.0
Boone,Ogden,President/Vice President,,Democratic,Barack Obama Joe Biden,267.0,307.0,574.0
Boone,Ogden,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,4.0,5.0
Boone,Ogden,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,1.0,2.0
Boone,Ogden,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,13.0,15.0
Boone,Ogden,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,1.0,0.0,1.0
Boone,Ogden,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Boone,Ogden,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,2.0,2.0
Boone,Ogden,President/Vice President,,,Write-In,0.0,2.0,2.0
Boone,Ogden,President/Vice President,,,Under Votes,4.0,3.0,7.0
Boone,Ogden,President/Vice President,,,Over Votes,0.0,0.0,0.0
Boone,Rural Precinct 1,President/Vice President,,Republican,Mitt Romney Paul Ryan,155.0,186.0,341.0
Boone,Rural Precinct 1,President/Vice President,,Democratic,Barack Obama Joe Biden,160.0,150.0,310.0
Boone,Rural Precinct 1,President/Vice President,,Constitution,Virgil Goode James Clymer,3.0,2.0,5.0
Boone,Rural Precinct 1,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Boone,Rural Precinct 1,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,9.0,10.0
Boone,Rural Precinct 1,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Boone,Rural Precinct 1,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Boone,Rural Precinct 1,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,1.0,1.0
Boone,Rural Precinct 1,President/Vice President,,,Write-In,1.0,0.0,1.0
Boone,Rural Precinct 1,President/Vice President,,,Under Votes,0.0,1.0,1.0
Boone,Rural Precinct 1,President/Vice President,,,Over Votes,0.0,0.0,0.0
Boone,Rural Precinct 2,President/Vice President,,Republican,Mitt Romney Paul Ryan,206.0,305.0,511.0
Boone,Rural Precinct 2,President/Vice President,,Democratic,Barack Obama Joe Biden,271.0,233.0,504.0
Boone,Rural Precinct 2,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Boone,Rural Precinct 2,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,1.0,2.0
Boone,Rural Precinct 2,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,6.0,8.0
Boone,Rural Precinct 2,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Boone,Rural Precinct 2,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Boone,Rural Precinct 2,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,1.0,2.0
Boone,Rural Precinct 2,President/Vice President,,,Write-In,4.0,3.0,7.0
Boone,Rural Precinct 2,President/Vice President,,,Under Votes,4.0,1.0,5.0
Boone,Rural Precinct 2,President/Vice President,,,Over Votes,0.0,0.0,0.0
Boone,Rural Precinct 3,President/Vice President,,Republican,Mitt Romney Paul Ryan,87.0,187.0,274.0
Boone,Rural Precinct 3,President/Vice President,,Democratic,Barack Obama Joe Biden,98.0,102.0,200.0
Boone,Rural Precinct 3,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,0.0,1.0
Boone,Rural Precinct 3,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Boone,Rural Precinct 3,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,4.0,4.0
Boone,Rural Precinct 3,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Boone,Rural Precinct 3,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Boone,Rural Precinct 3,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Boone,Rural Precinct 3,President/Vice President,,,Write-In,1.0,1.0,2.0
Boone,Rural Precinct 3,President/Vice President,,,Under Votes,0.0,1.0,1.0
Boone,Rural Precinct 3,President/Vice President,,,Over Votes,0.0,0.0,0.0
Boone,Rural Precinct 4,President/Vice President,,Republican,Mitt Romney Paul Ryan,241.0,400.0,641.0
Boone,Rural Precinct 4,President/Vice President,,Democratic,Barack Obama Joe Biden,267.0,200.0,467.0
Boone,Rural Precinct 4,President/Vice President,,Constitution,Virgil Goode James Clymer,2.0,7.0,9.0
Boone,Rural Precinct 4,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Boone,Rural Precinct 4,President/Vice President,,Libertarian,Gary Johnson James P. Gray,4.0,2.0,6.0
Boone,Rural Precinct 4,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Boone,Rural Precinct 4,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Boone,Rural Precinct 4,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,0.0,1.0
Boone,Rural Precinct 4,President/Vice President,,,Write-In,1.0,1.0,2.0
Boone,Rural Precinct 4,President/Vice President,,,Under Votes,3.0,4.0,7.0
Boone,Rural Precinct 4,President/Vice President,,,Over Votes,1.0,0.0,1.0
Boone,Rural Precinct 5,President/Vice President,,Republican,Mitt Romney Paul Ryan,58.0,132.0,190.0
Boone,Rural Precinct 5,President/Vice President,,Democratic,Barack Obama Joe Biden,101.0,146.0,247.0
Boone,Rural Precinct 5,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,0.0,1.0
Boone,Rural Precinct 5,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,3.0,3.0
Boone,Rural Precinct 5,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,2.0,2.0
Boone,Rural Precinct 5,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Boone,Rural Precinct 5,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Boone,Rural Precinct 5,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,2.0,2.0
Boone,Rural Precinct 5,President/Vice President,,,Write-In,1.0,1.0,2.0
Boone,Rural Precinct 5,President/Vice President,,,Under Votes,1.0,0.0,1.0
Boone,Rural Precinct 5,President/Vice President,,,Over Votes,0.0,0.0,0.0
Boone,Rural Precinct 6,President/Vice President,,Republican,Mitt Romney Paul Ryan,296.0,239.0,535.0
Boone,Rural Precinct 6,President/Vice President,,Democratic,Barack Obama Joe Biden,276.0,140.0,416.0
Boone,Rural Precinct 6,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,2.0,3.0
Boone,Rural Precinct 6,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,1.0,3.0
Boone,Rural Precinct 6,President/Vice President,,Libertarian,Gary Johnson James P. Gray,2.0,5.0,7.0
Boone,Rural Precinct 6,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Boone,Rural Precinct 6,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Boone,Rural Precinct 6,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Boone,Rural Precinct 6,President/Vice President,,,Write-In,1.0,1.0,2.0
Boone,Rural Precinct 6,President/Vice President,,,Under Votes,0.0,0.0,0.0
Boone,Rural Precinct 6,President/Vice President,,,Over Votes,2.0,0.0,2.0
Boone,,President/Vice President,,Republican,Mitt Romney Paul Ryan,2813.0,3743.0,6556.0
Boone,,President/Vice President,,Democratic,Barack Obama Joe Biden,4261.0,3251.0,7512.0
Boone,,President/Vice President,,Constitution,Virgil Goode James Clymer,27.0,28.0,55.0
Boone,,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,24.0,19.0,43.0
Boone,,President/Vice President,,Libertarian,Gary Johnson James P. Gray,35.0,87.0,122.0
Boone,,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,1.0,0.0,1.0
Boone,,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,2.0,2.0
Boone,,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,11.0,10.0,21.0
Boone,,President/Vice President,,,Write-In,35.0,41.0,76.0
Boone,,President/Vice President,,,Under Votes,33.0,21.0,54.0
Boone,,President/Vice President,,,Over Votes,20.0,0.0,20.0
Boone,Boone 1st Ward,U.S. House of Representatives,4,Republican,Steve King,226.0,259.0,485.0
Boone,Boone 1st Ward,U.S. House of Representatives,4,Democratic,Christie Vilsack,435.0,271.0,706.0
Boone,Boone 1st Ward,U.S. House of Representatives,4,Nominated by Petition,Martin James Monroe,26.0,23.0,49.0
Boone,Boone 1st Ward,U.S. House of Representatives,4,,Write-In,1.0,1.0,2.0
Boone,Boone 1st Ward,U.S. House of Representatives,4,,Under Votes,15.0,7.0,22.0
Boone,Boone 1st Ward,U.S. House of Representatives,4,,Over Votes,1.0,0.0,1.0
Boone,Boone 2nd Ward,U.S. House of Representatives,4,Republican,Steve King,318.0,282.0,600.0
Boone,Boone 2nd Ward,U.S. House of Representatives,4,Democratic,Christie Vilsack,484.0,269.0,753.0
