county,precinct,office,district,party,candidate,votes,election_day,absentee
Grundy,PRECINCT 1,President and Vice President,,DEM,Joseph R. Biden and Kamala D. Harris,301,91,210
Grundy,PRECINCT 2,President and Vice President,,DEM,Joseph R. Biden and Kamala D. Harris,126,27,99
Grundy,PRECINCT 3,President and Vice President,,DEM,Joseph R. Biden and Kamala D. Harris,173,72,101
Grundy,PRECINCT 4,President and Vice President,,DEM,Joseph R. Biden and Kamala D. Harris,133,57,76
Grundy,PRECINCT 5,President and Vice President,,DEM,Joseph R. Biden and Kamala D. Harris,525,205,320
Grundy,PRECINCT 6,President and Vice President,,DEM,Joseph R. Biden and Kamala D. Harris,434,158,276
Grundy,PRECINCT 7,President and Vice President,,DEM,Joseph R. Biden and Kamala D. Harris,514,167,347
Grundy,PRECINCT 1,President and Vice President,,REP,Donald J. Trump and Michael R. Pence,653,423,230
Grundy,PRECINCT 2,President and Vice President,,REP,Donald J. Trump and Michael R. Pence,335,187,148
Grundy,PRECINCT 3,President and Vice President,,REP,Donald J. Trump and Michael R. Pence,716,479,237
Grundy,PRECINCT 4,President and Vice President,,REP,Donald J. Trump and Michael R. Pence,433,254,179
Grundy,PRECINCT 5,President and Vice President,,REP,Donald J. Trump and Michael R. Pence,935,611,324
Grundy,PRECINCT 6,President and Vice President,,REP,Donald J. Trump and Michael R. Pence,982,620,362
Grundy,PRECINCT 7,President and Vice President,,REP,Donald J. Trump and Michael R. Pence,875,485,390
Grundy,PRECINCT 1,President and Vice President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Grundy,PRECINCT 2,President and Vice President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Grundy,PRECINCT 3,President and Vice President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Grundy,PRECINCT 4,President and Vice President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Grundy,PRECINCT 5,President and Vice President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Grundy,PRECINCT 6,President and Vice President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Grundy,PRECINCT 7,President and Vice President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Grundy,PRECINCT 1,President and Vice President,,CON,Don Blankenship and William Alan Mohr,2,2,0
Grundy,PRECINCT 2,President and Vice President,,CON,Don Blankenship and William Alan Mohr,1,0,1
Grundy,PRECINCT 3,President and Vice President,,CON,Don Blankenship and William Alan Mohr,1,1,0
Grundy,PRECINCT 4,President and Vice President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Grundy,PRECINCT 5,President and Vice President,,CON,Don Blankenship and William Alan Mohr,1,0,1
Grundy,PRECINCT 6,President and Vice President,,CON,Don Blankenship and William Alan Mohr,2,0,2
Grundy,PRECINCT 7,President and Vice President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Grundy,PRECINCT 1,President and Vice President,,GKH,Ricki Sue King and Dayna R. Chandler,1,1,0
Grundy,PRECINCT 2,President and Vice President,,GKH,Ricki Sue King and Dayna R. Chandler,1,1,0
Grundy,PRECINCT 3,President and Vice President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Grundy,PRECINCT 4,President and Vice President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Grundy,PRECINCT 5,President and Vice President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Grundy,PRECINCT 6,President and Vice President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Grundy,PRECINCT 7,President and Vice President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Grundy,PRECINCT 1,President and Vice President,,GRN,Howie Hawkins and Angela Nicole Walker,2,2,0
Grundy,PRECINCT 2,President and Vice President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Grundy,PRECINCT 3,President and Vice President,,GRN,Howie Hawkins and Angela Nicole Walker,2,1,1
Grundy,PRECINCT 4,President and Vice President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Grundy,PRECINCT 5,President and Vice President,,GRN,Howie Hawkins and Angela Nicole Walker,2,2,0
Grundy,PRECINCT 6,President and Vice President,,GRN,Howie Hawkins and Angela Nicole Walker,2,0,2
Grundy,PRECINCT 7,President and Vice President,,GRN,Howie Hawkins and Angela Nicole Walker,4,2,2
Grundy,PRECINCT 1,President and Vice President,,LIB,Jo Jorgensen and Jeremy Cohen,7,6,1
Grundy,PRECINCT 2,President and Vice President,,LIB,Jo Jorgensen and Jeremy Cohen,7,4,3
Grundy,PRECINCT 3,President and Vice President,,LIB,Jo Jorgensen and Jeremy Cohen,11,5,6
Grundy,PRECINCT 4,President and Vice President,,LIB,Jo Jorgensen and Jeremy Cohen,6,6,0
Grundy,PRECINCT 5,President and Vice President,,LIB,Jo Jorgensen and Jeremy Cohen,18,9,9
Grundy,PRECINCT 6,President and Vice President,,LIB,Jo Jorgensen and Jeremy Cohen,16,11,5
Grundy,PRECINCT 7,President and Vice President,,LIB,Jo Jorgensen and Jeremy Cohen,22,12,10
Grundy,PRECINCT 1,President and Vice President,,,Brock Pierce and Karla Ballard,4,2,2
Grundy,PRECINCT 2,President and Vice President,,,Brock Pierce and Karla Ballard,1,1,0
Grundy,PRECINCT 3,President and Vice President,,,Brock Pierce and Karla Ballard,0,0,0
Grundy,PRECINCT 4,President and Vice President,,,Brock Pierce and Karla Ballard,2,2,0
Grundy,PRECINCT 5,President and Vice President,,,Brock Pierce and Karla Ballard,1,1,0
Grundy,PRECINCT 6,President and Vice President,,,Brock Pierce and Karla Ballard,2,1,1
Grundy,PRECINCT 7,President and Vice President,,,Brock Pierce and Karla Ballard,0,0,0
Grundy,PRECINCT 1,President and Vice President,,,Kanye West and Michelle Tidball,0,0,0
Grundy,PRECINCT 2,President and Vice President,,,Kanye West and Michelle Tidball,0,0,0
Grundy,PRECINCT 3,President and Vice President,,,Kanye West and Michelle Tidball,2,1,1
Grundy,PRECINCT 4,President and Vice President,,,Kanye West and Michelle Tidball,1,1,0
Grundy,PRECINCT 5,President and Vice President,,,Kanye West and Michelle Tidball,0,0,0
Grundy,PRECINCT 6,President and Vice President,,,Kanye West and Michelle Tidball,2,1,1
Grundy,PRECINCT 7,President and Vice President,,,Kanye West and Michelle Tidball,2,1,1
Grundy,PRECINCT 1,President and Vice President,,,Write-in,2,0,2
Grundy,PRECINCT 2,President and Vice President,,,Write-in,2,1,1
Grundy,PRECINCT 3,President and Vice President,,,Write-in,2,1,1
Grundy,PRECINCT 4,President and Vice President,,,Write-in,1,1,0
Grundy,PRECINCT 5,President and Vice President,,,Write-in,2,2,0
Grundy,PRECINCT 6,President and Vice President,,,Write-in,3,2,1
Grundy,PRECINCT 7,President and Vice President,,,Write-in,4,3,1
Grundy,PRECINCT 1,United States Senator,,DEM,Theresa Greenfield,304,106,198
Grundy,PRECINCT 2,United States Senator,,DEM,Theresa Greenfield,118,29,89
Grundy,PRECINCT 3,United States Senator,,DEM,Theresa Greenfield,168,73,95
Grundy,PRECINCT 4,United States Senator,,DEM,Theresa Greenfield,119,55,64
Grundy,PRECINCT 5,United States Senator,,DEM,Theresa Greenfield,488,200,288
Grundy,PRECINCT 6,United States Senator,,DEM,Theresa Greenfield,410,150,260
Grundy,PRECINCT 7,United States Senator,,DEM,Theresa Greenfield,513,172,341
Grundy,PRECINCT 1,United States Senator,,REP,Joni Ernst,640,405,235
Grundy,PRECINCT 2,United States Senator,,REP,Joni Ernst,350,189,161
Grundy,PRECINCT 3,United States Senator,,REP,Joni Ernst,709,474,235
Grundy,PRECINCT 4,United States Senator,,REP,Joni Ernst,437,253,184
Grundy,PRECINCT 5,United States Senator,,REP,Joni Ernst,947,599,348
Grundy,PRECINCT 6,United States Senator,,REP,Joni Ernst,964,596,368
Grundy,PRECINCT 7,United States Senator,,REP,Joni Ernst,853,473,380
Grundy,PRECINCT 1,United States Senator,,LIB,Rick Stewart,19,11,8
Grundy,PRECINCT 2,United States Senator,,LIB,Rick Stewart,6,3,3
Grundy,PRECINCT 3,United States Senator,,LIB,Rick Stewart,13,6,7
Grundy,PRECINCT 4,United States Senator,,LIB,Rick Stewart,13,8,5
Grundy,PRECINCT 5,United States Senator,,LIB,Rick Stewart,32,21,11
Grundy,PRECINCT 6,United States Senator,,LIB,Rick Stewart,33,27,6
Grundy,PRECINCT 7,United States Senator,,LIB,Rick Stewart,38,20,18
Grundy,PRECINCT 1,United States Senator,,,Suzanne Herzog,1,0,1
Grundy,PRECINCT 2,United States Senator,,,Suzanne Herzog,0,0,0
Grundy,PRECINCT 3,United States Senator,,,Suzanne Herzog,7,5,2
Grundy,PRECINCT 4,United States Senator,,,Suzanne Herzog,4,2,2
Grundy,PRECINCT 5,United States Senator,,,Suzanne Herzog,7,2,5
Grundy,PRECINCT 6,United States Senator,,,Suzanne Herzog,11,7,4
