county,precinct,office,district,party,candidate,votes,election_day,absentee
Marion,Clay,President,,REP,Donald J. Trump and Michael R. Pence,415,282,133
Marion,Dallas,President,,REP,Donald J. Trump and Michael R. Pence,519,400,119
Marion,Indiana Twp,President,,REP,Donald J. Trump and Michael R. Pence,268,175,93
Marion,Knoxville One,President,,REP,Donald J. Trump and Michael R. Pence,528,272,256
Marion,Knoxville Two,President,,REP,Donald J. Trump and Michael R. Pence,505,268,237
Marion,Knoxville Three,President,,REP,Donald J. Trump and Michael R. Pence,671,371,300
Marion,Knoxville Four,President,,REP,Donald J. Trump and Michael R. Pence,426,230,196
Marion,Knoxville Twp,President,,REP,Donald J. Trump and Michael R. Pence,1211,525,686
Marion,Liberty,President,,REP,Donald J. Trump and Michael R. Pence,344,235,109
Marion,Lake Prairie Twp,President,,REP,Donald J. Trump and Michael R. Pence,1164,599,565
Marion,Otley,President,,REP,Donald J. Trump and Michael R. Pence,957,496,461
Marion,Pella One,President,,REP,Donald J. Trump and Michael R. Pence,1024,593,431
Marion,Pella Two,President,,REP,Donald J. Trump and Michael R. Pence,1087,555,532
Marion,Pella Three,President,,REP,Donald J. Trump and Michael R. Pence,1280,668,612
Marion,Pella Four,President,,REP,Donald J. Trump and Michael R. Pence,731,421,310
Marion,Pleasantville,President,,REP,Donald J. Trump and Michael R. Pence,1320,863,457
Marion,Washington Twp,President,,REP,Donald J. Trump and Michael R. Pence,213,163,50
Marion,Clay,President,,DEM,Joseph R. Biden and Kamala D. Harris,127,53,74
Marion,Dallas,President,,DEM,Joseph R. Biden and Kamala D. Harris,311,145,166
Marion,Indiana Twp,President,,DEM,Joseph R. Biden and Kamala D. Harris,124,18,106
Marion,Knoxville One,President,,DEM,Joseph R. Biden and Kamala D. Harris,326,77,249
Marion,Knoxville Two,President,,DEM,Joseph R. Biden and Kamala D. Harris,378,70,308
Marion,Knoxville Three,President,,DEM,Joseph R. Biden and Kamala D. Harris,498,111,387
Marion,Knoxville Four,President,,DEM,Joseph R. Biden and Kamala D. Harris,331,97,234
Marion,Knoxville Twp,President,,DEM,Joseph R. Biden and Kamala D. Harris,555,95,460
Marion,Liberty,President,,DEM,Joseph R. Biden and Kamala D. Harris,122,65,57
Marion,Lake Prairie Twp,President,,DEM,Joseph R. Biden and Kamala D. Harris,330,101,229
Marion,Otley,President,,DEM,Joseph R. Biden and Kamala D. Harris,363,90,273
Marion,Pella One,President,,DEM,Joseph R. Biden and Kamala D. Harris,480,151,329
Marion,Pella Two,President,,DEM,Joseph R. Biden and Kamala D. Harris,498,122,376
Marion,Pella Three,President,,DEM,Joseph R. Biden and Kamala D. Harris,537,143,394
Marion,Pella Four,President,,DEM,Joseph R. Biden and Kamala D. Harris,401,123,278
Marion,Pleasantville,President,,DEM,Joseph R. Biden and Kamala D. Harris,711,207,504
Marion,Washington Twp,President,,DEM,Joseph R. Biden and Kamala D. Harris,86,32,54
Marion,Clay,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Marion,Dallas,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Marion,Indiana Twp,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Marion,Knoxville One,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,1,0
Marion,Knoxville Two,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Marion,Knoxville Three,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,1,0
Marion,Knoxville Four,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Marion,Knoxville Twp,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,1,0
Marion,Liberty,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Marion,Lake Prairie Twp,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,2,1,1
Marion,Otley,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Marion,Pella One,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Marion,Pella Two,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,1,0
