county,precinct,office,district,party,candidate,votes,election_day,absentee
Keokuk,ADAMS,President,,DEM,Joseph R. Biden and Kamala D. Harris,59,18,41
Keokuk,BENTON/STEADY RUN,President,,DEM,Joseph R. Biden and Kamala D. Harris,140,57,83
Keokuk,ENGLISH RIVER/LIBERTY,President,,DEM,Joseph R. Biden and Kamala D. Harris,147,62,85
Keokuk,JACKSON,President,,DEM,Joseph R. Biden and Kamala D. Harris,49,10,39
Keokuk,LAFAYETTE/CLEAR CREEK,President,,DEM,Joseph R. Biden and Kamala D. Harris,237,75,162
Keokuk,EAST/WEST LANCASTER,President,,DEM,Joseph R. Biden and Kamala D. Harris,42,11,31
Keokuk,PRAIRIE,President,,DEM,Joseph R. Biden and Kamala D. Harris,38,10,28
Keokuk,RICHLAND,President,,DEM,Joseph R. Biden and Kamala D. Harris,99,36,63
Keokuk,SIGOURNEY/PLANK/VAN BUREN,President,,DEM,Joseph R. Biden and Kamala D. Harris,87,15,72
Keokuk,SIGOURNEY 1ST WARD,President,,DEM,Joseph R. Biden and Kamala D. Harris,88,29,59
Keokuk,SIGOURNEY 2ND WARD,President,,DEM,Joseph R. Biden and Kamala D. Harris,84,21,63
Keokuk,SIGOURNEY 3RD WARD,President,,DEM,Joseph R. Biden and Kamala D. Harris,82,24,58
Keokuk,SIGOURNEY 4TH WARD,President,,DEM,Joseph R. Biden and Kamala D. Harris,99,20,79
Keokuk,WARREN,President,,DEM,Joseph R. Biden and Kamala D. Harris,51,31,20
Keokuk,WHAT CHEER/WASHINGTON,President,,DEM,Joseph R. Biden and Kamala D. Harris,112,44,68
Keokuk,ADAMS,President,,REP,Donald J. Trump and Michael R. Pence,173,85,88
Keokuk,BENTON/STEADY RUN,President,,REP,Donald J. Trump and Michael R. Pence,512,386,126
Keokuk,ENGLISH RIVER/LIBERTY,President,,REP,Donald J. Trump and Michael R. Pence,309,197,112
Keokuk,JACKSON,President,,REP,Donald J. Trump and Michael R. Pence,203,136,67
Keokuk,LAFAYETTE/CLEAR CREEK,President,,REP,Donald J. Trump and Michael R. Pence,557,352,205
Keokuk,EAST/WEST LANCASTER,President,,REP,Donald J. Trump and Michael R. Pence,140,79,61
Keokuk,PRAIRIE,President,,REP,Donald J. Trump and Michael R. Pence,139,86,53
Keokuk,RICHLAND,President,,REP,Donald J. Trump and Michael R. Pence,340,249,91
Keokuk,SIGOURNEY/PLANK/VAN BUREN,President,,REP,Donald J. Trump and Michael R. Pence,347,210,137
Keokuk,SIGOURNEY 1ST WARD,President,,REP,Donald J. Trump and Michael R. Pence,168,101,67
Keokuk,SIGOURNEY 2ND WARD,President,,REP,Donald J. Trump and Michael R. Pence,180,111,69
Keokuk,SIGOURNEY 3RD WARD,President,,REP,Donald J. Trump and Michael R. Pence,140,59,81
Keokuk,SIGOURNEY 4TH WARD,President,,REP,Donald J. Trump and Michael R. Pence,170,99,71
Keokuk,WARREN,President,,REP,Donald J. Trump and Michael R. Pence,149,92,57
Keokuk,WHAT CHEER/WASHINGTON,President,,REP,Donald J. Trump and Michael R. Pence,270,177,93
Keokuk,ADAMS,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Keokuk,BENTON/STEADY RUN,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Keokuk,ENGLISH RIVER/LIBERTY,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Keokuk,JACKSON,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Keokuk,LAFAYETTE/CLEAR CREEK,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,0,1
Keokuk,EAST/WEST LANCASTER,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,0,1
Keokuk,PRAIRIE,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Keokuk,RICHLAND,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,3,2,1
Keokuk,SIGOURNEY/PLANK/VAN BUREN,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,1,0
Keokuk,SIGOURNEY 1ST WARD,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Keokuk,SIGOURNEY 2ND WARD,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Keokuk,SIGOURNEY 3RD WARD,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Keokuk,SIGOURNEY 4TH WARD,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,1,0
Keokuk,WARREN,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Keokuk,WHAT CHEER/WASHINGTON,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Keokuk,ADAMS,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Keokuk,BENTON/STEADY RUN,President,,CON,Don Blankenship and William Alan Mohr,1,0,1
Keokuk,ENGLISH RIVER/LIBERTY,President,,CON,Don Blankenship and William Alan Mohr,1,0,1
Keokuk,JACKSON,President,,CON,Don Blankenship and William Alan Mohr,1,0,1
Keokuk,LAFAYETTE/CLEAR CREEK,President,,CON,Don Blankenship and William Alan Mohr,1,1,0
Keokuk,EAST/WEST LANCASTER,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Keokuk,PRAIRIE,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Keokuk,RICHLAND,President,,CON,Don Blankenship and William Alan Mohr,1,0,1
Keokuk,SIGOURNEY/PLANK/VAN BUREN,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Keokuk,SIGOURNEY 1ST WARD,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Keokuk,SIGOURNEY 2ND WARD,President,,CON,Don Blankenship and William Alan Mohr,1,1,0
Keokuk,SIGOURNEY 3RD WARD,President,,CON,Don Blankenship and William Alan Mohr,1,1,0
Keokuk,SIGOURNEY 4TH WARD,President,,CON,Don Blankenship and William Alan Mohr,2,0,2
Keokuk,WARREN,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Keokuk,WHAT CHEER/WASHINGTON,President,,CON,Don Blankenship and William Alan Mohr,1,1,0
Keokuk,ADAMS,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Keokuk,BENTON/STEADY RUN,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Keokuk,ENGLISH RIVER/LIBERTY,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Keokuk,JACKSON,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Keokuk,LAFAYETTE/CLEAR CREEK,President,,GKH,Ricki Sue King and Dayna R. Chandler,1,1,0
Keokuk,EAST/WEST LANCASTER,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Keokuk,PRAIRIE,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Keokuk,RICHLAND,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Keokuk,SIGOURNEY/PLANK/VAN BUREN,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Keokuk,SIGOURNEY 1ST WARD,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Keokuk,SIGOURNEY 2ND WARD,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Keokuk,SIGOURNEY 3RD WARD,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Keokuk,SIGOURNEY 4TH WARD,President,,GKH,Ricki Sue King and Dayna R. Chandler,1,0,1
Keokuk,WARREN,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Keokuk,WHAT CHEER/WASHINGTON,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Keokuk,ADAMS,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Keokuk,BENTON/STEADY RUN,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Keokuk,ENGLISH RIVER/LIBERTY,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Keokuk,JACKSON,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Keokuk,LAFAYETTE/CLEAR CREEK,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Keokuk,EAST/WEST LANCASTER,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Keokuk,PRAIRIE,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Keokuk,RICHLAND,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Keokuk,SIGOURNEY/PLANK/VAN BUREN,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Keokuk,SIGOURNEY 1ST WARD,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Keokuk,SIGOURNEY 2ND WARD,President,,GRN,Howie Hawkins and Angela Nicole Walker,2,1,1
Keokuk,SIGOURNEY 3RD WARD,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Keokuk,SIGOURNEY 4TH WARD,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Keokuk,WARREN,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Keokuk,WHAT CHEER/WASHINGTON,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Keokuk,ADAMS,President,,LIB,Jo Jorgensen and Jeremy Cohen,6,4,2
Keokuk,BENTON/STEADY RUN,President,,LIB,Jo Jorgensen and Jeremy Cohen,7,6,1
Keokuk,ENGLISH RIVER/LIBERTY,President,,LIB,Jo Jorgensen and Jeremy Cohen,8,4,4
Keokuk,JACKSON,President,,LIB,Jo Jorgensen and Jeremy Cohen,0,0,0
Keokuk,LAFAYETTE/CLEAR CREEK,President,,LIB,Jo Jorgensen and Jeremy Cohen,4,1,3
Keokuk,EAST/WEST LANCASTER,President,,LIB,Jo Jorgensen and Jeremy Cohen,1,1,0
Keokuk,PRAIRIE,President,,LIB,Jo Jorgensen and Jeremy Cohen,1,1,0
Keokuk,RICHLAND,President,,LIB,Jo Jorgensen and Jeremy Cohen,3,3,0
Keokuk,SIGOURNEY/PLANK/VAN BUREN,President,,LIB,Jo Jorgensen and Jeremy Cohen,3,3,0
Keokuk,SIGOURNEY 1ST WARD,President,,LIB,Jo Jorgensen and Jeremy Cohen,3,3,0
Keokuk,SIGOURNEY 2ND WARD,President,,LIB,Jo Jorgensen and Jeremy Cohen,5,5,0
Keokuk,SIGOURNEY 3RD WARD,President,,LIB,Jo Jorgensen and Jeremy Cohen,2,2,0
Keokuk,SIGOURNEY 4TH WARD,President,,LIB,Jo Jorgensen and Jeremy Cohen,2,2,0
Keokuk,WARREN,President,,LIB,Jo Jorgensen and Jeremy Cohen,2,2,0
Keokuk,WHAT CHEER/WASHINGTON,President,,LIB,Jo Jorgensen and Jeremy Cohen,4,1,3
Keokuk,ADAMS,President,,,Brock Pierce and Karla Ballard,0,0,0
