county,precinct,office,district,party,candidate,votes,election_day,absentee
Davis,Bloomfield,President,,DEM,Joseph R. Biden and Kamala D. Harris,469,109,360
Davis,Central,President,,DEM,Joseph R. Biden and Kamala D. Harris,158,36,122
Davis,Northeast,President,,DEM,Joseph R. Biden and Kamala D. Harris,123,30,93
Davis,Northwest,President,,DEM,Joseph R. Biden and Kamala D. Harris,115,24,91
Davis,Southeast,President,,DEM,Joseph R. Biden and Kamala D. Harris,89,24,65
Davis,Southwest,President,,DEM,Joseph R. Biden and Kamala D. Harris,59,14,45
Davis,Bloomfield,President,,REP,Donald J. Trump and Michael R. Pence,920,461,459
Davis,Central,President,,REP,Donald J. Trump and Michael R. Pence,503,207,296
Davis,Northeast,President,,REP,Donald J. Trump and Michael R. Pence,517,333,184
Davis,Northwest,President,,REP,Donald J. Trump and Michael R. Pence,420,222,198
Davis,Southeast,President,,REP,Donald J. Trump and Michael R. Pence,453,306,147
Davis,Southwest,President,,REP,Donald J. Trump and Michael R. Pence,219,131,88
Davis,Bloomfield,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,0,1
Davis,Central,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Davis,Northeast,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Davis,Northwest,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,1,0
Davis,Southeast,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Davis,Southwest,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Davis,Bloomfield,President,,CON,Don Blankenship and William Alan Mohr,2,0,2
Davis,Central,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Davis,Northeast,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Davis,Northwest,President,,CON,Don Blankenship and William Alan Mohr,1,1,0
Davis,Southeast,President,,CON,Don Blankenship and William Alan Mohr,1,1,0
Davis,Southwest,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Davis,Bloomfield,President,,GKH,Ricki Sue King and Dayna R. Chandler,3,0,3
Davis,Central,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Davis,Northeast,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Davis,Northwest,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Davis,Southeast,President,,GKH,Ricki Sue King and Dayna R. Chandler,1,0,1
Davis,Southwest,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Davis,Bloomfield,President,,GRN,Howie Hawkins and Angela Nicole Walker,1,0,1
Davis,Central,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Davis,Northeast,President,,GRN,Howie Hawkins and Angela Nicole Walker,3,2,1
Davis,Northwest,President,,GRN,Howie Hawkins and Angela Nicole Walker,1,0,1
Davis,Southeast,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Davis,Southwest,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Davis,Bloomfield,President,,LIB,Jo Jorgensen and Jeremy Cohen,11,7,4
Davis,Central,President,,LIB,Jo Jorgensen and Jeremy Cohen,2,1,1
Davis,Northeast,President,,LIB,Jo Jorgensen and Jeremy Cohen,8,6,2
Davis,Northwest,President,,LIB,Jo Jorgensen and Jeremy Cohen,2,1,1
Davis,Southeast,President,,LIB,Jo Jorgensen and Jeremy Cohen,5,4,1
Davis,Southwest,President,,LIB,Jo Jorgensen and Jeremy Cohen,2,1,1
Davis,Bloomfield,President,,,Brock Pierce and Karla Ballard,0,0,0
Davis,Central,President,,,Brock Pierce and Karla Ballard,0,0,0
Davis,Northeast,President,,,Brock Pierce and Karla Ballard,0,0,0
Davis,Northwest,President,,,Brock Pierce and Karla Ballard,1,1,0
Davis,Southeast,President,,,Brock Pierce and Karla Ballard,0,0,0
Davis,Southwest,President,,,Brock Pierce and Karla Ballard,0,0,0
Davis,Bloomfield,President,,,Kanye West and Michelle Tidball,2,0,2
Davis,Central,President,,,Kanye West and Michelle Tidball,2,1,1
Davis,Northeast,President,,,Kanye West and Michelle Tidball,0,0,0
Davis,Northwest,President,,,Kanye West and Michelle Tidball,3,3,0
Davis,Southeast,President,,,Kanye West and Michelle Tidball,1,1,0
Davis,Southwest,President,,,Kanye West and Michelle Tidball,0,0,0
Davis,Bloomfield,President,,,Write-in,1,1,0
Davis,Central,President,,,Write-in,1,1,0
Davis,Northeast,President,,,Write-in,0,0,0
Davis,Northwest,President,,,Write-in,1,0,1
Davis,Southeast,President,,,Write-in,0,0,0
Davis,Southwest,President,,,Write-in,0,0,0
Davis,Bloomfield,U.S. Senate,,DEM,Theresa Greenfield,524,145,379
Davis,Central,U.S. Senate,,DEM,Theresa Greenfield,175,41,134
Davis,Northeast,U.S. Senate,,DEM,Theresa Greenfield,150,52,98
Davis,Northwest,U.S. Senate,,DEM,Theresa Greenfield,136,37,99
Davis,Southeast,U.S. Senate,,DEM,Theresa Greenfield,115,44,71
Davis,Southwest,U.S. Senate,,DEM,Theresa Greenfield,67,20,47
Davis,Bloomfield,U.S. Senate,,REP,Joni Ernst,793,392,401
Davis,Central,U.S. Senate,,REP,Joni Ernst,472,194,278
Davis,Northeast,U.S. Senate,,REP,Joni Ernst,475,304,171
Davis,Northwest,U.S. Senate,,REP,Joni Ernst,386,199,187
Davis,Southeast,U.S. Senate,,REP,Joni Ernst,395,270,125
Davis,Southwest,U.S. Senate,,REP,Joni Ernst,207,123,84
Davis,Bloomfield,U.S. Senate,,LIB,Rick Stewart,46,17,29
Davis,Central,U.S. Senate,,LIB,Rick Stewart,9,6,3
Davis,Northeast,U.S. Senate,,LIB,Rick Stewart,16,11,5
Davis,Northwest,U.S. Senate,,LIB,Rick Stewart,14,10,4
Davis,Southeast,U.S. Senate,,LIB,Rick Stewart,24,13,11
Davis,Southwest,U.S. Senate,,LIB,Rick Stewart,3,1,2
Davis,Bloomfield,U.S. Senate,,,Suzanne Herzog,16,7,9
Davis,Central,U.S. Senate,,,Suzanne Herzog,2,0,2
Davis,Northeast,U.S. Senate,,,Suzanne Herzog,4,3,1
Davis,Northwest,U.S. Senate,,,Suzanne Herzog,4,0,4
Davis,Southeast,U.S. Senate,,,Suzanne Herzog,5,1,4
Davis,Southwest,U.S. Senate,,,Suzanne Herzog,1,1,0
Davis,Bloomfield,U.S. Senate,,,Write-in,1,0,1
Davis,Central,U.S. Senate,,,Write-in,0,0,0
Davis,Northeast,U.S. Senate,,,Write-in,0,0,0
Davis,Northwest,U.S. Senate,,,Write-in,0,0,0
Davis,Southeast,U.S. Senate,,,Write-in,0,0,0
Davis,Southwest,U.S. Senate,,,Write-in,1,1,0
Davis,Bloomfield,U.S. House,2,DEM,Rita R. Hart,498,145,353
Davis,Central,U.S. House,2,DEM,Rita R. Hart,167,39,128
Davis,Northeast,U.S. House,2,DEM,Rita R. Hart,151,53,98
Davis,Northwest,U.S. House,2,DEM,Rita R. Hart,131,38,93
Davis,Southeast,U.S. House,2,DEM,Rita R. Hart,114,45,69
Davis,Southwest,U.S. House,2,DEM,Rita R. Hart,67,21,46
Davis,Bloomfield,U.S. House,2,REP,Mariannette Miller-Meeks,836,399,437
Davis,Central,U.S. House,2,REP,Mariannette Miller-Meeks,476,197,279
Davis,Northeast,U.S. House,2,REP,Mariannette Miller-Meeks,476,304,172
Davis,Northwest,U.S. House,2,REP,Mariannette Miller-Meeks,389,195,194
Davis,Southeast,U.S. House,2,REP,Mariannette Miller-Meeks,413,277,136
Davis,Southwest,U.S. House,2,REP,Mariannette Miller-Meeks,205,119,86
Davis,Bloomfield,U.S. House,2,,Write-in,3,3,0
Davis,Central,U.S. House,2,,Write-in,0,0,0
Davis,Northeast,U.S. House,2,,Write-in,0,0,0
Davis,Northwest,U.S. House,2,,Write-in,2,2,0
Davis,Southeast,U.S. House,2,,Write-in,2,1,1
Davis,Southwest,U.S. House,2,,Write-in,0,0,0
Davis,Bloomfield,State House,82,DEM,Phil Miller,618,198,420
Davis,Central,State House,82,DEM,Phil Miller,257,81,176
Davis,Northeast,State House,82,DEM,Phil Miller,204,95,109
Davis,Northwest,State House,82,DEM,Phil Miller,176,66,110
Davis,Southeast,State House,82,DEM,Phil Miller,161,72,89
Davis,Southwest,State House,82,DEM,Phil Miller,88,29,59
Davis,Bloomfield,State House,82,REP,Jeff Shipley,724,351,373
Davis,Central,State House,82,REP,Jeff Shipley,385,153,232
Davis,Northeast,State House,82,REP,Jeff Shipley,424,266,158
Davis,Northwest,State House,82,REP,Jeff Shipley,349,173,176
Davis,Southeast,State House,82,REP,Jeff Shipley,367,251,116
Davis,Southwest,State House,82,REP,Jeff Shipley,184,110,74
Davis,Bloomfield,State House,82,,Write-in,3,1,2
Davis,Central,State House,82,,Write-in,1,0,1
Davis,Northeast,State House,82,,Write-in,0,0,0
Davis,Northwest,State House,82,,Write-in,0,0,0
Davis,Southeast,State House,82,,Write-in,0,0,0
Davis,Southwest,State House,82,,Write-in,1,1,0
Davis,Bloomfield,County Supervisor,,REP,Alan Yahnke,1202,523,679
Davis,Central,County Supervisor,,REP,Alan Yahnke,594,225,369
Davis,Northeast,County Supervisor,,REP,Alan Yahnke,573,335,238
Davis,Northwest,County Supervisor,,REP,Alan Yahnke,477,214,263
Davis,Southeast,County Supervisor,,REP,Alan Yahnke,496,314,182
Davis,Southwest,County Supervisor,,REP,Alan Yahnke,235,129,106
Davis,Bloomfield,County Supervisor,,,Write-in,28,5,23
Davis,Central,County Supervisor,,,Write-in,9,3,6
Davis,Northeast,County Supervisor,,,Write-in,5,4,1
Davis,Northwest,County Supervisor,,,Write-in,5,4,1
Davis,Southeast,County Supervisor,,,Write-in,8,5,3
Davis,Southwest,County Supervisor,,,Write-in,1,1,0
Davis,Bloomfield,County Auditor,,REP,Linda Humphrey,1260,518,742
Davis,Central,County Auditor,,REP,Linda Humphrey,610,229,381
Davis,Northeast,County Auditor,,REP,Linda Humphrey,577,333,244
Davis,Northwest,County Auditor,,REP,Linda Humphrey,491,223,268
Davis,Southeast,County Auditor,,REP,Linda Humphrey,499,312,187
Davis,Southwest,County Auditor,,REP,Linda Humphrey,241,129,112
Davis,Bloomfield,County Auditor,,,Write-in,5,1,4
Davis,Central,County Auditor,,,Write-in,3,2,1
Davis,Northeast,County Auditor,,,Write-in,1,1,0
Davis,Northwest,County Auditor,,,Write-in,1,1,0
Davis,Southeast,County Auditor,,,Write-in,3,2,1
Davis,Southwest,County Auditor,,,Write-in,0,0,0
