county,precinct,office,district,party,candidate,votes,election_day,absentee
Monroe,No. 1 - Albia First Ward,President,,DEM,Joseph R. Biden and Kamala D. Harris,169,39,130
Monroe,No. 2 - Albia Second Ward,President,,DEM,Joseph R. Biden and Kamala D. Harris,119,34,85
Monroe,No. 3 - Albia Third Ward,President,,DEM,Joseph R. Biden and Kamala D. Harris,133,23,110
Monroe,No. 4 - Albia Fourth Ward,President,,DEM,Joseph R. Biden and Kamala D. Harris,146,33,113
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR,MN)",President,,DEM,Joseph R. Biden and Kamala D. Harris,276,39,237
Monroe,"No. 6 - Lovilia Comm Center (LV Cty,BC,CE,UN Twps)",President,,DEM,Joseph R. Biden and Kamala D. Harris,138,42,96
Monroe,"No. 7 - St. Patrick's Church (ML Cty,FR,JK,WY)",President,,DEM,Joseph R. Biden and Kamala D. Harris,97,24,73
Monroe,No. 1 - Albia First Ward,President,,REP,Donald J. Trump and Michael R. Pence,343,196,147
Monroe,No. 2 - Albia Second Ward,President,,REP,Donald J. Trump and Michael R. Pence,314,177,137
Monroe,No. 3 - Albia Third Ward,President,,REP,Donald J. Trump and Michael R. Pence,236,130,106
Monroe,No. 4 - Albia Fourth Ward,President,,REP,Donald J. Trump and Michael R. Pence,293,171,122
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR,MN)",President,,REP,Donald J. Trump and Michael R. Pence,1037,416,621
Monroe,"No. 6 - Lovilia Comm Center (LV Cty,BC,CE,UN Twps)",President,,REP,Donald J. Trump and Michael R. Pence,499,315,184
Monroe,"No. 7 - St. Patrick's Church (ML Cty,FR,JK,WY)",President,,REP,Donald J. Trump and Michael R. Pence,253,159,94
Monroe,No. 1 - Albia First Ward,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Monroe,No. 2 - Albia Second Ward,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Monroe,No. 3 - Albia Third Ward,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,0,1
Monroe,No. 4 - Albia Fourth Ward,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR,MN)",President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,0,1
Monroe,"No. 6 - Lovilia Comm Center (LV Cty,BC,CE,UN Twps)",President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Monroe,"No. 7 - St. Patrick's Church (ML Cty,FR,JK,WY)",President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Monroe,No. 1 - Albia First Ward,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Monroe,No. 2 - Albia Second Ward,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Monroe,No. 3 - Albia Third Ward,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Monroe,No. 4 - Albia Fourth Ward,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR,MN)",President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Monroe,"No. 6 - Lovilia Comm Center (LV Cty,BC,CE,UN Twps)",President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Monroe,"No. 7 - St. Patrick's Church (ML Cty,FR,JK,WY)",President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Monroe,No. 1 - Albia First Ward,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Monroe,No. 2 - Albia Second Ward,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Monroe,No. 3 - Albia Third Ward,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Monroe,No. 4 - Albia Fourth Ward,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR,MN)",President,,GKH,Ricki Sue King and Dayna R. Chandler,1,0,1
Monroe,"No. 6 - Lovilia Comm Center (LV Cty,BC,CE,UN Twps)",President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Monroe,"No. 7 - St. Patrick's Church (ML Cty,FR,JK,WY)",President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Monroe,No. 1 - Albia First Ward,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Monroe,No. 2 - Albia Second Ward,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Monroe,No. 3 - Albia Third Ward,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Monroe,No. 4 - Albia Fourth Ward,President,,GRN,Howie Hawkins and Angela Nicole Walker,1,0,1
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR,MN)",President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Monroe,"No. 6 - Lovilia Comm Center (LV Cty,BC,CE,UN Twps)",President,,GRN,Howie Hawkins and Angela Nicole Walker,2,2,0
Monroe,"No. 7 - St. Patrick's Church (ML Cty,FR,JK,WY)",President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Monroe,No. 1 - Albia First Ward,President,,LIB,Jo Jorgensen and Jeremy Cohen,6,3,3
Monroe,No. 2 - Albia Second Ward,President,,LIB,Jo Jorgensen and Jeremy Cohen,1,1,0
Monroe,No. 3 - Albia Third Ward,President,,LIB,Jo Jorgensen and Jeremy Cohen,3,1,2
Monroe,No. 4 - Albia Fourth Ward,President,,LIB,Jo Jorgensen and Jeremy Cohen,2,0,2
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR,MN)",President,,LIB,Jo Jorgensen and Jeremy Cohen,3,2,1
Monroe,"No. 6 - Lovilia Comm Center (LV Cty,BC,CE,UN Twps)",President,,LIB,Jo Jorgensen and Jeremy Cohen,4,3,1
Monroe,"No. 7 - St. Patrick's Church (ML Cty,FR,JK,WY)",President,,LIB,Jo Jorgensen and Jeremy Cohen,2,1,1
Monroe,No. 1 - Albia First Ward,President,,,Brock Pierce and Karla Ballard,0,0,0
Monroe,No. 2 - Albia Second Ward,President,,,Brock Pierce and Karla Ballard,0,0,0
Monroe,No. 3 - Albia Third Ward,President,,,Brock Pierce and Karla Ballard,0,0,0
Monroe,No. 4 - Albia Fourth Ward,President,,,Brock Pierce and Karla Ballard,0,0,0
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR,MN)",President,,,Brock Pierce and Karla Ballard,0,0,0
Monroe,"No. 6 - Lovilia Comm Center (LV Cty,BC,CE,UN Twps)",President,,,Brock Pierce and Karla Ballard,0,0,0
Monroe,"No. 7 - St. Patrick's Church (ML Cty,FR,JK,WY)",President,,,Brock Pierce and Karla Ballard,0,0,0
Monroe,No. 1 - Albia First Ward,President,,,Kanye West and Michelle Tidball,0,0,0
Monroe,No. 2 - Albia Second Ward,President,,,Kanye West and Michelle Tidball,1,1,0
Monroe,No. 3 - Albia Third Ward,President,,,Kanye West and Michelle Tidball,0,0,0
Monroe,No. 4 - Albia Fourth Ward,President,,,Kanye West and Michelle Tidball,3,1,2
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR,MN)",President,,,Kanye West and Michelle Tidball,1,0,1
Monroe,"No. 6 - Lovilia Comm Center (LV Cty,BC,CE,UN Twps)",President,,,Kanye West and Michelle Tidball,0,0,0
Monroe,"No. 7 - St. Patrick's Church (ML Cty,FR,JK,WY)",President,,,Kanye West and Michelle Tidball,0,0,0
Monroe,No. 1 - Albia First Ward,President,,,Write-in,0,0,0
Monroe,No. 2 - Albia Second Ward,President,,,Write-in,1,0,1
Monroe,No. 3 - Albia Third Ward,President,,,Write-in,0,0,0
Monroe,No. 4 - Albia Fourth Ward,President,,,Write-in,2,0,2
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR,MN)",President,,,Write-in,0,0,0
Monroe,"No. 6 - Lovilia Comm Center (LV Cty,BC,CE,UN Twps)",President,,,Write-in,0,0,0
Monroe,"No. 7 - St. Patrick's Church (ML Cty,FR,JK,WY)",President,,,Write-in,0,0,0
Monroe,No. 1 - Albia First Ward,U.S. Senate,,DEM,Theresa Greenfield,179,47,132
Monroe,No. 2 - Albia Second Ward,U.S. Senate,,DEM,Theresa Greenfield,127,45,82
Monroe,No. 3 - Albia Third Ward,U.S. Senate,,DEM,Theresa Greenfield,132,28,104
Monroe,No. 4 - Albia Fourth Ward,U.S. Senate,,DEM,Theresa Greenfield,160,43,117
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR,MN)",U.S. Senate,,DEM,Theresa Greenfield,284,42,242
Monroe,"No. 6 - Lovilia Comm Center (LV Cty,BC,CE,UN Twps)",U.S. Senate,,DEM,Theresa Greenfield,163,61,102
Monroe,"No. 7 - St. Patrick's Church (ML Cty,FR,JK,WY)",U.S. Senate,,DEM,Theresa Greenfield,103,29,74
Monroe,No. 1 - Albia First Ward,U.S. Senate,,REP,Joni Ernst,307,173,134
Monroe,No. 2 - Albia Second Ward,U.S. Senate,,REP,Joni Ernst,293,161,132
Monroe,No. 3 - Albia Third Ward,U.S. Senate,,REP,Joni Ernst,209,114,95
Monroe,No. 4 - Albia Fourth Ward,U.S. Senate,,REP,Joni Ernst,264,153,111
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR,MN)",U.S. Senate,,REP,Joni Ernst,990,395,595
