county,precinct,office,district,party,candidate,votes,election_day,absentee
Johnson,BG,President,,DEM,Joseph R. Biden and Kamala D. Harris,637,128,509
Johnson,CE,President,,DEM,Joseph R. Biden and Kamala D. Harris,191,39,152
Johnson,CC/TF,President,,DEM,Joseph R. Biden and Kamala D. Harris,1663,390,1273
Johnson,CV01,President,,DEM,Joseph R. Biden and Kamala D. Harris,1737,369,1368
Johnson,CV02,President,,DEM,Joseph R. Biden and Kamala D. Harris,1306,184,1122
Johnson,CV03,President,,DEM,Joseph R. Biden and Kamala D. Harris,849,166,683
Johnson,CV04,President,,DEM,Joseph R. Biden and Kamala D. Harris,959,215,744
Johnson,CV05,President,,DEM,Joseph R. Biden and Kamala D. Harris,1037,188,849
Johnson,CV06,President,,DEM,Joseph R. Biden and Kamala D. Harris,1526,168,1358
Johnson,CV07,President,,DEM,Joseph R. Biden and Kamala D. Harris,1320,231,1089
Johnson,FR/LN/LT,President,,DEM,Joseph R. Biden and Kamala D. Harris,503,178,325
Johnson,GR,President,,DEM,Joseph R. Biden and Kamala D. Harris,208,49,159
Johnson,HD,President,,DEM,Joseph R. Biden and Kamala D. Harris,178,73,105
Johnson,HS,President,,DEM,Joseph R. Biden and Kamala D. Harris,296,123,173
Johnson,IC01,President,,DEM,Joseph R. Biden and Kamala D. Harris,1622,116,1506
Johnson,IC02,President,,DEM,Joseph R. Biden and Kamala D. Harris,1397,142,1255
Johnson,IC03,President,,DEM,Joseph R. Biden and Kamala D. Harris,588,200,388
Johnson,IC04,President,,DEM,Joseph R. Biden and Kamala D. Harris,1409,141,1268
Johnson,IC05,President,,DEM,Joseph R. Biden and Kamala D. Harris,721,234,487
Johnson,IC06,President,,DEM,Joseph R. Biden and Kamala D. Harris,1506,177,1329
Johnson,IC07,President,,DEM,Joseph R. Biden and Kamala D. Harris,1312,138,1174
Johnson,IC08,President,,DEM,Joseph R. Biden and Kamala D. Harris,1466,169,1297
Johnson,IC09,President,,DEM,Joseph R. Biden and Kamala D. Harris,1290,192,1098
Johnson,IC10/ELSW,President,,DEM,Joseph R. Biden and Kamala D. Harris,1063,170,893
Johnson,IC11,President,,DEM,Joseph R. Biden and Kamala D. Harris,1439,330,1109
Johnson,IC12/ELSE,President,,DEM,Joseph R. Biden and Kamala D. Harris,1302,230,1072
Johnson,IC13,President,,DEM,Joseph R. Biden and Kamala D. Harris,1052,179,873
Johnson,IC14,President,,DEM,Joseph R. Biden and Kamala D. Harris,1224,173,1051
Johnson,IC15,President,,DEM,Joseph R. Biden and Kamala D. Harris,1049,246,803
Johnson,IC16,President,,DEM,Joseph R. Biden and Kamala D. Harris,1458,171,1287
Johnson,IC17,President,,DEM,Joseph R. Biden and Kamala D. Harris,1664,200,1464
Johnson,IC18,President,,DEM,Joseph R. Biden and Kamala D. Harris,1598,199,1399
Johnson,IC19,President,,DEM,Joseph R. Biden and Kamala D. Harris,894,268,626
Johnson,IC20,President,,DEM,Joseph R. Biden and Kamala D. Harris,1130,236,894
Johnson,IC21,President,,DEM,Joseph R. Biden and Kamala D. Harris,1251,225,1026
Johnson,IC22,President,,DEM,Joseph R. Biden and Kamala D. Harris,1087,135,952
Johnson,IC23,President,,DEM,Joseph R. Biden and Kamala D. Harris,1751,179,1572
Johnson,IC24,President,,DEM,Joseph R. Biden and Kamala D. Harris,1987,245,1742
Johnson,JE/SH,President,,DEM,Joseph R. Biden and Kamala D. Harris,813,225,588
Johnson,JW/MN/SW,President,,DEM,Joseph R. Biden and Kamala D. Harris,791,188,603
Johnson,LB/PV,President,,DEM,Joseph R. Biden and Kamala D. Harris,226,52,174
