county,precinct,office,district,party,candidate,votes,election_day,absentee
Jefferson,Blackhawk-Polk-Packwood,President,,REP,Donald J. Trump and Michael R. Pence,337,221,116
Jefferson,Buchanan,President,,REP,Donald J. Trump and Michael R. Pence,235,88,147
Jefferson,Center-Cedar-Maharishi Vedic City,President,,REP,Donald J. Trump and Michael R. Pence,585,240,345
Jefferson,Des Moines-Liberty-Libertyville,President,,REP,Donald J. Trump and Michael R. Pence,431,301,130
Jefferson,Fairfield 1st Ward,President,,REP,Donald J. Trump and Michael R. Pence,503,148,355
Jefferson,Fairfield 2nd Ward,President,,REP,Donald J. Trump and Michael R. Pence,239,68,171
Jefferson,Fairfield 3rd Ward.,President,,REP,Donald J. Trump and Michael R. Pence,335,162,173
Jefferson,Fairfield 4th Ward,President,,REP,Donald J. Trump and Michael R. Pence,336,115,221
Jefferson,Fairfield 5th Ward.,President,,REP,Donald J. Trump and Michael R. Pence,510,192,318
Jefferson,Lockridge-R. Prairie-Walnut-Lockridge City-Coppock,President,,REP,Donald J. Trump and Michael R. Pence,491,339,152
Jefferson,Locust Grove-Batavia,President,,REP,Donald J. Trump and Michael R. Pence,274,200,74
Jefferson,Penn-Pleasant Plain,President,,REP,Donald J. Trump and Michael R. Pence,167,124,43
Jefferson,Blackhawk-Polk-Packwood,President,,DEM,Joseph R. Biden and Kamala D. Harris,113,25,88
Jefferson,Buchanan,President,,DEM,Joseph R. Biden and Kamala D. Harris,133,22,111
Jefferson,Center-Cedar-Maharishi Vedic City,President,,DEM,Joseph R. Biden and Kamala D. Harris,618,45,573
Jefferson,Des Moines-Liberty-Libertyville,President,,DEM,Joseph R. Biden and Kamala D. Harris,122,42,80
Jefferson,Fairfield 1st Ward,President,,DEM,Joseph R. Biden and Kamala D. Harris,653,64,589
Jefferson,Fairfield 2nd Ward,President,,DEM,Joseph R. Biden and Kamala D. Harris,882,59,823
Jefferson,Fairfield 3rd Ward.,President,,DEM,Joseph R. Biden and Kamala D. Harris,295,52,243
Jefferson,Fairfield 4th Ward,President,,DEM,Joseph R. Biden and Kamala D. Harris,671,52,619
Jefferson,Fairfield 5th Ward.,President,,DEM,Joseph R. Biden and Kamala D. Harris,542,59,483
Jefferson,Lockridge-R. Prairie-Walnut-Lockridge City-Coppock,President,,DEM,Joseph R. Biden and Kamala D. Harris,128,52,76
Jefferson,Locust Grove-Batavia,President,,DEM,Joseph R. Biden and Kamala D. Harris,100,34,66
Jefferson,Penn-Pleasant Plain,President,,DEM,Joseph R. Biden and Kamala D. Harris,62,20,42
Jefferson,Blackhawk-Polk-Packwood,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Jefferson,Buchanan,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Jefferson,Center-Cedar-Maharishi Vedic City,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,0,1
Jefferson,Des Moines-Liberty-Libertyville,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Jefferson,Fairfield 1st Ward,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,1,0
Jefferson,Fairfield 2nd Ward,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Jefferson,Fairfield 3rd Ward.,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,1,0
Jefferson,Fairfield 4th Ward,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Jefferson,Fairfield 5th Ward.,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,0,1
Jefferson,Lockridge-R. Prairie-Walnut-Lockridge City-Coppock,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Jefferson,Locust Grove-Batavia,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,1,0
Jefferson,Penn-Pleasant Plain,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Jefferson,Blackhawk-Polk-Packwood,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Jefferson,Buchanan,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Jefferson,Center-Cedar-Maharishi Vedic City,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Jefferson,Des Moines-Liberty-Libertyville,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Jefferson,Fairfield 1st Ward,President,,CON,Don Blankenship and William Alan Mohr,1,1,0
Jefferson,Fairfield 2nd Ward,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Jefferson,Fairfield 3rd Ward.,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Jefferson,Fairfield 4th Ward,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Jefferson,Fairfield 5th Ward.,President,,CON,Don Blankenship and William Alan Mohr,3,1,2
Jefferson,Lockridge-R. Prairie-Walnut-Lockridge City-Coppock,President,,CON,Don Blankenship and William Alan Mohr,1,1,0
Jefferson,Locust Grove-Batavia,President,,CON,Don Blankenship and William Alan Mohr,1,1,0
Jefferson,Penn-Pleasant Plain,President,,CON,Don Blankenship and William Alan Mohr,1,1,0
Jefferson,Blackhawk-Polk-Packwood,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Jefferson,Buchanan,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Jefferson,Center-Cedar-Maharishi Vedic City,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Jefferson,Des Moines-Liberty-Libertyville,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Jefferson,Fairfield 1st Ward,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Jefferson,Fairfield 2nd Ward,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Jefferson,Fairfield 3rd Ward.,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Jefferson,Fairfield 4th Ward,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Jefferson,Fairfield 5th Ward.,President,,GKH,Ricki Sue King and Dayna R. Chandler,1,0,1
Jefferson,Lockridge-R. Prairie-Walnut-Lockridge City-Coppock,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Jefferson,Locust Grove-Batavia,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Jefferson,Penn-Pleasant Plain,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Jefferson,Blackhawk-Polk-Packwood,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Jefferson,Buchanan,President,,GRN,Howie Hawkins and Angela Nicole Walker,1,0,1
Jefferson,Center-Cedar-Maharishi Vedic City,President,,GRN,Howie Hawkins and Angela Nicole Walker,2,2,0
Jefferson,Des Moines-Liberty-Libertyville,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Jefferson,Fairfield 1st Ward,President,,GRN,Howie Hawkins and Angela Nicole Walker,3,1,2
Jefferson,Fairfield 2nd Ward,President,,GRN,Howie Hawkins and Angela Nicole Walker,13,9,4
Jefferson,Fairfield 3rd Ward.,President,,GRN,Howie Hawkins and Angela Nicole Walker,2,0,2
Jefferson,Fairfield 4th Ward,President,,GRN,Howie Hawkins and Angela Nicole Walker,8,1,7
Jefferson,Fairfield 5th Ward.,President,,GRN,Howie Hawkins and Angela Nicole Walker,1,0,1
Jefferson,Lockridge-R. Prairie-Walnut-Lockridge City-Coppock,President,,GRN,Howie Hawkins and Angela Nicole Walker,2,1,1
Jefferson,Locust Grove-Batavia,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Jefferson,Penn-Pleasant Plain,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Jefferson,Blackhawk-Polk-Packwood,President,,LIB,Jo Jorgensen and Jeremy Cohen,3,3,0
Jefferson,Buchanan,President,,LIB,Jo Jorgensen and Jeremy Cohen,7,2,5
Jefferson,Center-Cedar-Maharishi Vedic City,President,,LIB,Jo Jorgensen and Jeremy Cohen,5,3,2
Jefferson,Des Moines-Liberty-Libertyville,President,,LIB,Jo Jorgensen and Jeremy Cohen,6,5,1
Jefferson,Fairfield 1st Ward,President,,LIB,Jo Jorgensen and Jeremy Cohen,17,7,10
Jefferson,Fairfield 2nd Ward,President,,LIB,Jo Jorgensen and Jeremy Cohen,12,5,7
Jefferson,Fairfield 3rd Ward.,President,,LIB,Jo Jorgensen and Jeremy Cohen,4,4,0
Jefferson,Fairfield 4th Ward,President,,LIB,Jo Jorgensen and Jeremy Cohen,13,7,6
Jefferson,Fairfield 5th Ward.,President,,LIB,Jo Jorgensen and Jeremy Cohen,10,4,6
Jefferson,Lockridge-R. Prairie-Walnut-Lockridge City-Coppock,President,,LIB,Jo Jorgensen and Jeremy Cohen,8,3,5
Jefferson,Locust Grove-Batavia,President,,LIB,Jo Jorgensen and Jeremy Cohen,9,8,1
Jefferson,Penn-Pleasant Plain,President,,LIB,Jo Jorgensen and Jeremy Cohen,1,0,1
Jefferson,Blackhawk-Polk-Packwood,President,,,Brock Pierce and Karla Ballard,1,0,1
Jefferson,Buchanan,President,,,Brock Pierce and Karla Ballard,0,0,0
Jefferson,Center-Cedar-Maharishi Vedic City,President,,,Brock Pierce and Karla Ballard,0,0,0
Jefferson,Des Moines-Liberty-Libertyville,President,,,Brock Pierce and Karla Ballard,0,0,0
Jefferson,Fairfield 1st Ward,President,,,Brock Pierce and Karla Ballard,0,0,0
Jefferson,Fairfield 2nd Ward,President,,,Brock Pierce and Karla Ballard,1,1,0
Jefferson,Fairfield 3rd Ward.,President,,,Brock Pierce and Karla Ballard,0,0,0
Jefferson,Fairfield 4th Ward,President,,,Brock Pierce and Karla Ballard,1,0,1
Jefferson,Fairfield 5th Ward.,President,,,Brock Pierce and Karla Ballard,0,0,0
Jefferson,Lockridge-R. Prairie-Walnut-Lockridge City-Coppock,President,,,Brock Pierce and Karla Ballard,1,1,0
Jefferson,Locust Grove-Batavia,President,,,Brock Pierce and Karla Ballard,0,0,0
Jefferson,Penn-Pleasant Plain,President,,,Brock Pierce and Karla Ballard,0,0,0
Jefferson,Blackhawk-Polk-Packwood,President,,,Kanye West and Michelle Tidball,2,1,1
Jefferson,Buchanan,President,,,Kanye West and Michelle Tidball,0,0,0
Jefferson,Center-Cedar-Maharishi Vedic City,President,,,Kanye West and Michelle Tidball,0,0,0
Jefferson,Des Moines-Liberty-Libertyville,President,,,Kanye West and Michelle Tidball,0,0,0
Jefferson,Fairfield 1st Ward,President,,,Kanye West and Michelle Tidball,1,0,1
Jefferson,Fairfield 2nd Ward,President,,,Kanye West and Michelle Tidball,4,2,2
Jefferson,Fairfield 3rd Ward.,President,,,Kanye West and Michelle Tidball,5,5,0
Jefferson,Fairfield 4th Ward,President,,,Kanye West and Michelle Tidball,4,3,1
Jefferson,Fairfield 5th Ward.,President,,,Kanye West and Michelle Tidball,4,1,3
Jefferson,Lockridge-R. Prairie-Walnut-Lockridge City-Coppock,President,,,Kanye West and Michelle Tidball,0,0,0
Jefferson,Locust Grove-Batavia,President,,,Kanye West and Michelle Tidball,0,0,0
Jefferson,Penn-Pleasant Plain,President,,,Kanye West and Michelle Tidball,0,0,0
Jefferson,Blackhawk-Polk-Packwood,President,,,Write-in,1,0,1
Jefferson,Buchanan,President,,,Write-in,0,0,0
Jefferson,Center-Cedar-Maharishi Vedic City,President,,,Write-in,3,1,2
Jefferson,Des Moines-Liberty-Libertyville,President,,,Write-in,4,2,2
Jefferson,Fairfield 1st Ward,President,,,Write-in,3,1,2
Jefferson,Fairfield 2nd Ward,President,,,Write-in,9,2,7
Jefferson,Fairfield 3rd Ward.,President,,,Write-in,3,1,2
Jefferson,Fairfield 4th Ward,President,,,Write-in,2,1,1
Jefferson,Fairfield 5th Ward.,President,,,Write-in,3,0,3
Jefferson,Lockridge-R. Prairie-Walnut-Lockridge City-Coppock,President,,,Write-in,2,1,1
Jefferson,Locust Grove-Batavia,President,,,Write-in,1,1,0
Jefferson,Penn-Pleasant Plain,President,,,Write-in,2,1,1
Jefferson,Blackhawk-Polk-Packwood,U.S. Senate,,REP,Joni Ernst,318,204,114
Jefferson,Buchanan,U.S. Senate,,REP,Joni Ernst,215,77,138
Jefferson,Center-Cedar-Maharishi Vedic City,U.S. Senate,,REP,Joni Ernst,531,218,313
Jefferson,Des Moines-Liberty-Libertyville,U.S. Senate,,REP,Joni Ernst,407,285,122
Jefferson,Fairfield 1st Ward,U.S. Senate,,REP,Joni Ernst,458,134,324
Jefferson,Fairfield 2nd Ward,U.S. Senate,,REP,Joni Ernst,202,64,138
Jefferson,Fairfield 3rd Ward.,U.S. Senate,,REP,Joni Ernst,281,139,142
