county,precinct,office,district,party,candidate,votes,election_day,absentee
Van Buren,Birmingham,President,,REP,Donald J. Trump and Michael R. Pence,461,319,142
Van Buren,Bonaparte,President,,REP,Donald J. Trump and Michael R. Pence,384,287,97
Van Buren,Cantril,President,,REP,Donald J. Trump and Michael R. Pence,174,109,65
Van Buren,Douds,President,,REP,Donald J. Trump and Michael R. Pence,355,265,90
Van Buren,Farmington,President,,REP,Donald J. Trump and Michael R. Pence,360,284,76
Van Buren,Keosauqua,President,,REP,Donald J. Trump and Michael R. Pence,718,373,345
Van Buren,Milton,President,,REP,Donald J. Trump and Michael R. Pence,230,159,71
Van Buren,Stockport,President,,REP,Donald J. Trump and Michael R. Pence,177,138,39
Van Buren,Birmingham,President,,DEM,Joseph R. Biden and Kamala D. Harris,115,47,68
Van Buren,Bonaparte,President,,DEM,Joseph R. Biden and Kamala D. Harris,122,42,80
Van Buren,Cantril,President,,DEM,Joseph R. Biden and Kamala D. Harris,46,14,32
Van Buren,Douds,President,,DEM,Joseph R. Biden and Kamala D. Harris,91,33,58
Van Buren,Farmington,President,,DEM,Joseph R. Biden and Kamala D. Harris,107,61,46
Van Buren,Keosauqua,President,,DEM,Joseph R. Biden and Kamala D. Harris,300,83,217
Van Buren,Milton,President,,DEM,Joseph R. Biden and Kamala D. Harris,55,28,27
Van Buren,Stockport,President,,DEM,Joseph R. Biden and Kamala D. Harris,39,21,18
Van Buren,Birmingham,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Van Buren,Bonaparte,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,1,0
Van Buren,Cantril,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Van Buren,Douds,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Van Buren,Farmington,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Van Buren,Keosauqua,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,1,0
Van Buren,Milton,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Van Buren,Stockport,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Van Buren,Birmingham,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Van Buren,Bonaparte,President,,CON,Don Blankenship and William Alan Mohr,1,1,0
Van Buren,Cantril,President,,CON,Don Blankenship and William Alan Mohr,1,0,1
Van Buren,Douds,President,,CON,Don Blankenship and William Alan Mohr,1,1,0
Van Buren,Farmington,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Van Buren,Keosauqua,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Van Buren,Milton,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Van Buren,Stockport,President,,CON,Don Blankenship and William Alan Mohr,2,1,1
Van Buren,Birmingham,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Van Buren,Bonaparte,President,,GKH,Ricki Sue King and Dayna R. Chandler,1,1,0
Van Buren,Cantril,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Van Buren,Douds,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Van Buren,Farmington,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Van Buren,Keosauqua,President,,GKH,Ricki Sue King and Dayna R. Chandler,1,1,0
Van Buren,Milton,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Van Buren,Stockport,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Van Buren,Birmingham,President,,GRN,Howie Hawkins and Angela Nicole Walker,1,1,0
Van Buren,Bonaparte,President,,GRN,Howie Hawkins and Angela Nicole Walker,2,1,1
Van Buren,Cantril,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Van Buren,Douds,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Van Buren,Farmington,President,,GRN,Howie Hawkins and Angela Nicole Walker,1,1,0
Van Buren,Keosauqua,President,,GRN,Howie Hawkins and Angela Nicole Walker,1,1,0
Van Buren,Milton,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Van Buren,Stockport,President,,GRN,Howie Hawkins and Angela Nicole Walker,1,1,0
Van Buren,Birmingham,President,,LIB,Jo Jorgensen and Jeremy Cohen,4,4,0
Van Buren,Bonaparte,President,,LIB,Jo Jorgensen and Jeremy Cohen,4,4,0
Van Buren,Cantril,President,,LIB,Jo Jorgensen and Jeremy Cohen,1,1,0
Van Buren,Douds,President,,LIB,Jo Jorgensen and Jeremy Cohen,2,1,1
