county,precinct,office,district,party,candidate,votes,election_day,absentee
Cherokee,1 - Aurelia,President,,DEM,Joseph R. Biden and Kamala D. Harris,299,104,195
Cherokee,2 - Cleghorn,President,,DEM,Joseph R. Biden and Kamala D. Harris,352,74,278
Cherokee,3 - Quimby,President,,DEM,Joseph R. Biden and Kamala D. Harris,186,44,142
Cherokee,4 - Cherokee,President,,DEM,Joseph R. Biden and Kamala D. Harris,170,30,140
Cherokee,5 - Cherokee Ward 1,President,,DEM,Joseph R. Biden and Kamala D. Harris,330,56,274
Cherokee,6 - Cherokee Ward 2,President,,DEM,Joseph R. Biden and Kamala D. Harris,248,53,195
Cherokee,7 - Cherokee Ward 3,President,,DEM,Joseph R. Biden and Kamala D. Harris,351,45,306
Cherokee,1 - Aurelia,President,,REP,Donald J. Trump and Michael R. Pence,694,390,304
Cherokee,2 - Cleghorn,President,,REP,Donald J. Trump and Michael R. Pence,987,484,503
Cherokee,3 - Quimby,President,,REP,Donald J. Trump and Michael R. Pence,615,321,294
Cherokee,4 - Cherokee,President,,REP,Donald J. Trump and Michael R. Pence,591,264,327
Cherokee,5 - Cherokee Ward 1,President,,REP,Donald J. Trump and Michael R. Pence,587,215,372
Cherokee,6 - Cherokee Ward 2,President,,REP,Donald J. Trump and Michael R. Pence,479,192,287
Cherokee,7 - Cherokee Ward 3,President,,REP,Donald J. Trump and Michael R. Pence,542,193,349
Cherokee,1 - Aurelia,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Cherokee,2 - Cleghorn,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,2,1,1
Cherokee,3 - Quimby,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,1,0
Cherokee,4 - Cherokee,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Cherokee,5 - Cherokee Ward 1,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Cherokee,6 - Cherokee Ward 2,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,3,1,2
Cherokee,7 - Cherokee Ward 3,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Cherokee,1 - Aurelia,President,,CON,Don Blankenship and William Alan Mohr,1,1,0
Cherokee,2 - Cleghorn,President,,CON,Don Blankenship and William Alan Mohr,3,0,3
Cherokee,3 - Quimby,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Cherokee,4 - Cherokee,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Cherokee,5 - Cherokee Ward 1,President,,CON,Don Blankenship and William Alan Mohr,1,0,1
Cherokee,6 - Cherokee Ward 2,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Cherokee,7 - Cherokee Ward 3,President,,CON,Don Blankenship and William Alan Mohr,1,0,1
Cherokee,1 - Aurelia,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Cherokee,2 - Cleghorn,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Cherokee,3 - Quimby,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Cherokee,4 - Cherokee,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Cherokee,5 - Cherokee Ward 1,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Cherokee,6 - Cherokee Ward 2,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Cherokee,7 - Cherokee Ward 3,President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Cherokee,1 - Aurelia,President,,GRN,Howie Hawkins and Angela Nicole Walker,1,0,1
Cherokee,2 - Cleghorn,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Cherokee,3 - Quimby,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Cherokee,4 - Cherokee,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Cherokee,5 - Cherokee Ward 1,President,,GRN,Howie Hawkins and Angela Nicole Walker,1,0,1
Cherokee,6 - Cherokee Ward 2,President,,GRN,Howie Hawkins and Angela Nicole Walker,1,0,1
Cherokee,7 - Cherokee Ward 3,President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Cherokee,1 - Aurelia,President,,LIB,Jo Jorgensen and Jeremy Cohen,6,4,2
Cherokee,2 - Cleghorn,President,,LIB,Jo Jorgensen and Jeremy Cohen,9,4,5
Cherokee,3 - Quimby,President,,LIB,Jo Jorgensen and Jeremy Cohen,4,3,1
Cherokee,4 - Cherokee,President,,LIB,Jo Jorgensen and Jeremy Cohen,5,2,3
Cherokee,5 - Cherokee Ward 1,President,,LIB,Jo Jorgensen and Jeremy Cohen,11,8,3
Cherokee,6 - Cherokee Ward 2,President,,LIB,Jo Jorgensen and Jeremy Cohen,9,4,5
Cherokee,7 - Cherokee Ward 3,President,,LIB,Jo Jorgensen and Jeremy Cohen,4,0,4
Cherokee,1 - Aurelia,President,,,Brock Pierce and Karla Ballard,1,0,1
Cherokee,2 - Cleghorn,President,,,Brock Pierce and Karla Ballard,0,0,0
Cherokee,3 - Quimby,President,,,Brock Pierce and Karla Ballard,0,0,0
Cherokee,4 - Cherokee,President,,,Brock Pierce and Karla Ballard,0,0,0
Cherokee,5 - Cherokee Ward 1,President,,,Brock Pierce and Karla Ballard,0,0,0
Cherokee,6 - Cherokee Ward 2,President,,,Brock Pierce and Karla Ballard,0,0,0
Cherokee,7 - Cherokee Ward 3,President,,,Brock Pierce and Karla Ballard,0,0,0
Cherokee,1 - Aurelia,President,,,Kanye West and Michelle Tidball,2,2,0
Cherokee,2 - Cleghorn,President,,,Kanye West and Michelle Tidball,2,1,1
Cherokee,3 - Quimby,President,,,Kanye West and Michelle Tidball,2,0,2
Cherokee,4 - Cherokee,President,,,Kanye West and Michelle Tidball,0,0,0
Cherokee,5 - Cherokee Ward 1,President,,,Kanye West and Michelle Tidball,0,0,0
Cherokee,6 - Cherokee Ward 2,President,,,Kanye West and Michelle Tidball,2,2,0
Cherokee,7 - Cherokee Ward 3,President,,,Kanye West and Michelle Tidball,0,0,0
Cherokee,1 - Aurelia,President,,,Write-in,3,1,2
