county,precinct,office,district,party,candidate,votes,election_day,absentee
Mahaska,AD / MN / PG / UN,President,,DEM,Joseph R. Biden and Kamala D. Harris,91,29,62
Mahaska,BO / ST,President,,DEM,Joseph R. Biden and Kamala D. Harris,101,27,74
Mahaska,CE / HA / WO,President,,DEM,Joseph R. Biden and Kamala D. Harris,207,49,158
Mahaska,E-W DM / JF,President,,DEM,Joseph R. Biden and Kamala D. Harris,76,24,52
Mahaska,GF / LN / MD,President,,DEM,Joseph R. Biden and Kamala D. Harris,186,30,156
Mahaska,Oskaloosa 1st Ward,President,,DEM,Joseph R. Biden and Kamala D. Harris,356,95,261
Mahaska,Oskaloosa 2nd Ward,President,,DEM,Joseph R. Biden and Kamala D. Harris,424,90,334
Mahaska,Oskaloosa 3rd Ward/ Univ Park,President,,DEM,Joseph R. Biden and Kamala D. Harris,507,85,422
Mahaska,OS4 / LN,President,,DEM,Joseph R. Biden and Kamala D. Harris,527,99,428
Mahaska,PR / RL,President,,DEM,Joseph R. Biden and Kamala D. Harris,243,59,184
Mahaska,SP / KE,President,,DEM,Joseph R. Biden and Kamala D. Harris,176,24,152
Mahaska,AD / MN / PG / UN,President,,REP,Donald J. Trump and Michael R. Pence,493,279,214
Mahaska,BO / ST,President,,REP,Donald J. Trump and Michael R. Pence,605,364,241
Mahaska,CE / HA / WO,President,,REP,Donald J. Trump and Michael R. Pence,875,481,394
Mahaska,E-W DM / JF,President,,REP,Donald J. Trump and Michael R. Pence,331,204,127
Mahaska,GF / LN / MD,President,,REP,Donald J. Trump and Michael R. Pence,917,361,556
Mahaska,Oskaloosa 1st Ward,President,,REP,Donald J. Trump and Michael R. Pence,673,292,381
Mahaska,Oskaloosa 2nd Ward,President,,REP,Donald J. Trump and Michael R. Pence,885,327,558
Mahaska,Oskaloosa 3rd Ward/ Univ Park,President,,REP,Donald J. Trump and Michael R. Pence,1140,402,738
Mahaska,OS4 / LN,President,,REP,Donald J. Trump and Michael R. Pence,875,331,544
Mahaska,PR / RL,President,,REP,Donald J. Trump and Michael R. Pence,963,556,407
Mahaska,SP / KE,President,,REP,Donald J. Trump and Michael R. Pence,540,232,308
Mahaska,AD / MN / PG / UN,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Mahaska,BO / ST,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Mahaska,CE / HA / WO,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,2,1,1
Mahaska,E-W DM / JF,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Mahaska,GF / LN / MD,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,0,1
Mahaska,Oskaloosa 1st Ward,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,0,1
Mahaska,Oskaloosa 2nd Ward,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Mahaska,Oskaloosa 3rd Ward/ Univ Park,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,2,2,0
Mahaska,OS4 / LN,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,0,1
Mahaska,PR / RL,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,0,1
Mahaska,SP / KE,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Mahaska,AD / MN / PG / UN,President,,CON,Don Blankenship and William Alan Mohr,1,0,1
Mahaska,BO / ST,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Mahaska,CE / HA / WO,President,,CON,Don Blankenship and William Alan Mohr,1,1,0
Mahaska,E-W DM / JF,President,,CON,Don Blankenship and William Alan Mohr,1,0,1
Mahaska,GF / LN / MD,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Mahaska,Oskaloosa 1st Ward,President,,CON,Don Blankenship and William Alan Mohr,1,1,0
Mahaska,Oskaloosa 2nd Ward,President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Mahaska,Oskaloosa 3rd Ward/ Univ Park,President,,CON,Don Blankenship and William Alan Mohr,3,1,2
Mahaska,OS4 / LN,President,,CON,Don Blankenship and William Alan Mohr,2,1,1
