county,precinct,office,district,party,candidate,votes,election_day,absentee
Harrison,Precinct 1 - Little Sioux,President,,REP,Donald J. Trump and Michael R. Pence,93,65,28
Harrison,Precinct 2 - Pisgah,President,,REP,Donald J. Trump and Michael R. Pence,273,171,102
Harrison,Precinct 3 - Dunlap,President,,REP,Donald J. Trump and Michael R. Pence,526,351,175
Harrison,Precinct 4 - Mondamin,President,,REP,Donald J. Trump and Michael R. Pence,258,160,98
Harrison,Precinct 5 - Magnolia,President,,REP,Donald J. Trump and Michael R. Pence,507,222,285
Harrison,Precinct 6 - Boyer/Lincoln,President,,REP,Donald J. Trump and Michael R. Pence,229,126,103
Harrison,Precinct 7 - Woodbine,President,,REP,Donald J. Trump and Michael R. Pence,520,310,210
Harrison,Precinct 8 - Modale,President,,REP,Donald J. Trump and Michael R. Pence,301,192,109
Harrison,Precinct 9 - Jefferson/LaGrange,President,,REP,Donald J. Trump and Michael R. Pence,482,240,242
Harrison,Precinct 10 - Logan,President,,REP,Donald J. Trump and Michael R. Pence,508,273,235
Harrison,Precinct 11 - St John,President,,REP,Donald J. Trump and Michael R. Pence,519,297,222
Harrison,Precinct 12 - Missouri Valley,President,,REP,Donald J. Trump and Michael R. Pence,844,561,283
Harrison,Precinct 13 - Persia,President,,REP,Donald J. Trump and Michael R. Pence,509,331,178
Harrison,Precinct 1 - Little Sioux,President,,DEM,Joseph R. Biden and Kamala D. Harris,62,16,46
Harrison,Precinct 2 - Pisgah,President,,DEM,Joseph R. Biden and Kamala D. Harris,76,21,55
Harrison,Precinct 3 - Dunlap,President,,DEM,Joseph R. Biden and Kamala D. Harris,259,82,177
Harrison,Precinct 4 - Mondamin,President,,DEM,Joseph R. Biden and Kamala D. Harris,122,50,72
Harrison,Precinct 5 - Magnolia,President,,DEM,Joseph R. Biden and Kamala D. Harris,161,35,126
Harrison,Precinct 6 - Boyer/Lincoln,President,,DEM,Joseph R. Biden and Kamala D. Harris,95,24,71
Harrison,Precinct 7 - Woodbine,President,,DEM,Joseph R. Biden and Kamala D. Harris,251,90,161
Harrison,Precinct 8 - Modale,President,,DEM,Joseph R. Biden and Kamala D. Harris,159,55,104
Harrison,Precinct 9 - Jefferson/LaGrange,President,,DEM,Joseph R. Biden and Kamala D. Harris,138,35,103
Harrison,Precinct 10 - Logan,President,,DEM,Joseph R. Biden and Kamala D. Harris,251,79,172
Harrison,Precinct 11 - St John,President,,DEM,Joseph R. Biden and Kamala D. Harris,248,70,178
Harrison,Precinct 12 - Missouri Valley,President,,DEM,Joseph R. Biden and Kamala D. Harris,460,166,294
Harrison,Precinct 13 - Persia,President,,DEM,Joseph R. Biden and Kamala D. Harris,158,46,112
Harrison,Precinct 1 - Little Sioux,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Harrison,Precinct 2 - Pisgah,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Harrison,Precinct 3 - Dunlap,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Harrison,Precinct 4 - Mondamin,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Harrison,Precinct 5 - Magnolia,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Harrison,Precinct 6 - Boyer/Lincoln,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,1,0
Harrison,Precinct 7 - Woodbine,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Harrison,Precinct 8 - Modale,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Harrison,Precinct 9 - Jefferson/LaGrange,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,2,2,0
Harrison,Precinct 10 - Logan,President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
