county,precinct,office,district,party,candidate,absentee,polling,votes
Warren,Allen 2,U.S. Senator,,Rep,Sam Clovis,,,20.0
Warren,Allen 3,U.S. Senator,,Rep,Sam Clovis,0.0,18.0,18.0
Warren,Belmont,U.S. Senator,,Rep,Sam Clovis,0.0,10.0,10.0
Warren,Cumming/West Des Moines,U.S. Senator,,Rep,Sam Clovis,0.0,7.0,7.0
Warren,Greenfield 1,U.S. Senator,,Rep,Sam Clovis,2.0,13.0,15.0
Warren,Greenfield 1/DM85,U.S. Senator,,Rep,Sam Clovis,0.0,9.0,9.0
Warren,Greenfield 1/DM86,U.S. Senator,,Rep,Sam Clovis,0.0,2.0,2.0
Warren,Greenfield 2/Lincoln 2,U.S. Senator,,Rep,Sam Clovis,7.0,38.0,45.0
Warren,Indianola 1,U.S. Senator,,Rep,Sam Clovis,0.0,16.0,16.0
Warren,Indianola 2,U.S. Senator,,Rep,Sam Clovis,2.0,21.0,23.0
Warren,Indianola 3,U.S. Senator,,Rep,Sam Clovis,0.0,6.0,6.0
Warren,Indianola 4,U.S. Senator,,Rep,Sam Clovis,4.0,15.0,19.0
Warren,Indianola 5,U.S. Senator,,Rep,Sam Clovis,4.0,24.0,28.0
Warren,Indianola 6,U.S. Senator,,Rep,Sam Clovis,3.0,11.0,14.0
Warren,Indianola 7,U.S. Senator,,Rep,Sam Clovis,2.0,18.0,20.0
Warren,Jackson,U.S. Senator,,Rep,Sam Clovis,3.0,8.0,11.0
Warren,Jefferson,U.S. Senator,,Rep,Sam Clovis,0.0,27.0,27.0
Warren,Liberty,U.S. Senator,,Rep,Sam Clovis,0.0,9.0,9.0
Warren,Lincoln 1,U.S. Senator,,Rep,Sam Clovis,0.0,9.0,9.0
Warren,Norwalk 1,U.S. Senator,,Rep,Sam Clovis,4.0,17.0,21.0
Warren,Norwalk 2/Greenfield 1,U.S. Senator,,Rep,Sam Clovis,2.0,13.0,15.0
Warren,Norwalk 3/Linn,U.S. Senator,,Rep,Sam Clovis,7.0,37.0,44.0
Warren,Norwalk 4,U.S. Senator,,Rep,Sam Clovis,3.0,13.0,16.0
