county,precinct,office,district,party,candidate,absentee,polling,votes
Lee,CHARLESTON/DES MOINES/VAN,U.S. Senator,,Rep,Sam Clovis,,,9.0
Lee,DN/PR/WP,U.S. Senator,,Rep,Sam Clovis,,,16.0
Lee,FM1,U.S. Senator,,Rep,Sam Clovis,,,3.0
Lee,FM2,U.S. Senator,,Rep,Sam Clovis,,,5.0
Lee,FM3,U.S. Senator,,Rep,Sam Clovis,,,4.0
Lee,FM4A,U.S. Senator,,Rep,Sam Clovis,,,1.0
Lee,FM4B,U.S. Senator,,Rep,Sam Clovis,,,1.0
Lee,FM5/MADISON TWP,U.S. Senator,,Rep,Sam Clovis,,,3.0
Lee,FRANKLIN/CEDAR/MARION,U.S. Senator,,Rep,Sam Clovis,,,17.0
Lee,HARRISON,U.S. Senator,,Rep,Sam Clovis,,,2.0
Lee,JACKSON,U.S. Senator,,Rep,Sam Clovis,,,2.0
Lee,JEFFERSON,U.S. Senator,,Rep,Sam Clovis,,,1.0
Lee,KE1,U.S. Senator,,Rep,Sam Clovis,,,0.0
Lee,KE2A,U.S. Senator,,Rep,Sam Clovis,,,0.0
Lee,KE2B,U.S. Senator,,Rep,Sam Clovis,,,1.0
Lee,KE3,U.S. Senator,,Rep,Sam Clovis,,,1.0
Lee,KE4,U.S. Senator,,Rep,Sam Clovis,,,4.0
Lee,KE5,U.S. Senator,,Rep,Sam Clovis,,,6.0
Lee,KE6,U.S. Senator,,Rep,Sam Clovis,,,3.0
Lee,KE7,U.S. Senator,,Rep,Sam Clovis,,,4.0
Lee,MONTROSE,U.S. Senator,,Rep,Sam Clovis,,,6.0
Lee,WASHINGTON/GREEN BAY,U.S. Senator,,Rep,Sam Clovis,,,9.0
Lee,,U.S. Senator,,Rep,Sam Clovis,,,115.0
Lee,CHARLESTON/DES MOINES/VAN,U.S. Senator,,Rep,Joni Ernst,,,20.0
Lee,DN/PR/WP,U.S. Senator,,Rep,Joni Ernst,,,35.0
Lee,FM1,U.S. Senator,,Rep,Joni Ernst,,,19.0
Lee,FM2,U.S. Senator,,Rep,Joni Ernst,,,23.0
Lee,FM3,U.S. Senator,,Rep,Joni Ernst,,,20.0
Lee,FM4A,U.S. Senator,,Rep,Joni Ernst,,,10.0
Lee,FM4B,U.S. Senator,,Rep,Joni Ernst,,,4.0
Lee,FM5/MADISON TWP,U.S. Senator,,Rep,Joni Ernst,,,25.0
Lee,FRANKLIN/CEDAR/MARION,U.S. Senator,,Rep,Joni Ernst,,,30.0
Lee,HARRISON,U.S. Senator,,Rep,Joni Ernst,,,13.0
Lee,JACKSON,U.S. Senator,,Rep,Joni Ernst,,,26.0
Lee,JEFFERSON,U.S. Senator,,Rep,Joni Ernst,,,17.0
Lee,KE1,U.S. Senator,,Rep,Joni Ernst,,,15.0
Lee,KE2A,U.S. Senator,,Rep,Joni Ernst,,,0.0
Lee,KE2B,U.S. Senator,,Rep,Joni Ernst,,,4.0
Lee,KE3,U.S. Senator,,Rep,Joni Ernst,,,7.0
Lee,KE4,U.S. Senator,,Rep,Joni Ernst,,,7.0
Lee,KE5,U.S. Senator,,Rep,Joni Ernst,,,16.0
Lee,KE6,U.S. Senator,,Rep,Joni Ernst,,,7.0
Lee,KE7,U.S. Senator,,Rep,Joni Ernst,,,20.0
Lee,MONTROSE,U.S. Senator,,Rep,Joni Ernst,,,26.0
Lee,WASHINGTON/GREEN BAY,U.S. Senator,,Rep,Joni Ernst,,,41.0
Lee,,U.S. Senator,,Rep,Joni Ernst,,,429.0
Lee,CHARLESTON/DES MOINES/VAN,U.S. Senator,,Rep,Mark Jacobs,,,7.0
Lee,DN/PR/WP,U.S. Senator,,Rep,Mark Jacobs,,,15.0
Lee,FM1,U.S. Senator,,Rep,Mark Jacobs,,,6.0
Lee,FM2,U.S. Senator,,Rep,Mark Jacobs,,,3.0
Lee,FM3,U.S. Senator,,Rep,Mark Jacobs,,,4.0
Lee,FM4A,U.S. Senator,,Rep,Mark Jacobs,,,6.0
Lee,FM4B,U.S. Senator,,Rep,Mark Jacobs,,,1.0
Lee,FM5/MADISON TWP,U.S. Senator,,Rep,Mark Jacobs,,,8.0
Lee,FRANKLIN/CEDAR/MARION,U.S. Senator,,Rep,Mark Jacobs,,,6.0
Lee,HARRISON,U.S. Senator,,Rep,Mark Jacobs,,,0.0
Lee,JACKSON,U.S. Senator,,Rep,Mark Jacobs,,,8.0
Lee,JEFFERSON,U.S. Senator,,Rep,Mark Jacobs,,,3.0
Lee,KE1,U.S. Senator,,Rep,Mark Jacobs,,,3.0
Lee,KE2A,U.S. Senator,,Rep,Mark Jacobs,,,0.0
Lee,KE2B,U.S. Senator,,Rep,Mark Jacobs,,,0.0
Lee,KE3,U.S. Senator,,Rep,Mark Jacobs,,,2.0
Lee,KE4,U.S. Senator,,Rep,Mark Jacobs,,,4.0
Lee,KE5,U.S. Senator,,Rep,Mark Jacobs,,,10.0
Lee,KE6,U.S. Senator,,Rep,Mark Jacobs,,,3.0
Lee,KE7,U.S. Senator,,Rep,Mark Jacobs,,,6.0
Lee,MONTROSE,U.S. Senator,,Rep,Mark Jacobs,,,1.0
Lee,WASHINGTON/GREEN BAY,U.S. Senator,,Rep,Mark Jacobs,,,12.0
Lee,,U.S. Senator,,Rep,Mark Jacobs,,,143.0
Lee,CHARLESTON/DES MOINES/VAN,U.S. Senator,,Rep,Scott Schaben,,,2.0
Lee,DN/PR/WP,U.S. Senator,,Rep,Scott Schaben,,,0.0
Lee,FM1,U.S. Senator,,Rep,Scott Schaben,,,0.0
Lee,FM2,U.S. Senator,,Rep,Scott Schaben,,,0.0
Lee,FM3,U.S. Senator,,Rep,Scott Schaben,,,2.0
Lee,FM4A,U.S. Senator,,Rep,Scott Schaben,,,0.0
Lee,FM4B,U.S. Senator,,Rep,Scott Schaben,,,1.0
Lee,FM5/MADISON TWP,U.S. Senator,,Rep,Scott Schaben,,,0.0
Lee,FRANKLIN/CEDAR/MARION,U.S. Senator,,Rep,Scott Schaben,,,1.0
Lee,HARRISON,U.S. Senator,,Rep,Scott Schaben,,,1.0
Lee,JACKSON,U.S. Senator,,Rep,Scott Schaben,,,0.0
Lee,JEFFERSON,U.S. Senator,,Rep,Scott Schaben,,,0.0
Lee,KE1,U.S. Senator,,Rep,Scott Schaben,,,1.0
Lee,KE2A,U.S. Senator,,Rep,Scott Schaben,,,0.0
Lee,KE2B,U.S. Senator,,Rep,Scott Schaben,,,0.0
Lee,KE3,U.S. Senator,,Rep,Scott Schaben,,,0.0
Lee,KE4,U.S. Senator,,Rep,Scott Schaben,,,1.0
Lee,KE5,U.S. Senator,,Rep,Scott Schaben,,,2.0
Lee,KE6,U.S. Senator,,Rep,Scott Schaben,,,0.0
Lee,KE7,U.S. Senator,,Rep,Scott Schaben,,,1.0
Lee,MONTROSE,U.S. Senator,,Rep,Scott Schaben,,,1.0
Lee,WASHINGTON/GREEN BAY,U.S. Senator,,Rep,Scott Schaben,,,2.0
Lee,,U.S. Senator,,Rep,Scott Schaben,,,17.0
Lee,CHARLESTON/DES MOINES/VAN,U.S. Senator,,Rep,Matt Whitaker,,,5.0
Lee,DN/PR/WP,U.S. Senator,,Rep,Matt Whitaker,,,4.0
Lee,FM1,U.S. Senator,,Rep,Matt Whitaker,,,3.0
Lee,FM2,U.S. Senator,,Rep,Matt Whitaker,,,3.0
Lee,FM3,U.S. Senator,,Rep,Matt Whitaker,,,7.0
Lee,FM4A,U.S. Senator,,Rep,Matt Whitaker,,,7.0
Lee,FM4B,U.S. Senator,,Rep,Matt Whitaker,,,0.0
Lee,FM5/MADISON TWP,U.S. Senator,,Rep,Matt Whitaker,,,5.0
Lee,FRANKLIN/CEDAR/MARION,U.S. Senator,,Rep,Matt Whitaker,,,14.0
Lee,HARRISON,U.S. Senator,,Rep,Matt Whitaker,,,3.0
Lee,JACKSON,U.S. Senator,,Rep,Matt Whitaker,,,7.0
Lee,JEFFERSON,U.S. Senator,,Rep,Matt Whitaker,,,3.0
Lee,KE1,U.S. Senator,,Rep,Matt Whitaker,,,3.0
Lee,KE2A,U.S. Senator,,Rep,Matt Whitaker,,,1.0
Lee,KE2B,U.S. Senator,,Rep,Matt Whitaker,,,2.0
Lee,KE3,U.S. Senator,,Rep,Matt Whitaker,,,3.0
Lee,KE4,U.S. Senator,,Rep,Matt Whitaker,,,2.0
Lee,KE5,U.S. Senator,,Rep,Matt Whitaker,,,5.0
Lee,KE6,U.S. Senator,,Rep,Matt Whitaker,,,3.0
Lee,KE7,U.S. Senator,,Rep,Matt Whitaker,,,14.0
Lee,MONTROSE,U.S. Senator,,Rep,Matt Whitaker,,,7.0
Lee,WASHINGTON/GREEN BAY,U.S. Senator,,Rep,Matt Whitaker,,,5.0
Lee,,U.S. Senator,,Rep,Matt Whitaker,,,118.0
Lee,CHARLESTON/DES MOINES/VAN,U.S. Senator,,Rep,Write-in,,,0.0
Lee,DN/PR/WP,U.S. Senator,,Rep,Write-in,,,0.0
Lee,FM1,U.S. Senator,,Rep,Write-in,,,0.0
Lee,FM2,U.S. Senator,,Rep,Write-in,,,0.0
Lee,FM3,U.S. Senator,,Rep,Write-in,,,0.0
Lee,FM4A,U.S. Senator,,Rep,Write-in,,,0.0
Lee,FM4B,U.S. Senator,,Rep,Write-in,,,0.0
Lee,FM5/MADISON TWP,U.S. Senator,,Rep,Write-in,,,0.0
Lee,FRANKLIN/CEDAR/MARION,U.S. Senator,,Rep,Write-in,,,0.0
Lee,HARRISON,U.S. Senator,,Rep,Write-in,,,0.0
Lee,JACKSON,U.S. Senator,,Rep,Write-in,,,0.0
Lee,JEFFERSON,U.S. Senator,,Rep,Write-in,,,0.0
Lee,KE1,U.S. Senator,,Rep,Write-in,,,0.0
Lee,KE2A,U.S. Senator,,Rep,Write-in,,,0.0
Lee,KE2B,U.S. Senator,,Rep,Write-in,,,0.0
Lee,KE3,U.S. Senator,,Rep,Write-in,,,0.0
Lee,KE4,U.S. Senator,,Rep,Write-in,,,0.0
Lee,KE5,U.S. Senator,,Rep,Write-in,,,0.0
Lee,KE6,U.S. Senator,,Rep,Write-in,,,0.0
Lee,KE7,U.S. Senator,,Rep,Write-in,,,0.0
Lee,MONTROSE,U.S. Senator,,Rep,Write-in,,,0.0
Lee,WASHINGTON/GREEN BAY,U.S. Senator,,Rep,Write-in,,,1.0
Lee,,U.S. Senator,,Rep,Write-in,,,1.0
