county,precinct,office,district,party,candidate,absentee,polling,votes
Audubon,Precinct One,U.S. Senate,,Rep,Sam Clovis,,,19.0
Audubon,Precinct Two,U.S. Senate,,Rep,Sam Clovis,,,14.0
Audubon,,U.S. Senate,,Rep,Sam Clovis,,,33.0
Audubon,Precinct One,U.S. Senate,,Rep,Joni Ernst,,,158.0
Audubon,Precinct Two,U.S. Senate,,Rep,Joni Ernst,,,86.0
Audubon,,U.S. Senate,,Rep,Joni Ernst,,,244.0
Audubon,Precinct One,U.S. Senate,,Rep,Mark Jacobs,,,23.0
Audubon,Precinct Two,U.S. Senate,,Rep,Mark Jacobs,,,10.0
Audubon,,U.S. Senate,,Rep,Mark Jacobs,,,33.0
Audubon,Precinct One,U.S. Senate,,Rep,Scott Schaben,,,0.0
Audubon,Precinct Two,U.S. Senate,,Rep,Scott Schaben,,,2.0
Audubon,,U.S. Senate,,Rep,Scott Schaben,,,2.0
Audubon,Precinct One,U.S. Senate,,Rep,Matt Whitaker,,,9.0
Audubon,Precinct Two,U.S. Senate,,Rep,Matt Whitaker,,,9.0
Audubon,,U.S. Senate,,Rep,Matt Whitaker,,,18.0
Audubon,Precinct One,U.S. Senate,,Rep,Write-in,,,0.0
Audubon,Precinct Two,U.S. Senate,,Rep,Write-in,,,0.0
Audubon,,U.S. Senate,,Rep,Write-in,,,0.0
Audubon,Precinct One,U.S. Senate,,Dem,Bruce Braley,,,39.0
Audubon,Precinct Two,U.S. Senate,,Dem,Bruce Braley,,,15.0
Audubon,,U.S. Senate,,Dem,Bruce Braley,,,54.0
Audubon,Precinct One,U.S. Senate,,Dem,Write-in,,,0.0
Audubon,Precinct Two,U.S. Senate,,Dem,Write-in,,,0.0
Audubon,,U.S. Senate,,Dem,Write-in,,,0.0
Audubon,Precinct One,U.S. House,4,Rep,Steve King,,,181.0
Audubon,Precinct Two,U.S. House,4,Rep,Steve King,,,108.0
Audubon,,U.S. House,4,Rep,Steve King,,,289.0
Audubon,Precinct One,U.S. House,4,Rep,Write-in,,,0.0
Audubon,Precinct Two,U.S. House,4,Rep,Write-in,,,0.0
Audubon,,U.S. House,4,Rep,Write-in,,,0.0
Audubon,Precinct One,U.S. House,4,Dem,Jim Mowrer,,,36.0
Audubon,Precinct Two,U.S. House,4,Dem,Jim Mowrer,,,11.0
Audubon,,U.S. House,4,Dem,Jim Mowrer,,,47.0
Audubon,Precinct One,U.S. House,4,Dem,Write-in,,,0.0
Audubon,Precinct Two,U.S. House,4,Dem,Write-in,,,0.0
Audubon,,U.S. House,4,Dem,Write-in,,,0.0
Audubon,Precinct One,Governor,,Rep,Terry E. Branstad,,,181.0
Audubon,Precinct Two,Governor,,Rep,Terry E. Branstad,,,99.0
Audubon,,Governor,,Rep,Terry E. Branstad,,,280.0
Audubon,Precinct One,Governor,,Rep,Tom Hoefling,,,24.0
Audubon,Precinct Two,Governor,,Rep,Tom Hoefling,,,19.0
Audubon,,Governor,,Rep,Tom Hoefling,,,43.0
Audubon,Precinct One,Governor,,Rep,Write-in,,,0.0
Audubon,Precinct Two,Governor,,Rep,Write-in,,,1.0
Audubon,,Governor,,Rep,Write-in,,,1.0
Audubon,Precinct One,Governor,,Dem,Jack Hatch,,,39.0
Audubon,Precinct Two,Governor,,Dem,Jack Hatch,,,16.0
Audubon,,Governor,,Dem,Jack Hatch,,,55.0
Audubon,Precinct One,Governor,,Dem,Write-in,,,0.0
Audubon,Precinct Two,Governor,,Dem,Write-in,,,0.0
Audubon,,Governor,,Dem,Write-in,,,0.0
Audubon,Precinct One,Secretary of State,,Rep,Paul D. Pate,,,129.0
Audubon,Precinct Two,Secretary of State,,Rep,Paul D. Pate,,,89.0
Audubon,,Secretary of State,,Rep,Paul D. Pate,,,218.0
Audubon,Precinct One,Secretary of State,,Rep,Write-in,,,0.0
Audubon,Precinct Two,Secretary of State,,Rep,Write-in,,,0.0
Audubon,,Secretary of State,,Rep,Write-in,,,0.0
Audubon,Precinct One,Secretary of State,,Dem,Brad Anderson,,,38.0
Audubon,Precinct Two,Secretary of State,,Dem,Brad Anderson,,,11.0
Audubon,,Secretary of State,,Dem,Brad Anderson,,,49.0
Audubon,Precinct One,Secretary of State,,Dem,Write-in,,,0.0
Audubon,Precinct Two,Secretary of State,,Dem,Write-in,,,0.0
Audubon,,Secretary of State,,Dem,Write-in,,,0.0
Audubon,Precinct One,Auditor of State,,Rep,Mary Mosiman,,,125.0
Audubon,Precinct Two,Auditor of State,,Rep,Mary Mosiman,,,82.0
Audubon,,Auditor of State,,Rep,Mary Mosiman,,,207.0
Audubon,Precinct One,Auditor of State,,Rep,Write-in,,,0.0
Audubon,Precinct Two,Auditor of State,,Rep,Write-in,,,0.0
Audubon,,Auditor of State,,Rep,Write-in,,,0.0
Audubon,Precinct One,Auditor of State,,Dem,Jonathan Neiderbach,,,38.0
Audubon,Precinct Two,Auditor of State,,Dem,Jonathan Neiderbach,,,11.0
Audubon,,Auditor of State,,Dem,Jonathan Neiderbach,,,49.0
Audubon,Precinct One,Auditor of State,,Dem,Write-in,,,0.0
Audubon,Precinct Two,Auditor of State,,Dem,Write-in,,,0.0
Audubon,,Auditor of State,,Dem,Write-in,,,0.0
Audubon,Precinct One,Treasurer of State,,Rep,Write-in,,,4.0
Audubon,Precinct Two,Treasurer of State,,Rep,Write-in,,,1.0
Audubon,,Treasurer of State,,Rep,Write-in,,,5.0
Audubon,Precinct One,Treasurer of State,,Dem,Michael L. Fitzgerald,,,41.0
Audubon,Precinct Two,Treasurer of State,,Dem,Michael L. Fitzgerald,,,17.0
Audubon,,Treasurer of State,,Dem,Michael L. Fitzgerald,,,58.0
Audubon,Precinct One,Treasurer of State,,Dem,Write-in,,,0.0
Audubon,Precinct Two,Treasurer of State,,Dem,Write-in,,,0.0
Audubon,,Treasurer of State,,Dem,Write-in,,,0.0
Audubon,Precinct One,Secretary of Agriculture,,Rep,Bill Northey,,,158.0
Audubon,Precinct Two,Secretary of Agriculture,,Rep,Bill Northey,,,98.0
Audubon,,Secretary of Agriculture,,Rep,Bill Northey,,,256.0
Audubon,Precinct One,Secretary of Agriculture,,Rep,Write-in,,,0.0
Audubon,Precinct Two,Secretary of Agriculture,,Rep,Write-in,,,0.0
Audubon,,Secretary of Agriculture,,Rep,Write-in,,,0.0
Audubon,Precinct One,Secretary of Agriculture,,Dem,Sherrie Taha,,,35.0
Audubon,Precinct Two,Secretary of Agriculture,,Dem,Sherrie Taha,,,10.0
Audubon,,Secretary of Agriculture,,Dem,Sherrie Taha,,,45.0
Audubon,Precinct One,Secretary of Agriculture,,Dem,Write-in,,,0.0
Audubon,Precinct Two,Secretary of Agriculture,,Dem,Write-in,,,0.0
Audubon,,Secretary of Agriculture,,Dem,Write-in,,,0.0
Audubon,Precinct One,Attorney General,,Rep,Write-in,,,0.0
Audubon,Precinct Two,Attorney General,,Rep,Write-in,,,3.0
Audubon,,Attorney General,,Rep,Write-in,,,3.0
Audubon,Precinct One,Attorney General,,Dem,Tom Miller,,,40.0
Audubon,Precinct Two,Attorney General,,Dem,Tom Miller,,,17.0
Audubon,,Attorney General,,Dem,Tom Miller,,,57.0
Audubon,Precinct One,Attorney General,,Dem,Write-in,,,0.0
Audubon,Precinct Two,Attorney General,,Dem,Write-in,,,0.0
Audubon,,Attorney General,,Dem,Write-in,,,0.0
Audubon,Precinct One,State House,12,Rep,Brian Best,,,127.0
Audubon,Precinct Two,State House,12,Rep,Brian Best,,,80.0
Audubon,,State House,12,Rep,Brian Best,,,207.0
Audubon,Precinct One,State House,12,Rep,Write-in,,,0.0
Audubon,Precinct Two,State House,12,Rep,Write-in,,,0.0
Audubon,,State House,12,Rep,Write-in,,,0.0
Audubon,Precinct One,State House,12,Dem,Dan Muhlbauer,,,38.0
Audubon,Precinct Two,State House,12,Dem,Dan Muhlbauer,,,18.0
