county,precinct,office,district,party,candidate,absentee,polling,votes
Monona,Ashton-Lincoln-Belvidere-Kennebec-Turin-Franklin,U.S. Senate,,Rep,Sam Clovis,,,16.0
Monona,Castana-Center-Jordan,U.S. Senate,,Rep,Sam Clovis,0.0,12.0,12.0
Monona,Cooper-Maple-Mapleton,U.S. Senate,,Rep,Sam Clovis,2.0,40.0,42.0
Monona,Fairview-Grant-Lake-Rodney-Whiting-West Fork,U.S. Senate,,Rep,Sam Clovis,8.0,28.0,36.0
Monona,Moorhead-Soldier-Soldier City-Spring Valley-Willow,U.S. Senate,,Rep,Sam Clovis,0.0,12.0,12.0
Monona,Onawa Ward 1,U.S. Senate,,Rep,Sam Clovis,1.0,13.0,14.0
Monona,Onawa Ward 2-Franklin,U.S. Senate,,Rep,Sam Clovis,1.0,31.0,32.0
Monona,Onawa Ward 3,U.S. Senate,,Rep,Sam Clovis,1.0,23.0,24.0
Monona,Onawa Ward 4,U.S. Senate,,Rep,Sam Clovis,0.0,12.0,12.0
Monona,Sherman-SE Franklin-Blencoe-Sioux,U.S. Senate,,Rep,Sam Clovis,1.0,16.0,17.0
Monona,St. Clair-Ute,U.S. Senate,,Rep,Sam Clovis,2.0,17.0,19.0
Monona,,U.S. Senate,,Rep,Sam Clovis,,,244.0
Monona,Ashton-Lincoln-Belvidere-Kennebec-Turin-Franklin,U.S. Senate,,Rep,Joni Ernst,,,15.0
Monona,Castana-Center-Jordan,U.S. Senate,,Rep,Joni Ernst,0.0,4.0,4.0
Monona,Cooper-Maple-Mapleton,U.S. Senate,,Rep,Joni Ernst,1.0,20.0,21.0
Monona,Fairview-Grant-Lake-Rodney-Whiting-West Fork,U.S. Senate,,Rep,Joni Ernst,1.0,11.0,12.0
Monona,Moorhead-Soldier-Soldier City-Spring Valley-Willow,U.S. Senate,,Rep,Joni Ernst,0.0,16.0,16.0
Monona,Onawa Ward 1,U.S. Senate,,Rep,Joni Ernst,0.0,5.0,5.0
Monona,Onawa Ward 2-Franklin,U.S. Senate,,Rep,Joni Ernst,6.0,9.0,15.0
Monona,Onawa Ward 3,U.S. Senate,,Rep,Joni Ernst,1.0,10.0,11.0
Monona,Onawa Ward 4,U.S. Senate,,Rep,Joni Ernst,0.0,3.0,3.0
Monona,Sherman-SE Franklin-Blencoe-Sioux,U.S. Senate,,Rep,Joni Ernst,0.0,11.0,11.0
Monona,St. Clair-Ute,U.S. Senate,,Rep,Joni Ernst,0.0,20.0,20.0
Monona,,U.S. Senate,,Rep,Joni Ernst,,,133.0
Monona,Ashton-Lincoln-Belvidere-Kennebec-Turin-Franklin,U.S. Senate,,Rep,Mark Jacobs,,,2.0
Monona,Castana-Center-Jordan,U.S. Senate,,Rep,Mark Jacobs,0.0,1.0,1.0
Monona,Cooper-Maple-Mapleton,U.S. Senate,,Rep,Mark Jacobs,0.0,7.0,7.0
Monona,Fairview-Grant-Lake-Rodney-Whiting-West Fork,U.S. Senate,,Rep,Mark Jacobs,1.0,2.0,3.0
Monona,Moorhead-Soldier-Soldier City-Spring Valley-Willow,U.S. Senate,,Rep,Mark Jacobs,1.0,3.0,4.0
Monona,Onawa Ward 1,U.S. Senate,,Rep,Mark Jacobs,3.0,2.0,5.0
Monona,Onawa Ward 2-Franklin,U.S. Senate,,Rep,Mark Jacobs,0.0,2.0,2.0
Monona,Onawa Ward 3,U.S. Senate,,Rep,Mark Jacobs,2.0,2.0,4.0
Monona,Onawa Ward 4,U.S. Senate,,Rep,Mark Jacobs,4.0,5.0,9.0
Monona,Sherman-SE Franklin-Blencoe-Sioux,U.S. Senate,,Rep,Mark Jacobs,0.0,0.0,0.0
Monona,St. Clair-Ute,U.S. Senate,,Rep,Mark Jacobs,2.0,3.0,5.0
Monona,,U.S. Senate,,Rep,Mark Jacobs,,,43.0
Monona,Ashton-Lincoln-Belvidere-Kennebec-Turin-Franklin,U.S. Senate,,Rep,Scott Schaben,,,0.0
Monona,Castana-Center-Jordan,U.S. Senate,,Rep,Scott Schaben,0.0,0.0,0.0
Monona,Cooper-Maple-Mapleton,U.S. Senate,,Rep,Scott Schaben,0.0,2.0,2.0
Monona,Fairview-Grant-Lake-Rodney-Whiting-West Fork,U.S. Senate,,Rep,Scott Schaben,0.0,0.0,0.0
Monona,Moorhead-Soldier-Soldier City-Spring Valley-Willow,U.S. Senate,,Rep,Scott Schaben,0.0,1.0,1.0
Monona,Onawa Ward 1,U.S. Senate,,Rep,Scott Schaben,0.0,0.0,0.0
Monona,Onawa Ward 2-Franklin,U.S. Senate,,Rep,Scott Schaben,0.0,0.0,0.0
Monona,Onawa Ward 3,U.S. Senate,,Rep,Scott Schaben,1.0,0.0,1.0
Monona,Onawa Ward 4,U.S. Senate,,Rep,Scott Schaben,0.0,1.0,1.0
Monona,Sherman-SE Franklin-Blencoe-Sioux,U.S. Senate,,Rep,Scott Schaben,1.0,1.0,2.0
Monona,St. Clair-Ute,U.S. Senate,,Rep,Scott Schaben,0.0,0.0,0.0
Monona,,U.S. Senate,,Rep,Scott Schaben,,,7.0
Monona,Ashton-Lincoln-Belvidere-Kennebec-Turin-Franklin,U.S. Senate,,Rep,Matt Whitaker,,,1.0
Monona,Castana-Center-Jordan,U.S. Senate,,Rep,Matt Whitaker,0.0,2.0,2.0
Monona,Cooper-Maple-Mapleton,U.S. Senate,,Rep,Matt Whitaker,0.0,1.0,1.0
Monona,Fairview-Grant-Lake-Rodney-Whiting-West Fork,U.S. Senate,,Rep,Matt Whitaker,0.0,4.0,4.0
Monona,Moorhead-Soldier-Soldier City-Spring Valley-Willow,U.S. Senate,,Rep,Matt Whitaker,0.0,4.0,4.0
Monona,Onawa Ward 1,U.S. Senate,,Rep,Matt Whitaker,0.0,2.0,2.0
Monona,Onawa Ward 2-Franklin,U.S. Senate,,Rep,Matt Whitaker,2.0,4.0,6.0
Monona,Onawa Ward 3,U.S. Senate,,Rep,Matt Whitaker,1.0,2.0,3.0
Monona,Onawa Ward 4,U.S. Senate,,Rep,Matt Whitaker,0.0,1.0,1.0
Monona,Sherman-SE Franklin-Blencoe-Sioux,U.S. Senate,,Rep,Matt Whitaker,0.0,1.0,1.0
Monona,St. Clair-Ute,U.S. Senate,,Rep,Matt Whitaker,0.0,1.0,1.0
Monona,,U.S. Senate,,Rep,Matt Whitaker,,,26.0
Monona,Ashton-Lincoln-Belvidere-Kennebec-Turin-Franklin,U.S. Senate,,Rep,Write-in,,,1.0
Monona,Castana-Center-Jordan,U.S. Senate,,Rep,Write-in,0.0,0.0,0.0
Monona,Cooper-Maple-Mapleton,U.S. Senate,,Rep,Write-in,0.0,0.0,0.0
Monona,Fairview-Grant-Lake-Rodney-Whiting-West Fork,U.S. Senate,,Rep,Write-in,0.0,0.0,0.0
Monona,Moorhead-Soldier-Soldier City-Spring Valley-Willow,U.S. Senate,,Rep,Write-in,0.0,0.0,0.0
Monona,Onawa Ward 1,U.S. Senate,,Rep,Write-in,0.0,0.0,0.0
Monona,Onawa Ward 2-Franklin,U.S. Senate,,Rep,Write-in,0.0,0.0,0.0
Monona,Onawa Ward 3,U.S. Senate,,Rep,Write-in,0.0,0.0,0.0
Monona,Onawa Ward 4,U.S. Senate,,Rep,Write-in,0.0,0.0,0.0
Monona,Sherman-SE Franklin-Blencoe-Sioux,U.S. Senate,,Rep,Write-in,0.0,0.0,0.0
Monona,St. Clair-Ute,U.S. Senate,,Rep,Write-in,0.0,0.0,0.0
Monona,,U.S. Senate,,Rep,Write-in,,,1.0
Monona,Ashton-Lincoln-Belvidere-Kennebec-Turin-Franklin,U.S. Senate,,Dem,Bruce Braley,,,4.0
Monona,Castana-Center-Jordan,U.S. Senate,,Dem,Bruce Braley,0.0,2.0,2.0
Monona,Cooper-Maple-Mapleton,U.S. Senate,,Dem,Bruce Braley,2.0,19.0,21.0
Monona,Fairview-Grant-Lake-Rodney-Whiting-West Fork,U.S. Senate,,Dem,Bruce Braley,4.0,7.0,11.0
Monona,Moorhead-Soldier-Soldier City-Spring Valley-Willow,U.S. Senate,,Dem,Bruce Braley,0.0,8.0,8.0
Monona,Onawa Ward 1,U.S. Senate,,Dem,Bruce Braley,1.0,13.0,14.0
Monona,Onawa Ward 2-Franklin,U.S. Senate,,Dem,Bruce Braley,1.0,9.0,10.0
Monona,Onawa Ward 3,U.S. Senate,,Dem,Bruce Braley,3.0,13.0,16.0
Monona,Onawa Ward 4,U.S. Senate,,Dem,Bruce Braley,2.0,14.0,16.0
Monona,Sherman-SE Franklin-Blencoe-Sioux,U.S. Senate,,Dem,Bruce Braley,0.0,11.0,11.0
Monona,St. Clair-Ute,U.S. Senate,,Dem,Bruce Braley,0.0,10.0,10.0
Monona,,U.S. Senate,,Dem,Bruce Braley,,,124.0
Monona,Ashton-Lincoln-Belvidere-Kennebec-Turin-Franklin,U.S. Senate,,Dem,Write-in,,,0.0
Monona,Castana-Center-Jordan,U.S. Senate,,Dem,Write-in,0.0,0.0,0.0
Monona,Cooper-Maple-Mapleton,U.S. Senate,,Dem,Write-in,0.0,0.0,0.0
Monona,Fairview-Grant-Lake-Rodney-Whiting-West Fork,U.S. Senate,,Dem,Write-in,0.0,0.0,0.0
Monona,Moorhead-Soldier-Soldier City-Spring Valley-Willow,U.S. Senate,,Dem,Write-in,0.0,0.0,0.0
Monona,Onawa Ward 1,U.S. Senate,,Dem,Write-in,0.0,0.0,0.0
Monona,Onawa Ward 2-Franklin,U.S. Senate,,Dem,Write-in,0.0,0.0,0.0
Monona,Onawa Ward 3,U.S. Senate,,Dem,Write-in,0.0,1.0,1.0
Monona,Onawa Ward 4,U.S. Senate,,Dem,Write-in,0.0,0.0,0.0
Monona,Sherman-SE Franklin-Blencoe-Sioux,U.S. Senate,,Dem,Write-in,0.0,0.0,0.0
Monona,St. Clair-Ute,U.S. Senate,,Dem,Write-in,0.0,0.0,0.0
Monona,,U.S. Senate,,Dem,Write-in,,,1.0
Monona,Ashton-Lincoln-Belvidere-Kennebec-Turin-Franklin,U.S. House,4,Rep,Steve King,,,33.0
Monona,Castana-Center-Jordan,U.S. House,4,Rep,Steve King,0.0,19.0,19.0
