county,precinct,office,district,party,candidate,absentee,polling,votes
Kossuth,AL1,U.S. Senator,,Rep,Sam Clovis,,,5.0
Kossuth,AL2,U.S. Senator,,Rep,Sam Clovis,,,4.0
Kossuth,AL3,U.S. Senator,,Rep,Sam Clovis,,,14.0
Kossuth,AL4,U.S. Senator,,Rep,Sam Clovis,,,10.0
Kossuth,BF- PT,U.S. Senator,,Rep,Sam Clovis,,,7.0
Kossuth,BT- FT- UN,U.S. Senator,,Rep,Sam Clovis,,,6.0
Kossuth,CR 1,U.S. Senator,,Rep,Sam Clovis,,,1.0
Kossuth,CR 2,U.S. Senator,,Rep,Sam Clovis,,,1.0
Kossuth,CR- IV- RV,U.S. Senator,,Rep,Sam Clovis,,,6.0
Kossuth,EG- GT- HS- SW,U.S. Senator,,Rep,Sam Clovis,,,22.0
Kossuth,GF- WM,U.S. Senator,,Rep,Sam Clovis,,,1.0
Kossuth,GM- RM,U.S. Senator,,Rep,Sam Clovis,,,3.0
Kossuth,GW- SN,U.S. Senator,,Rep,Sam Clovis,,,1.0
Kossuth,HB- LY- LN- SF,U.S. Senator,,Rep,Sam Clovis,,,11.0
Kossuth,IV- PC,U.S. Senator,,Rep,Sam Clovis,,,0.0
Kossuth,LC,U.S. Senator,,Rep,Sam Clovis,,,0.0
Kossuth,LV- SM,U.S. Senator,,Rep,Sam Clovis,,,1.0
Kossuth,PC,U.S. Senator,,Rep,Sam Clovis,,,0.0
Kossuth,PR- WL,U.S. Senator,,Rep,Sam Clovis,,,11.0
Kossuth,UN,U.S. Senator,,Rep,Sam Clovis,,,0.0
Kossuth,,U.S. Senator,,Rep,Sam Clovis,,,107.0
Kossuth,AL1,U.S. Senator,,Rep,Joni Ernst,,,33.0
Kossuth,AL2,U.S. Senator,,Rep,Joni Ernst,,,50.0
Kossuth,AL3,U.S. Senator,,Rep,Joni Ernst,,,35.0
Kossuth,AL4,U.S. Senator,,Rep,Joni Ernst,,,24.0
Kossuth,BF- PT,U.S. Senator,,Rep,Joni Ernst,,,30.0
Kossuth,BT- FT- UN,U.S. Senator,,Rep,Joni Ernst,,,46.0
Kossuth,CR 1,U.S. Senator,,Rep,Joni Ernst,,,4.0
Kossuth,CR 2,U.S. Senator,,Rep,Joni Ernst,,,11.0
Kossuth,CR- IV- RV,U.S. Senator,,Rep,Joni Ernst,,,30.0
Kossuth,EG- GT- HS- SW,U.S. Senator,,Rep,Joni Ernst,,,31.0
