county,precinct,office,district,party,candidate,absentee,polling,votes
Polk,ALLEMAN-1,U.S. Senator,,Rep,Sam Clovis,,,13.0
Polk,ALLEN-1,U.S. Senator,,Rep,Sam Clovis,,,0.0
Polk,ALTOONA-1,U.S. Senator,,Rep,Sam Clovis,,,12.0
Polk,ALTOONA-2,U.S. Senator,,Rep,Sam Clovis,,,21.0
Polk,ALTOONA-3,U.S. Senator,,Rep,Sam Clovis,,,35.0
Polk,ALTOONA-4,U.S. Senator,,Rep,Sam Clovis,,,34.0
Polk,ALTOONA-5,U.S. Senator,,Rep,Sam Clovis,,,15.0
Polk,ANKENY-1,U.S. Senator,,Rep,Sam Clovis,,,32.0
Polk,ANKENY-10,U.S. Senator,,Rep,Sam Clovis,,,25.0
Polk,ANKENY-11,U.S. Senator,,Rep,Sam Clovis,,,39.0
Polk,ANKENY-12,U.S. Senator,,Rep,Sam Clovis,,,32.0
Polk,ANKENY-13,U.S. Senator,,Rep,Sam Clovis,,,59.0
Polk,ANKENY-14,U.S. Senator,,Rep,Sam Clovis,,,16.0
Polk,ANKENY-15,U.S. Senator,,Rep,Sam Clovis,,,20.0
Polk,ANKENY-2,U.S. Senator,,Rep,Sam Clovis,,,24.0
Polk,ANKENY-3,U.S. Senator,,Rep,Sam Clovis,,,16.0
Polk,ANKENY-4,U.S. Senator,,Rep,Sam Clovis,,,38.0
Polk,ANKENY-5,U.S. Senator,,Rep,Sam Clovis,,,34.0
Polk,ANKENY-6,U.S. Senator,,Rep,Sam Clovis,,,32.0
Polk,ANKENY-7,U.S. Senator,,Rep,Sam Clovis,,,12.0
Polk,ANKENY-8,U.S. Senator,,Rep,Sam Clovis,,,21.0
Polk,ANKENY-9,U.S. Senator,,Rep,Sam Clovis,,,22.0
Polk,BONDURANT-1,U.S. Senator,,Rep,Sam Clovis,,,12.0
Polk,BONDURANT-2,U.S. Senator,,Rep,Sam Clovis,,,12.0
Polk,CLAY-1,U.S. Senator,,Rep,Sam Clovis,,,17.0
Polk,CLIVE-1,U.S. Senator,,Rep,Sam Clovis,,,14.0
Polk,CLIVE-2,U.S. Senator,,Rep,Sam Clovis,,,33.0
Polk,CLIVE-3,U.S. Senator,,Rep,Sam Clovis,,,42.0
Polk,CLIVE-4,U.S. Senator,,Rep,Sam Clovis,,,26.0
Polk,CROCKER-1,U.S. Senator,,Rep,Sam Clovis,,,32.0
Polk,CROCKER-2,U.S. Senator,,Rep,Sam Clovis,,,8.0
Polk,DELAWARE-1,U.S. Senator,,Rep,Sam Clovis,,,19.0
Polk,DELAWARE-2,U.S. Senator,,Rep,Sam Clovis,,,0.0
Polk,DES MOINES-1,U.S. Senator,,Rep,Sam Clovis,,,8.0
Polk,DES MOINES-10,U.S. Senator,,Rep,Sam Clovis,,,34.0
Polk,DES MOINES-11,U.S. Senator,,Rep,Sam Clovis,,,20.0
Polk,DES MOINES-12,U.S. Senator,,Rep,Sam Clovis,,,12.0
Polk,DES MOINES-13,U.S. Senator,,Rep,Sam Clovis,,,15.0
Polk,DES MOINES-14,U.S. Senator,,Rep,Sam Clovis,,,6.0
Polk,DES MOINES-15,U.S. Senator,,Rep,Sam Clovis,,,26.0
Polk,DES MOINES-16,U.S. Senator,,Rep,Sam Clovis,,,23.0
Polk,DES MOINES-17,U.S. Senator,,Rep,Sam Clovis,,,10.0
Polk,DES MOINES-18,U.S. Senator,,Rep,Sam Clovis,,,6.0
Polk,DES MOINES-19,U.S. Senator,,Rep,Sam Clovis,,,7.0
Polk,DES MOINES-2,U.S. Senator,,Rep,Sam Clovis,,,14.0
Polk,DES MOINES-20,U.S. Senator,,Rep,Sam Clovis,,,17.0
Polk,DES MOINES-21,U.S. Senator,,Rep,Sam Clovis,,,17.0
Polk,DES MOINES-22,U.S. Senator,,Rep,Sam Clovis,,,6.0
Polk,DES MOINES-23,U.S. Senator,,Rep,Sam Clovis,,,0.0
Polk,DES MOINES-24,U.S. Senator,,Rep,Sam Clovis,,,25.0
