county,precinct,office,district,party,candidate,absentee,polling,votes
Worth,Barton-Deer Creek-Union-Grafton,U.S. Senator,,Rep,Sam Clovis,,,2.0
Worth,Bristol-Silver Lake-Joice,U.S. Senator,,Rep,Sam Clovis,0.0,4.0,4.0
Worth,Brookfield-Kensett,U.S. Senator,,Rep,Sam Clovis,0.0,1.0,1.0
Worth,Danville-Hanlontown,U.S. Senator,,Rep,Sam Clovis,0.0,0.0,0.0
Worth,Deer Creek-Grove-Hartland-Northwood,U.S. Senator,,Rep,Sam Clovis,0.0,5.0,5.0
Worth,Fertile,U.S. Senator,,Rep,Sam Clovis,0.0,4.0,4.0
Worth,Lincoln-Manly,U.S. Senator,,Rep,Sam Clovis,0.0,2.0,2.0
Worth,,U.S. Senator,,Rep,Sam Clovis,,,18.0
Worth,Barton-Deer Creek-Union-Grafton,U.S. Senator,,Rep,Joni Ernst,,,20.0
Worth,Bristol-Silver Lake-Joice,U.S. Senator,,Rep,Joni Ernst,0.0,14.0,14.0
Worth,Brookfield-Kensett,U.S. Senator,,Rep,Joni Ernst,0.0,14.0,14.0
Worth,Danville-Hanlontown,U.S. Senator,,Rep,Joni Ernst,0.0,14.0,14.0
Worth,Deer Creek-Grove-Hartland-Northwood,U.S. Senator,,Rep,Joni Ernst,3.0,36.0,39.0
Worth,Fertile,U.S. Senator,,Rep,Joni Ernst,0.0,23.0,23.0
Worth,Lincoln-Manly,U.S. Senator,,Rep,Joni Ernst,1.0,19.0,20.0
Worth,,U.S. Senator,,Rep,Joni Ernst,,,146.0
Worth,Barton-Deer Creek-Union-Grafton,U.S. Senator,,Rep,Mark Jacobs,,,1.0
Worth,Bristol-Silver Lake-Joice,U.S. Senator,,Rep,Mark Jacobs,0.0,14.0,14.0
Worth,Brookfield-Kensett,U.S. Senator,,Rep,Mark Jacobs,1.0,12.0,13.0
Worth,Danville-Hanlontown,U.S. Senator,,Rep,Mark Jacobs,0.0,1.0,1.0
Worth,Deer Creek-Grove-Hartland-Northwood,U.S. Senator,,Rep,Mark Jacobs,1.0,24.0,25.0
Worth,Fertile,U.S. Senator,,Rep,Mark Jacobs,0.0,6.0,6.0
Worth,Lincoln-Manly,U.S. Senator,,Rep,Mark Jacobs,0.0,10.0,10.0
Worth,,U.S. Senator,,Rep,Mark Jacobs,,,70.0
Worth,Barton-Deer Creek-Union-Grafton,U.S. Senator,,Rep,Scott Schaben,,,1.0
Worth,Bristol-Silver Lake-Joice,U.S. Senator,,Rep,Scott Schaben,0.0,0.0,0.0
Worth,Brookfield-Kensett,U.S. Senator,,Rep,Scott Schaben,0.0,0.0,0.0
Worth,Danville-Hanlontown,U.S. Senator,,Rep,Scott Schaben,0.0,1.0,1.0
Worth,Deer Creek-Grove-Hartland-Northwood,U.S. Senator,,Rep,Scott Schaben,0.0,1.0,1.0
Worth,Fertile,U.S. Senator,,Rep,Scott Schaben,0.0,0.0,0.0
Worth,Lincoln-Manly,U.S. Senator,,Rep,Scott Schaben,0.0,1.0,1.0
Worth,,U.S. Senator,,Rep,Scott Schaben,,,4.0
Worth,Barton-Deer Creek-Union-Grafton,U.S. Senator,,Rep,Matt Whitaker,,,0.0
Worth,Bristol-Silver Lake-Joice,U.S. Senator,,Rep,Matt Whitaker,0.0,1.0,1.0
Worth,Brookfield-Kensett,U.S. Senator,,Rep,Matt Whitaker,0.0,1.0,1.0
