county,precinct,office,district,party,candidate,absentee,polling,votes
Madison,Grand River-Monroe-Webster and City of Macksburg,U.S. Senate,,Rep,Sam Clovis,,,10.0
Madison,Jackson-Douglas-Lincoln,U.S. Senate,,Rep,Sam Clovis,,,22.0
Madison,Jefferson-Lee,U.S. Senate,,Rep,Sam Clovis,,,21.0
Madison,Penn-Madison and City of Earlham,U.S. Senate,,Rep,Sam Clovis,,,42.0
Madison,South and City of St. Charles,U.S. Senate,,Rep,Sam Clovis,,,15.0
Madison,Union-Crawford-Scott and Cities of Bevington & Patterson,U.S. Senate,,Rep,Sam Clovis,,,21.0
Madison,Walnut-Ohio and Cities of East Peru & Truro,U.S. Senate,,Rep,Sam Clovis,,,9.0
Madison,Winterset 1-North Ward,U.S. Senate,,Rep,Sam Clovis,,,13.0
Madison,Winterset 2-South Ward,U.S. Senate,,Rep,Sam Clovis,,,28.0
Madison,,U.S. Senate,,Rep,Sam Clovis,,,205.0
Madison,Grand River-Monroe-Webster and City of Macksburg,U.S. Senate,,Rep,Joni Ernst,,,37.0
Madison,Jackson-Douglas-Lincoln,U.S. Senate,,Rep,Joni Ernst,,,46.0
Madison,Jefferson-Lee,U.S. Senate,,Rep,Joni Ernst,,,70.0
Madison,Penn-Madison and City of Earlham,U.S. Senate,,Rep,Joni Ernst,,,125.0
Madison,South and City of St. Charles,U.S. Senate,,Rep,Joni Ernst,,,60.0
Madison,Union-Crawford-Scott and Cities of Bevington & Patterson,U.S. Senate,,Rep,Joni Ernst,,,56.0
Madison,Walnut-Ohio and Cities of East Peru & Truro,U.S. Senate,,Rep,Joni Ernst,,,50.0
Madison,Winterset 1-North Ward,U.S. Senate,,Rep,Joni Ernst,,,97.0
Madison,Winterset 2-South Ward,U.S. Senate,,Rep,Joni Ernst,,,90.0
Madison,,U.S. Senate,,Rep,Joni Ernst,,,762.0
Madison,Grand River-Monroe-Webster and City of Macksburg,U.S. Senate,,Rep,Mark Jacobs,,,5.0
Madison,Jackson-Douglas-Lincoln,U.S. Senate,,Rep,Mark Jacobs,,,11.0
Madison,Jefferson-Lee,U.S. Senate,,Rep,Mark Jacobs,,,6.0
Madison,Penn-Madison and City of Earlham,U.S. Senate,,Rep,Mark Jacobs,,,22.0
Madison,South and City of St. Charles,U.S. Senate,,Rep,Mark Jacobs,,,4.0
Madison,Union-Crawford-Scott and Cities of Bevington & Patterson,U.S. Senate,,Rep,Mark Jacobs,,,8.0
Madison,Walnut-Ohio and Cities of East Peru & Truro,U.S. Senate,,Rep,Mark Jacobs,,,11.0
Madison,Winterset 1-North Ward,U.S. Senate,,Rep,Mark Jacobs,,,26.0
Madison,Winterset 2-South Ward,U.S. Senate,,Rep,Mark Jacobs,,,28.0
Madison,,U.S. Senate,,Rep,Mark Jacobs,,,179.0
Madison,Grand River-Monroe-Webster and City of Macksburg,U.S. Senate,,Rep,Scott Schaben,,,1.0
Madison,Jackson-Douglas-Lincoln,U.S. Senate,,Rep,Scott Schaben,,,0.0
Madison,Jefferson-Lee,U.S. Senate,,Rep,Scott Schaben,,,2.0
Madison,Penn-Madison and City of Earlham,U.S. Senate,,Rep,Scott Schaben,,,0.0
Madison,South and City of St. Charles,U.S. Senate,,Rep,Scott Schaben,,,3.0
Madison,Union-Crawford-Scott and Cities of Bevington & Patterson,U.S. Senate,,Rep,Scott Schaben,,,0.0
Madison,Walnut-Ohio and Cities of East Peru & Truro,U.S. Senate,,Rep,Scott Schaben,,,0.0
Madison,Winterset 1-North Ward,U.S. Senate,,Rep,Scott Schaben,,,2.0
Madison,Winterset 2-South Ward,U.S. Senate,,Rep,Scott Schaben,,,0.0
Madison,,U.S. Senate,,Rep,Scott Schaben,,,10.0
Madison,Grand River-Monroe-Webster and City of Macksburg,U.S. Senate,,Rep,Matt Whitaker,,,3.0
Madison,Jackson-Douglas-Lincoln,U.S. Senate,,Rep,Matt Whitaker,,,16.0
Madison,Jefferson-Lee,U.S. Senate,,Rep,Matt Whitaker,,,7.0
Madison,Penn-Madison and City of Earlham,U.S. Senate,,Rep,Matt Whitaker,,,14.0
Madison,South and City of St. Charles,U.S. Senate,,Rep,Matt Whitaker,,,10.0
Madison,Union-Crawford-Scott and Cities of Bevington & Patterson,U.S. Senate,,Rep,Matt Whitaker,,,10.0
Madison,Walnut-Ohio and Cities of East Peru & Truro,U.S. Senate,,Rep,Matt Whitaker,,,6.0
Madison,Winterset 1-North Ward,U.S. Senate,,Rep,Matt Whitaker,,,15.0
Madison,Winterset 2-South Ward,U.S. Senate,,Rep,Matt Whitaker,,,17.0
Madison,,U.S. Senate,,Rep,Matt Whitaker,,,112.0
Madison,Grand River-Monroe-Webster and City of Macksburg,U.S. Senate,,Rep,Write-in,,,0.0
Madison,Jackson-Douglas-Lincoln,U.S. Senate,,Rep,Write-in,,,0.0
Madison,Jefferson-Lee,U.S. Senate,,Rep,Write-in,,,1.0
Madison,Penn-Madison and City of Earlham,U.S. Senate,,Rep,Write-in,,,0.0
Madison,South and City of St. Charles,U.S. Senate,,Rep,Write-in,,,0.0
Madison,Union-Crawford-Scott and Cities of Bevington & Patterson,U.S. Senate,,Rep,Write-in,,,0.0
Madison,Walnut-Ohio and Cities of East Peru & Truro,U.S. Senate,,Rep,Write-in,,,0.0
Madison,Winterset 1-North Ward,U.S. Senate,,Rep,Write-in,,,1.0
Madison,Winterset 2-South Ward,U.S. Senate,,Rep,Write-in,,,0.0
Madison,,U.S. Senate,,Rep,Write-in,,,3.0
Madison,Grand River-Monroe-Webster and City of Macksburg,U.S. Senate,,Dem,Bruce Braley,,,4.0
Madison,Jackson-Douglas-Lincoln,U.S. Senate,,Dem,Bruce Braley,,,16.0
Madison,Jefferson-Lee,U.S. Senate,,Dem,Bruce Braley,,,10.0
Madison,Penn-Madison and City of Earlham,U.S. Senate,,Dem,Bruce Braley,,,25.0
Madison,South and City of St. Charles,U.S. Senate,,Dem,Bruce Braley,,,17.0
Madison,Union-Crawford-Scott and Cities of Bevington & Patterson,U.S. Senate,,Dem,Bruce Braley,,,15.0
Madison,Walnut-Ohio and Cities of East Peru & Truro,U.S. Senate,,Dem,Bruce Braley,,,10.0
Madison,Winterset 1-North Ward,U.S. Senate,,Dem,Bruce Braley,,,30.0
Madison,Winterset 2-South Ward,U.S. Senate,,Dem,Bruce Braley,,,34.0
Madison,,U.S. Senate,,Dem,Bruce Braley,,,216.0
Madison,Grand River-Monroe-Webster and City of Macksburg,U.S. Senate,,Dem,Write-in,,,0.0
Madison,Jackson-Douglas-Lincoln,U.S. Senate,,Dem,Write-in,,,0.0
Madison,Jefferson-Lee,U.S. Senate,,Dem,Write-in,,,0.0
Madison,Penn-Madison and City of Earlham,U.S. Senate,,Dem,Write-in,,,0.0
Madison,South and City of St. Charles,U.S. Senate,,Dem,Write-in,,,0.0
Madison,Union-Crawford-Scott and Cities of Bevington & Patterson,U.S. Senate,,Dem,Write-in,,,0.0
Madison,Walnut-Ohio and Cities of East Peru & Truro,U.S. Senate,,Dem,Write-in,,,1.0
Madison,Winterset 1-North Ward,U.S. Senate,,Dem,Write-in,,,1.0
Madison,Winterset 2-South Ward,U.S. Senate,,Dem,Write-in,,,1.0
Madison,,U.S. Senate,,Dem,Write-in,,,3.0
Madison,Grand River-Monroe-Webster and City of Macksburg,U.S. House,3,Rep,Robert Cramer,,,9.0
Madison,Jackson-Douglas-Lincoln,U.S. House,3,Rep,Robert Cramer,,,17.0
Madison,Jefferson-Lee,U.S. House,3,Rep,Robert Cramer,,,16.0
Madison,Penn-Madison and City of Earlham,U.S. House,3,Rep,Robert Cramer,,,37.0
Madison,South and City of St. Charles,U.S. House,3,Rep,Robert Cramer,,,13.0
Madison,Union-Crawford-Scott and Cities of Bevington & Patterson,U.S. House,3,Rep,Robert Cramer,,,11.0
Madison,Walnut-Ohio and Cities of East Peru & Truro,U.S. House,3,Rep,Robert Cramer,,,14.0
Madison,Winterset 1-North Ward,U.S. House,3,Rep,Robert Cramer,,,22.0
Madison,Winterset 2-South Ward,U.S. House,3,Rep,Robert Cramer,,,27.0
Madison,,U.S. House,3,Rep,Robert Cramer,,,214.0
Madison,Grand River-Monroe-Webster and City of Macksburg,U.S. House,3,Rep,Joe Grandanette,,,0.0
Madison,Jackson-Douglas-Lincoln,U.S. House,3,Rep,Joe Grandanette,,,1.0
Madison,Jefferson-Lee,U.S. House,3,Rep,Joe Grandanette,,,0.0
Madison,Penn-Madison and City of Earlham,U.S. House,3,Rep,Joe Grandanette,,,1.0
Madison,South and City of St. Charles,U.S. House,3,Rep,Joe Grandanette,,,0.0
Madison,Union-Crawford-Scott and Cities of Bevington & Patterson,U.S. House,3,Rep,Joe Grandanette,,,2.0
Madison,Walnut-Ohio and Cities of East Peru & Truro,U.S. House,3,Rep,Joe Grandanette,,,1.0
Madison,Winterset 1-North Ward,U.S. House,3,Rep,Joe Grandanette,,,0.0
Madison,Winterset 2-South Ward,U.S. House,3,Rep,Joe Grandanette,,,1.0
Madison,,U.S. House,3,Rep,Joe Grandanette,,,9.0
Madison,Grand River-Monroe-Webster and City of Macksburg,U.S. House,3,Rep,Matt Schultz,,,11.0
Madison,Jackson-Douglas-Lincoln,U.S. House,3,Rep,Matt Schultz,,,21.0
Madison,Jefferson-Lee,U.S. House,3,Rep,Matt Schultz,,,21.0
Madison,Penn-Madison and City of Earlham,U.S. House,3,Rep,Matt Schultz,,,27.0
Madison,South and City of St. Charles,U.S. House,3,Rep,Matt Schultz,,,17.0
