county,precinct,office,district,party,candidate,absentee,polling,votes
Buena Vista,Albert City-Fairfield-Coo,U.S. Senate,,Rep,Sam Clovis,,,16.0
Buena Vista,Alta-Nokomis-Elk,U.S. Senate,,Rep,Sam Clovis,,,65.0
Buena Vista,Lakeside-Hayes-Maple Vall,U.S. Senate,,Rep,Sam Clovis,,,20.0
Buena Vista,Newell-Newell-Providence,U.S. Senate,,Rep,Sam Clovis,,,22.0
Buena Vista,SR-MA-LG-RE,U.S. Senate,,Rep,Sam Clovis,,,22.0
Buena Vista,Storm Lake 01,U.S. Senate,,Rep,Sam Clovis,,,11.0
Buena Vista,Storm Lake 02,U.S. Senate,,Rep,Sam Clovis,,,8.0
Buena Vista,Storm Lake 03,U.S. Senate,,Rep,Sam Clovis,,,28.0
Buena Vista,Storm Lake 04,U.S. Senate,,Rep,Sam Clovis,,,12.0
Buena Vista,Truesdale-Washington-Gran,U.S. Senate,,Rep,Sam Clovis,,,16.0
Buena Vista,,U.S. Senate,,Rep,Sam Clovis,,,240.0
Buena Vista,Albert City-Fairfield-Coo,U.S. Senate,,Rep,Joni Ernst,,,50.0
Buena Vista,Alta-Nokomis-Elk,U.S. Senate,,Rep,Joni Ernst,,,117.0
Buena Vista,Lakeside-Hayes-Maple Vall,U.S. Senate,,Rep,Joni Ernst,,,51.0
Buena Vista,Newell-Newell-Providence,U.S. Senate,,Rep,Joni Ernst,,,39.0
Buena Vista,SR-MA-LG-RE,U.S. Senate,,Rep,Joni Ernst,,,57.0
Buena Vista,Storm Lake 01,U.S. Senate,,Rep,Joni Ernst,,,32.0
Buena Vista,Storm Lake 02,U.S. Senate,,Rep,Joni Ernst,,,7.0
Buena Vista,Storm Lake 03,U.S. Senate,,Rep,Joni Ernst,,,63.0
Buena Vista,Storm Lake 04,U.S. Senate,,Rep,Joni Ernst,,,38.0
Buena Vista,Truesdale-Washington-Gran,U.S. Senate,,Rep,Joni Ernst,,,34.0
Buena Vista,,U.S. Senate,,Rep,Joni Ernst,,,503.0
Buena Vista,Albert City-Fairfield-Coo,U.S. Senate,,Rep,Mark Jacobs,,,13.0
Buena Vista,Alta-Nokomis-Elk,U.S. Senate,,Rep,Mark Jacobs,,,84.0
Buena Vista,Lakeside-Hayes-Maple Vall,U.S. Senate,,Rep,Mark Jacobs,,,27.0
Buena Vista,Newell-Newell-Providence,U.S. Senate,,Rep,Mark Jacobs,,,13.0
Buena Vista,SR-MA-LG-RE,U.S. Senate,,Rep,Mark Jacobs,,,43.0
Buena Vista,Storm Lake 01,U.S. Senate,,Rep,Mark Jacobs,,,14.0
Buena Vista,Storm Lake 02,U.S. Senate,,Rep,Mark Jacobs,,,4.0
Buena Vista,Storm Lake 03,U.S. Senate,,Rep,Mark Jacobs,,,35.0
Buena Vista,Storm Lake 04,U.S. Senate,,Rep,Mark Jacobs,,,17.0
Buena Vista,Truesdale-Washington-Gran,U.S. Senate,,Rep,Mark Jacobs,,,12.0
Buena Vista,,U.S. Senate,,Rep,Mark Jacobs,,,305.0
Buena Vista,Albert City-Fairfield-Coo,U.S. Senate,,Rep,Scott Schaben,,,1.0
Buena Vista,Alta-Nokomis-Elk,U.S. Senate,,Rep,Scott Schaben,,,4.0
Buena Vista,Lakeside-Hayes-Maple Vall,U.S. Senate,,Rep,Scott Schaben,,,1.0
Buena Vista,Newell-Newell-Providence,U.S. Senate,,Rep,Scott Schaben,,,1.0
Buena Vista,SR-MA-LG-RE,U.S. Senate,,Rep,Scott Schaben,,,3.0
Buena Vista,Storm Lake 01,U.S. Senate,,Rep,Scott Schaben,,,0.0
Buena Vista,Storm Lake 02,U.S. Senate,,Rep,Scott Schaben,,,1.0
Buena Vista,Storm Lake 03,U.S. Senate,,Rep,Scott Schaben,,,3.0
Buena Vista,Storm Lake 04,U.S. Senate,,Rep,Scott Schaben,,,1.0
Buena Vista,Truesdale-Washington-Gran,U.S. Senate,,Rep,Scott Schaben,,,1.0
Buena Vista,,U.S. Senate,,Rep,Scott Schaben,,,19.0
Buena Vista,Albert City-Fairfield-Coo,U.S. Senate,,Rep,Matt Whitaker,,,6.0
Buena Vista,Alta-Nokomis-Elk,U.S. Senate,,Rep,Matt Whitaker,,,12.0
Buena Vista,Lakeside-Hayes-Maple Vall,U.S. Senate,,Rep,Matt Whitaker,,,12.0
Buena Vista,Newell-Newell-Providence,U.S. Senate,,Rep,Matt Whitaker,,,5.0
Buena Vista,SR-MA-LG-RE,U.S. Senate,,Rep,Matt Whitaker,,,14.0
Buena Vista,Storm Lake 01,U.S. Senate,,Rep,Matt Whitaker,,,2.0
Buena Vista,Storm Lake 02,U.S. Senate,,Rep,Matt Whitaker,,,1.0
Buena Vista,Storm Lake 03,U.S. Senate,,Rep,Matt Whitaker,,,5.0
Buena Vista,Storm Lake 04,U.S. Senate,,Rep,Matt Whitaker,,,6.0
Buena Vista,Truesdale-Washington-Gran,U.S. Senate,,Rep,Matt Whitaker,,,2.0
Buena Vista,,U.S. Senate,,Rep,Matt Whitaker,,,75.0
Buena Vista,Albert City-Fairfield-Coo,U.S. Senate,,Rep,Write-in,,,0.0
Buena Vista,Alta-Nokomis-Elk,U.S. Senate,,Rep,Write-in,,,0.0
Buena Vista,Lakeside-Hayes-Maple Vall,U.S. Senate,,Rep,Write-in,,,0.0
Buena Vista,Newell-Newell-Providence,U.S. Senate,,Rep,Write-in,,,0.0
Buena Vista,SR-MA-LG-RE,U.S. Senate,,Rep,Write-in,,,0.0
Buena Vista,Storm Lake 01,U.S. Senate,,Rep,Write-in,,,0.0
Buena Vista,Storm Lake 02,U.S. Senate,,Rep,Write-in,,,0.0
