county,precinct,office,district,party,candidate,absentee,polling,votes
Clinton,BLOOMFIELD BROOKFIELD DEL,U.S. Senator,,Rep,Sam Clovis,,,4.0
Clinton,CAMANCHE 1,U.S. Senator,,Rep,Sam Clovis,1.0,4.0,5.0
Clinton,CAMANCHE 2,U.S. Senator,,Rep,Sam Clovis,1.0,5.0,6.0
Clinton,CENTER TWP,U.S. Senator,,Rep,Sam Clovis,0.0,1.0,1.0
Clinton,CLINTON 1-1,U.S. Senator,,Rep,Sam Clovis,0.0,1.0,1.0
Clinton,CLINTON 1-2,U.S. Senator,,Rep,Sam Clovis,0.0,6.0,6.0
Clinton,CLINTON 2-1,U.S. Senator,,Rep,Sam Clovis,3.0,3.0,6.0
Clinton,CLINTON 2-2,U.S. Senator,,Rep,Sam Clovis,3.0,7.0,10.0
Clinton,CLINTON 3-1,U.S. Senator,,Rep,Sam Clovis,0.0,8.0,8.0
Clinton,CLINTON 3-2,U.S. Senator,,Rep,Sam Clovis,2.0,10.0,12.0
Clinton,CLINTON 4-1,U.S. Senator,,Rep,Sam Clovis,7.0,9.0,16.0
Clinton,CLINTON 4-2,U.S. Senator,,Rep,Sam Clovis,3.0,5.0,8.0
Clinton,DEEP CREEK GOOSE LAKE,U.S. Senator,,Rep,Sam Clovis,0.0,2.0,2.0
Clinton,DEWITT 1,U.S. Senator,,Rep,Sam Clovis,0.0,7.0,7.0
Clinton,DEWITT 2,U.S. Senator,,Rep,Sam Clovis,0.0,8.0,8.0
Clinton,DEWITT TWP,U.S. Senator,,Rep,Sam Clovis,1.0,3.0,4.0
Clinton,EDEN CAMANCHE TWP,U.S. Senator,,Rep,Sam Clovis,0.0,2.0,2.0
Clinton,ELK RIVER HAMPSHIRE ANDOV,U.S. Senator,,Rep,Sam Clovis,0.0,5.0,5.0
Clinton,LIBERTY TORONTO,U.S. Senator,,Rep,Sam Clovis,0.0,1.0,1.0
Clinton,LOW MOOR,U.S. Senator,,Rep,Sam Clovis,0.0,2.0,2.0
Clinton,OLIVE GRANT CALAMUS,U.S. Senator,,Rep,Sam Clovis,0.0,4.0,4.0
Clinton,ORANGE GRAND MOUND,U.S. Senator,,Rep,Sam Clovis,0.0,2.0,2.0
Clinton,SHARON LOST NATION,U.S. Senator,,Rep,Sam Clovis,0.0,6.0,6.0
Clinton,SPRING ROCK WHEATLAND,U.S. Senator,,Rep,Sam Clovis,0.0,4.0,4.0
Clinton,WATERFORD CHARLOTTE,U.S. Senator,,Rep,Sam Clovis,0.0,3.0,3.0
Clinton,WELTON WASHINGTON WELTON,U.S. Senator,,Rep,Sam Clovis,4.0,4.0,8.0
Clinton,,U.S. Senator,,Rep,Sam Clovis,,,141.0
Clinton,BLOOMFIELD BROOKFIELD DEL,U.S. Senator,,Rep,Joni Ernst,,,35.0
Clinton,CAMANCHE 1,U.S. Senator,,Rep,Joni Ernst,2.0,67.0,69.0
Clinton,CAMANCHE 2,U.S. Senator,,Rep,Joni Ernst,2.0,54.0,56.0
Clinton,CENTER TWP,U.S. Senator,,Rep,Joni Ernst,2.0,23.0,25.0
Clinton,CLINTON 1-1,U.S. Senator,,Rep,Joni Ernst,6.0,22.0,28.0
Clinton,CLINTON 1-2,U.S. Senator,,Rep,Joni Ernst,11.0,31.0,42.0
Clinton,CLINTON 2-1,U.S. Senator,,Rep,Joni Ernst,4.0,31.0,35.0
Clinton,CLINTON 2-2,U.S. Senator,,Rep,Joni Ernst,16.0,75.0,91.0
Clinton,CLINTON 3-1,U.S. Senator,,Rep,Joni Ernst,12.0,66.0,78.0
Clinton,CLINTON 3-2,U.S. Senator,,Rep,Joni Ernst,9.0,51.0,60.0
Clinton,CLINTON 4-1,U.S. Senator,,Rep,Joni Ernst,10.0,57.0,67.0
Clinton,CLINTON 4-2,U.S. Senator,,Rep,Joni Ernst,4.0,61.0,65.0
Clinton,DEEP CREEK GOOSE LAKE,U.S. Senator,,Rep,Joni Ernst,6.0,17.0,23.0
Clinton,DEWITT 1,U.S. Senator,,Rep,Joni Ernst,5.0,49.0,54.0
Clinton,DEWITT 2,U.S. Senator,,Rep,Joni Ernst,5.0,87.0,92.0
Clinton,DEWITT TWP,U.S. Senator,,Rep,Joni Ernst,13.0,60.0,73.0
Clinton,EDEN CAMANCHE TWP,U.S. Senator,,Rep,Joni Ernst,1.0,19.0,20.0
Clinton,ELK RIVER HAMPSHIRE ANDOV,U.S. Senator,,Rep,Joni Ernst,2.0,63.0,65.0
Clinton,LIBERTY TORONTO,U.S. Senator,,Rep,Joni Ernst,0.0,32.0,32.0
Clinton,LOW MOOR,U.S. Senator,,Rep,Joni Ernst,1.0,9.0,10.0
Clinton,OLIVE GRANT CALAMUS,U.S. Senator,,Rep,Joni Ernst,4.0,67.0,71.0
Clinton,ORANGE GRAND MOUND,U.S. Senator,,Rep,Joni Ernst,1.0,42.0,43.0
