county,precinct,office,district,party,candidate,absentee,polling,votes
Black Hawk,Barclay Lester Dunkerton,U.S. Senate,,Rep,Sam Clovis,,,8.0
Black Hawk,Bennington,U.S. Senate,,Rep,Sam Clovis,,,7.0
Black Hawk,Big Creek La Porte,U.S. Senate,,Rep,Sam Clovis,,,10.0
Black Hawk,Black Hawk Hudson Lincoln,U.S. Senate,,Rep,Sam Clovis,,,22.0
Black Hawk,Cedar Orange,U.S. Senate,,Rep,Sam Clovis,,,6.0
Black Hawk,CF W1 P1,U.S. Senate,,Rep,Sam Clovis,,,12.0
Black Hawk,CF W1 P2,U.S. Senate,,Rep,Sam Clovis,,,8.0
Black Hawk,CF W1 P3,U.S. Senate,,Rep,Sam Clovis,,,3.0
Black Hawk,CF W2 P1,U.S. Senate,,Rep,Sam Clovis,,,0.0
Black Hawk,CF W2 P2 & CF Twp,U.S. Senate,,Rep,Sam Clovis,,,12.0
Black Hawk,CF W2 P3,U.S. Senate,,Rep,Sam Clovis,,,10.0
Black Hawk,CF W3 P1,U.S. Senate,,Rep,Sam Clovis,,,3.0
Black Hawk,CF W3 P2,U.S. Senate,,Rep,Sam Clovis,,,15.0
Black Hawk,CF W3 P3,U.S. Senate,,Rep,Sam Clovis,,,2.0
Black Hawk,CF W4 P1,U.S. Senate,,Rep,Sam Clovis,,,11.0
Black Hawk,CF W4 P2,U.S. Senate,,Rep,Sam Clovis,,,4.0
Black Hawk,CF W4 P3,U.S. Senate,,Rep,Sam Clovis,,,0.0
Black Hawk,CF W5 P1,U.S. Senate,,Rep,Sam Clovis,,,4.0
Black Hawk,CF W5 P2,U.S. Senate,,Rep,Sam Clovis,,,7.0
Black Hawk,CF W5 P3,U.S. Senate,,Rep,Sam Clovis,,,11.0
Black Hawk,Eagle,U.S. Senate,,Rep,Sam Clovis,,,4.0
Black Hawk,Elk Run Heights & Raymond,U.S. Senate,,Rep,Sam Clovis,,,6.0
Black Hawk,Evansdale W1,U.S. Senate,,Rep,Sam Clovis,,,0.0
Black Hawk,Evansdale W2,U.S. Senate,,Rep,Sam Clovis,,,0.0
Black Hawk,Evansdale W3,U.S. Senate,,Rep,Sam Clovis,,,0.0
Black Hawk,Evansdale W4,U.S. Senate,,Rep,Sam Clovis,,,2.0
Black Hawk,Mt Vernon,U.S. Senate,,Rep,Sam Clovis,,,2.0
Black Hawk,Poyner P1 & East Wloo,U.S. Senate,,Rep,Sam Clovis,,,2.0
Black Hawk,Poyner P2 Fox Gilbert Jesup,U.S. Senate,,Rep,Sam Clovis,,,4.0
Black Hawk,Spring Creek,U.S. Senate,,Rep,Sam Clovis,,,0.0
Black Hawk,Union,U.S. Senate,,Rep,Sam Clovis,,,4.0
Black Hawk,Washington Janesville,U.S. Senate,,Rep,Sam Clovis,,,6.0
Black Hawk,WL 1-1,U.S. Senate,,Rep,Sam Clovis,,,11.0
Black Hawk,WL 1-2,U.S. Senate,,Rep,Sam Clovis,,,5.0
Black Hawk,WL 1-3,U.S. Senate,,Rep,Sam Clovis,,,4.0
Black Hawk,WL 1-4,U.S. Senate,,Rep,Sam Clovis,,,2.0
Black Hawk,WL 1-5,U.S. Senate,,Rep,Sam Clovis,,,10.0
Black Hawk,WL 1-6,U.S. Senate,,Rep,Sam Clovis,,,8.0
Black Hawk,WL 2-1,U.S. Senate,,Rep,Sam Clovis,,,6.0
Black Hawk,WL 2-2,U.S. Senate,,Rep,Sam Clovis,,,2.0
Black Hawk,WL 2-3,U.S. Senate,,Rep,Sam Clovis,,,6.0
Black Hawk,WL 2-4,U.S. Senate,,Rep,Sam Clovis,,,10.0
Black Hawk,WL 2-5,U.S. Senate,,Rep,Sam Clovis,,,8.0
Black Hawk,WL 2-6,U.S. Senate,,Rep,Sam Clovis,,,11.0
Black Hawk,WL 3-1,U.S. Senate,,Rep,Sam Clovis,,,1.0
Black Hawk,WL 3-2,U.S. Senate,,Rep,Sam Clovis,,,4.0
Black Hawk,WL 3-3,U.S. Senate,,Rep,Sam Clovis,,,1.0
Black Hawk,WL 3-4,U.S. Senate,,Rep,Sam Clovis,,,0.0
Black Hawk,WL 3-5,U.S. Senate,,Rep,Sam Clovis,,,5.0
Black Hawk,WL 3-6,U.S. Senate,,Rep,Sam Clovis,,,0.0
Black Hawk,WL 4-1,U.S. Senate,,Rep,Sam Clovis,,,0.0
Black Hawk,WL 4-2,U.S. Senate,,Rep,Sam Clovis,,,0.0
Black Hawk,WL 4-3,U.S. Senate,,Rep,Sam Clovis,,,0.0
