county,precinct,office,district,party,candidate,absentee,polling,votes
Lyon,P1-George Community Center,U.S. Senator,,Rep,Sam Clovis,,,154.0
Lyon,P2-Doon Community Center,U.S. Senator,,Rep,Sam Clovis,25.0,185.0,210.0
Lyon,P3-Inwood Community Center,U.S. Senator,,Rep,Sam Clovis,6.0,60.0,66.0
Lyon,P4-Larchwood Community Center,U.S. Senator,,Rep,Sam Clovis,0.0,45.0,45.0
Lyon,P5-Lester Community Center,U.S. Senator,,Rep,Sam Clovis,5.0,65.0,70.0
Lyon,P6-Little Rock Town & Country Building,U.S. Senator,,Rep,Sam Clovis,4.0,103.0,107.0
Lyon,P7-Rock Rapids Forster Building N,U.S. Senator,,Rep,Sam Clovis,8.0,88.0,96.0
Lyon,P8-Rock Rapids Forster Building S,U.S. Senator,,Rep,Sam Clovis,27.0,184.0,211.0
Lyon,,U.S. Senator,,Rep,Sam Clovis,,,969.0
Lyon,P1-George Community Center,U.S. Senator,,Rep,Joni Ernst,,,120.0
Lyon,P2-Doon Community Center,U.S. Senator,,Rep,Joni Ernst,2.0,42.0,44.0
Lyon,P3-Inwood Community Center,U.S. Senator,,Rep,Joni Ernst,3.0,33.0,36.0
Lyon,P4-Larchwood Community Center,U.S. Senator,,Rep,Joni Ernst,1.0,24.0,25.0
Lyon,P5-Lester Community Center,U.S. Senator,,Rep,Joni Ernst,2.0,49.0,51.0
Lyon,P6-Little Rock Town & Country Building,U.S. Senator,,Rep,Joni Ernst,2.0,36.0,38.0
Lyon,P7-Rock Rapids Forster Building N,U.S. Senator,,Rep,Joni Ernst,11.0,74.0,85.0
Lyon,P8-Rock Rapids Forster Building S,U.S. Senator,,Rep,Joni Ernst,7.0,87.0,94.0
Lyon,,U.S. Senator,,Rep,Joni Ernst,,,510.0
Lyon,P1-George Community Center,U.S. Senator,,Rep,Mark Jacobs,,,57.0
Lyon,P2-Doon Community Center,U.S. Senator,,Rep,Mark Jacobs,1.0,11.0,12.0
Lyon,P3-Inwood Community Center,U.S. Senator,,Rep,Mark Jacobs,3.0,17.0,20.0
