county,precinct,office,district,party,candidate,absentee,polling,votes
Pottawattamie,Avoca,U.S. Senate,,Rep,Sam Clovis,,,6.0
Pottawattamie,Carson,U.S. Senate,,Rep,Sam Clovis,0.0,3.0,3.0
Pottawattamie,Carter Lake 1,U.S. Senate,,Rep,Sam Clovis,0.0,2.0,2.0
Pottawattamie,Carter Lake 2,U.S. Senate,,Rep,Sam Clovis,0.0,8.0,8.0
Pottawattamie,CB 01,U.S. Senate,,Rep,Sam Clovis,1.0,5.0,6.0
Pottawattamie,CB 02,U.S. Senate,,Rep,Sam Clovis,0.0,20.0,20.0
Pottawattamie,CB 03,U.S. Senate,,Rep,Sam Clovis,0.0,7.0,7.0
Pottawattamie,CB 04,U.S. Senate,,Rep,Sam Clovis,3.0,8.0,11.0
Pottawattamie,CB 05,U.S. Senate,,Rep,Sam Clovis,0.0,23.0,23.0
Pottawattamie,CB 06,U.S. Senate,,Rep,Sam Clovis,3.0,9.0,12.0
Pottawattamie,CB 07,U.S. Senate,,Rep,Sam Clovis,1.0,15.0,16.0
Pottawattamie,CB 08,U.S. Senate,,Rep,Sam Clovis,3.0,24.0,27.0
Pottawattamie,CB 09,U.S. Senate,,Rep,Sam Clovis,6.0,18.0,24.0
Pottawattamie,CB 10A,U.S. Senate,,Rep,Sam Clovis,3.0,21.0,24.0
Pottawattamie,CB 10B,U.S. Senate,,Rep,Sam Clovis,5.0,19.0,24.0
Pottawattamie,CB 11,U.S. Senate,,Rep,Sam Clovis,1.0,23.0,24.0
Pottawattamie,CB 12,U.S. Senate,,Rep,Sam Clovis,3.0,20.0,23.0
Pottawattamie,CB 13,U.S. Senate,,Rep,Sam Clovis,0.0,9.0,9.0
Pottawattamie,CB 14,U.S. Senate,,Rep,Sam Clovis,0.0,5.0,5.0
Pottawattamie,CB 15,U.S. Senate,,Rep,Sam Clovis,0.0,2.0,2.0
Pottawattamie,CB 16,U.S. Senate,,Rep,Sam Clovis,1.0,9.0,10.0
Pottawattamie,CB 17,U.S. Senate,,Rep,Sam Clovis,0.0,6.0,6.0
Pottawattamie,CB 18,U.S. Senate,,Rep,Sam Clovis,0.0,7.0,7.0
Pottawattamie,CB 19,U.S. Senate,,Rep,Sam Clovis,1.0,3.0,4.0
Pottawattamie,CB 20,U.S. Senate,,Rep,Sam Clovis,0.0,8.0,8.0
Pottawattamie,CB 21,U.S. Senate,,Rep,Sam Clovis,1.0,7.0,8.0
Pottawattamie,Crescent,U.S. Senate,,Rep,Sam Clovis,3.0,14.0,17.0
Pottawattamie,Garner,U.S. Senate,,Rep,Sam Clovis,3.0,23.0,26.0
Pottawattamie,GLWCW,U.S. Senate,,Rep,Sam Clovis,2.0,4.0,6.0
Pottawattamie,Hancock,U.S. Senate,,Rep,Sam Clovis,0.0,4.0,4.0
Pottawattamie,Lewis 1,U.S. Senate,,Rep,Sam Clovis,2.0,13.0,15.0
Pottawattamie,Lewis 2,U.S. Senate,,Rep,Sam Clovis,4.0,10.0,14.0
Pottawattamie,Macedonia,U.S. Senate,,Rep,Sam Clovis,0.0,1.0,1.0
Pottawattamie,McClelland,U.S. Senate,,Rep,Sam Clovis,1.0,16.0,17.0
Pottawattamie,Minden,U.S. Senate,,Rep,Sam Clovis,0.0,3.0,3.0
Pottawattamie,Neola,U.S. Senate,,Rep,Sam Clovis,0.0,6.0,6.0
Pottawattamie,Oakland,U.S. Senate,,Rep,Sam Clovis,3.0,8.0,11.0
Pottawattamie,Treynor,U.S. Senate,,Rep,Sam Clovis,1.0,23.0,24.0
Pottawattamie,Underwood,U.S. Senate,,Rep,Sam Clovis,1.0,9.0,10.0
Pottawattamie,Walnut,U.S. Senate,,Rep,Sam Clovis,0.0,5.0,5.0
Pottawattamie,,U.S. Senate,,Rep,Sam Clovis,,,478.0
Pottawattamie,Avoca,U.S. Senate,,Rep,Joni Ernst,,,55.0
Pottawattamie,Carson,U.S. Senate,,Rep,Joni Ernst,1.0,63.0,64.0
Pottawattamie,Carter Lake 1,U.S. Senate,,Rep,Joni Ernst,3.0,32.0,35.0
Pottawattamie,Carter Lake 2,U.S. Senate,,Rep,Joni Ernst,1.0,17.0,18.0
Pottawattamie,CB 01,U.S. Senate,,Rep,Joni Ernst,1.0,24.0,25.0
Pottawattamie,CB 02,U.S. Senate,,Rep,Joni Ernst,7.0,19.0,26.0
Pottawattamie,CB 03,U.S. Senate,,Rep,Joni Ernst,1.0,22.0,23.0
Pottawattamie,CB 04,U.S. Senate,,Rep,Joni Ernst,0.0,28.0,28.0
Pottawattamie,CB 05,U.S. Senate,,Rep,Joni Ernst,3.0,22.0,25.0
Pottawattamie,CB 06,U.S. Senate,,Rep,Joni Ernst,2.0,57.0,59.0
Pottawattamie,CB 07,U.S. Senate,,Rep,Joni Ernst,7.0,55.0,62.0
Pottawattamie,CB 08,U.S. Senate,,Rep,Joni Ernst,3.0,54.0,57.0
Pottawattamie,CB 09,U.S. Senate,,Rep,Joni Ernst,3.0,57.0,60.0
Pottawattamie,CB 10A,U.S. Senate,,Rep,Joni Ernst,9.0,76.0,85.0
Pottawattamie,CB 10B,U.S. Senate,,Rep,Joni Ernst,17.0,91.0,108.0
Pottawattamie,CB 11,U.S. Senate,,Rep,Joni Ernst,4.0,55.0,59.0
Pottawattamie,CB 12,U.S. Senate,,Rep,Joni Ernst,18.0,61.0,79.0
Pottawattamie,CB 13,U.S. Senate,,Rep,Joni Ernst,0.0,26.0,26.0
Pottawattamie,CB 14,U.S. Senate,,Rep,Joni Ernst,1.0,17.0,18.0
Pottawattamie,CB 15,U.S. Senate,,Rep,Joni Ernst,10.0,13.0,23.0
Pottawattamie,CB 16,U.S. Senate,,Rep,Joni Ernst,5.0,17.0,22.0
Pottawattamie,CB 17,U.S. Senate,,Rep,Joni Ernst,5.0,34.0,39.0
Pottawattamie,CB 18,U.S. Senate,,Rep,Joni Ernst,0.0,19.0,19.0
