county,precinct,office,district,party,candidate,absentee,polling,votes
Cerro Gordo,Clear Lake Ward 1,U.S. Senate,,Rep,Sam Clovis,,,44.0
Cerro Gordo,Clear Lake Ward 2,U.S. Senate,,Rep,Sam Clovis,5.0,33.0,38.0
Cerro Gordo,Clear Lake Ward 3,U.S. Senate,,Rep,Sam Clovis,14.0,26.0,40.0
Cerro Gordo,Clear Lake/Grant/Union Twp,U.S. Senate,,Rep,Sam Clovis,5.0,44.0,49.0
Cerro Gordo,Falls Twp-Plymouth Pct,U.S. Senate,,Rep,Sam Clovis,1.0,2.0,3.0
Cerro Gordo,Falls Twp-Rock Falls Pct,U.S. Senate,,Rep,Sam Clovis,0.0,4.0,4.0
Cerro Gordo,Geneseo Twp Pct,U.S. Senate,,Rep,Sam Clovis,0.0,10.0,10.0
Cerro Gordo,Grimes Twp-Meservey Pct,U.S. Senate,,Rep,Sam Clovis,0.0,1.0,1.0
Cerro Gordo,Grimes Twp-Thornton Pct,U.S. Senate,,Rep,Sam Clovis,1.0,6.0,7.0
Cerro Gordo,Lake/Lincoln Twps Pct,U.S. Senate,,Rep,Sam Clovis,0.0,16.0,16.0
Cerro Gordo,Lime Creek/Mason North Twp,U.S. Senate,,Rep,Sam Clovis,0.0,1.0,1.0
Cerro Gordo,Mason City W-1 P-1,U.S. Senate,,Rep,Sam Clovis,0.0,1.0,1.0
Cerro Gordo,Mason City W-1 P-2,U.S. Senate,,Rep,Sam Clovis,1.0,2.0,3.0
Cerro Gordo,Mason City W-1 P-3,U.S. Senate,,Rep,Sam Clovis,1.0,11.0,12.0
Cerro Gordo,Mason City W-2 P-1,U.S. Senate,,Rep,Sam Clovis,0.0,7.0,7.0
Cerro Gordo,Mason City W-2 P-2,U.S. Senate,,Rep,Sam Clovis,1.0,25.0,26.0
Cerro Gordo,Mason City W-2 P-3,U.S. Senate,,Rep,Sam Clovis,0.0,9.0,9.0
Cerro Gordo,Mason City W-3 P-1,U.S. Senate,,Rep,Sam Clovis,0.0,9.0,9.0
Cerro Gordo,Mason City W-3 P-2,U.S. Senate,,Rep,Sam Clovis,4.0,8.0,12.0
Cerro Gordo,Mason City W-3 P-3,U.S. Senate,,Rep,Sam Clovis,1.0,11.0,12.0
Cerro Gordo,Mason City W-4 P-1,U.S. Senate,,Rep,Sam Clovis,0.0,6.0,6.0
Cerro Gordo,Mason City W-4 P-2,U.S. Senate,,Rep,Sam Clovis,0.0,4.0,4.0
Cerro Gordo,Mason City W-4 P-3,U.S. Senate,,Rep,Sam Clovis,3.0,10.0,13.0
Cerro Gordo,Mason South/Bath Twps Pct,U.S. Senate,,Rep,Sam Clovis,3.0,3.0,6.0
Cerro Gordo,Mt Vernon/Pl Valley Twp Pct,U.S. Senate,,Rep,Sam Clovis,0.0,12.0,12.0
Cerro Gordo,Portland/Owen/Dtr Twps Pct,U.S. Senate,,Rep,Sam Clovis,0.0,15.0,15.0
Cerro Gordo,,U.S. Senate,,Rep,Sam Clovis,,,367.0
Cerro Gordo,Clear Lake Ward 1,U.S. Senate,,Rep,Joni Ernst,,,94.0
Cerro Gordo,Clear Lake Ward 2,U.S. Senate,,Rep,Joni Ernst,13.0,56.0,69.0
Cerro Gordo,Clear Lake Ward 3,U.S. Senate,,Rep,Joni Ernst,14.0,63.0,77.0
Cerro Gordo,Clear Lake/Grant/Union Twp,U.S. Senate,,Rep,Joni Ernst,6.0,75.0,81.0
Cerro Gordo,Falls Twp-Plymouth Pct,U.S. Senate,,Rep,Joni Ernst,0.0,2.0,2.0
Cerro Gordo,Falls Twp-Rock Falls Pct,U.S. Senate,,Rep,Joni Ernst,2.0,7.0,9.0
Cerro Gordo,Geneseo Twp Pct,U.S. Senate,,Rep,Joni Ernst,1.0,18.0,19.0
Cerro Gordo,Grimes Twp-Meservey Pct,U.S. Senate,,Rep,Joni Ernst,0.0,10.0,10.0
Cerro Gordo,Grimes Twp-Thornton Pct,U.S. Senate,,Rep,Joni Ernst,1.0,17.0,18.0
Cerro Gordo,Lake/Lincoln Twps Pct,U.S. Senate,,Rep,Joni Ernst,3.0,9.0,12.0
Cerro Gordo,Lime Creek/Mason North Twp,U.S. Senate,,Rep,Joni Ernst,1.0,9.0,10.0
Cerro Gordo,Mason City W-1 P-1,U.S. Senate,,Rep,Joni Ernst,0.0,8.0,8.0
Cerro Gordo,Mason City W-1 P-2,U.S. Senate,,Rep,Joni Ernst,1.0,20.0,21.0
Cerro Gordo,Mason City W-1 P-3,U.S. Senate,,Rep,Joni Ernst,3.0,40.0,43.0
Cerro Gordo,Mason City W-2 P-1,U.S. Senate,,Rep,Joni Ernst,1.0,9.0,10.0
Cerro Gordo,Mason City W-2 P-2,U.S. Senate,,Rep,Joni Ernst,4.0,63.0,67.0
Cerro Gordo,Mason City W-2 P-3,U.S. Senate,,Rep,Joni Ernst,4.0,5.0,9.0
Cerro Gordo,Mason City W-3 P-1,U.S. Senate,,Rep,Joni Ernst,1.0,29.0,30.0
Cerro Gordo,Mason City W-3 P-2,U.S. Senate,,Rep,Joni Ernst,1.0,16.0,17.0
Cerro Gordo,Mason City W-3 P-3,U.S. Senate,,Rep,Joni Ernst,12.0,42.0,54.0
Cerro Gordo,Mason City W-4 P-1,U.S. Senate,,Rep,Joni Ernst,1.0,5.0,6.0
Cerro Gordo,Mason City W-4 P-2,U.S. Senate,,Rep,Joni Ernst,4.0,34.0,38.0
Cerro Gordo,Mason City W-4 P-3,U.S. Senate,,Rep,Joni Ernst,6.0,37.0,43.0
Cerro Gordo,Mason South/Bath Twps Pct,U.S. Senate,,Rep,Joni Ernst,4.0,12.0,16.0
Cerro Gordo,Mt Vernon/Pl Valley Twp Pct,U.S. Senate,,Rep,Joni Ernst,3.0,15.0,18.0
Cerro Gordo,Portland/Owen/Dtr Twps Pct,U.S. Senate,,Rep,Joni Ernst,0.0,8.0,8.0
Cerro Gordo,,U.S. Senate,,Rep,Joni Ernst,,,809.0
Cerro Gordo,Clear Lake Ward 1,U.S. Senate,,Rep,Mark Jacobs,,,48.0
Cerro Gordo,Clear Lake Ward 2,U.S. Senate,,Rep,Mark Jacobs,20.0,45.0,65.0
Cerro Gordo,Clear Lake Ward 3,U.S. Senate,,Rep,Mark Jacobs,25.0,47.0,72.0
Cerro Gordo,Clear Lake/Grant/Union Twp,U.S. Senate,,Rep,Mark Jacobs,9.0,53.0,62.0
Cerro Gordo,Falls Twp-Plymouth Pct,U.S. Senate,,Rep,Mark Jacobs,1.0,8.0,9.0
Cerro Gordo,Falls Twp-Rock Falls Pct,U.S. Senate,,Rep,Mark Jacobs,0.0,2.0,2.0
Cerro Gordo,Geneseo Twp Pct,U.S. Senate,,Rep,Mark Jacobs,2.0,16.0,18.0
Cerro Gordo,Grimes Twp-Meservey Pct,U.S. Senate,,Rep,Mark Jacobs,3.0,5.0,8.0
Cerro Gordo,Grimes Twp-Thornton Pct,U.S. Senate,,Rep,Mark Jacobs,1.0,6.0,7.0
Cerro Gordo,Lake/Lincoln Twps Pct,U.S. Senate,,Rep,Mark Jacobs,3.0,17.0,20.0
Cerro Gordo,Lime Creek/Mason North Twp,U.S. Senate,,Rep,Mark Jacobs,0.0,2.0,2.0
Cerro Gordo,Mason City W-1 P-1,U.S. Senate,,Rep,Mark Jacobs,5.0,6.0,11.0
Cerro Gordo,Mason City W-1 P-2,U.S. Senate,,Rep,Mark Jacobs,1.0,19.0,20.0
Cerro Gordo,Mason City W-1 P-3,U.S. Senate,,Rep,Mark Jacobs,4.0,27.0,31.0
Cerro Gordo,Mason City W-2 P-1,U.S. Senate,,Rep,Mark Jacobs,4.0,11.0,15.0
Cerro Gordo,Mason City W-2 P-2,U.S. Senate,,Rep,Mark Jacobs,12.0,39.0,51.0
Cerro Gordo,Mason City W-2 P-3,U.S. Senate,,Rep,Mark Jacobs,1.0,6.0,7.0
Cerro Gordo,Mason City W-3 P-1,U.S. Senate,,Rep,Mark Jacobs,3.0,17.0,20.0
Cerro Gordo,Mason City W-3 P-2,U.S. Senate,,Rep,Mark Jacobs,3.0,10.0,13.0
Cerro Gordo,Mason City W-3 P-3,U.S. Senate,,Rep,Mark Jacobs,5.0,19.0,24.0
Cerro Gordo,Mason City W-4 P-1,U.S. Senate,,Rep,Mark Jacobs,2.0,7.0,9.0
Cerro Gordo,Mason City W-4 P-2,U.S. Senate,,Rep,Mark Jacobs,4.0,18.0,22.0
