county,precinct,office,district,party,candidate,absentee,polling,votes
Crawford,DCAB,U.S. Senate,,Rep,Sam Clovis,,,8.0
Crawford,Denison 1st Ward,U.S. Senate,,Rep,Sam Clovis,,,21.0
Crawford,Denison 2nd Ward/Denison Township,U.S. Senate,,Rep,Sam Clovis,,,26.0
Crawford,Denison 3rd Ward/Goodrich Township,U.S. Senate,,Rep,Sam Clovis,,,28.0
Crawford,Northeast,U.S. Senate,,Rep,Sam Clovis,,,16.0
Crawford,Southeast,U.S. Senate,,Rep,Sam Clovis,,,20.0
Crawford,SRK,U.S. Senate,,Rep,Sam Clovis,,,28.0
Crawford,,U.S. Senate,,Rep,Sam Clovis,,,167.0
Crawford,DCAB,U.S. Senate,,Rep,Joni Ernst,,,46.0
Crawford,Denison 1st Ward,U.S. Senate,,Rep,Joni Ernst,,,64.0
Crawford,Denison 2nd Ward/Denison Township,U.S. Senate,,Rep,Joni Ernst,,,41.0
Crawford,Denison 3rd Ward/Goodrich Township,U.S. Senate,,Rep,Joni Ernst,,,94.0
Crawford,Northeast,U.S. Senate,,Rep,Joni Ernst,,,45.0
Crawford,Southeast,U.S. Senate,,Rep,Joni Ernst,,,58.0
Crawford,SRK,U.S. Senate,,Rep,Joni Ernst,,,61.0
Crawford,,U.S. Senate,,Rep,Joni Ernst,,,474.0
Crawford,DCAB,U.S. Senate,,Rep,Mark Jacobs,,,11.0
Crawford,Denison 1st Ward,U.S. Senate,,Rep,Mark Jacobs,,,16.0
Crawford,Denison 2nd Ward/Denison Township,U.S. Senate,,Rep,Mark Jacobs,,,21.0
Crawford,Denison 3rd Ward/Goodrich Township,U.S. Senate,,Rep,Mark Jacobs,,,26.0
Crawford,Northeast,U.S. Senate,,Rep,Mark Jacobs,,,18.0
Crawford,Southeast,U.S. Senate,,Rep,Mark Jacobs,,,8.0
Crawford,SRK,U.S. Senate,,Rep,Mark Jacobs,,,26.0
Crawford,,U.S. Senate,,Rep,Mark Jacobs,,,150.0
Crawford,DCAB,U.S. Senate,,Rep,Scott Schaben,,,10.0
Crawford,Denison 1st Ward,U.S. Senate,,Rep,Scott Schaben,,,8.0
Crawford,Denison 2nd Ward/Denison Township,U.S. Senate,,Rep,Scott Schaben,,,7.0
Crawford,Denison 3rd Ward/Goodrich Township,U.S. Senate,,Rep,Scott Schaben,,,15.0
Crawford,Northeast,U.S. Senate,,Rep,Scott Schaben,,,2.0
Crawford,Southeast,U.S. Senate,,Rep,Scott Schaben,,,10.0
Crawford,SRK,U.S. Senate,,Rep,Scott Schaben,,,4.0
Crawford,,U.S. Senate,,Rep,Scott Schaben,,,68.0
Crawford,DCAB,U.S. Senate,,Rep,Matt Whitaker,,,5.0
Crawford,Denison 1st Ward,U.S. Senate,,Rep,Matt Whitaker,,,3.0
Crawford,Denison 2nd Ward/Denison Township,U.S. Senate,,Rep,Matt Whitaker,,,2.0
Crawford,Denison 3rd Ward/Goodrich Township,U.S. Senate,,Rep,Matt Whitaker,,,7.0
