county,precinct,office,district,party,candidate,absentee,polling,votes
Mahaska,AD / MN / PG / UN,U.S. Senator,,Rep,Sam Clovis,,,14.0
Mahaska,BO / ST,U.S. Senator,,Rep,Sam Clovis,4.0,51.0,55.0
Mahaska,CE / HA / WO,U.S. Senator,,Rep,Sam Clovis,4.0,32.0,36.0
Mahaska,E-W DM / JF,U.S. Senator,,Rep,Sam Clovis,2.0,7.0,9.0
Mahaska,GF / LN / MD,U.S. Senator,,Rep,Sam Clovis,10.0,38.0,48.0
Mahaska,OS1,U.S. Senator,,Rep,Sam Clovis,4.0,20.0,24.0
Mahaska,OS2,U.S. Senator,,Rep,Sam Clovis,5.0,36.0,41.0
Mahaska,OS3 / UP,U.S. Senator,,Rep,Sam Clovis,8.0,53.0,61.0
Mahaska,OS4 / OS4 LN,U.S. Senator,,Rep,Sam Clovis,4.0,28.0,32.0
Mahaska,PR / RL,U.S. Senator,,Rep,Sam Clovis,2.0,47.0,49.0
Mahaska,SP / KE,U.S. Senator,,Rep,Sam Clovis,5.0,37.0,42.0
Mahaska,,U.S. Senator,,Rep,Sam Clovis,,,411.0
Mahaska,AD / MN / PG / UN,U.S. Senator,,Rep,Joni Ernst,,,36.0
Mahaska,BO / ST,U.S. Senator,,Rep,Joni Ernst,5.0,82.0,87.0
Mahaska,CE / HA / WO,U.S. Senator,,Rep,Joni Ernst,6.0,59.0,65.0
Mahaska,E-W DM / JF,U.S. Senator,,Rep,Joni Ernst,5.0,18.0,23.0
Mahaska,GF / LN / MD,U.S. Senator,,Rep,Joni Ernst,7.0,67.0,74.0
Mahaska,OS1,U.S. Senator,,Rep,Joni Ernst,3.0,43.0,46.0
Mahaska,OS2,U.S. Senator,,Rep,Joni Ernst,4.0,62.0,66.0
Mahaska,OS3 / UP,U.S. Senator,,Rep,Joni Ernst,26.0,86.0,112.0
Mahaska,OS4 / OS4 LN,U.S. Senator,,Rep,Joni Ernst,26.0,75.0,101.0
Mahaska,PR / RL,U.S. Senator,,Rep,Joni Ernst,4.0,75.0,79.0
Mahaska,SP / KE,U.S. Senator,,Rep,Joni Ernst,8.0,56.0,64.0
Mahaska,,U.S. Senator,,Rep,Joni Ernst,,,767.0
Mahaska,AD / MN / PG / UN,U.S. Senator,,Rep,Mark Jacobs,,,6.0
Mahaska,BO / ST,U.S. Senator,,Rep,Mark Jacobs,2.0,8.0,10.0
Mahaska,CE / HA / WO,U.S. Senator,,Rep,Mark Jacobs,6.0,15.0,21.0
Mahaska,E-W DM / JF,U.S. Senator,,Rep,Mark Jacobs,1.0,8.0,9.0
Mahaska,GF / LN / MD,U.S. Senator,,Rep,Mark Jacobs,4.0,29.0,33.0
Mahaska,OS1,U.S. Senator,,Rep,Mark Jacobs,10.0,13.0,23.0
Mahaska,OS2,U.S. Senator,,Rep,Mark Jacobs,3.0,18.0,21.0
Mahaska,OS3 / UP,U.S. Senator,,Rep,Mark Jacobs,13.0,43.0,56.0
Mahaska,OS4 / OS4 LN,U.S. Senator,,Rep,Mark Jacobs,14.0,27.0,41.0
Mahaska,PR / RL,U.S. Senator,,Rep,Mark Jacobs,2.0,9.0,11.0
Mahaska,SP / KE,U.S. Senator,,Rep,Mark Jacobs,0.0,6.0,6.0
Mahaska,,U.S. Senator,,Rep,Mark Jacobs,,,243.0
Mahaska,AD / MN / PG / UN,U.S. Senator,,Rep,Scott Schaben,,,0.0
Mahaska,BO / ST,U.S. Senator,,Rep,Scott Schaben,0.0,0.0,0.0
Mahaska,CE / HA / WO,U.S. Senator,,Rep,Scott Schaben,1.0,0.0,1.0
Mahaska,E-W DM / JF,U.S. Senator,,Rep,Scott Schaben,1.0,0.0,1.0
Mahaska,GF / LN / MD,U.S. Senator,,Rep,Scott Schaben,1.0,2.0,3.0
Mahaska,OS1,U.S. Senator,,Rep,Scott Schaben,0.0,0.0,0.0
Mahaska,OS2,U.S. Senator,,Rep,Scott Schaben,0.0,0.0,0.0
Mahaska,OS3 / UP,U.S. Senator,,Rep,Scott Schaben,0.0,2.0,2.0
Mahaska,OS4 / OS4 LN,U.S. Senator,,Rep,Scott Schaben,0.0,3.0,3.0
Mahaska,PR / RL,U.S. Senator,,Rep,Scott Schaben,0.0,3.0,3.0
Mahaska,SP / KE,U.S. Senator,,Rep,Scott Schaben,0.0,0.0,0.0
Mahaska,,U.S. Senator,,Rep,Scott Schaben,,,13.0
Mahaska,AD / MN / PG / UN,U.S. Senator,,Rep,Matt Whitaker,,,2.0
Mahaska,BO / ST,U.S. Senator,,Rep,Matt Whitaker,0.0,12.0,12.0
Mahaska,CE / HA / WO,U.S. Senator,,Rep,Matt Whitaker,2.0,11.0,13.0
Mahaska,E-W DM / JF,U.S. Senator,,Rep,Matt Whitaker,1.0,4.0,5.0
Mahaska,GF / LN / MD,U.S. Senator,,Rep,Matt Whitaker,6.0,9.0,15.0
Mahaska,OS1,U.S. Senator,,Rep,Matt Whitaker,0.0,4.0,4.0
Mahaska,OS2,U.S. Senator,,Rep,Matt Whitaker,3.0,8.0,11.0
Mahaska,OS3 / UP,U.S. Senator,,Rep,Matt Whitaker,4.0,12.0,16.0
Mahaska,OS4 / OS4 LN,U.S. Senator,,Rep,Matt Whitaker,5.0,10.0,15.0
Mahaska,PR / RL,U.S. Senator,,Rep,Matt Whitaker,0.0,9.0,9.0
Mahaska,SP / KE,U.S. Senator,,Rep,Matt Whitaker,3.0,11.0,14.0
Mahaska,,U.S. Senator,,Rep,Matt Whitaker,,,118.0
Mahaska,AD / MN / PG / UN,U.S. Senator,,Rep,Write-in,,,0.0
Mahaska,BO / ST,U.S. Senator,,Rep,Write-in,0.0,0.0,0.0
Mahaska,CE / HA / WO,U.S. Senator,,Rep,Write-in,0.0,0.0,0.0
Mahaska,E-W DM / JF,U.S. Senator,,Rep,Write-in,0.0,1.0,1.0
Mahaska,GF / LN / MD,U.S. Senator,,Rep,Write-in,0.0,0.0,0.0
Mahaska,OS1,U.S. Senator,,Rep,Write-in,0.0,0.0,0.0
Mahaska,OS2,U.S. Senator,,Rep,Write-in,0.0,1.0,1.0
Mahaska,OS3 / UP,U.S. Senator,,Rep,Write-in,0.0,1.0,1.0
Mahaska,OS4 / OS4 LN,U.S. Senator,,Rep,Write-in,0.0,0.0,0.0
Mahaska,PR / RL,U.S. Senator,,Rep,Write-in,0.0,0.0,0.0
Mahaska,SP / KE,U.S. Senator,,Rep,Write-in,0.0,0.0,0.0
Mahaska,,U.S. Senator,,Rep,Write-in,,,3.0
Mahaska,AD / MN / PG / UN,U.S. Senator,,Dem,Bruce Braley,,,4.0
Mahaska,BO / ST,U.S. Senator,,Dem,Bruce Braley,0.0,2.0,2.0
Mahaska,CE / HA / WO,U.S. Senator,,Dem,Bruce Braley,6.0,11.0,17.0
Mahaska,E-W DM / JF,U.S. Senator,,Dem,Bruce Braley,2.0,5.0,7.0
Mahaska,GF / LN / MD,U.S. Senator,,Dem,Bruce Braley,3.0,1.0,4.0
Mahaska,OS1,U.S. Senator,,Dem,Bruce Braley,1.0,11.0,12.0
Mahaska,OS2,U.S. Senator,,Dem,Bruce Braley,0.0,16.0,16.0
Mahaska,OS3 / UP,U.S. Senator,,Dem,Bruce Braley,6.0,12.0,18.0
Mahaska,OS4 / OS4 LN,U.S. Senator,,Dem,Bruce Braley,3.0,18.0,21.0
Mahaska,PR / RL,U.S. Senator,,Dem,Bruce Braley,2.0,12.0,14.0
Mahaska,SP / KE,U.S. Senator,,Dem,Bruce Braley,0.0,1.0,1.0
Mahaska,,U.S. Senator,,Dem,Bruce Braley,,,116.0
