county,precinct,office,district,party,candidate,absentee,polling,votes
Scott,AG,U.S. Senate,,Rep,Sam Clovis,,,0.0
Scott,B11,U.S. Senate,,Rep,Sam Clovis,,,13.0
Scott,B12,U.S. Senate,,Rep,Sam Clovis,,,11.0
Scott,B21,U.S. Senate,,Rep,Sam Clovis,,,8.0
Scott,B22,U.S. Senate,,Rep,Sam Clovis,,,7.0
Scott,B23,U.S. Senate,,Rep,Sam Clovis,,,6.0
Scott,B31,U.S. Senate,,Rep,Sam Clovis,,,7.0
Scott,B32,U.S. Senate,,Rep,Sam Clovis,,,7.0
Scott,B41,U.S. Senate,,Rep,Sam Clovis,,,12.0
Scott,B42,U.S. Senate,,Rep,Sam Clovis,,,14.0
Scott,B51,U.S. Senate,,Rep,Sam Clovis,,,15.0
Scott,B52,U.S. Senate,,Rep,Sam Clovis,,,10.0
Scott,BF,U.S. Senate,,Rep,Sam Clovis,,,6.0
Scott,BG,U.S. Senate,,Rep,Sam Clovis,,,9.0
Scott,BU,U.S. Senate,,Rep,Sam Clovis,,,11.0
Scott,D11,U.S. Senate,,Rep,Sam Clovis,,,8.0
Scott,D12,U.S. Senate,,Rep,Sam Clovis,,,5.0
Scott,D13,U.S. Senate,,Rep,Sam Clovis,,,7.0
Scott,D14,U.S. Senate,,Rep,Sam Clovis,,,4.0
Scott,D21,U.S. Senate,,Rep,Sam Clovis,,,3.0
Scott,D22,U.S. Senate,,Rep,Sam Clovis,,,7.0
Scott,D23,U.S. Senate,,Rep,Sam Clovis,,,4.0
Scott,D24,U.S. Senate,,Rep,Sam Clovis,,,9.0
Scott,D31,U.S. Senate,,Rep,Sam Clovis,,,9.0
Scott,D32,U.S. Senate,,Rep,Sam Clovis,,,6.0
Scott,D33,U.S. Senate,,Rep,Sam Clovis,,,0.0
Scott,D34,U.S. Senate,,Rep,Sam Clovis,,,1.0
Scott,D41,U.S. Senate,,Rep,Sam Clovis,,,10.0
Scott,D42,U.S. Senate,,Rep,Sam Clovis,,,9.0
Scott,D43,U.S. Senate,,Rep,Sam Clovis,,,13.0
Scott,D44,U.S. Senate,,Rep,Sam Clovis,,,3.0
Scott,D51,U.S. Senate,,Rep,Sam Clovis,,,8.0
Scott,D52,U.S. Senate,,Rep,Sam Clovis,,,5.0
Scott,D53,U.S. Senate,,Rep,Sam Clovis,,,7.0
Scott,D54,U.S. Senate,,Rep,Sam Clovis,,,3.0
Scott,D61,U.S. Senate,,Rep,Sam Clovis,,,6.0
Scott,D62,U.S. Senate,,Rep,Sam Clovis,,,11.0
Scott,D63,U.S. Senate,,Rep,Sam Clovis,,,6.0
Scott,D64,U.S. Senate,,Rep,Sam Clovis,,,10.0
Scott,D71,U.S. Senate,,Rep,Sam Clovis,,,12.0
Scott,D72,U.S. Senate,,Rep,Sam Clovis,,,9.0
Scott,D73,U.S. Senate,,Rep,Sam Clovis,,,3.0
Scott,D74,U.S. Senate,,Rep,Sam Clovis,,,1.0
Scott,D81,U.S. Senate,,Rep,Sam Clovis,,,5.0
Scott,D82,U.S. Senate,,Rep,Sam Clovis,,,7.0
Scott,D83,U.S. Senate,,Rep,Sam Clovis,,,6.0
Scott,D84,U.S. Senate,,Rep,Sam Clovis,,,7.0
Scott,DH,U.S. Senate,,Rep,Sam Clovis,,,0.0
Scott,EL1,U.S. Senate,,Rep,Sam Clovis,,,10.0
Scott,EL2,U.S. Senate,,Rep,Sam Clovis,,,6.0
Scott,HG,U.S. Senate,,Rep,Sam Clovis,,,2.0
Scott,LB,U.S. Senate,,Rep,Sam Clovis,,,2.0
Scott,LC1,U.S. Senate,,Rep,Sam Clovis,,,8.0
Scott,LC2,U.S. Senate,,Rep,Sam Clovis,,,5.0
Scott,LCT,U.S. Senate,,Rep,Sam Clovis,,,10.0
Scott,LG,U.S. Senate,,Rep,Sam Clovis,,,5.0
Scott,MC,U.S. Senate,,Rep,Sam Clovis,,,4.0
Scott,PKV,U.S. Senate,,Rep,Sam Clovis,,,12.0
Scott,PR,U.S. Senate,,Rep,Sam Clovis,,,12.0
Scott,PV,U.S. Senate,,Rep,Sam Clovis,,,1.0
Scott,RV,U.S. Senate,,Rep,Sam Clovis,,,0.0
Scott,WC,U.S. Senate,,Rep,Sam Clovis,,,8.0
Scott,WF,U.S. Senate,,Rep,Sam Clovis,,,1.0
Scott,,U.S. Senate,,Rep,Sam Clovis,,,465.0
Scott,AG,U.S. Senate,,Rep,Joni Ernst,,,22.0
Scott,B11,U.S. Senate,,Rep,Joni Ernst,,,149.0
Scott,B12,U.S. Senate,,Rep,Joni Ernst,,,74.0
