county,precinct,office,district,party,candidate,absentee,polling,votes
Louisa,Columbus Junction,U.S. Senate,,Rep,Sam Clovis,,,13.0
Louisa,Grandview-Port Louisa,U.S. Senate,,Rep,Sam Clovis,,,10.0
Louisa,Morning Sun - Marshall,U.S. Senate,,Rep,Sam Clovis,,,3.0
Louisa,Southeast Louisa,U.S. Senate,,Rep,Sam Clovis,,,20.0
Louisa,West Louisa,U.S. Senate,,Rep,Sam Clovis,,,16.0
Louisa,,U.S. Senate,,Rep,Sam Clovis,,,67.0
Louisa,Columbus Junction,U.S. Senate,,Rep,Joni Ernst,,,43.0
Louisa,Grandview-Port Louisa,U.S. Senate,,Rep,Joni Ernst,,,75.0
Louisa,Morning Sun - Marshall,U.S. Senate,,Rep,Joni Ernst,,,36.0
Louisa,Southeast Louisa,U.S. Senate,,Rep,Joni Ernst,,,114.0
Louisa,West Louisa,U.S. Senate,,Rep,Joni Ernst,,,52.0
Louisa,,U.S. Senate,,Rep,Joni Ernst,,,346.0
Louisa,Columbus Junction,U.S. Senate,,Rep,Mark Jacobs,,,17.0
Louisa,Grandview-Port Louisa,U.S. Senate,,Rep,Mark Jacobs,,,22.0
Louisa,Morning Sun - Marshall,U.S. Senate,,Rep,Mark Jacobs,,,10.0
Louisa,Southeast Louisa,U.S. Senate,,Rep,Mark Jacobs,,,27.0
Louisa,West Louisa,U.S. Senate,,Rep,Mark Jacobs,,,27.0
Louisa,,U.S. Senate,,Rep,Mark Jacobs,,,120.0
Louisa,Columbus Junction,U.S. Senate,,Rep,Scott Schaben,,,1.0
Louisa,Grandview-Port Louisa,U.S. Senate,,Rep,Scott Schaben,,,0.0
Louisa,Morning Sun - Marshall,U.S. Senate,,Rep,Scott Schaben,,,1.0
Louisa,Southeast Louisa,U.S. Senate,,Rep,Scott Schaben,,,3.0
Louisa,West Louisa,U.S. Senate,,Rep,Scott Schaben,,,0.0
Louisa,,U.S. Senate,,Rep,Scott Schaben,,,5.0
Louisa,Columbus Junction,U.S. Senate,,Rep,Matt Whitaker,,,4.0
Louisa,Grandview-Port Louisa,U.S. Senate,,Rep,Matt Whitaker,,,9.0
Louisa,Morning Sun - Marshall,U.S. Senate,,Rep,Matt Whitaker,,,3.0
Louisa,Southeast Louisa,U.S. Senate,,Rep,Matt Whitaker,,,11.0
Louisa,West Louisa,U.S. Senate,,Rep,Matt Whitaker,,,6.0
Louisa,,U.S. Senate,,Rep,Matt Whitaker,,,34.0
Louisa,Columbus Junction,U.S. Senate,,Rep,Write-in,,,0.0
Louisa,Grandview-Port Louisa,U.S. Senate,,Rep,Write-in,,,1.0
Louisa,Morning Sun - Marshall,U.S. Senate,,Rep,Write-in,,,0.0
Louisa,Southeast Louisa,U.S. Senate,,Rep,Write-in,,,0.0
Louisa,West Louisa,U.S. Senate,,Rep,Write-in,,,0.0
Louisa,,U.S. Senate,,Rep,Write-in,,,1.0
Louisa,Columbus Junction,U.S. Senate,,Dem,Bruce Braley,,,7.0
Louisa,Grandview-Port Louisa,U.S. Senate,,Dem,Bruce Braley,,,6.0
Louisa,Morning Sun - Marshall,U.S. Senate,,Dem,Bruce Braley,,,10.0
Louisa,Southeast Louisa,U.S. Senate,,Dem,Bruce Braley,,,20.0
Louisa,West Louisa,U.S. Senate,,Dem,Bruce Braley,,,8.0
Louisa,,U.S. Senate,,Dem,Bruce Braley,,,58.0
Louisa,Columbus Junction,U.S. Senate,,Dem,Write-in,,,0.0
Louisa,Grandview-Port Louisa,U.S. Senate,,Dem,Write-in,,,0.0
Louisa,Morning Sun - Marshall,U.S. Senate,,Dem,Write-in,,,2.0
Louisa,Southeast Louisa,U.S. Senate,,Dem,Write-in,,,1.0
Louisa,West Louisa,U.S. Senate,,Dem,Write-in,,,0.0
Louisa,,U.S. Senate,,Dem,Write-in,,,3.0
Louisa,Columbus Junction,U.S. House,2,Rep,Mark S. Lofgren,,,36.0
Louisa,Grandview-Port Louisa,U.S. House,2,Rep,Mark S. Lofgren,,,51.0
Louisa,Morning Sun - Marshall,U.S. House,2,Rep,Mark S. Lofgren,,,20.0
Louisa,Southeast Louisa,U.S. House,2,Rep,Mark S. Lofgren,,,79.0
Louisa,West Louisa,U.S. House,2,Rep,Mark S. Lofgren,,,34.0
Louisa,,U.S. House,2,Rep,Mark S. Lofgren,,,243.0
Louisa,Columbus Junction,U.S. House,2,Rep,Mariannette Miller-Meeks,,,36.0
Louisa,Grandview-Port Louisa,U.S. House,2,Rep,Mariannette Miller-Meeks,,,46.0
Louisa,Morning Sun - Marshall,U.S. House,2,Rep,Mariannette Miller-Meeks,,,29.0
Louisa,Southeast Louisa,U.S. House,2,Rep,Mariannette Miller-Meeks,,,84.0
Louisa,West Louisa,U.S. House,2,Rep,Mariannette Miller-Meeks,,,58.0
Louisa,,U.S. House,2,Rep,Mariannette Miller-Meeks,,,279.0
Louisa,Columbus Junction,U.S. House,2,Rep,Matthew C. Waldren,,,4.0
Louisa,Grandview-Port Louisa,U.S. House,2,Rep,Matthew C. Waldren,,,9.0
Louisa,Morning Sun - Marshall,U.S. House,2,Rep,Matthew C. Waldren,,,2.0
Louisa,Southeast Louisa,U.S. House,2,Rep,Matthew C. Waldren,,,9.0
Louisa,West Louisa,U.S. House,2,Rep,Matthew C. Waldren,,,5.0
Louisa,,U.S. House,2,Rep,Matthew C. Waldren,,,30.0
Louisa,Columbus Junction,U.S. House,2,Rep,Write-in,,,0.0
Louisa,Grandview-Port Louisa,U.S. House,2,Rep,Write-in,,,2.0
Louisa,Morning Sun - Marshall,U.S. House,2,Rep,Write-in,,,0.0
Louisa,Southeast Louisa,U.S. House,2,Rep,Write-in,,,0.0
Louisa,West Louisa,U.S. House,2,Rep,Write-in,,,0.0
Louisa,,U.S. House,2,Rep,Write-in,,,2.0
Louisa,Columbus Junction,U.S. House,2,Dem,Dave Loebsack,,,6.0
Louisa,Grandview-Port Louisa,U.S. House,2,Dem,Dave Loebsack,,,6.0
Louisa,Morning Sun - Marshall,U.S. House,2,Dem,Dave Loebsack,,,12.0
Louisa,Southeast Louisa,U.S. House,2,Dem,Dave Loebsack,,,20.0
Louisa,West Louisa,U.S. House,2,Dem,Dave Loebsack,,,7.0
Louisa,,U.S. House,2,Dem,Dave Loebsack,,,58.0
Louisa,Columbus Junction,U.S. House,2,Dem,Write-in,,,0.0
Louisa,Grandview-Port Louisa,U.S. House,2,Dem,Write-in,,,0.0
Louisa,Morning Sun - Marshall,U.S. House,2,Dem,Write-in,,,0.0
Louisa,Southeast Louisa,U.S. House,2,Dem,Write-in,,,0.0
Louisa,West Louisa,U.S. House,2,Dem,Write-in,,,0.0
Louisa,,U.S. House,2,Dem,Write-in,,,0.0
Louisa,Columbus Junction,Governor,,Rep,Terry E. Branstad,,,67.0
Louisa,Grandview-Port Louisa,Governor,,Rep,Terry E. Branstad,,,92.0
Louisa,Morning Sun - Marshall,Governor,,Rep,Terry E. Branstad,,,46.0
Louisa,Southeast Louisa,Governor,,Rep,Terry E. Branstad,,,137.0
Louisa,West Louisa,Governor,,Rep,Terry E. Branstad,,,99.0
Louisa,,Governor,,Rep,Terry E. Branstad,,,490.0
Louisa,Columbus Junction,Governor,,Rep,Tom Hoefling,,,13.0
Louisa,Grandview-Port Louisa,Governor,,Rep,Tom Hoefling,,,24.0
Louisa,Morning Sun - Marshall,Governor,,Rep,Tom Hoefling,,,9.0
Louisa,Southeast Louisa,Governor,,Rep,Tom Hoefling,,,37.0
Louisa,West Louisa,Governor,,Rep,Tom Hoefling,,,13.0
Louisa,,Governor,,Rep,Tom Hoefling,,,104.0
Louisa,Columbus Junction,Governor,,Rep,Write-in,,,0.0
Louisa,Grandview-Port Louisa,Governor,,Rep,Write-in,,,1.0
Louisa,Morning Sun - Marshall,Governor,,Rep,Write-in,,,0.0
Louisa,Southeast Louisa,Governor,,Rep,Write-in,,,0.0
Louisa,West Louisa,Governor,,Rep,Write-in,,,0.0
Louisa,,Governor,,Rep,Write-in,,,1.0
Louisa,Columbus Junction,Governor,,Dem,Jack Hatch,,,7.0
Louisa,Grandview-Port Louisa,Governor,,Dem,Jack Hatch,,,5.0
Louisa,Morning Sun - Marshall,Governor,,Dem,Jack Hatch,,,12.0
Louisa,Southeast Louisa,Governor,,Dem,Jack Hatch,,,17.0
Louisa,West Louisa,Governor,,Dem,Jack Hatch,,,9.0
Louisa,,Governor,,Dem,Jack Hatch,,,57.0
Louisa,Columbus Junction,Governor,,Dem,Write-in,,,0.0
Louisa,Grandview-Port Louisa,Governor,,Dem,Write-in,,,0.0
Louisa,Morning Sun - Marshall,Governor,,Dem,Write-in,,,0.0
Louisa,Southeast Louisa,Governor,,Dem,Write-in,,,0.0
Louisa,West Louisa,Governor,,Dem,Write-in,,,0.0
Louisa,,Governor,,Dem,Write-in,,,0.0
Louisa,Columbus Junction,Secretary of State,,Rep,Paul D. Pate,,,73.0
Louisa,Grandview-Port Louisa,Secretary of State,,Rep,Paul D. Pate,,,90.0
