county,precinct,office,district,party,candidate,absentee,polling,votes
,Cal- Jackson- Elm G- Lake,U.S. Senate,,Rep,Scott Schaben,,,1.0
,Cedar,U.S. Senate,,Rep,Scott Schaben,,,1.0
,Cen- Log- TL- Gar- LC,U.S. Senate,,Rep,Scott Schaben,,,0.0
,Greenfield- Lincoln 2,U.S. Senate,,Rep,Scott Schaben,,,0.0
,Lincoln 1,U.S. Senate,,Rep,Scott Schaben,,,1.0
,Reading,U.S. Senate,,Rep,Scott Schaben,,,0.0
,Rockwell City,U.S. Senate,,Rep,Scott Schaben,,,2.0
,Sherman,U.S. Senate,,Rep,Scott Schaben,,,2.0
,Union,U.S. Senate,,Rep,Scott Schaben,,,0.0
Calhoun,,U.S. Senate,,Rep,Scott Schaben,,,7.0
,,U.S. Senate,,Rep,Scott Schaben,,,
,Butler- Williams,U.S. Senate,,Rep,Matt Whitaker,,,3.0
,Cal- Jackson- Elm G- Lake,U.S. Senate,,Rep,Matt Whitaker,,,5.0
,Cedar,U.S. Senate,,Rep,Matt Whitaker,,,2.0
,Cen- Log- TL- Gar- LC,U.S. Senate,,Rep,Matt Whitaker,,,1.0
,Greenfield- Lincoln 2,U.S. Senate,,Rep,Matt Whitaker,,,1.0
,Lincoln 1,U.S. Senate,,Rep,Matt Whitaker,,,1.0
,Reading,U.S. Senate,,Rep,Matt Whitaker,,,2.0
,Rockwell City,U.S. Senate,,Rep,Matt Whitaker,,,8.0
,Sherman,U.S. Senate,,Rep,Matt Whitaker,,,10.0
,Union,U.S. Senate,,Rep,Matt Whitaker,,,5.0
Calhoun,,U.S. Senate,,Rep,Matt Whitaker,,,42.0
,,U.S. Senate,,Rep,Matt Whitaker,,,
,Butler- Williams,U.S. Senate,,Rep,Write-in,,,0.0
,Cal- Jackson- Elm G- Lake,U.S. Senate,,Rep,Write-in,,,0.0
,Cedar,U.S. Senate,,Rep,Write-in,,,0.0
,Cen- Log- TL- Gar- LC,U.S. Senate,,Rep,Write-in,,,0.0
,Greenfield- Lincoln 2,U.S. Senate,,Rep,Write-in,,,0.0
,Lincoln 1,U.S. Senate,,Rep,Write-in,,,0.0
,Reading,U.S. Senate,,Rep,Write-in,,,0.0
,Rockwell City,U.S. Senate,,Rep,Write-in,,,0.0
,Sherman,U.S. Senate,,Rep,Write-in,,,0.0
,Union,U.S. Senate,,Rep,Write-in,,,1.0
Calhoun,,U.S. Senate,,Rep,Write-in,,,1.0
,,U.S. Senate,,Rep,Write-in,,,
,Butler- Williams,U.S. Senate,,Dem,Bruce Braley,,,8.0
,Cal- Jackson- Elm G- Lake,U.S. Senate,,Dem,Bruce Braley,,,22.0
,Cedar,U.S. Senate,,Dem,Bruce Braley,,,3.0
,Cen- Log- TL- Gar- LC,U.S. Senate,,Dem,Bruce Braley,,,6.0
,Greenfield- Lincoln 2,U.S. Senate,,Dem,Bruce Braley,,,5.0
,Lincoln 1,U.S. Senate,,Dem,Bruce Braley,,,10.0
,Reading,U.S. Senate,,Dem,Bruce Braley,,,4.0
,Rockwell City,U.S. Senate,,Dem,Bruce Braley,,,16.0
,Sherman,U.S. Senate,,Dem,Bruce Braley,,,5.0
,Union,U.S. Senate,,Dem,Bruce Braley,,,2.0
Calhoun,,U.S. Senate,,Dem,Bruce Braley,,,98.0
,,U.S. Senate,,Dem,Bruce Braley,,,
,Butler- Williams,U.S. Senate,,Dem,Write-in,,,0.0
,Cal- Jackson- Elm G- Lake,U.S. Senate,,Dem,Write-in,,,0.0
,Cedar,U.S. Senate,,Dem,Write-in,,,0.0
,Cen- Log- TL- Gar- LC,U.S. Senate,,Dem,Write-in,,,0.0
,Greenfield- Lincoln 2,U.S. Senate,,Dem,Write-in,,,0.0
,Lincoln 1,U.S. Senate,,Dem,Write-in,,,0.0
,Reading,U.S. Senate,,Dem,Write-in,,,0.0
,Rockwell City,U.S. Senate,,Dem,Write-in,,,0.0
,Sherman,U.S. Senate,,Dem,Write-in,,,0.0
,Union,U.S. Senate,,Dem,Write-in,,,0.0
Calhoun,,U.S. Senate,,Dem,Write-in,,,0.0
,,U.S. Senate,,Dem,Write-in,,,
,Butler- Williams,U.S. House,4,Rep,Steve King,,,51.0
,Cal- Jackson- Elm G- Lake,U.S. House,4,Rep,Steve King,,,69.0
,Cedar,U.S. House,4,Rep,Steve King,,,21.0
,Cen- Log- TL- Gar- LC,U.S. House,4,Rep,Steve King,,,52.0
,Greenfield- Lincoln 2,U.S. House,4,Rep,Steve King,,,35.0
,Lincoln 1,U.S. House,4,Rep,Steve King,,,79.0
,Reading,U.S. House,4,Rep,Steve King,,,27.0
,Rockwell City,U.S. House,4,Rep,Steve King,,,95.0
,Sherman,U.S. House,4,Rep,Steve King,,,69.0
,Union,U.S. House,4,Rep,Steve King,,,36.0
Calhoun,,U.S. House,4,Rep,Steve King,,,580.0
,,U.S. House,4,Rep,Steve King,,,
,Butler- Williams,U.S. House,4,Rep,Write-in,,,1.0
,Cal- Jackson- Elm G- Lake,U.S. House,4,Rep,Write-in,,,0.0
,Cedar,U.S. House,4,Rep,Write-in,,,1.0
,Cen- Log- TL- Gar- LC,U.S. House,4,Rep,Write-in,,,0.0
,Greenfield- Lincoln 2,U.S. House,4,Rep,Write-in,,,0.0
,Lincoln 1,U.S. House,4,Rep,Write-in,,,0.0
,Reading,U.S. House,4,Rep,Write-in,,,0.0
,Rockwell City,U.S. House,4,Rep,Write-in,,,1.0
,Sherman,U.S. House,4,Rep,Write-in,,,1.0
,Union,U.S. House,4,Rep,Write-in,,,1.0
Calhoun,,U.S. House,4,Rep,Write-in,,,5.0
,,U.S. House,4,Rep,Write-in,,,
,Butler- Williams,U.S. House,4,Dem,Jim Mowrer,,,8.0
,Cal- Jackson- Elm G- Lake,U.S. House,4,Dem,Jim Mowrer,,,19.0
,Cedar,U.S. House,4,Dem,Jim Mowrer,,,1.0
,Cen- Log- TL- Gar- LC,U.S. House,4,Dem,Jim Mowrer,,,5.0
,Greenfield- Lincoln 2,U.S. House,4,Dem,Jim Mowrer,,,5.0
,Lincoln 1,U.S. House,4,Dem,Jim Mowrer,,,10.0
,Reading,U.S. House,4,Dem,Jim Mowrer,,,3.0
,Rockwell City,U.S. House,4,Dem,Jim Mowrer,,,14.0
,Sherman,U.S. House,4,Dem,Jim Mowrer,,,4.0
,Union,U.S. House,4,Dem,Jim Mowrer,,,3.0
Calhoun,,U.S. House,4,Dem,Jim Mowrer,,,88.0
,,U.S. House,4,Dem,Jim Mowrer,,,
,Butler- Williams,U.S. House,4,Dem,Write-in,,,0.0
,Cal- Jackson- Elm G- Lake,U.S. House,4,Dem,Write-in,,,0.0
,Cedar,U.S. House,4,Dem,Write-in,,,0.0
,Cen- Log- TL- Gar- LC,U.S. House,4,Dem,Write-in,,,0.0
,Greenfield- Lincoln 2,U.S. House,4,Dem,Write-in,,,0.0
,Lincoln 1,U.S. House,4,Dem,Write-in,,,0.0
,Reading,U.S. House,4,Dem,Write-in,,,0.0
,Rockwell City,U.S. House,4,Dem,Write-in,,,0.0
,Sherman,U.S. House,4,Dem,Write-in,,,0.0
,Union,U.S. House,4,Dem,Write-in,,,0.0
Calhoun,,U.S. House,4,Dem,Write-in,,,0.0
,,U.S. House,4,Dem,Write-in,,,
,Butler- Williams,Governor,,Rep,Terry E. Branstad,,,39.0
,Cal- Jackson- Elm G- Lake,Governor,,Rep,Terry E. Branstad,,,63.0
,Cedar,Governor,,Rep,Terry E. Branstad,,,21.0
,Cen- Log- TL- Gar- LC,Governor,,Rep,Terry E. Branstad,,,39.0
,Greenfield- Lincoln 2,Governor,,Rep,Terry E. Branstad,,,32.0
,Lincoln 1,Governor,,Rep,Terry E. Branstad,,,73.0
,Reading,Governor,,Rep,Terry E. Branstad,,,25.0
,Rockwell City,Governor,,Rep,Terry E. Branstad,,,86.0
,Sherman,Governor,,Rep,Terry E. Branstad,,,69.0
,Union,Governor,,Rep,Terry E. Branstad,,,30.0
Calhoun,,Governor,,Rep,Terry E. Branstad,,,523.0
,,Governor,,Rep,Terry E. Branstad,,,
,Butler- Williams,Governor,,Rep,Tom Hoefling,,,14.0
,Cal- Jackson- Elm G- Lake,Governor,,Rep,Tom Hoefling,,,18.0
,Cedar,Governor,,Rep,Tom Hoefling,,,2.0
,Cen- Log- TL- Gar- LC,Governor,,Rep,Tom Hoefling,,,15.0
,Greenfield- Lincoln 2,Governor,,Rep,Tom Hoefling,,,4.0
,Lincoln 1,Governor,,Rep,Tom Hoefling,,,10.0
,Reading,Governor,,Rep,Tom Hoefling,,,3.0
,Rockwell City,Governor,,Rep,Tom Hoefling,,,22.0
,Sherman,Governor,,Rep,Tom Hoefling,,,10.0
,Union,Governor,,Rep,Tom Hoefling,,,19.0
Calhoun,,Governor,,Rep,Tom Hoefling,,,127.0
,,Governor,,Rep,Tom Hoefling,,,
,Butler- Williams,Governor,,Rep,Write-in,,,1.0
,Cal- Jackson- Elm G- Lake,Governor,,Rep,Write-in,,,1.0
,Cedar,Governor,,Rep,Write-in,,,0.0
,Cen- Log- TL- Gar- LC,Governor,,Rep,Write-in,,,0.0
,Greenfield- Lincoln 2,Governor,,Rep,Write-in,,,0.0
,Lincoln 1,Governor,,Rep,Write-in,,,0.0
,Reading,Governor,,Rep,Write-in,,,0.0
,Rockwell City,Governor,,Rep,Write-in,,,0.0
,Sherman,Governor,,Rep,Write-in,,,0.0
,Union,Governor,,Rep,Write-in,,,0.0
Calhoun,,Governor,,Rep,Write-in,,,2.0
,,Governor,,Rep,Write-in,,,
,Butler- Williams,Governor,,Dem,Jack Hatch,,,8.0
,Cal- Jackson- Elm G- Lake,Governor,,Dem,Jack Hatch,,,21.0
,Cedar,Governor,,Dem,Jack Hatch,,,2.0
,Cen- Log- TL- Gar- LC,Governor,,Dem,Jack Hatch,,,5.0
,Greenfield- Lincoln 2,Governor,,Dem,Jack Hatch,,,5.0
,Lincoln 1,Governor,,Dem,Jack Hatch,,,9.0
,Reading,Governor,,Dem,Jack Hatch,,,3.0
,Rockwell City,Governor,,Dem,Jack Hatch,,,15.0
,Sherman,Governor,,Dem,Jack Hatch,,,4.0
,Union,Governor,,Dem,Jack Hatch,,,4.0
Calhoun,,Governor,,Dem,Jack Hatch,,,88.0
,,Governor,,Dem,Jack Hatch,,,
,Butler- Williams,Governor,,Dem,Write-in,,,0.0
,Cal- Jackson- Elm G- Lake,Governor,,Dem,Write-in,,,0.0
,Cedar,Governor,,Dem,Write-in,,,0.0
,Cen- Log- TL- Gar- LC,Governor,,Dem,Write-in,,,0.0
,Greenfield- Lincoln 2,Governor,,Dem,Write-in,,,0.0
,Lincoln 1,Governor,,Dem,Write-in,,,0.0
,Reading,Governor,,Dem,Write-in,,,0.0
,Rockwell City,Governor,,Dem,Write-in,,,0.0
,Sherman,Governor,,Dem,Write-in,,,0.0
,Union,Governor,,Dem,Write-in,,,0.0
Calhoun,,Governor,,Dem,Write-in,,,0.0
,,Governor,,Dem,Write-in,,,
,Butler- Williams,Secretary of State,,Rep,Paul D. Pate,,,40.0
,Cal- Jackson- Elm G- Lake,Secretary of State,,Rep,Paul D. Pate,,,57.0
,Cedar,Secretary of State,,Rep,Paul D. Pate,,,17.0
,Cen- Log- TL- Gar- LC,Secretary of State,,Rep,Paul D. Pate,,,40.0
,Greenfield- Lincoln 2,Secretary of State,,Rep,Paul D. Pate,,,30.0
,Lincoln 1,Secretary of State,,Rep,Paul D. Pate,,,65.0
,Reading,Secretary of State,,Rep,Paul D. Pate,,,20.0
,Rockwell City,Secretary of State,,Rep,Paul D. Pate,,,77.0
,Sherman,Secretary of State,,Rep,Paul D. Pate,,,62.0
,Union,Secretary of State,,Rep,Paul D. Pate,,,29.0
Calhoun,,Secretary of State,,Rep,Paul D. Pate,,,471.0
,,Secretary of State,,Rep,Paul D. Pate,,,
,Butler- Williams,Secretary of State,,Rep,Write-in,,,0.0
,Cal- Jackson- Elm G- Lake,Secretary of State,,Rep,Write-in,,,0.0
,Cedar,Secretary of State,,Rep,Write-in,,,0.0
,Cen- Log- TL- Gar- LC,Secretary of State,,Rep,Write-in,,,0.0
,Greenfield- Lincoln 2,Secretary of State,,Rep,Write-in,,,0.0
,Lincoln 1,Secretary of State,,Rep,Write-in,,,0.0
,Reading,Secretary of State,,Rep,Write-in,,,1.0
,Rockwell City,Secretary of State,,Rep,Write-in,,,0.0
,Sherman,Secretary of State,,Rep,Write-in,,,0.0
,Union,Secretary of State,,Rep,Write-in,,,0.0
Calhoun,,Secretary of State,,Rep,Write-in,,,1.0
,,Secretary of State,,Rep,Write-in,,,
,Butler- Williams,Secretary of State,,Dem,Brad Anderson,,,8.0
,Cal- Jackson- Elm G- Lake,Secretary of State,,Dem,Brad Anderson,,,19.0
,Cedar,Secretary of State,,Dem,Brad Anderson,,,1.0
,Cen- Log- TL- Gar- LC,Secretary of State,,Dem,Brad Anderson,,,5.0
,Greenfield- Lincoln 2,Secretary of State,,Dem,Brad Anderson,,,5.0
,Lincoln 1,Secretary of State,,Dem,Brad Anderson,,,9.0
,Reading,Secretary of State,,Dem,Brad Anderson,,,3.0
,Rockwell City,Secretary of State,,Dem,Brad Anderson,,,17.0
,Sherman,Secretary of State,,Dem,Brad Anderson,,,6.0
,Union,Secretary of State,,Dem,Brad Anderson,,,3.0
Calhoun,,Secretary of State,,Dem,Brad Anderson,,,94.0
,,Secretary of State,,Dem,Brad Anderson,,,
,Butler- Williams,Secretary of State,,Dem,Write-in,,,0.0
,Cal- Jackson- Elm G- Lake,Secretary of State,,Dem,Write-in,,,0.0
,Cedar,Secretary of State,,Dem,Write-in,,,0.0
,Cen- Log- TL- Gar- LC,Secretary of State,,Dem,Write-in,,,0.0
,Greenfield- Lincoln 2,Secretary of State,,Dem,Write-in,,,0.0
,Lincoln 1,Secretary of State,,Dem,Write-in,,,0.0
,Reading,Secretary of State,,Dem,Write-in,,,0.0
,Rockwell City,Secretary of State,,Dem,Write-in,,,0.0
,Sherman,Secretary of State,,Dem,Write-in,,,0.0
,Union,Secretary of State,,Dem,Write-in,,,0.0
Calhoun,,Secretary of State,,Dem,Write-in,,,0.0
,,Secretary of State,,Dem,Write-in,,,
,Butler- Williams,Auditor of State,,Rep,Mary Mosiman,,,38.0
,Cal- Jackson- Elm G- Lake,Auditor of State,,Rep,Mary Mosiman,,,56.0
,Cedar,Auditor of State,,Rep,Mary Mosiman,,,17.0
,Cen- Log- TL- Gar- LC,Auditor of State,,Rep,Mary Mosiman,,,39.0
,Greenfield- Lincoln 2,Auditor of State,,Rep,Mary Mosiman,,,31.0
,Lincoln 1,Auditor of State,,Rep,Mary Mosiman,,,64.0
,Reading,Auditor of State,,Rep,Mary Mosiman,,,19.0
,Rockwell City,Auditor of State,,Rep,Mary Mosiman,,,73.0
,Sherman,Auditor of State,,Rep,Mary Mosiman,,,59.0
,Union,Auditor of State,,Rep,Mary Mosiman,,,29.0
Calhoun,,Auditor of State,,Rep,Mary Mosiman,,,456.0
,,Auditor of State,,Rep,Mary Mosiman,,,
,Butler- Williams,Auditor of State,,Rep,Write-in,,,0.0
,Cal- Jackson- Elm G- Lake,Auditor of State,,Rep,Write-in,,,0.0
,Cedar,Auditor of State,,Rep,Write-in,,,0.0
,Cen- Log- TL- Gar- LC,Auditor of State,,Rep,Write-in,,,0.0
,Greenfield- Lincoln 2,Auditor of State,,Rep,Write-in,,,0.0
,Lincoln 1,Auditor of State,,Rep,Write-in,,,0.0
,Reading,Auditor of State,,Rep,Write-in,,,1.0
,Rockwell City,Auditor of State,,Rep,Write-in,,,0.0
,Sherman,Auditor of State,,Rep,Write-in,,,0.0
,Union,Auditor of State,,Rep,Write-in,,,1.0
Calhoun,,Auditor of State,,Rep,Write-in,,,2.0
,,Auditor of State,,Rep,Write-in,,,
,Butler- Williams,Auditor of State,,Dem,Jonathan Neiderbach,,,8.0
,Cal- Jackson- Elm G- Lake,Auditor of State,,Dem,Jonathan Neiderbach,,,19.0
,Cedar,Auditor of State,,Dem,Jonathan Neiderbach,,,2.0
,Cen- Log- TL- Gar- LC,Auditor of State,,Dem,Jonathan Neiderbach,,,4.0
,Greenfield- Lincoln 2,Auditor of State,,Dem,Jonathan Neiderbach,,,5.0
,Lincoln 1,Auditor of State,,Dem,Jonathan Neiderbach,,,9.0
,Reading,Auditor of State,,Dem,Jonathan Neiderbach,,,3.0
,Rockwell City,Auditor of State,,Dem,Jonathan Neiderbach,,,16.0
,Sherman,Auditor of State,,Dem,Jonathan Neiderbach,,,5.0
,Union,Auditor of State,,Dem,Jonathan Neiderbach,,,2.0
Calhoun,,Auditor of State,,Dem,Jonathan Neiderbach,,,89.0
,,Auditor of State,,Dem,Jonathan Neiderbach,,,
,Butler- Williams,Auditor of State,,Dem,Write-in,,,0.0
,Cal- Jackson- Elm G- Lake,Auditor of State,,Dem,Write-in,,,0.0
,Cedar,Auditor of State,,Dem,Write-in,,,0.0
,Cen- Log- TL- Gar- LC,Auditor of State,,Dem,Write-in,,,0.0
,Greenfield- Lincoln 2,Auditor of State,,Dem,Write-in,,,0.0
,Lincoln 1,Auditor of State,,Dem,Write-in,,,0.0
,Reading,Auditor of State,,Dem,Write-in,,,0.0
,Rockwell City,Auditor of State,,Dem,Write-in,,,0.0
,Sherman,Auditor of State,,Dem,Write-in,,,0.0
,Union,Auditor of State,,Dem,Write-in,,,0.0
Calhoun,,Auditor of State,,Dem,Write-in,,,0.0
,,Auditor of State,,Dem,Write-in,,,
,Butler- Williams,Treasurer of State,,Rep,Write-in,,,0.0
,Cal- Jackson- Elm G- Lake,Treasurer of State,,Rep,Write-in,,,1.0
,Cedar,Treasurer of State,,Rep,Write-in,,,1.0
,Cen- Log- TL- Gar- LC,Treasurer of State,,Rep,Write-in,,,1.0
,Greenfield- Lincoln 2,Treasurer of State,,Rep,Write-in,,,0.0
,Lincoln 1,Treasurer of State,,Rep,Write-in,,,3.0
,Reading,Treasurer of State,,Rep,Write-in,,,0.0
,Rockwell City,Treasurer of State,,Rep,Write-in,,,3.0
,Sherman,Treasurer of State,,Rep,Write-in,,,2.0
,Union,Treasurer of State,,Rep,Write-in,,,1.0
Calhoun,,Treasurer of State,,Rep,Write-in,,,12.0
,,Treasurer of State,,Rep,Write-in,,,
,Butler- Williams,Treasurer of State,,Dem,Michael L. Fitzgerald,,,8.0
,Cal- Jackson- Elm G- Lake,Treasurer of State,,Dem,Michael L. Fitzgerald,,,22.0
,Cedar,Treasurer of State,,Dem,Michael L. Fitzgerald,,,2.0
,Cen- Log- TL- Gar- LC,Treasurer of State,,Dem,Michael L. Fitzgerald,,,5.0
,Greenfield- Lincoln 2,Treasurer of State,,Dem,Michael L. Fitzgerald,,,6.0
,Lincoln 1,Treasurer of State,,Dem,Michael L. Fitzgerald,,,11.0
,Reading,Treasurer of State,,Dem,Michael L. Fitzgerald,,,4.0
,Rockwell City,Treasurer of State,,Dem,Michael L. Fitzgerald,,,18.0
,Sherman,Treasurer of State,,Dem,Michael L. Fitzgerald,,,5.0
,Union,Treasurer of State,,Dem,Michael L. Fitzgerald,,,4.0
Calhoun,,Treasurer of State,,Dem,Michael L. Fitzgerald,,,103.0
,,Treasurer of State,,Dem,Michael L. Fitzgerald,,,
,Butler- Williams,Treasurer of State,,Dem,Write-in,,,0.0
,Cal- Jackson- Elm G- Lake,Treasurer of State,,Dem,Write-in,,,0.0
,Cedar,Treasurer of State,,Dem,Write-in,,,0.0
,Cen- Log- TL- Gar- LC,Treasurer of State,,Dem,Write-in,,,0.0
,Greenfield- Lincoln 2,Treasurer of State,,Dem,Write-in,,,0.0
,Lincoln 1,Treasurer of State,,Dem,Write-in,,,0.0
,Reading,Treasurer of State,,Dem,Write-in,,,0.0
,Rockwell City,Treasurer of State,,Dem,Write-in,,,0.0
,Sherman,Treasurer of State,,Dem,Write-in,,,0.0
,Union,Treasurer of State,,Dem,Write-in,,,0.0
Calhoun,,Treasurer of State,,Dem,Write-in,,,0.0
,,Treasurer of State,,Dem,Write-in,,,
,Butler- Williams,Secretary of Agriculture,,Rep,Bill Northey,,,45.0
,Cal- Jackson- Elm G- Lake,Secretary of Agriculture,,Rep,Bill Northey,,,66.0
,Cedar,Secretary of Agriculture,,Rep,Bill Northey,,,20.0
,Cen- Log- TL- Gar- LC,Secretary of Agriculture,,Rep,Bill Northey,,,47.0
,Greenfield- Lincoln 2,Secretary of Agriculture,,Rep,Bill Northey,,,32.0
,Lincoln 1,Secretary of Agriculture,,Rep,Bill Northey,,,74.0
,Reading,Secretary of Agriculture,,Rep,Bill Northey,,,25.0
,Rockwell City,Secretary of Agriculture,,Rep,Bill Northey,,,87.0
,Sherman,Secretary of Agriculture,,Rep,Bill Northey,,,70.0
,Union,Secretary of Agriculture,,Rep,Bill Northey,,,35.0
Calhoun,,Secretary of Agriculture,,Rep,Bill Northey,,,546.0
,,Secretary of Agriculture,,Rep,Bill Northey,,,
,Butler- Williams,Secretary of Agriculture,,Rep,Write-in,,,0.0
,Cal- Jackson- Elm G- Lake,Secretary of Agriculture,,Rep,Write-in,,,0.0
,Cedar,Secretary of Agriculture,,Rep,Write-in,,,0.0
,Cen- Log- TL- Gar- LC,Secretary of Agriculture,,Rep,Write-in,,,0.0
,Greenfield- Lincoln 2,Secretary of Agriculture,,Rep,Write-in,,,0.0
,Lincoln 1,Secretary of Agriculture,,Rep,Write-in,,,0.0
,Reading,Secretary of Agriculture,,Rep,Write-in,,,0.0
,Rockwell City,Secretary of Agriculture,,Rep,Write-in,,,0.0
,Sherman,Secretary of Agriculture,,Rep,Write-in,,,0.0
,Union,Secretary of Agriculture,,Rep,Write-in,,,0.0
Calhoun,,Secretary of Agriculture,,Rep,Write-in,,,0.0
,,Secretary of Agriculture,,Rep,Write-in,,,
,Butler- Williams,Secretary of Agriculture,,Dem,Sherrie Taha,,,8.0
,Cal- Jackson- Elm G- Lake,Secretary of Agriculture,,Dem,Sherrie Taha,,,18.0
,Cedar,Secretary of Agriculture,,Dem,Sherrie Taha,,,2.0
,Cen- Log- TL- Gar- LC,Secretary of Agriculture,,Dem,Sherrie Taha,,,5.0
,Greenfield- Lincoln 2,Secretary of Agriculture,,Dem,Sherrie Taha,,,5.0
,Lincoln 1,Secretary of Agriculture,,Dem,Sherrie Taha,,,7.0
,Reading,Secretary of Agriculture,,Dem,Sherrie Taha,,,4.0
,Rockwell City,Secretary of Agriculture,,Dem,Sherrie Taha,,,15.0
,Sherman,Secretary of Agriculture,,Dem,Sherrie Taha,,,6.0
,Union,Secretary of Agriculture,,Dem,Sherrie Taha,,,2.0
Calhoun,,Secretary of Agriculture,,Dem,Sherrie Taha,,,88.0
,,Secretary of Agriculture,,Dem,Sherrie Taha,,,
,Butler- Williams,Secretary of Agriculture,,Dem,Write-in,,,0.0
,Cal- Jackson- Elm G- Lake,Secretary of Agriculture,,Dem,Write-in,,,0.0
,Cedar,Secretary of Agriculture,,Dem,Write-in,,,0.0
,Cen- Log- TL- Gar- LC,Secretary of Agriculture,,Dem,Write-in,,,0.0
,Greenfield- Lincoln 2,Secretary of Agriculture,,Dem,Write-in,,,0.0
,Lincoln 1,Secretary of Agriculture,,Dem,Write-in,,,0.0
,Reading,Secretary of Agriculture,,Dem,Write-in,,,0.0
,Rockwell City,Secretary of Agriculture,,Dem,Write-in,,,0.0
,Sherman,Secretary of Agriculture,,Dem,Write-in,,,0.0
,Union,Secretary of Agriculture,,Dem,Write-in,,,0.0
Calhoun,,Secretary of Agriculture,,Dem,Write-in,,,0.0
,,Secretary of Agriculture,,Dem,Write-in,,,
,Butler- Williams,Attorney General,,Rep,Write-in,,,3.0
,Cal- Jackson- Elm G- Lake,Attorney General,,Rep,Write-in,,,1.0
,Cedar,Attorney General,,Rep,Write-in,,,0.0
,Cen- Log- TL- Gar- LC,Attorney General,,Rep,Write-in,,,1.0
,Greenfield- Lincoln 2,Attorney General,,Rep,Write-in,,,0.0
,Lincoln 1,Attorney General,,Rep,Write-in,,,1.0
,Reading,Attorney General,,Rep,Write-in,,,1.0
,Rockwell City,Attorney General,,Rep,Write-in,,,4.0
,Sherman,Attorney General,,Rep,Write-in,,,2.0
,Union,Attorney General,,Rep,Write-in,,,3.0
Calhoun,,Attorney General,,Rep,Write-in,,,17.0
,,Attorney General,,Rep,Write-in,,,
,Butler- Williams,Attorney General,,Dem,Tom Miller,,,8.0
,Cal- Jackson- Elm G- Lake,Attorney General,,Dem,Tom Miller,,,23.0
,Cedar,Attorney General,,Dem,Tom Miller,,,3.0
,Cen- Log- TL- Gar- LC,Attorney General,,Dem,Tom Miller,,,6.0
,Greenfield- Lincoln 2,Attorney General,,Dem,Tom Miller,,,6.0
,Lincoln 1,Attorney General,,Dem,Tom Miller,,,9.0
,Reading,Attorney General,,Dem,Tom Miller,,,3.0
,Rockwell City,Attorney General,,Dem,Tom Miller,,,20.0
,Sherman,Attorney General,,Dem,Tom Miller,,,7.0
,Union,Attorney General,,Dem,Tom Miller,,,3.0
Calhoun,,Attorney General,,Dem,Tom Miller,,,106.0
