county,precinct,office,district,party,candidate,absentee,polling,votes
Davis,Bloomfield Ward 1,U.S. Senate,,Rep,Sam Clovis,,,10.0
Davis,Bloomfield Ward 2,U.S. Senate,,Rep,Sam Clovis,,,4.0
Davis,Bloomfield Ward 3,U.S. Senate,,Rep,Sam Clovis,,,5.0
Davis,Central,U.S. Senate,,Rep,Sam Clovis,,,6.0
Davis,Northeast,U.S. Senate,,Rep,Sam Clovis,,,21.0
Davis,Northwest,U.S. Senate,,Rep,Sam Clovis,,,11.0
Davis,Southeast,U.S. Senate,,Rep,Sam Clovis,,,17.0
Davis,Southwest,U.S. Senate,,Rep,Sam Clovis,,,4.0
Davis,,U.S. Senate,,Rep,Sam Clovis,,,89.0
Davis,Bloomfield Ward 1,U.S. Senate,,Rep,Joni Ernst,,,29.0
Davis,Bloomfield Ward 2,U.S. Senate,,Rep,Joni Ernst,,,20.0
Davis,Bloomfield Ward 3,U.S. Senate,,Rep,Joni Ernst,,,19.0
Davis,Central,U.S. Senate,,Rep,Joni Ernst,,,22.0
Davis,Northeast,U.S. Senate,,Rep,Joni Ernst,,,22.0
Davis,Northwest,U.S. Senate,,Rep,Joni Ernst,,,22.0
Davis,Southeast,U.S. Senate,,Rep,Joni Ernst,,,21.0
Davis,Southwest,U.S. Senate,,Rep,Joni Ernst,,,10.0
Davis,,U.S. Senate,,Rep,Joni Ernst,,,180.0
Davis,Bloomfield Ward 1,U.S. Senate,,Rep,Mark Jacobs,,,15.0
Davis,Bloomfield Ward 2,U.S. Senate,,Rep,Mark Jacobs,,,6.0
Davis,Bloomfield Ward 3,U.S. Senate,,Rep,Mark Jacobs,,,9.0
Davis,Central,U.S. Senate,,Rep,Mark Jacobs,,,8.0
Davis,Northeast,U.S. Senate,,Rep,Mark Jacobs,,,9.0
Davis,Northwest,U.S. Senate,,Rep,Mark Jacobs,,,8.0
Davis,Southeast,U.S. Senate,,Rep,Mark Jacobs,,,8.0
Davis,Southwest,U.S. Senate,,Rep,Mark Jacobs,,,3.0
Davis,,U.S. Senate,,Rep,Mark Jacobs,,,77.0
