county,precinct,office,district,party,candidate,absentee,polling,votes
Greene,Central Precinct,U.S. Senate,,Rep,Sam Clovis,,,25.0
Greene,East Precinct,U.S. Senate,,Rep,Sam Clovis,1.0,12.0,13.0
Greene,Jefferson 1 Precinct,U.S. Senate,,Rep,Sam Clovis,4.0,16.0,20.0
Greene,Jefferson 2 Precinct,U.S. Senate,,Rep,Sam Clovis,1.0,18.0,19.0
Greene,Jefferson 3 Precinct,U.S. Senate,,Rep,Sam Clovis,1.0,15.0,16.0
Greene,North Precinct,U.S. Senate,,Rep,Sam Clovis,1.0,16.0,17.0
Greene,West Precinct,U.S. Senate,,Rep,Sam Clovis,0.0,5.0,5.0
Greene,,U.S. Senate,,Rep,Sam Clovis,,,121.0
Greene,Central Precinct,U.S. Senate,,Rep,Joni Ernst,,,50.0
Greene,East Precinct,U.S. Senate,,Rep,Joni Ernst,6.0,42.0,48.0
Greene,Jefferson 1 Precinct,U.S. Senate,,Rep,Joni Ernst,2.0,29.0,31.0
Greene,Jefferson 2 Precinct,U.S. Senate,,Rep,Joni Ernst,5.0,43.0,48.0
Greene,Jefferson 3 Precinct,U.S. Senate,,Rep,Joni Ernst,9.0,66.0,75.0
Greene,North Precinct,U.S. Senate,,Rep,Joni Ernst,4.0,39.0,43.0
Greene,West Precinct,U.S. Senate,,Rep,Joni Ernst,0.0,33.0,33.0
Greene,,U.S. Senate,,Rep,Joni Ernst,,,337.0
Greene,Central Precinct,U.S. Senate,,Rep,Mark Jacobs,,,7.0
Greene,East Precinct,U.S. Senate,,Rep,Mark Jacobs,3.0,1.0,4.0
Greene,Jefferson 1 Precinct,U.S. Senate,,Rep,Mark Jacobs,1.0,10.0,11.0
Greene,Jefferson 2 Precinct,U.S. Senate,,Rep,Mark Jacobs,0.0,7.0,7.0
Greene,Jefferson 3 Precinct,U.S. Senate,,Rep,Mark Jacobs,2.0,14.0,16.0
Greene,North Precinct,U.S. Senate,,Rep,Mark Jacobs,4.0,9.0,13.0
Greene,West Precinct,U.S. Senate,,Rep,Mark Jacobs,0.0,7.0,7.0
Greene,,U.S. Senate,,Rep,Mark Jacobs,,,65.0
Greene,Central Precinct,U.S. Senate,,Rep,Scott Schaben,,,3.0
Greene,East Precinct,U.S. Senate,,Rep,Scott Schaben,0.0,2.0,2.0
Greene,Jefferson 1 Precinct,U.S. Senate,,Rep,Scott Schaben,1.0,0.0,1.0
Greene,Jefferson 2 Precinct,U.S. Senate,,Rep,Scott Schaben,0.0,4.0,4.0
Greene,Jefferson 3 Precinct,U.S. Senate,,Rep,Scott Schaben,0.0,4.0,4.0
Greene,North Precinct,U.S. Senate,,Rep,Scott Schaben,1.0,2.0,3.0
Greene,West Precinct,U.S. Senate,,Rep,Scott Schaben,0.0,0.0,0.0
Greene,,U.S. Senate,,Rep,Scott Schaben,,,17.0
Greene,Central Precinct,U.S. Senate,,Rep,Matt Whitaker,,,6.0
Greene,East Precinct,U.S. Senate,,Rep,Matt Whitaker,1.0,8.0,9.0
Greene,Jefferson 1 Precinct,U.S. Senate,,Rep,Matt Whitaker,1.0,5.0,6.0
Greene,Jefferson 2 Precinct,U.S. Senate,,Rep,Matt Whitaker,2.0,4.0,6.0
