county,precinct,office,district,party,candidate,absentee,polling,votes
Wayne,Allerton 01,U.S. Senator,,Rep,Sam Clovis,,,20.0
Wayne,Corydon 02,U.S. Senator,,Rep,Sam Clovis,0.0,11.0,11.0
Wayne,Humeston 03,U.S. Senator,,Rep,Sam Clovis,1.0,12.0,13.0
Wayne,Seymour 04,U.S. Senator,,Rep,Sam Clovis,0.0,25.0,25.0
Wayne,,U.S. Senator,,Rep,Sam Clovis,,,73.0
Wayne,Allerton 01,U.S. Senator,,Rep,Joni Ernst,,,43.0
Wayne,Corydon 02,U.S. Senator,,Rep,Joni Ernst,7.0,77.0,84.0
Wayne,Humeston 03,U.S. Senator,,Rep,Joni Ernst,5.0,45.0,50.0
Wayne,Seymour 04,U.S. Senator,,Rep,Joni Ernst,3.0,53.0,56.0
Wayne,,U.S. Senator,,Rep,Joni Ernst,,,246.0
Wayne,Allerton 01,U.S. Senator,,Rep,Mark Jacobs,,,15.0
Wayne,Corydon 02,U.S. Senator,,Rep,Mark Jacobs,3.0,10.0,13.0
Wayne,Humeston 03,U.S. Senator,,Rep,Mark Jacobs,1.0,5.0,6.0
Wayne,Seymour 04,U.S. Senator,,Rep,Mark Jacobs,0.0,18.0,18.0
Wayne,,U.S. Senator,,Rep,Mark Jacobs,,,54.0
Wayne,Allerton 01,U.S. Senator,,Rep,Scott Schaben,,,1.0
Wayne,Corydon 02,U.S. Senator,,Rep,Scott Schaben,0.0,2.0,2.0
Wayne,Humeston 03,U.S. Senator,,Rep,Scott Schaben,0.0,0.0,0.0
Wayne,Seymour 04,U.S. Senator,,Rep,Scott Schaben,0.0,2.0,2.0
Wayne,,U.S. Senator,,Rep,Scott Schaben,,,6.0
Wayne,Allerton 01,U.S. Senator,,Rep,Matt Whitaker,,,10.0
Wayne,Corydon 02,U.S. Senator,,Rep,Matt Whitaker,1.0,10.0,11.0
Wayne,Humeston 03,U.S. Senator,,Rep,Matt Whitaker,0.0,9.0,9.0
Wayne,Seymour 04,U.S. Senator,,Rep,Matt Whitaker,0.0,10.0,10.0
Wayne,,U.S. Senator,,Rep,Matt Whitaker,,,41.0
Wayne,Allerton 01,U.S. Senator,,Rep,Write-in,,,0.0
Wayne,Corydon 02,U.S. Senator,,Rep,Write-in,0.0,0.0,0.0
Wayne,Humeston 03,U.S. Senator,,Rep,Write-in,0.0,0.0,0.0
Wayne,Seymour 04,U.S. Senator,,Rep,Write-in,0.0,0.0,0.0
Wayne,,U.S. Senator,,Rep,Write-in,,,0.0
Wayne,Allerton 01,U.S. Senator,,Dem,Bruce Braley,,,17.0
Wayne,Corydon 02,U.S. Senator,,Dem,Bruce Braley,4.0,16.0,20.0
Wayne,Humeston 03,U.S. Senator,,Dem,Bruce Braley,7.0,17.0,24.0
Wayne,Seymour 04,U.S. Senator,,Dem,Bruce Braley,2.0,16.0,18.0
Wayne,,U.S. Senator,,Dem,Bruce Braley,,,82.0
Wayne,Allerton 01,U.S. Senator,,Dem,Write-in,,,0.0
Wayne,Corydon 02,U.S. Senator,,Dem,Write-in,0.0,0.0,0.0
Wayne,Humeston 03,U.S. Senator,,Dem,Write-in,0.0,0.0,0.0
Wayne,Seymour 04,U.S. Senator,,Dem,Write-in,0.0,0.0,0.0
Wayne,,U.S. Senator,,Dem,Write-in,,,0.0
