county,precinct,office,district,party,candidate,absentee,polling,votes
Dubuque,ARC Building,U.S. Senate,,Rep,Sam Clovis,,,1.0
Dubuque,Asbury Fire Station,U.S. Senate,,Rep,Sam Clovis,0.0,8.0,8.0
Dubuque,Beckman High School,U.S. Senate,,Rep,Sam Clovis,0.0,1.0,1.0
Dubuque,Bernard Fire Station,U.S. Senate,,Rep,Sam Clovis,0.0,1.0,1.0
Dubuque,Cascade City Hall,U.S. Senate,,Rep,Sam Clovis,1.0,3.0,4.0
Dubuque,Comiskey Park,U.S. Senate,,Rep,Sam Clovis,1.0,4.0,5.0
Dubuque,Dyersville Social Center,U.S. Senate,,Rep,Sam Clovis,0.0,14.0,14.0
Dubuque,Election Annex,U.S. Senate,,Rep,Sam Clovis,0.0,3.0,3.0
Dubuque,Emmaus Bible School,U.S. Senate,,Rep,Sam Clovis,0.0,2.0,2.0
Dubuque,Epworth Council Chambers,U.S. Senate,,Rep,Sam Clovis,2.0,4.0,6.0
Dubuque,Farley Community Center,U.S. Senate,,Rep,Sam Clovis,1.0,4.0,5.0
Dubuque,Federal Building,U.S. Senate,,Rep,Sam Clovis,0.0,4.0,4.0
Dubuque,Fogarty Hall,U.S. Senate,,Rep,Sam Clovis,0.0,1.0,1.0
Dubuque,Holy Trinity Church,U.S. Senate,,Rep,Sam Clovis,1.0,1.0,2.0
Dubuque,Hope Church,U.S. Senate,,Rep,Sam Clovis,1.0,11.0,12.0
Dubuque,Key West Fire Station,U.S. Senate,,Rep,Sam Clovis,2.0,7.0,9.0
Dubuque,Luxemburg City Hall,U.S. Senate,,Rep,Sam Clovis,0.0,14.0,14.0
Dubuque,Meadow Golf Course,U.S. Senate,,Rep,Sam Clovis,0.0,5.0,5.0
Dubuque,Peosta Community Center,U.S. Senate,,Rep,Sam Clovis,0.0,13.0,13.0
Dubuque,Rockdale Methodist Church,U.S. Senate,,Rep,Sam Clovis,1.0,11.0,12.0
Dubuque,Sacred Heart Church,U.S. Senate,,Rep,Sam Clovis,1.0,0.0,1.0
Dubuque,SS Peter & Paul School,U.S. Senate,,Rep,Sam Clovis,1.0,6.0,7.0
Dubuque,St. Francis Xavier Bsm't,U.S. Senate,,Rep,Sam Clovis,5.0,7.0,12.0
Dubuque,St. John's Church,U.S. Senate,,Rep,Sam Clovis,0.0,1.0,1.0
Dubuque,Summit Church,U.S. Senate,,Rep,Sam Clovis,1.0,10.0,11.0
Dubuque,Swiss Valley Nature Center,U.S. Senate,,Rep,Sam Clovis,0.0,0.0,0.0
Dubuque,The Journey Church,U.S. Senate,,Rep,Sam Clovis,0.0,1.0,1.0
Dubuque,Theisens,U.S. Senate,,Rep,Sam Clovis,2.0,8.0,10.0
Dubuque,Tri-State Blind Five,U.S. Senate,,Rep,Sam Clovis,0.0,9.0,9.0
Dubuque,Tri-State Blind Seven,U.S. Senate,,Rep,Sam Clovis,3.0,7.0,10.0
Dubuque,U.A.W. Local 94 Hall,U.S. Senate,,Rep,Sam Clovis,0.0,11.0,11.0
Dubuque,Westminster Church Nine,U.S. Senate,,Rep,Sam Clovis,3.0,3.0,6.0
Dubuque,Westminster Church Ten,U.S. Senate,,Rep,Sam Clovis,0.0,3.0,3.0
Dubuque,Windsor Park,U.S. Senate,,Rep,Sam Clovis,0.0,4.0,4.0
Dubuque,Y Building,U.S. Senate,,Rep,Sam Clovis,0.0,4.0,4.0
Dubuque,,U.S. Senate,,Rep,Sam Clovis,,,212.0
Dubuque,ARC Building,U.S. Senate,,Rep,Joni Ernst,,,38.0
Dubuque,Asbury Fire Station,U.S. Senate,,Rep,Joni Ernst,2.0,88.0,90.0
Dubuque,Beckman High School,U.S. Senate,,Rep,Joni Ernst,6.0,91.0,97.0
Dubuque,Bernard Fire Station,U.S. Senate,,Rep,Joni Ernst,4.0,8.0,12.0
Dubuque,Cascade City Hall,U.S. Senate,,Rep,Joni Ernst,0.0,30.0,30.0
Dubuque,Comiskey Park,U.S. Senate,,Rep,Joni Ernst,0.0,18.0,18.0
Dubuque,Dyersville Social Center,U.S. Senate,,Rep,Joni Ernst,2.0,27.0,29.0
Dubuque,Election Annex,U.S. Senate,,Rep,Joni Ernst,0.0,8.0,8.0
Dubuque,Emmaus Bible School,U.S. Senate,,Rep,Joni Ernst,5.0,43.0,48.0
Dubuque,Epworth Council Chambers,U.S. Senate,,Rep,Joni Ernst,0.0,64.0,64.0
Dubuque,Farley Community Center,U.S. Senate,,Rep,Joni Ernst,4.0,22.0,26.0
Dubuque,Federal Building,U.S. Senate,,Rep,Joni Ernst,5.0,24.0,29.0
Dubuque,Fogarty Hall,U.S. Senate,,Rep,Joni Ernst,5.0,79.0,84.0
Dubuque,Holy Trinity Church,U.S. Senate,,Rep,Joni Ernst,14.0,32.0,46.0
Dubuque,Hope Church,U.S. Senate,,Rep,Joni Ernst,13.0,74.0,87.0
Dubuque,Key West Fire Station,U.S. Senate,,Rep,Joni Ernst,3.0,70.0,73.0
Dubuque,Luxemburg City Hall,U.S. Senate,,Rep,Joni Ernst,6.0,60.0,66.0
Dubuque,Meadow Golf Course,U.S. Senate,,Rep,Joni Ernst,8.0,85.0,93.0
Dubuque,Peosta Community Center,U.S. Senate,,Rep,Joni Ernst,8.0,98.0,106.0
Dubuque,Rockdale Methodist Church,U.S. Senate,,Rep,Joni Ernst,7.0,123.0,130.0
Dubuque,Sacred Heart Church,U.S. Senate,,Rep,Joni Ernst,1.0,21.0,22.0
Dubuque,SS Peter & Paul School,U.S. Senate,,Rep,Joni Ernst,9.0,76.0,85.0
Dubuque,St. Francis Xavier Bsm't,U.S. Senate,,Rep,Joni Ernst,6.0,37.0,43.0
Dubuque,St. John's Church,U.S. Senate,,Rep,Joni Ernst,0.0,15.0,15.0
Dubuque,Summit Church,U.S. Senate,,Rep,Joni Ernst,6.0,81.0,87.0
Dubuque,Swiss Valley Nature Center,U.S. Senate,,Rep,Joni Ernst,3.0,56.0,59.0
Dubuque,The Journey Church,U.S. Senate,,Rep,Joni Ernst,9.0,72.0,81.0
Dubuque,Theisens,U.S. Senate,,Rep,Joni Ernst,11.0,121.0,132.0
Dubuque,Tri-State Blind Five,U.S. Senate,,Rep,Joni Ernst,6.0,105.0,111.0
Dubuque,Tri-State Blind Seven,U.S. Senate,,Rep,Joni Ernst,12.0,71.0,83.0
Dubuque,U.A.W. Local 94 Hall,U.S. Senate,,Rep,Joni Ernst,9.0,48.0,57.0
Dubuque,Westminster Church Nine,U.S. Senate,,Rep,Joni Ernst,7.0,44.0,51.0
Dubuque,Westminster Church Ten,U.S. Senate,,Rep,Joni Ernst,4.0,46.0,50.0
Dubuque,Windsor Park,U.S. Senate,,Rep,Joni Ernst,12.0,51.0,63.0
Dubuque,Y Building,U.S. Senate,,Rep,Joni Ernst,4.0,47.0,51.0
Dubuque,,U.S. Senate,,Rep,Joni Ernst,,,2169.0
Dubuque,ARC Building,U.S. Senate,,Rep,Mark Jacobs,,,9.0
Dubuque,Asbury Fire Station,U.S. Senate,,Rep,Mark Jacobs,6.0,21.0,27.0
Dubuque,Beckman High School,U.S. Senate,,Rep,Mark Jacobs,2.0,14.0,16.0
Dubuque,Bernard Fire Station,U.S. Senate,,Rep,Mark Jacobs,1.0,5.0,6.0
Dubuque,Cascade City Hall,U.S. Senate,,Rep,Mark Jacobs,2.0,15.0,17.0
Dubuque,Comiskey Park,U.S. Senate,,Rep,Mark Jacobs,0.0,9.0,9.0
Dubuque,Dyersville Social Center,U.S. Senate,,Rep,Mark Jacobs,0.0,9.0,9.0
Dubuque,Election Annex,U.S. Senate,,Rep,Mark Jacobs,2.0,3.0,5.0
Dubuque,Emmaus Bible School,U.S. Senate,,Rep,Mark Jacobs,3.0,5.0,8.0
Dubuque,Epworth Council Chambers,U.S. Senate,,Rep,Mark Jacobs,1.0,14.0,15.0
Dubuque,Farley Community Center,U.S. Senate,,Rep,Mark Jacobs,3.0,3.0,6.0
Dubuque,Federal Building,U.S. Senate,,Rep,Mark Jacobs,2.0,3.0,5.0
