county,precinct,office,district,party,candidate,absentee,polling,votes
Montgomery,#1 Gold Fair Building,U.S. Senator,,Rep,Sam Clovis,,,7.0
Montgomery,#2 Red Oak Fire Station,U.S. Senator,,Rep,Sam Clovis,0.0,6.0,6.0
Montgomery,#3 First Christian Church,U.S. Senator,,Rep,Sam Clovis,0.0,4.0,4.0
Montgomery,#4 Elliott Community Center,U.S. Senator,,Rep,Sam Clovis,0.0,4.0,4.0
Montgomery,#5 Grant Fire Station,U.S. Senator,,Rep,Sam Clovis,0.0,2.0,2.0
Montgomery,#6 Stanton Community Center,U.S. Senator,,Rep,Sam Clovis,1.0,4.0,5.0
Montgomery,#7 Villisca Community Center,U.S. Senator,,Rep,Sam Clovis,0.0,0.0,0.0
Montgomery,,U.S. Senator,,Rep,Sam Clovis,,,31.0
Montgomery,#1 Gold Fair Building,U.S. Senator,,Rep,Joni Ernst,,,205.0
Montgomery,#2 Red Oak Fire Station,U.S. Senator,,Rep,Joni Ernst,31.0,198.0,229.0
Montgomery,#3 First Christian Church,U.S. Senator,,Rep,Joni Ernst,61.0,268.0,329.0
Montgomery,#4 Elliott Community Center,U.S. Senator,,Rep,Joni Ernst,16.0,114.0,130.0
Montgomery,#5 Grant Fire Station,U.S. Senator,,Rep,Joni Ernst,8.0,71.0,79.0
Montgomery,#6 Stanton Community Center,U.S. Senator,,Rep,Joni Ernst,32.0,206.0,238.0
Montgomery,#7 Villisca Community Center,U.S. Senator,,Rep,Joni Ernst,22.0,117.0,139.0
Montgomery,,U.S. Senator,,Rep,Joni Ernst,,,1386.0
Montgomery,#1 Gold Fair Building,U.S. Senator,,Rep,Mark Jacobs,,,7.0
Montgomery,#2 Red Oak Fire Station,U.S. Senator,,Rep,Mark Jacobs,2.0,14.0,16.0
Montgomery,#3 First Christian Church,U.S. Senator,,Rep,Mark Jacobs,4.0,13.0,17.0
Montgomery,#4 Elliott Community Center,U.S. Senator,,Rep,Mark Jacobs,3.0,8.0,11.0
Montgomery,#5 Grant Fire Station,U.S. Senator,,Rep,Mark Jacobs,0.0,2.0,2.0
Montgomery,#6 Stanton Community Center,U.S. Senator,,Rep,Mark Jacobs,7.0,9.0,16.0
Montgomery,#7 Villisca Community Center,U.S. Senator,,Rep,Mark Jacobs,1.0,5.0,6.0
Montgomery,,U.S. Senator,,Rep,Mark Jacobs,,,80.0
Montgomery,#1 Gold Fair Building,U.S. Senator,,Rep,Scott Schaben,,,5.0
Montgomery,#2 Red Oak Fire Station,U.S. Senator,,Rep,Scott Schaben,0.0,2.0,2.0
Montgomery,#3 First Christian Church,U.S. Senator,,Rep,Scott Schaben,0.0,1.0,1.0
Montgomery,#4 Elliott Community Center,U.S. Senator,,Rep,Scott Schaben,0.0,5.0,5.0
Montgomery,#5 Grant Fire Station,U.S. Senator,,Rep,Scott Schaben,0.0,2.0,2.0
